claim_id,policy_region,claim_date,claim_type,amount
30245,N,2024-09-10,auto,529
30246,E,2024-10-26,health,480
30248,S,2024-11-17,auto,797
30249,E,2024-10-22,home,474
30250,S,2024-06-26,travel,526
30251,N,2024-09-30,health,868
30252,E,2024-05-28,travel,739
30254,N,2024-10-23,auto,700
30255,S,2024-02-04,health,$582
30256,N,2024-03-01,auto,521
30257,N,2024-02-15,health,1040
30258,E,2024-09-17,auto,758
30259,E,2024-09-02,auto,USD 532
30260,S,2024-08-16,home,933
30261,N,2024-01-19,travel,418
30262,E,2024-07-12,auto,597
30263,S,2024-08-03,health,575
30264,W,2024-02-24,home,652
30265,S,2024-02-06,travel,611
30266,S,2024-02-10,home,488
30267,E,2024-08-08,home,730
30268,S,2024-10-10,auto,490
30269,W,2024-02-28,home,748
30270,E,2024-01-01,home,558
30271,N,2024-06-01,home,566
30272,N,2024-05-31,home,677
30273,E,2024-03-06,health,$765
30274,S,2024-05-14,health,902
30275,E,2024-02-11,auto,686
30276,N,2024-02-02,travel,702
30277,W,2024-08-06,health,1015
30278,S,2024-03-23,auto,728
30279,S,2024-05-30,travel,680
30280,S,2024-07-19,travel,799
30281,E,2024-03-12,home,373
30282,N,2024-09-04,auto,847
30283,N,2024-06-13,home,853
30284,S,2024-03-31,home,618
30285,E,2024-01-03,home,561
30286,W,2024-05-21,home,702
30287,S,2024-09-29,travel,1006
30288,W,2024-04-26,auto,533
30289,S,2024-06-29,health,836
30290,E,2024-06-18,auto,$876
30291,W,2024-04-19,home,1065
30292,S,2024-11-14,travel,651
30293,W,2024-07-20,health,542
30294,E,2024-02-18,auto,612
30295,W,2024-02-10,home,$564
30296,N,2024-09-09,auto,834
30297,N,2024-11-22,home,671
30298,E,2024-10-25,auto,1043
30299,W,2024-07-12,health,649
30300,W,2024-03-01,auto,1078
30301,S,2024-04-24,travel,630
30302,N,2024-11-05,travel,756
30303,S,2024-01-26,home,803
30304,S,2024-06-16,health,806
30305,E,2024-03-22,auto,751
30306,W,2024-07-09,home,656
30307,W,2024-04-16,health,833
30308,N,2024-06-04,health,1018
30309,N,2024-01-23,auto,923
30310,N,2024-06-05,health,622
30311,W,2024-10-14,auto,611
30312,N,2024-02-16,home,622
30313,S,2024-01-09,auto,1022
30314,S,2024-07-19,travel,426
30315,N,2024-05-09,health,804
30316,W,2024-11-06,travel,458
30317,N,2024-05-30,travel,683
30318,S,2024-01-28,home,834
30319,N,2024-10-15,auto,682
30320,E,2024-04-26,home,550
30321,S,2024-03-06,auto,713
30322,N,2024-11-15,travel,USD 682
30323,N,2024-10-07,home,772
30324,W,2024-06-28,travel,798
30325,N,2024-02-19,travel,581
30326,N,2024-02-19,travel,633
30327,W,2024-05-22,travel,622
30328,E,2024-05-05,home,708
30329,S,2024-01-18,travel,716
30330,E,2024-05-10,home,818
30331,N,2024-06-15,auto,754
30332,S,2024-01-01,health,513
30333,N,2024-05-21,auto,621
30334,N,2024-08-24,travel,966
30335,S,2024-08-25,auto,469
30336,W,2024-08-02,travel,667
30337,E,2024-03-23,health,428
30338,S,2024-03-05,travel,696
30340,S,2024-05-06,auto,520
30341,S,2024-06-01,health,593
30342,W,2024-11-24,auto,566
30343,W,2024-11-23,home,1034
30344,W,2024-06-25,auto,447
30345,N,2024-09-28,home,731
30346,S,2024-01-14,health,693
30347,N,2024-01-18,home,492
30348,S,2024-10-20,health,514
30349,N,2024-11-10,home,855
30350,E,2024-04-04,health,645
30351,N,2024-06-18,home,USD 830
30352,E,2024-02-12,travel,575
30353,W,2024-07-03,travel,800
30354,S,2024-11-12,travel,735
30355,E,2024-10-11,health,553
30356,E,2024-09-16,health,976
30357,W,2024-03-31,health,826
30358,W,2024-05-31,auto,480
30359,W,2024-05-18,health,632
30360,E,2024-05-26,auto,626
30361,N,2024-07-14,health,812
30362,S,2024-07-15,home,665
30363,N,2024-10-13,travel,714
30364,W,2024-03-28,travel,665
30365,N,2024-06-26,auto,540
30366,E,2024-10-01,travel,743
30367,S,2024-04-19,health,429
30368,W,2024-02-09,travel,576
30369,N,2024-02-11,travel,725
30370,N,2024-02-12,health,733
30371,W,2024-09-23,travel,778
30372,N,2024-10-19,auto,758
30373,N,2024-04-12,travel,519
30374,W,2024-06-18,home,982
30375,S,2024-08-22,health,926
30376,S,2024-04-16,auto,513
30377,S,2024-11-06,health,733
30378,W,2024-02-19,home,601
30379,S,2024-11-10,health,680
30380,S,2024-01-21,auto,674
30381,W,2024-09-17,home,$749
30382,N,2024-05-19,travel,936
30383,W,2024-03-28,travel,698
30384,W,2024-08-09,home,478
30385,E,2024-01-13,home,671
30386,W,2024-01-31,health,577
30387,W,2024-06-14,travel,900
30388,N,2024-09-13,auto,757
30389,E,2024-06-17,travel,625
30390,E,2024-10-31,auto,775
30391,S,2024-08-16,auto,507
30392,N,2024-11-23,auto,860
30393,E,2024-01-31,auto,686
30394,W,2024-07-12,auto,497
30395,W,2024-11-15,home,766
30397,E,2024-01-29,auto,433
30398,E,2024-11-25,auto,743
30399,N,2024-03-27,auto,568
30400,W,2024-11-09,health,886
30401,S,2024-02-13,auto,849
30402,W,2024-08-23,health,611
30403,N,2024-03-16,home,752
30404,N,2024-09-18,health,841
30405,S,2024-01-11,health,655
30406,W,2024-02-24,health,663
30407,N,2024-01-17,health,812
30408,W,2024-05-02,travel,524
30409,E,2024-10-09,auto,491
30410,N,2024-06-30,home,813
30411,W,2024-02-26,auto,867
30412,N,2024-06-20,travel,446
30414,E,2024-09-30,auto,775
30415,S,2024-04-13,health,593
30416,W,2024-09-30,travel,389
30417,N,2024-10-08,travel,919
30418,N,2024-08-27,travel,USD 1043
30419,S,2024-05-30,home,447
30421,S,2024-06-10,health,918
30422,E,2024-08-30,home,867
30424,N,2024-02-11,auto,535
30425,W,2024-11-16,health,473
30426,S,2024-02-06,home,517
30427,E,2024-11-21,travel,648
30428,S,2024-02-13,auto,1134
30429,S,2024-08-15,travel,USD 501
30430,S,2024-10-03,home,771
30431,W,2024-03-02,travel,694
30432,E,2024-10-04,travel,720
30435,W,2024-06-07,home,563
30436,W,2024-07-30,home,893
30437,N,2024-01-17,auto,430
30438,E,2024-07-12,home,USD 640
30439,E,2024-07-17,travel,858
30440,N,2024-06-17,home,456
30441,N,2024-08-12,travel,608
30442,W,2024-07-18,home,803
30443,E,2024-05-23,auto,674
30444,S,2024-09-21,travel,805
30445,W,2024-06-05,travel,737
30446,N,2024-09-30,home,655
30448,W,2024-01-24,travel,581
30449,W,2024-11-22,auto,637
30451,E,2024-03-02,travel,799
30452,S,2024-05-11,home,969
30453,W,2024-04-30,home,807
30454,E,2024-07-08,auto,752
30455,W,2024-04-22,auto,727
30456,W,2024-03-24,auto,501
30457,S,2024-08-04,auto,500
30458,N,2024-09-05,travel,507
30459,E,2024-05-29,travel,459
30460,N,2024-11-21,auto,655
30461,S,2024-09-27,home,666
30462,W,2024-03-03,auto,827
30463,E,2024-05-12,health,435
30464,E,2024-03-26,travel,USD 681
30465,N,2024-02-03,travel,756
30466,W,2024-03-12,home,926
30467,S,2024-04-10,auto,364
30468,E,2024-06-07,home,638
30469,W,2024-10-16,health,$962
30470,S,2024-09-08,health,696
30471,S,2024-08-31,health,691
30472,N,2024-01-01,auto,554
30473,E,2024-05-22,auto,441
30474,S,2024-07-18,auto,591
30476,N,2024-10-29,travel,682
30477,S,2024-06-10,travel,501
30478,N,2024-02-10,health,809
30479,E,2024-07-27,travel,620
30480,E,2024-03-25,home,824
30481,W,2024-10-17,health,424
30482,S,2024-11-23,home,623
30483,E,2024-09-15,travel,799
30484,S,2024-03-15,home,$710
30485,N,2024-02-15,travel,482
30486,W,2024-05-12,auto,765
30487,S,2024-03-12,auto,830
30488,S,2024-05-15,home,837
30489,W,2024-04-04,home,828
30490,E,2024-01-18,health,481
30491,S,2024-09-28,auto,$918
30492,N,2024-11-03,auto,504
30493,N,2024-10-20,travel,1107
30494,W,2024-03-08,auto,606
30495,E,2024-05-22,auto,904
30496,N,2024-04-28,home,733
30497,N,2024-08-24,travel,824
30498,E,2024-02-28,travel,549
30499,N,2024-08-17,auto,544
30500,W,2024-02-07,health,930
30501,W,2024-02-15,travel,521
30502,N,2024-07-11,home,573
30503,N,2024-11-09,auto,1228
30504,N,2024-04-07,travel,741
30505,N,2024-06-01,travel,832
30506,W,2024-07-02,health,626
30507,W,2024-09-16,home,717
30508,W,2024-07-11,auto,638
30509,S,2024-01-25,travel,653
30510,W,2024-09-26,auto,USD 705
30511,W,2024-10-17,health,$440
30512,W,2024-03-17,health,741
30513,E,2024-05-24,auto,581
30514,N,2024-08-05,health,579
30515,N,2024-11-22,home,556
30516,W,2024-01-26,auto,698
30517,E,2024-01-30,travel,441
30518,E,2024-11-11,auto,591
30519,S,2024-11-05,auto,620
30520,E,2024-06-22,health,490
30521,E,2024-02-03,health,713
30522,N,2024-08-30,travel,$896
30523,E,2024-03-31,health,806
30524,E,2024-02-05,auto,507
30525,W,2024-11-10,home,411
30527,N,2024-07-13,travel,681
30528,W,2024-08-29,auto,988
30529,S,2024-08-01,travel,794
30530,N,2024-09-18,home,852
30531,E,2024-02-18,home,712
30532,N,2024-06-03,auto,USD 514
30533,N,2024-11-19,home,$824
30535,N,2024-06-23,travel,571
30536,N,2024-01-03,auto,609
30537,E,2024-05-25,home,775
30538,N,2024-07-27,travel,690
30539,N,2024-11-08,travel,762
30540,W,2024-01-27,home,642
30542,W,2024-07-16,health,595
30543,S,2024-05-05,auto,686
30544,S,2024-01-08,travel,354
30545,W,2024-11-09,health,764
30546,E,2024-07-24,home,685
30547,S,2024-01-05,travel,497
30548,N,2024-10-19,health,$389
30549,E,2024-10-12,home,760
30550,W,2024-04-25,home,624
30551,S,2024-03-18,home,677
30552,W,2024-05-16,auto,585
30553,W,2024-02-13,home,593
30554,N,2024-02-14,auto,527
30555,S,2024-07-27,health,1075
30556,N,2024-11-25,health,519
30557,E,2024-04-04,auto,869
30558,N,2024-06-14,health,1050
30559,W,2024-09-05,home,770
30560,W,2024-10-23,travel,540
30561,E,2024-05-24,auto,558
30562,W,2024-11-16,health,898
30563,S,2024-03-04,home,696
30564,N,2024-06-16,travel,737
30565,E,2024-02-17,travel,877
30566,W,2024-10-17,auto,$978
30567,W,2024-04-03,home,817
30568,W,2024-07-09,health,501
30569,E,2024-01-01,auto,698
30570,S,2024-09-20,travel,621
30571,E,2024-02-14,health,919
30572,W,2024-06-01,travel,620
30573,N,2024-10-12,home,465
30574,S,2024-06-16,auto,852
30575,E,2024-06-05,auto,906
30576,W,2024-01-16,auto,790
30577,E,2024-04-18,home,589
30578,E,2024-02-15,home,791
30579,S,2024-03-24,home,821
30580,N,2024-11-08,health,434
30581,N,2024-10-04,home,786
30582,S,2024-01-23,health,697
30583,N,2024-09-09,health,611
30584,N,2024-10-04,health,621
30585,N,2024-02-02,health,683
30586,W,2024-08-03,travel,743
30587,N,2024-07-27,travel,534
30588,E,2024-03-23,travel,619
30589,N,2024-02-19,health,576
30590,N,2024-01-22,travel,881
30591,S,2024-09-21,auto,568
30592,E,2024-01-13,auto,841
30593,S,2024-11-01,home,669
30594,S,2024-10-24,health,583
30595,N,2024-11-17,health,819
30596,E,2024-02-09,auto,930
30597,E,2024-07-08,home,608
30598,N,2024-01-21,auto,640
30599,N,2024-10-28,health,611
30600,W,2024-10-23,home,1196
30601,W,2024-08-06,travel,878
30602,W,2024-08-24,auto,650
30603,E,2024-11-19,home,699
30604,N,2024-10-21,home,696
30605,W,2024-01-28,health,653
30606,E,2024-07-27,auto,$947
30607,N,2024-09-27,health,$680
30608,W,2024-06-27,travel,674
30609,S,2024-03-05,home,677
30610,N,2024-03-03,health,654
30611,W,2024-11-18,home,675
30612,E,2024-08-09,travel,528
30613,S,2024-03-15,auto,521
30614,N,2024-02-23,health,507
30615,E,2024-10-17,auto,537
30616,E,2024-06-13,health,527
30617,E,2024-04-09,health,770
30618,E,2024-08-23,auto,688
30619,N,2024-10-07,health,586
30620,W,2024-07-26,home,687
30621,N,2024-05-24,home,740
30622,E,2024-05-09,health,744
30623,N,2024-02-02,health,654
30624,W,2024-01-19,home,789
30625,S,2024-06-29,auto,763
30626,N,2024-02-15,health,635
30627,S,2024-08-30,health,813
30628,N,2024-03-25,home,577
30629,S,2024-11-03,home,580
30630,S,2024-07-26,health,647
30631,W,2024-01-10,home,723
30632,S,2024-11-17,health,707
30633,N,2024-02-17,travel,857
30634,E,2024-10-14,travel,537
30635,N,2024-07-13,home,923
30636,W,2024-02-27,auto,747
30637,W,2024-01-19,travel,473
30638,E,2024-03-12,travel,565
30639,N,2024-06-01,auto,610
30640,N,2024-01-09,auto,853
30641,W,2024-06-16,health,740
30642,S,2024-01-26,travel,525
30643,E,2024-01-09,home,745
30644,S,2024-07-24,health,805
30645,S,2024-05-01,travel,597
30646,W,2024-10-06,travel,605
30647,N,2024-08-18,home,595
30648,W,2024-11-05,travel,715
30649,W,2024-02-11,auto,576
30650,W,2024-10-05,health,1024
30651,W,2024-03-08,travel,494
30652,N,2024-06-11,health,606
30653,W,2024-09-12,travel,627
30654,W,2024-08-02,auto,653
30655,S,2024-01-10,health,997
30656,N,2024-11-17,home,548
30657,E,2024-07-17,health,508
30658,S,2024-01-23,health,725
30660,E,2024-07-05,auto,804
30661,W,2024-08-11,health,800
30662,E,2024-02-24,travel,698
30663,N,2024-02-04,auto,517
30664,E,2024-08-25,home,699
30665,W,2024-09-29,auto,693
30666,S,2024-03-31,travel,771
30667,E,2024-06-17,auto,USD 862
30668,S,2024-02-19,health,774
30669,N,2024-07-30,health,549
30671,E,2024-06-29,health,816
30673,N,2024-06-08,health,USD 791
30674,E,2024-02-28,auto,633
30675,N,2024-08-19,health,636
30676,W,2024-01-08,travel,836
30677,E,2024-06-07,travel,444
30678,W,2024-11-15,health,595
30679,S,2024-03-16,home,706
30680,E,2024-03-16,home,551
30681,E,2024-06-21,home,611
30682,W,2024-09-04,auto,687
30683,N,2024-02-23,auto,1036
30684,E,2024-03-14,health,703
30685,S,2024-03-27,travel,625
30686,S,2024-03-02,travel,624
30687,E,2024-04-03,health,446
30688,E,2024-01-18,home,545
30689,S,2024-02-10,home,1274
30690,E,2024-03-08,auto,508
30691,S,2024-02-19,home,$550
30692,E,2024-01-10,home,477
30693,E,2024-04-06,travel,675
30694,N,2024-11-26,travel,747
30695,W,2024-01-28,health,610
30696,E,2024-08-26,health,696
30697,W,2024-08-28,travel,1171
30698,S,2024-01-07,home,USD 650
30699,S,2024-02-25,travel,765
30700,S,2024-11-18,travel,899
30701,N,2024-11-20,travel,792
30702,W,2024-03-08,travel,677
30703,S,2024-09-30,home,551
30704,N,2024-02-02,home,$423
30705,S,2024-06-18,auto,492
30706,S,2024-01-25,auto,839
30707,N,2024-05-28,health,852
30708,E,2024-11-03,home,569
30709,N,2024-01-11,health,$719
30710,N,2024-05-03,health,1016
30711,N,2024-10-13,auto,509
30712,N,2024-03-15,health,400
30714,E,2024-08-22,home,942
30715,N,2024-03-29,travel,624
30717,S,2024-07-03,travel,750
30718,S,2024-05-14,health,517
30719,N,2024-07-24,health,656
30720,W,2024-09-01,auto,"$1,023"
30721,N,2024-09-28,auto,519
30722,S,2024-02-03,auto,643
30723,N,2024-04-06,auto,732
30724,E,2024-11-11,health,773
30725,S,2024-11-12,auto,806
30726,W,2024-04-15,auto,499
30727,N,2024-03-22,home,598
30728,N,2024-08-05,home,782
30729,W,2024-01-02,home,$813
30730,E,2024-11-09,home,459
30731,E,2024-11-08,home,769
30732,S,2024-08-01,auto,948
30733,E,2024-01-17,travel,476
30734,E,2024-03-26,health,591
30735,E,2024-07-04,travel,839
30736,E,2024-03-08,auto,637
30737,S,2024-11-10,travel,550
30738,E,2024-08-14,auto,710
30739,W,2024-10-23,home,705
30740,W,2024-10-09,travel,$793
30741,S,2024-01-27,health,659
30742,E,2024-01-28,home,666
30744,N,2024-06-07,home,707
30745,N,2024-03-09,health,562
30746,E,2024-05-06,home,656
30748,E,2024-05-22,travel,679
30749,N,2024-08-12,health,$738
30750,E,2024-07-25,auto,749
30751,W,2024-08-03,auto,590
30752,S,2024-05-07,travel,569
30753,N,2024-08-10,health,$764
30754,S,2024-07-22,health,586
30755,E,2024-02-06,travel,520
30756,N,2024-08-28,health,819
30757,N,2024-05-31,travel,706
30758,N,2024-02-01,health,638
30759,E,2024-02-13,travel,USD 626
30760,W,2024-08-25,home,559
30761,N,2024-03-21,travel,615
30762,E,2024-05-19,travel,667
30763,W,2024-11-17,home,836
30764,E,2024-10-12,health,617
30765,S,2024-02-03,health,594
30766,E,2024-02-03,health,USD 793
30767,W,2024-07-18,home,826
30768,W,2024-02-23,health,660
30769,W,2024-03-04,travel,627
30770,S,2024-07-13,home,948
30771,W,2024-01-30,health,382
30772,N,2024-04-13,home,723
30773,E,2024-09-26,health,516
30774,E,2024-10-04,home,737
30775,E,2024-01-21,health,707
30776,N,2024-05-18,travel,504
30777,N,2024-03-13,health,848
30778,E,2024-07-26,travel,661
30779,S,2024-05-08,auto,556
30780,W,2024-11-02,home,545
30781,W,2024-08-22,health,604
30782,N,2024-11-15,health,519
30783,E,2024-08-10,travel,880
30784,E,2024-10-24,travel,729
30785,S,2024-05-21,auto,337
30786,S,2024-08-21,auto,804
30787,E,2024-09-08,home,730
30788,N,2024-02-18,auto,1098
30789,N,2024-08-05,travel,1031
30790,W,2024-11-12,home,716
30791,N,2024-09-24,travel,940
30792,W,2024-01-13,auto,740
30793,W,2024-04-04,auto,628
30794,W,2024-07-26,auto,412
30795,E,2024-11-10,home,1011
30796,S,2024-02-25,auto,704
30797,S,2024-03-28,auto,623
30798,N,2024-02-06,travel,527
30799,E,2024-02-10,health,611
30800,S,2024-08-28,auto,754
30801,E,2024-11-16,health,937
30802,W,2024-07-20,home,654
30803,W,2024-05-26,auto,534
30804,N,2024-02-13,health,800
30805,N,2024-08-17,health,605
30806,W,2024-10-23,travel,697
30807,W,2024-03-10,auto,$353
30808,W,2024-04-20,health,827
30809,S,2024-03-25,auto,659
30810,W,2024-10-31,home,$713
30811,W,2024-05-14,health,585
30812,W,2024-08-27,auto,664
30813,N,2024-02-10,health,721
30814,W,2024-11-24,travel,753
30815,E,2024-04-14,auto,524
30816,N,2024-08-15,health,805
30817,E,2024-10-24,travel,686
30818,S,2024-01-23,auto,580
30819,W,2024-04-29,travel,879
30820,E,2024-03-21,health,838
30821,S,2024-04-17,auto,479
30822,N,2024-09-01,travel,741
30823,S,2024-02-05,health,569
30824,W,2024-01-19,home,926
30825,S,2024-04-05,travel,1002
30826,E,2024-03-19,health,707
30827,S,2024-03-28,home,700
30828,E,2024-05-22,auto,590
30829,W,2024-09-28,travel,$683
30830,W,2024-05-25,health,732
30831,N,2024-08-12,auto,711
30832,E,2024-04-12,auto,566
30833,S,2024-01-27,travel,588
30834,N,2024-10-11,auto,524
30835,N,2024-04-20,travel,841
30836,E,2024-04-01,travel,938
30837,S,2024-05-06,health,730
30838,E,2024-08-04,home,537
30839,S,2024-04-29,health,717
30841,N,2024-02-26,health,652
30842,N,2024-07-22,travel,710
30843,S,2024-01-10,home,590
30844,W,2024-01-10,health,557
30845,W,2024-01-13,home,679
30846,N,2024-03-01,travel,481
30847,E,2024-09-04,auto,915
30848,E,2024-03-02,auto,USD 769
30849,E,2024-08-23,health,870
30850,E,2024-05-23,health,1063
30851,N,2024-01-21,travel,462
30852,W,2024-02-29,health,745
30853,S,2024-01-21,auto,637
30854,N,2024-01-29,health,USD 869
30855,E,2024-08-09,travel,1040
30856,S,2024-09-20,travel,514
30857,N,2024-10-22,health,739
30858,S,2024-01-10,travel,1052
30859,S,2024-06-19,home,457
30860,S,2024-11-14,travel,667
30861,W,2024-04-29,health,575
30862,W,2024-08-24,auto,478
30863,S,2024-03-13,home,942
30864,W,2024-11-10,travel,866
30865,E,2024-05-29,auto,686
30867,S,2024-11-06,auto,669
30868,E,2024-09-02,auto,482
30869,E,2024-06-12,travel,736
30870,W,2024-01-08,travel,526
30871,W,2024-06-14,travel,451
30872,S,2024-01-29,health,557
30873,W,2024-10-18,auto,366
30874,S,2024-08-03,home,1054
30875,S,2024-10-14,health,920
30876,S,2024-09-07,travel,862
30877,E,2024-07-10,home,612
30878,N,2024-11-02,health,738
30879,E,2024-04-08,auto,631
30881,E,2024-08-28,home,670
30882,N,2024-05-31,home,648
30883,N,2024-05-03,auto,769
30884,E,2024-02-08,auto,749
30885,S,2024-11-26,health,490
30886,E,2024-07-09,travel,636
30887,E,2024-05-04,travel,636
30888,S,2024-05-22,home,908
30889,W,2024-03-17,auto,694
30890,S,2024-06-20,health,795
30891,S,2024-06-17,travel,731
30893,E,2024-09-12,home,$805
30894,E,2024-02-06,auto,470
30895,W,2024-05-13,travel,561
30896,N,2024-10-05,home,758
30897,N,2024-05-21,health,$558
30899,N,2024-04-15,travel,819
30900,W,2024-10-06,health,1090
30901,E,2024-09-26,travel,758
30902,W,2024-01-14,travel,1157
30904,S,2024-03-22,auto,754
30905,S,2024-09-04,auto,789
30906,E,2024-01-18,auto,573
30907,S,2024-04-02,travel,431
30908,N,2024-01-21,home,564
30909,N,2024-01-01,home,860
30910,W,2024-11-17,health,774
30911,W,2024-02-22,home,743
30912,N,2024-07-24,travel,848
30913,E,2024-05-24,home,614
30914,E,2024-05-17,auto,834
30915,E,2024-04-30,auto,602
30916,E,2024-10-26,health,USD 657
30917,N,2024-10-19,health,440
30918,W,2024-04-17,travel,891
30919,E,2024-11-02,home,515
30920,N,2024-02-27,auto,876
30922,W,2024-09-13,home,516
30923,E,2024-06-25,travel,460
30924,W,2024-10-02,health,398
30925,S,2024-10-22,health,737
30926,W,2024-05-25,travel,759
30927,S,2024-06-21,auto,687
30928,S,2024-01-20,auto,575
30929,E,2024-08-26,auto,580
30930,S,2024-02-09,travel,1165
30931,W,2024-04-12,home,995
30932,E,2024-07-04,travel,817
30933,E,2024-06-05,travel,574
30934,S,2024-05-06,home,738
30935,W,2024-02-02,home,609
30936,S,2024-11-07,auto,$680
30938,N,2024-03-29,health,605
30939,N,2024-02-04,home,573
30940,W,2024-08-15,travel,945
30941,S,2024-07-17,health,573
30942,S,2024-04-21,home,536
30943,W,2024-10-24,health,569
30944,S,2024-05-29,auto,592
30945,S,2024-01-01,home,683
30946,W,2024-07-26,travel,664
30947,N,2024-04-22,auto,808
30948,N,2024-04-09,auto,564
30949,N,2024-04-14,travel,835
30950,N,2024-08-07,health,921
30951,E,2024-03-19,travel,539
30952,E,2024-11-18,travel,626
30953,E,2024-07-30,travel,557
30954,N,2024-10-15,auto,786
30955,N,2024-07-15,health,1040
30956,W,2024-08-15,health,564
30957,N,2024-01-07,travel,477
30958,N,2024-09-06,health,544
30959,W,2024-11-25,home,709
30960,W,2024-08-28,health,691
30961,W,2024-01-26,home,894
30962,N,2024-10-21,home,645
30963,N,2024-07-19,auto,818
30964,N,2024-06-03,home,929
30965,S,2024-01-07,home,911
30966,S,2024-11-07,home,606
30967,N,2024-02-02,travel,1056
30968,S,2024-01-23,auto,473
30969,E,2024-09-06,auto,523
30970,E,2024-08-24,auto,789
30971,W,2024-06-29,home,$635
30972,W,2024-11-04,home,597
30973,N,2024-09-19,home,477
30974,W,2024-05-31,auto,1126
30975,W,2024-11-01,home,$577
30976,W,2024-02-23,home,707
30977,W,2024-06-17,home,502
30978,S,2024-02-01,home,583
30979,E,2024-04-26,auto,532
30980,E,2024-07-06,travel,819
30981,W,2024-06-22,health,812
30982,N,2024-03-04,health,506
30983,W,2024-05-31,travel,594
30984,N,2024-11-15,home,521
30985,S,2024-11-20,home,649
30986,W,2024-08-06,home,694
30987,N,2024-09-29,auto,494
30988,N,2024-07-09,health,613
30989,N,2024-09-21,auto,521
30990,E,2024-07-09,travel,732
30992,E,2024-03-02,home,603
30993,W,2024-03-24,auto,637
30994,E,2024-04-07,travel,487
30995,W,2024-05-06,health,977
30996,S,2024-08-19,health,622
30997,E,2024-10-08,auto,776
30998,E,2024-02-13,auto,1086
30999,E,2024-10-15,home,700
31000,E,2024-10-26,auto,$451
31001,S,2024-03-09,travel,1049
31002,N,2024-10-26,travel,735
31003,N,2024-06-26,home,890
31004,W,2024-08-12,home,752
31005,N,2024-10-07,home,846
31006,N,2024-08-29,auto,774
31007,E,2024-08-30,home,843
31008,N,2024-10-02,auto,1054
31009,W,2024-08-28,travel,531
31010,W,2024-04-22,home,838
31011,N,2024-07-13,travel,$542
31012,W,2024-06-16,travel,851
31013,E,2024-07-30,auto,544
31014,N,2024-09-18,travel,664
31015,W,2024-01-19,travel,513
31016,W,2024-02-27,health,971
31017,N,2024-03-06,health,925
31018,N,2024-06-04,auto,657
31019,W,2024-10-29,travel,508
31020,N,2024-07-30,home,836
31021,W,2024-10-09,auto,578
31022,N,2024-02-01,home,450
31023,N,2024-09-14,auto,596
31024,E,2024-01-10,home,466
31025,E,2024-10-17,home,775
31026,E,2024-08-23,auto,632
31027,S,2024-01-28,travel,683
31029,S,2024-05-03,auto,573
31030,W,2024-08-14,travel,526
31031,N,2024-02-01,health,1009
31032,E,2024-09-04,home,511
31033,W,2024-03-30,health,714
31034,N,2024-08-26,home,893
31035,E,2024-10-27,travel,825
31036,N,2024-11-19,auto,1078
31037,E,2024-04-17,home,448
31038,W,2024-10-06,health,467
31039,S,2024-05-28,auto,572
31040,S,2024-11-03,health,$762
31041,N,2024-09-17,health,619
31042,S,2024-09-12,health,606
31043,W,2024-11-12,health,708
31044,W,2024-07-13,travel,673
31045,S,2024-01-31,travel,534
31047,W,2024-09-07,travel,577
31048,N,2024-07-20,home,697
31049,W,2024-07-25,health,906
31050,W,2024-01-31,travel,USD 641
31051,N,2024-09-12,home,597
31052,N,2024-09-25,auto,568
31053,N,2024-03-19,health,1010
31054,N,2024-11-25,auto,796
31055,S,2024-07-10,home,847
31056,N,2024-02-16,auto,751
31057,S,2024-05-05,home,911
31058,W,2024-01-18,health,596
31059,N,2024-05-12,health,668
31060,E,2024-10-26,auto,771
31061,N,2024-02-08,health,496
31063,W,2024-04-10,home,629
31064,W,2024-06-10,home,907
31065,E,2024-07-26,auto,879
31066,N,2024-10-15,health,816
31067,S,2024-11-06,auto,986
31068,E,2024-04-17,health,568
31069,E,2024-02-06,auto,617
31070,E,2024-03-21,travel,715
31071,W,2024-02-23,health,957
31072,E,2024-11-21,travel,674
31073,W,2024-03-13,travel,739
31074,S,2024-04-06,home,560
31075,N,2024-10-20,home,821
31076,S,2024-01-29,auto,774
31077,N,2024-04-24,travel,953
31078,E,2024-03-26,home,654
31079,W,2024-02-22,home,423
31080,E,2024-06-15,home,539
31081,W,2024-02-01,travel,$658
31082,N,2024-02-06,health,548
31083,N,2024-11-04,auto,552
31085,N,2024-04-01,travel,787
31086,E,2024-06-20,health,692
31087,S,2024-05-01,health,914
31088,N,2024-03-24,auto,579
31089,N,2024-10-24,health,629
31090,E,2024-10-09,home,735
31091,E,2024-09-30,travel,571
31092,W,2024-10-04,health,619
31093,E,2024-03-01,home,848
31094,S,2024-03-07,auto,$484
31095,N,2024-10-17,travel,866
31096,S,2024-03-18,travel,643
31097,W,2024-06-27,health,579
31098,S,2024-04-21,home,634
31099,S,2024-04-06,health,738
31100,E,2024-09-29,health,483
31101,E,2024-07-14,auto,588
31102,W,2024-09-03,health,426
31103,E,2024-01-12,health,533
31104,S,2024-08-17,auto,854
31105,W,2024-04-09,health,642
31106,W,2024-07-28,home,832
31107,E,2024-02-26,health,829
31108,N,2024-07-21,home,769
31109,N,2024-10-10,travel,456
31110,E,2024-01-09,home,505
31112,S,2024-03-11,auto,602
31113,N,2024-05-03,travel,"$1,032"
31114,N,2024-01-04,auto,578
31115,S,2024-11-09,home,608
31116,N,2024-04-27,home,450
31117,S,2024-08-06,auto,583
31118,N,2024-11-04,health,757
