account_id,event_date,event_type
5866,2024-06-06,pause
5866,2024-08-10,resume
5867,2024-11-19,start
5868,2024-07-11,start
5869,2024-08-30,start
5870,2024-09-24,start
5871,2024-05-16,start
5871,2024-11-09,pause
5871,2024-12-24,resume
5872,2024-11-25,start
5873,2024-04-02,start
5873,2024-05-25,pause
5873,2024-07-30,resume
5873,2024-10-23,cancel
5874,2024-11-18,start
5875,2024-07-06,start
5876,2024-09-08,start
5877,2024-10-01,start
5878,2024-08-03,start
5878,2024-12-14,cancel
5879,2024-02-01,start
5880,2024-07-01,start
5880,2024-10-26,cancel
5881,2024-02-14,start
5881,2024-10-31,cancel
5882,2024-07-09,start
5883,2024-10-09,start
5884,2024-06-07,start
5885,2024-02-20,start
5886,2024-03-02,start
5887,2024-11-09,start
5888,2024-08-06,start
5889,2024-11-03,start
5890,2024-07-11,start
5891,2024-10-28,start
5892,2024-07-26,start
5893,2024-08-03,start
5894,2024-10-31,start
5895,2024-01-06,start
5896,2024-01-27,start
5897,2024-01-08,start
5897,2024-03-09,cancel
5898,2024-04-05,start
5898,2024-06-18,pause
5898,2024-08-23,resume
5898,2024-11-09,pause
5899,2024-08-07,start
5900,2024-03-06,start
5901,2024-11-01,start
5902,2024-07-29,start
5903,2024-11-02,start
5904,2024-01-30,start
5905,2024-04-30,start
5905,2024-09-26,pause
5905,2024-12-19,resume
5906,2024-04-08,start
5906,2024-05-08,pause
5906,2024-06-20,resume
5907,2024-04-08,start
5907,2024-10-17,pause
5907,2024-12-24,resume
5908,2024-09-26,start
5909,2024-09-11,start
5909,2024-10-04,cancel
5910,2024-06-22,start
5910,2024-07-18,cancel
5911,2024-10-14,start
5912,2024-07-09,start
5912,2024-12-03,cancel
5913,2024-08-09,start
5914,2024-02-21,start
5914,2024-04-29,cancel
5915,2024-11-15,start
5916,2024-07-23,start
5917,2024-09-30,start
5918,2024-03-07,start
5918,2024-04-16,cancel
5919,2024-05-16,start
5919,2024-07-13,pause
5919,2024-10-10,resume
5920,2024-04-04,start
5920,2024-05-18,cancel
5921,2024-11-21,start
5922,2024-07-07,start
5923,2024-09-23,start
5923,2024-10-30,cancel
5924,2024-09-28,start
5925,2024-04-29,start
5925,2024-11-27,pause
5926,2024-03-12,start
5927,2024-04-02,start
5927,2024-08-01,pause
5927,2024-10-30,resume
5928,2024-09-24,start
5929,2024-04-23,start
5930,2024-01-17,start
5931,2024-01-01,start
5932,2024-10-29,start
5933,2024-08-19,start
5934,2024-02-02,start
5934,2024-09-03,cancel
5935,2024-04-17,start
5935,2024-10-01,pause
5935,2024-10-31,resume
5936,2024-10-10,start
5937,2024-06-30,start
5938,2024-08-31,start
5939,2024-08-17,start
5940,2024-10-25,start
5941,2024-03-10,start
5942,2024-04-13,start
5942,2024-08-17,pause
5942,2024-11-09,resume
5943,2024-07-21,start
5944,2024-05-06,start
5944,2024-08-26,pause
5944,2024-10-19,resume
5944,2024-12-06,pause
5945,2024-11-22,start
5946,2024-11-26,start
5947,2024-08-22,start
5947,2024-12-13,cancel
5948,2024-03-02,start
5948,2024-08-27,cancel
5949,2024-01-21,start
5949,2024-08-19,cancel
5950,2024-04-21,start
5950,2024-06-29,pause
5950,2024-08-05,resume
5950,2024-09-01,pause
5950,2024-11-04,resume
5951,2024-09-11,start
5952,2024-01-10,start
5953,2024-07-28,start
5953,2024-11-25,cancel
5954,2024-11-11,start
5955,2024-02-08,start
5956,2024-02-18,start
5956,2024-07-16,cancel
5957,2024-07-23,start
5958,2024-07-10,start
5959,2024-02-12,start
5959,2024-12-07,cancel
5960,2024-02-09,start
5960,2024-12-15,cancel
5961,2024-05-13,start
5961,2024-10-24,pause
5962,2024-05-14,start
5962,2024-12-21,pause
5963,2024-04-06,start
5963,2024-05-09,cancel
5964,2024-11-02,start
5965,2024-02-16,start
5965,2024-09-20,cancel
5966,2024-06-11,start
5966,2024-11-13,pause
5966,2024-12-23,resume
5967,2024-06-30,start
5968,2024-09-22,start
5969,2024-07-31,start
5970,2024-03-31,start
5970,2024-07-20,pause
5970,2024-09-01,resume
5971,2024-02-05,start
5972,2024-05-30,start
5973,2024-03-31,start
5973,2024-06-20,pause
5973,2024-09-02,resume
5973,2024-11-01,pause
5973,2024-12-10,resume
5974,2024-10-14,start
5975,2024-08-24,start
5975,2024-09-22,cancel
5976,2024-07-12,start
5976,2024-10-31,cancel
5977,2024-10-04,start
5978,2024-10-27,start
5979,2024-02-28,start
5979,2024-10-06,cancel
5980,2024-03-12,start
5981,2024-07-12,start
5981,2024-09-18,cancel
5982,2024-01-09,start
5982,2024-12-14,cancel
5983,2024-01-16,start
5984,2024-03-21,start
5985,2024-09-02,start
5985,2024-12-03,cancel
5986,2024-06-16,start
5986,2024-08-22,pause
5986,2024-11-05,resume
5987,2024-02-26,start
5988,2024-08-17,start
5989,2024-01-18,start
5990,2024-09-28,start
5991,2024-03-29,start
5992,2024-11-25,start
5993,2024-08-01,start
5994,2024-08-05,start
5994,2024-12-08,cancel
5995,2024-02-12,start
5996,2024-11-09,start
5996,2024-12-10,cancel
5997,2024-09-25,start
5998,2024-09-26,start
5999,2024-10-27,start
6000,2024-02-26,start
6001,2024-04-22,start
6001,2024-09-26,pause
6001,2024-11-11,resume
6002,2024-05-26,start
6002,2024-10-22,pause
6003,2024-11-03,start
6004,2024-04-03,start
6004,2024-06-24,pause
6004,2024-08-13,resume
6005,2024-02-22,start
6006,2024-09-11,start
6007,2024-05-03,start
6007,2024-10-24,pause
6008,2024-10-18,start
6009,2024-08-12,start
6009,2024-09-09,cancel
6010,2024-06-16,start
6010,2024-09-29,pause
6011,2024-05-01,start
6011,2024-06-01,pause
6011,2024-07-05,resume
6011,2024-11-26,pause
6012,2024-01-30,start
6013,2024-06-10,start
6013,2024-08-21,cancel
6014,2024-07-26,start
6015,2024-07-13,start
6016,2024-07-30,start
6017,2024-03-18,start
6018,2024-10-23,start
6019,2024-03-19,start
6019,2024-05-31,cancel
6020,2024-04-14,start
6021,2024-04-14,start
6022,2024-04-01,start
6022,2024-06-16,pause
6022,2024-07-23,resume
6022,2024-08-20,pause
6022,2024-11-12,resume
6023,2024-05-30,start
6023,2024-11-19,pause
6023,2024-12-19,resume
6024,2024-03-06,start
6025,2024-08-23,start
6026,2024-03-15,start
6027,2024-01-28,start
6028,2024-07-31,start
6029,2024-04-13,start
6029,2024-05-05,pause
6029,2024-07-28,resume
6029,2024-11-23,cancel
6030,2024-06-07,start
6030,2024-08-30,pause
6030,2024-11-22,resume
6031,2024-03-08,start
6031,2024-04-18,cancel
6032,2024-02-26,start
6032,2024-08-08,cancel
6033,2024-05-13,start
6033,2024-12-02,pause
6034,2024-08-23,start
6035,2024-05-15,start
6035,2024-08-02,pause
6035,2024-10-06,resume
6035,2024-11-25,pause
6036,2024-01-02,start
6037,2024-10-26,start
6037,2024-12-21,cancel
6038,2024-06-05,start
6038,2024-09-30,pause
6038,2024-11-04,resume
6039,2024-11-12,start
6040,2024-11-12,start
6041,2024-09-13,start
6042,2024-02-13,start
6043,2024-07-22,start
6044,2024-07-07,start
6044,2024-12-13,cancel
6045,2024-06-15,start
6046,2024-02-24,start
6046,2024-08-05,cancel
6047,2024-08-22,start
6048,2024-09-23,start
6049,2024-07-11,start
6049,2024-11-04,cancel
6050,2024-11-08,start
6051,2024-01-10,start
6051,2024-04-05,cancel
6052,2024-01-29,start
6052,2024-06-12,cancel
6053,2024-11-06,start
6054,2024-09-26,start
6055,2024-02-26,start
6056,2024-05-19,start
6056,2024-11-20,cancel
6057,2024-08-11,start
6058,2024-11-13,start
6059,2024-11-23,start
6060,2024-02-03,start
6060,2024-04-20,cancel
6061,2024-01-26,start
6062,2024-01-25,start
6062,2024-10-25,cancel
6063,2024-09-14,start
6064,2024-02-09,start
6065,2024-10-25,start
6066,2024-02-12,start
6067,2024-02-23,start
6067,2024-04-28,cancel
6068,2024-02-02,start
6068,2024-03-23,cancel
6069,2024-07-14,start
6070,2024-01-09,start
6071,2024-11-15,start
6072,2024-04-25,start
6072,2024-06-05,pause
6072,2024-07-31,resume
6072,2024-11-25,pause
6073,2024-02-22,start
6073,2024-04-16,cancel
6074,2024-07-28,start
6075,2024-11-07,start
6075,2024-12-15,cancel
6076,2024-06-18,start
6076,2024-10-09,pause
6076,2024-11-24,resume
6076,2024-12-25,cancel
6077,2024-10-07,start
6078,2024-04-21,start
6078,2024-05-22,pause
6078,2024-08-13,resume
6079,2024-01-08,start
6079,2024-03-03,cancel
6080,2024-05-24,start
6081,2024-11-12,start
6082,2024-08-14,start
6083,2024-01-10,start
6084,2024-07-11,start
6085,2024-01-11,start
6086,2024-05-06,start
6086,2024-10-09,pause
6086,2024-11-22,resume
6087,2024-10-25,start
6088,2024-08-09,start
6089,2024-07-06,start
6090,2024-04-14,start
6090,2024-09-15,pause
6090,2024-11-01,resume
6091,2024-05-02,start
6091,2024-06-05,cancel
6092,2024-09-12,start
6093,2024-11-02,start
6094,2024-05-30,start
6094,2024-06-27,pause
6094,2024-08-30,resume
6095,2024-02-23,start
6095,2024-03-23,cancel
6096,2024-08-02,start
6097,2024-08-26,start
6097,2024-11-21,cancel
6098,2024-07-17,start
6099,2024-05-03,start
6100,2024-01-15,start
6101,2024-03-16,start
6101,2024-10-13,cancel
6102,2024-11-15,start
6103,2024-03-29,start
6104,2024-07-27,start
6105,2024-08-11,start
6106,2024-01-11,start
6106,2024-08-18,cancel
6107,2024-05-21,start
6107,2024-10-13,pause
6107,2024-12-03,resume
6108,2024-04-03,start
6108,2024-11-14,pause
6109,2024-03-14,start
6110,2024-03-11,start
6111,2024-02-12,start
6112,2024-03-02,start
6112,2024-03-23,cancel
6113,2024-07-19,start
6114,2024-09-05,start
6115,2024-03-03,start
6116,2024-01-18,start
6116,2024-03-16,cancel
6117,2024-03-08,start
6118,2024-09-03,start
6119,2024-03-18,start
6120,2024-09-05,start
6121,2024-11-06,start
6122,2024-01-31,start
6123,2024-05-16,start
6123,2024-06-18,pause
6123,2024-07-22,resume
6123,2024-11-04,pause
6124,2024-05-04,start
6124,2024-07-08,pause
6124,2024-10-05,resume
6125,2024-05-01,start
6125,2024-09-08,pause
6125,2024-11-08,resume
6126,2024-11-06,start
6127,2024-05-22,start
6127,2024-08-07,pause
6127,2024-10-13,resume
6128,2024-04-14,start
6128,2024-11-06,pause
6129,2024-02-03,start
6130,2024-05-28,start
6130,2024-07-25,pause
6130,2024-08-27,resume
6131,2024-03-30,start
6131,2024-06-13,cancel
6132,2024-02-01,start
6133,2024-10-26,start
6134,2024-03-15,start
6134,2024-10-28,cancel
6135,2024-01-10,start
6135,2024-12-04,cancel
6136,2024-01-09,start
6137,2024-08-07,start
6138,2024-07-23,start
6139,2024-08-27,start
6140,2024-04-13,start
6140,2024-07-26,pause
6140,2024-09-10,resume
6141,2024-04-23,start
6141,2024-07-16,pause
6141,2024-10-02,resume
6141,2024-11-28,pause
6142,2024-08-12,start
6143,2024-03-05,start
6144,2024-07-23,start
6144,2024-11-27,cancel
6145,2024-06-06,start
6145,2024-10-15,pause
6145,2024-11-25,resume
6146,2024-01-15,start
6146,2024-04-09,cancel
6147,2024-02-23,start
6147,2024-05-03,cancel
6148,2024-08-07,start
6149,2024-05-24,start
6149,2024-08-21,pause
6149,2024-09-24,resume
6149,2024-10-21,pause
6150,2024-09-12,start
6151,2024-09-06,start
6152,2024-03-12,start
6153,2024-10-31,start
6154,2024-07-22,start
6155,2024-04-07,start
6155,2024-11-23,pause
6156,2024-08-26,start
6157,2024-11-25,start
6158,2024-05-31,start
6158,2024-07-26,pause
6158,2024-10-24,resume
6158,2024-12-21,cancel
6159,2024-05-12,start
6159,2024-07-25,pause
6159,2024-09-26,resume
6159,2024-12-03,pause
6160,2024-01-02,start
6160,2024-05-20,cancel
6161,2024-09-26,start
6162,2024-02-12,start
6163,2024-02-02,start
6163,2024-04-29,cancel
6164,2024-03-07,start
6165,2024-11-04,start
6166,2024-04-29,start
6166,2024-05-26,cancel
6167,2024-05-22,start
6167,2024-11-18,pause
6168,2024-07-13,start
6169,2024-04-10,start
6169,2024-05-21,pause
6169,2024-07-04,resume
6169,2024-11-15,pause
6170,2024-09-08,start
6171,2024-03-22,start
6172,2024-11-06,start
6173,2024-08-06,start
6174,2024-02-29,start
6174,2024-09-03,cancel
6175,2024-07-17,start
6176,2024-03-31,start
6176,2024-05-30,cancel
6177,2024-02-17,start
6177,2024-05-17,cancel
6178,2024-09-12,start
6179,2024-07-20,start
6180,2024-04-04,start
6180,2024-06-04,pause
6180,2024-08-09,resume
6180,2024-11-01,cancel
6181,2024-01-23,start
6182,2024-01-04,start
6183,2024-07-01,start
6184,2024-06-11,start
6184,2024-09-09,cancel
6185,2024-06-03,start
6185,2024-08-15,pause
6185,2024-10-03,resume
6185,2024-11-04,pause
6186,2024-05-18,start
6186,2024-07-22,pause
6186,2024-09-03,resume
6186,2024-11-10,pause
6187,2024-07-28,start
6188,2024-07-25,start
6189,2024-06-18,start
6189,2024-12-24,pause
6190,2024-02-26,start
6191,2024-01-17,start
6191,2024-12-04,cancel
6192,2024-06-08,start
6192,2024-08-18,pause
6192,2024-11-09,resume
6193,2024-08-17,start
6194,2024-05-31,start
6194,2024-08-24,pause
6194,2024-10-05,resume
6195,2024-10-21,start
6196,2024-06-02,start
6196,2024-10-24,pause
6197,2024-02-25,start
6198,2024-01-02,start
6199,2024-05-28,start
6199,2024-06-17,pause
6199,2024-08-13,resume
6199,2024-11-13,pause
6199,2024-12-18,resume
6200,2024-09-25,start
6201,2024-07-29,start
6201,2024-09-15,cancel
6202,2024-02-18,start
6202,2024-06-19,cancel
6203,2024-10-19,start
6204,2024-09-04,start
6205,2024-06-20,start
6205,2024-08-25,pause
6205,2024-10-10,resume
6206,2024-08-12,start
6207,2024-04-26,start
6207,2024-08-28,pause
6207,2024-11-10,resume
6208,2024-05-12,start
6208,2024-08-07,pause
6208,2024-10-24,resume
6209,2024-03-16,start
6209,2024-04-12,cancel
6210,2024-10-18,start
6210,2024-11-21,cancel
6211,2024-06-08,start
6212,2024-02-26,start
6212,2024-05-09,cancel
6213,2024-09-24,start
6214,2024-05-23,start
6214,2024-07-03,pause
6214,2024-08-09,resume
6214,2024-11-24,pause
6215,2024-08-15,start
6216,2024-08-01,start
6216,2024-10-18,cancel
6217,2024-03-11,start
6217,2024-06-30,cancel
6218,2024-05-14,start
6218,2024-11-24,pause
6219,2024-03-28,start
6220,2024-02-17,start
6221,2024-07-18,start
6222,2024-10-23,start
6223,2024-10-09,start
6224,2024-02-07,start
6225,2024-07-06,start
6225,2024-08-03,cancel
6226,2024-02-26,start
6227,2024-04-17,start
6227,2024-06-21,cancel
6228,2024-10-18,start
6228,2024-11-09,cancel
6229,2024-03-08,start
6229,2024-05-20,cancel
6230,2024-08-14,start
6231,2024-11-21,start
6232,2024-05-15,start
6232,2024-11-15,pause
6233,2024-06-29,start
6233,2024-07-21,cancel
6234,2024-07-14,start
6235,2024-06-11,start
6235,2024-08-15,pause
6235,2024-10-18,resume
6236,2024-11-20,start
6237,2024-01-25,start
6238,2024-11-06,start
6239,2024-10-08,start
6239,2024-11-07,cancel
6240,2024-11-06,start
6241,2024-11-10,start
6242,2024-03-24,start
6243,2024-09-23,start
6244,2024-04-28,start
6244,2024-08-26,pause
6244,2024-11-19,resume
6245,2024-02-04,start
6246,2024-01-12,start
6247,2024-04-16,start
6247,2024-12-19,pause
6248,2024-01-04,start
6248,2024-01-26,cancel
6249,2024-02-05,start
6250,2024-06-02,start
6250,2024-07-11,pause
6250,2024-09-25,resume
6250,2024-10-31,pause
6251,2024-05-27,start
6251,2024-08-17,pause
6251,2024-09-22,resume
6252,2024-11-08,start
6253,2024-09-27,start
6254,2024-05-28,start
6254,2024-09-08,pause
6254,2024-11-18,resume
6255,2024-02-08,start
6256,2024-03-01,start
6256,2024-11-30,cancel
6257,2024-03-22,start
6258,2024-02-14,start
6259,2024-01-13,start
6260,2024-02-12,start
6261,2024-05-24,start
6261,2024-11-22,pause
6262,2024-01-31,start
6262,2024-04-11,cancel
6263,2024-07-29,start
6263,2024-10-13,cancel
6264,2024-10-09,start
6265,2024-08-20,start
6266,2024-07-07,start
6267,2024-03-02,start
6267,2024-05-07,cancel
6268,2024-08-18,start
6269,2024-02-25,start
6269,2024-03-17,cancel
6270,2024-04-15,start
6270,2024-07-04,cancel
6271,2024-08-31,start
6271,2024-10-26,cancel
6272,2024-04-24,start
6272,2024-06-08,pause
6272,2024-07-08,resume
6272,2024-11-30,pause
6273,2024-10-26,start
6274,2024-05-10,start
6274,2024-07-08,cancel
6275,2024-11-05,start
6276,2024-06-13,start
6277,2024-01-21,start
6278,2024-03-12,start
6279,2024-09-24,start
6280,2024-01-27,start
6280,2024-05-06,cancel
6281,2024-06-03,start
6281,2024-09-14,pause
6281,2024-11-08,resume
6282,2024-11-10,start
6283,2024-01-10,start
6283,2024-03-03,cancel
6284,2024-02-27,start
6285,2024-07-26,start
6286,2024-09-09,start
6287,2024-10-01,start
6288,2024-07-17,start
6289,2024-11-24,start
6290,2024-08-11,start
6291,2024-08-19,start
6292,2024-07-16,start
6293,2024-01-06,start
6293,2024-02-10,cancel
6294,2024-09-22,start
6295,2024-08-21,start
6295,2024-11-14,cancel
6296,2024-09-12,start
6297,2024-10-12,start
6298,2024-10-19,start
6298,2024-12-09,cancel
6299,2024-09-02,start
6300,2024-10-25,start
6301,2024-01-04,start
6302,2024-06-18,start
6302,2024-10-01,pause
6302,2024-11-06,resume
6303,2024-01-15,start
6304,2024-03-22,start
6304,2024-08-26,cancel
6305,2024-10-06,start
6305,2024-10-28,cancel
6306,2024-01-10,start
6306,2024-03-29,cancel
6307,2024-05-11,start
6308,2024-04-06,start
6308,2024-07-17,pause
6308,2024-08-28,resume
6309,2024-10-22,start
6310,2024-01-15,start
6310,2024-05-09,cancel
6311,2024-09-10,start
6312,2024-09-08,start
6312,2024-10-03,cancel
6313,2024-05-13,start
6313,2024-08-01,pause
6313,2024-09-19,resume
6313,2024-12-13,pause
6314,2024-04-13,start
6314,2024-06-04,pause
6314,2024-07-31,resume
6314,2024-08-25,pause
6314,2024-11-16,resume
6315,2024-04-27,start
6315,2024-06-17,pause
6315,2024-08-12,resume
6315,2024-11-18,pause
6316,2024-11-26,start
6317,2024-05-14,start
6317,2024-09-24,pause
6317,2024-11-05,resume
6318,2024-09-16,start
6319,2024-03-08,start
6319,2024-05-18,cancel
6320,2024-09-10,start
6321,2024-02-17,start
6321,2024-04-22,cancel
6322,2024-02-29,start
6323,2024-10-01,start
6324,2024-06-24,start
6324,2024-08-09,pause
6324,2024-09-17,resume
6324,2024-10-14,pause
6324,2024-11-16,resume
6325,2024-02-15,start
6325,2024-07-03,cancel
6326,2024-02-16,start
6326,2024-04-30,cancel
6327,2024-03-11,start
6327,2024-09-22,cancel
6328,2024-05-03,start
6328,2024-05-26,pause
6328,2024-08-21,resume
6328,2024-09-24,pause
6328,2024-12-19,resume
6329,2024-08-20,start
6330,2024-08-31,start
6331,2024-01-28,start
6332,2024-08-20,start
6333,2024-06-23,start
6334,2024-04-19,start
6334,2024-05-26,pause
6334,2024-07-08,resume
6334,2024-10-26,pause
6335,2024-04-05,start
6335,2024-12-17,pause
6336,2024-08-14,start
6337,2024-02-24,start
6338,2024-02-05,start
6339,2024-05-30,start
6339,2024-08-27,pause
6339,2024-11-14,resume
6340,2024-02-27,start
6340,2024-06-21,cancel
6341,2024-01-02,start
6341,2024-03-15,cancel
6342,2024-03-07,start
6343,2024-07-04,start
6344,2024-11-14,start
6345,2024-03-05,start
6345,2024-06-20,cancel
6346,2024-02-05,start
6346,2024-04-08,cancel
6347,2024-07-26,start
6348,2024-03-14,start
6349,2024-11-02,start
6350,2024-05-13,start
6350,2024-07-25,pause
6350,2024-09-17,resume
6351,2024-06-03,start
6351,2024-08-06,pause
6351,2024-11-04,resume
6352,2024-05-10,start
6353,2024-10-23,start
6354,2024-07-08,start
6355,2024-01-20,start
6355,2024-11-21,cancel
6356,2024-02-19,start
6356,2024-09-18,cancel
6357,2024-03-17,start
6358,2024-03-20,start
6358,2024-07-29,cancel
6359,2024-04-05,start
6359,2024-05-24,pause
6359,2024-07-18,resume
6359,2024-10-11,pause
6359,2024-11-27,resume
6360,2024-05-19,start
6360,2024-11-16,pause
6361,2024-01-06,start
6362,2024-03-04,start
6363,2024-05-22,start
6363,2024-06-25,pause
6363,2024-09-12,resume
6364,2024-07-14,start
6365,2024-09-08,start
6366,2024-03-16,start
6366,2024-12-01,cancel
6367,2024-05-24,start
6367,2024-06-22,pause
6367,2024-08-13,resume
6368,2024-09-06,start
6369,2024-08-11,start
6369,2024-08-31,cancel
6370,2024-08-18,start
6371,2024-07-15,start
6372,2024-02-08,start
6372,2024-04-09,cancel
6373,2024-09-14,start
6374,2024-01-04,start
6375,2024-07-15,start
6376,2024-11-11,start
6377,2024-04-08,start
6378,2024-01-19,start
6379,2024-11-05,start
6380,2024-10-03,start
6381,2024-01-20,start
6382,2024-04-01,start
6382,2024-08-26,pause
6382,2024-10-01,resume
6383,2024-07-09,start
6383,2024-10-13,cancel
6384,2024-07-29,start
6385,2024-01-20,start
6385,2024-08-17,cancel
6386,2024-04-16,start
6386,2024-05-29,pause
6386,2024-08-16,resume
6386,2024-11-02,pause
6387,2024-05-10,start
6387,2024-11-23,pause
6388,2024-10-07,start
6389,2024-10-08,start
6390,2024-01-27,start
6391,2024-01-21,start
6391,2024-07-18,cancel
6392,2024-06-14,start
6392,2024-09-25,pause
6392,2024-11-21,resume
6393,2024-09-24,start
6393,2024-10-20,cancel
6394,2024-09-07,start
6395,2024-10-26,start
6396,2024-03-04,start
6396,2024-08-16,cancel
6397,2024-08-20,start
6398,2024-01-23,start
6399,2024-02-02,start
6400,2024-05-29,start
6400,2024-09-06,pause
6400,2024-11-27,resume
6401,2024-11-01,start
6402,2024-04-22,start
6402,2024-12-01,pause
6403,2024-08-23,start
6404,2024-08-27,start
6405,2024-03-08,start
6405,2024-09-28,cancel
6406,2024-10-27,start
6407,2024-07-13,start
6408,2024-09-22,start
6409,2024-06-16,start
6409,2024-10-07,pause
6410,2024-09-26,start
6410,2024-10-27,cancel
6411,2024-08-12,start
6412,2024-11-08,start
6413,2024-04-01,start
6413,2024-11-30,cancel
6414,2024-02-25,start
6415,2024-11-26,start
6416,2024-07-28,start
6417,2024-10-18,start
6418,2024-03-08,start
6418,2024-03-30,cancel
6419,2024-08-19,start
6420,2024-08-06,start
6421,2024-06-21,start
6421,2024-08-09,pause
6421,2024-10-04,resume
6422,2024-01-28,start
6422,2024-06-01,cancel
6423,2024-06-02,start
6423,2024-09-29,cancel
6424,2024-09-21,start
6425,2024-04-08,start
6425,2024-06-14,pause
6425,2024-08-24,resume
6426,2024-11-21,start
6427,2024-09-11,start
6428,2024-10-28,start
6429,2024-05-27,start
6429,2024-08-19,pause
6429,2024-10-18,resume
6430,2024-04-11,start
6430,2024-06-27,pause
6430,2024-07-28,resume
6430,2024-10-12,cancel
6431,2024-03-28,start
6431,2024-08-01,cancel
6432,2024-06-08,start
6432,2024-09-29,pause
6432,2024-12-20,resume
6433,2024-09-23,start
6434,2024-05-12,start
6434,2024-07-11,pause
6434,2024-08-22,resume
6434,2024-12-10,pause
6435,2024-09-26,start
6435,2024-12-09,cancel
6436,2024-05-27,start
6436,2024-10-14,pause
6436,2024-11-24,resume
6437,2024-07-04,start
6438,2024-08-10,start
6439,2024-03-27,start
6440,2024-03-07,start
6440,2024-08-14,cancel
6441,2024-11-14,start
6442,2024-10-15,start
6443,2024-02-11,start
6444,2024-01-21,start
6444,2024-03-26,cancel
6445,2024-07-06,start
6445,2024-08-28,cancel
6446,2024-01-25,start
6446,2024-03-22,cancel
6447,2024-08-30,start
6448,2024-08-03,start
6449,2024-09-01,start
6450,2024-02-19,start
6451,2024-10-22,start
6452,2024-05-28,start
6452,2024-07-30,pause
6452,2024-09-22,resume
6453,2024-08-20,start
6454,2024-07-26,start
6455,2024-01-30,start
6455,2024-04-28,cancel
6456,2024-08-13,start
6457,2024-05-19,start
6458,2024-06-14,start
6459,2024-02-29,start
6460,2024-08-05,start
6460,2024-09-28,cancel
6461,2024-01-13,start
6462,2024-07-07,start
6462,2024-08-10,cancel
6463,2024-05-05,start
6464,2024-07-10,start
6465,2024-02-24,start
6465,2024-09-21,cancel
6466,2024-05-30,start
6466,2024-09-25,cancel
6467,2024-03-12,start
6467,2024-08-16,cancel
6468,2024-01-04,start
6469,2024-10-15,start
6469,2024-12-04,cancel
6470,2024-01-19,start
6471,2024-03-31,start
6471,2024-06-06,pause
6471,2024-07-26,resume
6471,2024-11-26,pause
6472,2024-01-29,start
6473,2024-11-06,start
6474,2024-05-11,start
6474,2024-06-08,pause
6474,2024-08-21,resume
6474,2024-10-25,pause
6475,2024-09-20,start
6476,2024-07-31,start
6477,2024-03-18,start
6478,2024-07-19,start
6478,2024-09-05,cancel
6479,2024-07-24,start
6480,2024-02-17,start
6480,2024-11-14,cancel
6481,2024-10-18,start
6482,2024-07-02,start
6483,2024-01-02,start
6483,2024-07-13,cancel
6484,2024-10-16,start
6485,2024-06-14,start
6485,2024-10-22,pause
6485,2024-12-08,resume
6486,2024-10-05,start
6487,2024-04-20,start
6487,2024-06-11,pause
6487,2024-07-12,resume
6487,2024-08-30,pause
6487,2024-11-26,resume
6488,2024-09-15,start
6488,2024-11-16,cancel
6489,2024-01-24,start
6489,2024-04-19,cancel
6490,2024-08-14,start
6491,2024-04-21,start
6491,2024-05-24,pause
6491,2024-08-20,resume
6492,2024-01-18,start
6493,2024-08-24,start
6493,2024-11-07,cancel
6494,2024-01-22,start
6495,2024-11-03,start
6496,2024-09-03,start
6497,2024-04-25,start
6497,2024-08-26,pause
6497,2024-10-09,resume
6498,2024-09-11,start
6499,2024-01-24,start
6499,2024-05-17,cancel
6500,2024-08-26,start
6501,2024-01-23,start
6501,2024-03-28,cancel
6502,2024-10-11,start
6503,2024-11-16,start
6504,2024-08-01,start
6505,2024-02-17,start
6506,2024-02-26,start
6506,2024-07-21,cancel
6507,2024-08-20,start
6508,2024-07-14,start
6509,2024-05-17,start
6509,2024-07-25,pause
6509,2024-08-26,resume
6509,2024-10-29,pause
6510,2024-07-19,start
6510,2024-10-28,cancel
6511,2024-03-02,start
6511,2024-04-27,cancel
6512,2024-04-29,start
6513,2024-10-24,start
6514,2024-05-12,start
6514,2024-09-23,pause
6514,2024-11-04,resume
6514,2024-12-15,pause
6515,2024-07-28,start
6515,2024-11-20,cancel
6516,2024-11-26,start
6517,2024-02-06,start
6518,2024-09-17,start
6519,2024-10-28,start
6520,2024-07-28,start
6521,2024-07-19,start
6522,2024-10-31,start
6523,2024-03-01,start
6523,2024-04-08,cancel
6524,2024-04-11,start
6524,2024-05-07,cancel
6525,2024-03-09,start
6525,2024-08-25,cancel
6526,2024-09-10,start
6527,2024-01-05,start
6528,2024-08-17,start
6529,2024-11-20,start
6530,2024-02-19,start
6531,2024-10-31,start
6532,2024-02-09,start
6532,2024-06-22,cancel
6533,2024-10-01,start
6534,2024-01-07,start
6534,2024-09-09,cancel
6535,2024-02-05,start
6536,2024-07-26,start
6537,2024-01-08,start
6537,2024-02-29,cancel
6538,2024-06-15,start
6538,2024-07-15,pause
6538,2024-08-16,resume
6539,2024-03-13,start
6540,2024-08-24,start
6541,2024-10-15,start
6542,2024-02-25,start
6543,2024-03-03,start
6543,2024-08-21,cancel
6544,2024-08-12,start
6545,2024-09-14,start
6546,2024-02-16,start
6547,2024-03-10,start
6548,2024-05-08,start
6548,2024-06-28,pause
6548,2024-09-04,resume
6549,2024-02-09,start
6549,2024-09-11,cancel
6550,2024-09-29,start
6551,2024-10-31,start
6552,2024-07-18,start
6553,2024-01-04,start
6554,2024-08-31,start
