account_id,signup_date,plan,seats
6113,2024-07-19,team,17
6114,2024-09-05,team,9
6115,2024-03-03,business,15
6116,2024-01-18,team,26
6117,2024-03-08,enterprise,29
6118,2024-09-03,enterprise,10
6119,2024-03-18,business,19
6120,2024-09-05,business,14
6121,2024-11-06,team,28
6122,2024-01-31,team,17
6123,2024-05-16,enterprise,36
6124,2024-05-04,team,35
6125,2024-05-01,business,29
6126,2024-11-06,enterprise,23
6127,2024-05-22,team,32
6128,2024-04-14,enterprise,40
6129,2024-02-03,team,11
6130,2024-05-28,team,13
6131,2024-03-30,team,30
6132,2024-02-01,team,9
6133,2024-10-26,business,24
6134,2024-03-15,business,40
6135,2024-01-10,team,18
6136,2024-01-09,enterprise,37
6137,2024-08-07,business,37
6138,2024-07-23,business,13
6139,2024-08-27,team,24
6140,2024-04-13,team,17
6141,2024-04-23,enterprise,13
6142,2024-08-12,team,25
6143,2024-03-05,team,7
6144,2024-07-23,business,19
6145,2024-06-06,team,11
6146,2024-01-15,team,11
6147,2024-02-23,business,29
6148,2024-08-07,business,3
6149,2024-05-24,team,31
6150,2024-09-12,team,17
6151,2024-09-06,team,22
6152,2024-03-12,team,5
6153,2024-10-31,team,36
6154,2024-07-22,enterprise,40
6155,2024-04-07,enterprise,4
6156,2024-08-26,enterprise,32
6157,2024-11-25,team,33
6158,2024-05-31,team,29
6159,2024-05-12,team,18
6160,2024-01-02,enterprise,5
6161,2024-09-26,team,27
6162,2024-02-12,team,36
6163,2024-02-02,business,29
6164,2024-03-07,team,25
6165,2024-11-04,business,12
6166,2024-04-29,business,5
6167,2024-05-22,business,10
6168,2024-07-13,team,12
6169,2024-04-10,enterprise,10
6170,2024-09-08,team,13
6171,2024-03-22,enterprise,27
6172,2024-11-06,enterprise,32
6173,2024-08-06,team,34
6174,2024-02-29,team,11
6175,2024-07-17,business,32
6176,2024-03-31,enterprise,9
6177,2024-02-17,team,6
6178,2024-09-12,enterprise,29
6179,2024-07-20,team,36
6180,2024-04-04,enterprise,31
6181,2024-01-23,team,34
6182,2024-01-04,team,14
6183,2024-07-01,team,18
6184,2024-06-11,team,16
6185,2024-06-03,team,16
6186,2024-05-18,team,8
6187,2024-07-28,team,5
6188,2024-07-25,enterprise,9
6189,2024-06-18,enterprise,32
6190,2024-02-26,team,38
6191,2024-01-17,team,17
6192,2024-06-08,team,17
6193,2024-08-17,enterprise,29
6194,2024-05-31,team,2
6195,2024-10-21,business,18
6196,2024-06-02,enterprise,14
6197,2024-02-25,team,18
6198,2024-01-02,business,16
6199,2024-05-28,team,29
6200,2024-09-25,team,14
6201,2024-07-29,team,6
6202,2024-02-18,team,38
6203,2024-10-19,enterprise,37
6204,2024-09-04,enterprise,10
6205,2024-06-20,enterprise,36
6206,2024-08-12,business,20
6207,2024-04-26,enterprise,9
6208,2024-05-12,business,34
6209,2024-03-16,business,33
6210,2024-10-18,enterprise,12
6211,2024-06-08,team,16
6212,2024-02-26,business,25
6213,2024-09-24,team,16
6214,2024-05-23,enterprise,16
6215,2024-08-15,team,19
6216,2024-08-01,enterprise,24
6217,2024-03-11,team,32
6218,2024-05-14,enterprise,8
6219,2024-03-28,business,16
6220,2024-02-17,business,8
6221,2024-07-18,enterprise,18
6222,2024-10-23,enterprise,28
6223,2024-10-09,team,2
6224,2024-02-07,team,31
6225,2024-07-06,business,35
6226,2024-02-26,business,10
6227,2024-04-17,business,30
6228,2024-10-18,business,22
6229,2024-03-08,enterprise,7
6230,2024-08-14,business,30
6231,2024-11-21,business,22
6232,2024-05-15,team,40
6233,2024-06-29,team,9
6234,2024-07-14,team,15
6235,2024-06-11,team,3
6236,2024-11-20,team,31
6237,2024-01-25,business,24
6238,2024-11-06,enterprise,5
6239,2024-10-08,team,3
6240,2024-11-06,enterprise,29
6241,2024-11-10,business,35
6242,2024-03-24,enterprise,21
6243,2024-09-23,enterprise,36
6244,2024-04-28,enterprise,39
6245,2024-02-04,enterprise,26
6246,2024-01-12,team,11
6247,2024-04-16,enterprise,18
6248,2024-01-04,team,11
6249,2024-02-05,business,40
6250,2024-06-02,team,5
6251,2024-05-27,team,37
6252,2024-11-08,enterprise,26
6253,2024-09-27,team,26
6254,2024-05-28,business,21
6255,2024-02-08,team,3
6256,2024-03-01,business,17
6257,2024-03-22,team,23
6258,2024-02-14,business,13
6259,2024-01-13,team,30
6260,2024-02-12,team,18
6261,2024-05-24,team,18
6262,2024-01-31,business,22
6263,2024-07-29,enterprise,11
6264,2024-10-09,enterprise,17
6265,2024-08-20,team,18
6266,2024-07-07,team,23
6267,2024-03-02,business,18
6268,2024-08-18,team,19
6269,2024-02-25,team,35
6270,2024-04-15,team,39
6271,2024-08-31,team,6
6272,2024-04-24,team,26
6273,2024-10-26,business,30
6274,2024-05-10,business,34
6275,2024-11-05,business,21
6276,2024-06-13,team,26
6277,2024-01-21,business,5
6278,2024-03-12,team,34
6279,2024-09-24,enterprise,24
6280,2024-01-27,team,21
6281,2024-06-03,team,20
6282,2024-11-10,team,31
6283,2024-01-10,enterprise,27
6284,2024-02-27,team,23
6285,2024-07-26,team,40
6286,2024-09-09,enterprise,33
6287,2024-10-01,enterprise,6
6288,2024-07-17,enterprise,5
6289,2024-11-24,business,7
6290,2024-08-11,team,30
6291,2024-08-19,team,19
6292,2024-07-16,team,16
6293,2024-01-06,enterprise,36
6294,2024-09-22,team,10
6295,2024-08-21,team,15
6296,2024-09-12,team,29
6297,2024-10-12,enterprise,17
6298,2024-10-19,team,29
6299,2024-09-02,business,31
6300,2024-10-25,team,32
6301,2024-01-04,business,2
6302,2024-06-18,team,13
6303,2024-01-15,business,11
6304,2024-03-22,team,34
6305,2024-10-06,team,9
6306,2024-01-10,business,22
6307,2024-05-11,enterprise,18
6308,2024-04-06,team,7
6309,2024-10-22,team,3
6310,2024-01-15,team,11
6311,2024-09-10,enterprise,4
6312,2024-09-08,business,24
6313,2024-05-13,enterprise,2
6314,2024-04-13,business,27
6315,2024-04-27,team,16
6316,2024-11-26,team,13
6317,2024-05-14,team,14
6318,2024-09-16,enterprise,27
6319,2024-03-08,business,3
6320,2024-09-10,team,29
6321,2024-02-17,enterprise,18
6322,2024-02-29,business,10
6323,2024-10-01,team,4
6324,2024-06-24,team,37
6325,2024-02-15,enterprise,27
6326,2024-02-16,team,19
6327,2024-03-11,team,24
6328,2024-05-03,team,18
6329,2024-08-20,team,16
6330,2024-08-31,business,27
6331,2024-01-28,team,32
6332,2024-08-20,team,18
6333,2024-06-23,enterprise,40
6334,2024-04-19,team,11
6335,2024-04-05,team,5
6336,2024-08-14,business,6
6337,2024-02-24,team,18
6338,2024-02-05,business,6
6339,2024-05-30,team,27
6340,2024-02-27,team,17
6341,2024-01-02,team,11
6342,2024-03-07,enterprise,35
6343,2024-07-04,team,39
6344,2024-11-14,business,18
6345,2024-03-05,business,15
6346,2024-02-05,team,9
6347,2024-07-26,team,12
6348,2024-03-14,business,17
6349,2024-11-02,team,39
6350,2024-05-13,business,38
6351,2024-06-03,enterprise,10
6352,2024-05-10,team,34
6353,2024-10-23,business,8
6354,2024-07-08,business,14
6355,2024-01-20,enterprise,8
6356,2024-02-19,business,5
6357,2024-03-17,team,33
6358,2024-03-20,enterprise,16
6359,2024-04-05,enterprise,31
6360,2024-05-19,enterprise,40
6361,2024-01-06,enterprise,27
6362,2024-03-04,team,23
6363,2024-05-22,team,27
6364,2024-07-14,enterprise,20
6365,2024-09-08,enterprise,18
6366,2024-03-16,team,13
6367,2024-05-24,team,21
6368,2024-09-06,team,36
6369,2024-08-11,enterprise,40
6370,2024-08-18,business,35
6371,2024-07-15,team,3
6372,2024-02-08,enterprise,38
6373,2024-09-14,team,11
6374,2024-01-04,enterprise,37
6375,2024-07-15,team,37
6376,2024-11-11,enterprise,19
6377,2024-04-08,enterprise,6
6378,2024-01-19,enterprise,10
6379,2024-11-05,enterprise,34
6380,2024-10-03,team,27
6381,2024-01-20,team,32
6382,2024-04-01,team,5
6383,2024-07-09,team,17
6384,2024-07-29,business,10
6385,2024-01-20,enterprise,19
6386,2024-04-16,enterprise,15
6387,2024-05-10,team,12
6388,2024-10-07,team,8
6389,2024-10-08,enterprise,21
6390,2024-01-27,team,16
6391,2024-01-21,team,22
6392,2024-06-14,business,8
6393,2024-09-24,team,23
6394,2024-09-07,enterprise,6
6395,2024-10-26,enterprise,36
6396,2024-03-04,business,23
6397,2024-08-20,business,7
6398,2024-01-23,business,20
6399,2024-02-02,business,2
6400,2024-05-29,team,25
6401,2024-11-01,business,36
6402,2024-04-22,business,21
6403,2024-08-23,team,12
6404,2024-08-27,team,11
6405,2024-03-08,team,33
6406,2024-10-27,enterprise,7
6407,2024-07-13,team,23
6408,2024-09-22,team,16
6409,2024-06-16,team,11
6410,2024-09-26,enterprise,5
6411,2024-08-12,business,13
6412,2024-11-08,business,25
6413,2024-04-01,business,15
6414,2024-02-25,business,19
6415,2024-11-26,enterprise,30
6416,2024-07-28,team,2
6417,2024-10-18,team,22
6418,2024-03-08,business,28
6419,2024-08-19,team,5
6420,2024-08-06,enterprise,30
6421,2024-06-21,business,33
6422,2024-01-28,team,21
6423,2024-06-02,business,10
6424,2024-09-21,team,13
6425,2024-04-08,enterprise,36
6426,2024-11-21,enterprise,26
6427,2024-09-11,enterprise,7
6428,2024-10-28,enterprise,23
6429,2024-05-27,team,7
6430,2024-04-11,team,18
6431,2024-03-28,business,14
6432,2024-06-08,team,3
6433,2024-09-23,team,21
6434,2024-05-12,business,14
6435,2024-09-26,team,21
6436,2024-05-27,team,20
6437,2024-07-04,team,17
6438,2024-08-10,team,27
6439,2024-03-27,team,14
6440,2024-03-07,enterprise,36
6441,2024-11-14,enterprise,29
6442,2024-10-15,business,13
6443,2024-02-11,team,6
6444,2024-01-21,team,32
6445,2024-07-06,enterprise,9
6446,2024-01-25,team,37
6447,2024-08-30,team,30
6448,2024-08-03,business,16
6449,2024-09-01,enterprise,6
6450,2024-02-19,team,2
6451,2024-10-22,enterprise,9
6452,2024-05-28,team,14
6453,2024-08-20,team,3
6454,2024-07-26,business,36
6455,2024-01-30,team,37
6456,2024-08-13,team,17
6457,2024-05-19,team,10
6458,2024-06-14,enterprise,33
6459,2024-02-29,enterprise,17
6460,2024-08-05,enterprise,31
6461,2024-01-13,business,27
6462,2024-07-07,team,10
6463,2024-05-05,team,39
6464,2024-07-10,enterprise,24
6465,2024-02-24,team,10
6466,2024-05-30,team,9
6467,2024-03-12,team,11
6468,2024-01-04,business,40
6469,2024-10-15,enterprise,31
6470,2024-01-19,team,34
6471,2024-03-31,enterprise,30
6472,2024-01-29,business,30
6473,2024-11-06,team,2
6474,2024-05-11,business,34
6475,2024-09-20,team,30
6476,2024-07-31,enterprise,12
6477,2024-03-18,team,4
6478,2024-07-19,enterprise,13
6479,2024-07-24,enterprise,31
6480,2024-02-17,team,28
6481,2024-10-18,team,26
6482,2024-07-02,enterprise,38
6483,2024-01-02,team,2
6484,2024-10-16,team,26
6485,2024-06-14,team,9
6486,2024-10-05,business,38
6487,2024-04-20,enterprise,25
6488,2024-09-15,enterprise,34
6489,2024-01-24,team,32
6490,2024-08-14,team,22
6491,2024-04-21,team,3
6492,2024-01-18,team,23
6493,2024-08-24,team,36
6494,2024-01-22,enterprise,14
6495,2024-11-03,team,5
6496,2024-09-03,team,33
6497,2024-04-25,enterprise,4
6498,2024-09-11,business,10
6499,2024-01-24,team,3
6500,2024-08-26,business,39
6501,2024-01-23,enterprise,21
6502,2024-10-11,enterprise,39
6503,2024-11-16,business,18
6504,2024-08-01,business,9
6505,2024-02-17,business,40
6506,2024-02-26,team,24
6507,2024-08-20,business,2
6508,2024-07-14,business,19
6509,2024-05-17,team,22
6510,2024-07-19,business,33
6511,2024-03-02,enterprise,34
6512,2024-04-29,enterprise,28
6513,2024-10-24,business,14
6514,2024-05-12,business,37
6515,2024-07-28,team,17
6516,2024-11-26,team,33
6517,2024-02-06,business,4
6518,2024-09-17,team,13
6519,2024-10-28,enterprise,26
6520,2024-07-28,team,22
6521,2024-07-19,team,7
6522,2024-10-31,enterprise,10
6523,2024-03-01,enterprise,39
6524,2024-04-11,team,15
6525,2024-03-09,team,4
6526,2024-09-10,enterprise,39
6527,2024-01-05,team,8
6528,2024-08-17,enterprise,3
6529,2024-11-20,enterprise,31
6530,2024-02-19,team,12
6531,2024-10-31,team,9
6532,2024-02-09,team,39
6533,2024-10-01,enterprise,19
6534,2024-01-07,team,22
6535,2024-02-05,team,31
6536,2024-07-26,business,34
6537,2024-01-08,team,16
6538,2024-06-15,business,5
6539,2024-03-13,enterprise,20
6540,2024-08-24,team,15
6541,2024-10-15,enterprise,13
6542,2024-02-25,business,21
6543,2024-03-03,business,21
6544,2024-08-12,business,14
6545,2024-09-14,enterprise,8
6546,2024-02-16,team,26
6547,2024-03-10,business,40
6548,2024-05-08,team,2
6549,2024-02-09,team,40
6550,2024-09-29,team,23
6551,2024-10-31,team,17
6552,2024-07-18,team,21
6553,2024-01-04,team,38
6554,2024-08-31,enterprise,8
6555,2024-06-03,enterprise,10
6556,2024-04-17,enterprise,14
6557,2024-11-22,business,25
6558,2024-01-20,team,11
6559,2024-08-04,business,5
6560,2024-06-10,team,28
6561,2024-06-17,business,31
6562,2024-08-03,enterprise,11
6563,2024-04-13,enterprise,3
6564,2024-01-16,team,6
6565,2024-08-24,business,2
6566,2024-10-04,enterprise,40
6567,2024-09-27,team,6
6568,2024-07-10,enterprise,13
6569,2024-08-19,enterprise,4
6570,2024-06-13,team,5
6571,2024-09-10,enterprise,7
6572,2024-01-28,team,5
6573,2024-04-06,team,10
6574,2024-04-01,business,3
6575,2024-02-05,team,2
6576,2024-01-26,team,19
6577,2024-05-16,enterprise,13
6578,2024-07-05,enterprise,14
6579,2024-04-20,team,14
6580,2024-02-27,business,2
6581,2024-07-31,team,40
6582,2024-03-03,business,16
6583,2024-09-06,team,31
6584,2024-04-02,business,20
6585,2024-10-08,business,2
6586,2024-03-12,team,33
6587,2024-04-18,team,23
6588,2024-07-19,team,24
6589,2024-04-13,enterprise,14
6590,2024-09-20,team,21
6591,2024-03-08,business,37
6592,2024-04-29,team,18
6593,2024-10-21,business,7
6594,2024-10-23,enterprise,5
6595,2024-02-28,business,2
6596,2024-03-17,team,16
6597,2024-09-07,enterprise,17
6598,2024-05-20,enterprise,21
6599,2024-08-27,team,39
6600,2024-01-21,business,9
6601,2024-09-04,team,14
6602,2024-02-05,enterprise,21
6603,2024-11-09,enterprise,20
6604,2024-02-16,business,34
6605,2024-09-30,business,35
6606,2024-02-13,team,20
6607,2024-09-13,team,24
6608,2024-09-18,team,12
6609,2024-04-12,business,39
6610,2024-01-08,team,6
6611,2024-05-13,business,37
6612,2024-02-10,team,2
6613,2024-03-08,business,37
6614,2024-09-10,team,26
6615,2024-11-19,team,18
6616,2024-07-21,enterprise,23
6617,2024-04-28,enterprise,20
6618,2024-02-01,business,7
6619,2024-11-21,team,22
6620,2024-01-08,business,11
6621,2024-03-19,business,3
6622,2024-08-21,team,36
6623,2024-11-21,team,24
6624,2024-05-21,team,4
6625,2024-07-16,enterprise,10
6626,2024-06-08,enterprise,6
6627,2024-10-16,enterprise,15
6628,2024-10-27,enterprise,26
6629,2024-01-11,enterprise,17
6630,2024-01-02,team,28
6631,2024-02-24,team,22
6632,2024-03-26,business,6
6633,2024-09-20,enterprise,4
6634,2024-10-26,team,18
6635,2024-07-09,enterprise,25
6636,2024-11-22,team,34
6637,2024-11-24,enterprise,3
6638,2024-04-07,team,10
6639,2024-10-28,team,30
6640,2024-11-25,business,39
6641,2024-04-24,team,7
6642,2024-08-22,enterprise,31
6643,2024-10-05,business,13
6644,2024-11-11,business,28
6645,2024-02-22,enterprise,34
6646,2024-11-07,team,38
6647,2024-11-03,business,10
6648,2024-10-23,team,35
6649,2024-09-20,team,19
6650,2024-05-27,enterprise,12
6651,2024-04-12,business,20
6652,2024-04-25,team,16
6653,2024-11-05,team,27
6654,2024-10-20,enterprise,18
6655,2024-10-31,enterprise,29
6656,2024-03-17,team,5
6657,2024-01-25,team,24
6658,2024-06-05,team,11
6659,2024-02-17,enterprise,11
6660,2024-07-10,enterprise,18
6661,2024-07-25,team,31
6662,2024-10-24,team,22
6663,2024-07-26,enterprise,30
6664,2024-04-16,business,7
6665,2024-01-07,business,25
6666,2024-09-03,team,4
6667,2024-06-19,team,34
6668,2024-06-03,business,18
6669,2024-11-11,team,21
6670,2024-09-30,team,13
6671,2024-01-27,business,5
6672,2024-03-02,team,2
6673,2024-01-21,team,20
6674,2024-06-22,team,38
6675,2024-05-14,enterprise,6
6676,2024-03-18,enterprise,3
6677,2024-08-23,team,6
6678,2024-04-23,team,36
6679,2024-11-23,team,33
6680,2024-02-12,team,17
6681,2024-10-24,team,16
6682,2024-04-09,team,12
6683,2024-08-24,business,21
6684,2024-11-11,team,16
6685,2024-10-22,team,6
6686,2024-09-14,team,31
6687,2024-03-06,enterprise,2
6688,2024-07-28,business,14
6689,2024-02-05,enterprise,8
6690,2024-02-25,team,10
6691,2024-07-26,enterprise,38
6692,2024-02-08,team,32
6693,2024-09-27,team,6
6694,2024-11-04,business,33
6695,2024-05-22,enterprise,27
6696,2024-01-02,business,2
6697,2024-08-17,team,24
6698,2024-01-31,business,28
6699,2024-11-03,business,11
6700,2024-05-11,team,29
6701,2024-03-23,team,6
6702,2024-02-04,business,13
6703,2024-07-05,team,18
6704,2024-06-07,team,26
6705,2024-04-19,team,39
6706,2024-09-16,team,20
6707,2024-05-14,business,28
6708,2024-04-26,business,27
6709,2024-10-17,business,24
6710,2024-08-22,team,3
6711,2024-01-18,business,4
6712,2024-06-01,team,35
6713,2024-03-26,enterprise,11
6714,2024-10-22,enterprise,24
6715,2024-05-16,enterprise,23
6716,2024-05-21,business,36
6717,2024-05-16,business,21
6718,2024-09-27,team,35
6719,2024-01-12,enterprise,4
6720,2024-07-07,enterprise,10
6721,2024-10-31,team,8
6722,2024-02-12,team,12
6723,2024-03-04,team,34
6724,2024-08-11,enterprise,36
6725,2024-08-19,team,37
6726,2024-06-02,team,35
6727,2024-05-18,enterprise,2
6728,2024-08-12,team,11
6729,2024-06-27,business,40
6730,2024-04-20,team,40
6731,2024-01-15,team,30
6732,2024-06-30,team,31
6733,2024-10-17,enterprise,35
6734,2024-10-03,enterprise,40
6735,2024-06-03,business,31
6736,2024-03-08,team,13
6737,2024-03-06,enterprise,26
6738,2024-03-20,team,33
6739,2024-05-11,team,40
6740,2024-08-19,team,35
6741,2024-01-15,business,32
6742,2024-08-11,team,32
6743,2024-08-23,business,7
6744,2024-09-28,team,3
6745,2024-01-23,business,24
6746,2024-06-23,team,10
6747,2024-07-18,business,38
6748,2024-08-17,team,27
6749,2024-01-16,team,23
6750,2024-10-23,enterprise,29
6751,2024-11-22,enterprise,26
6752,2024-06-13,team,32
6753,2024-06-02,business,34
6754,2024-10-13,business,6
6755,2024-09-05,team,24
6756,2024-09-16,business,38
6757,2024-03-22,team,27
6758,2024-04-03,team,30
6759,2024-05-17,team,40
6760,2024-10-23,business,11
6761,2024-01-23,team,26
6762,2024-11-05,team,31
6763,2024-08-11,business,38
6764,2024-07-09,team,36
6765,2024-11-06,team,11
6766,2024-03-23,team,40
6767,2024-08-06,team,35
6768,2024-08-11,business,8
6769,2024-10-08,team,13
6770,2024-03-15,team,26
6771,2024-07-27,team,31
6772,2024-10-30,business,38
6773,2024-04-01,business,40
6774,2024-01-11,enterprise,23
6775,2024-05-18,team,6
6776,2024-04-02,enterprise,32
6777,2024-06-18,enterprise,35
6778,2024-09-15,team,6
6779,2024-08-15,enterprise,32
6780,2024-10-29,team,27
6781,2024-07-28,team,14
6782,2024-06-22,team,36
6783,2024-10-27,enterprise,6
6784,2024-06-22,team,40
6785,2024-05-30,team,18
6786,2024-04-25,team,23
6787,2024-10-22,team,3
6788,2024-05-24,business,7
6789,2024-02-16,business,32
6790,2024-08-10,team,2
6791,2024-08-17,team,21
6792,2024-03-10,team,13
6793,2024-03-08,enterprise,30
6794,2024-01-12,team,30
6795,2024-09-15,business,6
6796,2024-09-13,business,19
6797,2024-01-08,enterprise,31
6798,2024-06-14,business,9
6799,2024-07-19,team,12
6800,2024-04-17,enterprise,20
6801,2024-02-03,enterprise,12
6802,2024-11-01,team,21
6803,2024-01-18,team,8
6804,2024-08-18,team,7
6805,2024-05-07,business,33
6806,2024-11-21,team,21
6807,2024-01-18,business,6
6808,2024-07-10,enterprise,25
6809,2024-03-17,enterprise,27
6810,2024-06-28,team,5
6811,2024-08-27,business,15
6812,2024-04-06,team,9
6813,2024-11-14,team,15
6814,2024-11-08,business,19
6815,2024-05-13,team,23
6816,2024-09-30,enterprise,11
6817,2024-05-28,team,20
6818,2024-10-28,enterprise,23
6819,2024-07-06,enterprise,5
6820,2024-04-25,enterprise,34
6821,2024-11-22,team,39
6822,2024-02-08,business,33
6823,2024-05-29,team,19
6824,2024-08-03,business,2
6825,2024-05-20,team,20
6826,2024-04-27,team,25
6827,2024-02-20,team,12
6828,2024-02-03,enterprise,32
6829,2024-01-22,enterprise,33
6830,2024-04-28,team,5
6831,2024-03-01,team,26
6832,2024-03-31,business,2
6833,2024-01-28,enterprise,11
6834,2024-06-18,business,24
6835,2024-02-05,business,25
6836,2024-10-02,enterprise,18
6837,2024-07-21,enterprise,7
6838,2024-06-14,team,8
6839,2024-10-05,team,30
6840,2024-05-10,team,13
6841,2024-01-23,team,40
6842,2024-10-16,enterprise,19
6843,2024-09-30,team,3
6844,2024-07-19,business,13
6845,2024-10-06,team,23
6846,2024-01-23,team,4
6847,2024-05-08,team,35
6848,2024-02-21,enterprise,37
6849,2024-03-14,team,29
6850,2024-06-19,enterprise,20
6851,2024-10-10,team,34
6852,2024-02-05,team,32
6853,2024-07-06,business,23
6854,2024-11-20,team,38
6855,2024-06-10,team,26
6856,2024-03-03,business,4
6857,2024-10-06,business,12
6858,2024-04-20,team,20
6859,2024-06-05,team,3
6860,2024-05-25,business,35
6861,2024-06-12,team,10
6862,2024-10-04,team,23
6863,2024-02-01,enterprise,37
6864,2024-11-15,team,15
6865,2024-08-31,team,12
6866,2024-07-26,enterprise,21
6867,2024-11-02,business,17
6868,2024-07-01,team,6
6869,2024-08-24,business,6
6870,2024-04-24,team,8
6871,2024-11-06,business,15
6872,2024-02-07,enterprise,28
6873,2024-09-08,team,9
6874,2024-07-20,business,22
6875,2024-10-03,enterprise,12
6876,2024-07-13,team,12
6877,2024-06-02,business,20
6878,2024-11-04,business,36
6879,2024-08-28,enterprise,18
6880,2024-03-20,business,28
6881,2024-04-10,team,27
6882,2024-06-11,team,27
6883,2024-04-07,team,25
6884,2024-04-17,business,11
6885,2024-11-10,enterprise,31
6886,2024-09-27,team,25
6887,2024-05-14,team,30
6888,2024-03-15,enterprise,19
6889,2024-02-02,business,4
6890,2024-06-13,business,14
6891,2024-10-18,team,29
6892,2024-06-24,enterprise,33
6893,2024-08-12,team,38
6894,2024-01-03,enterprise,6
6895,2024-05-16,business,8
6896,2024-01-10,business,12
6897,2024-08-04,enterprise,29
6898,2024-10-06,team,10
6899,2024-03-21,business,11
6900,2024-07-04,enterprise,11
6901,2024-08-20,team,6
6902,2024-06-05,team,9
6903,2024-05-16,team,2
6904,2024-02-09,business,40
6905,2024-06-25,enterprise,6
6906,2024-09-09,team,10
6907,2024-10-28,team,30
6908,2024-05-12,enterprise,32
6909,2024-09-06,business,7
6910,2024-04-04,team,23
6911,2024-05-03,team,37
6912,2024-07-05,team,9
6913,2024-09-08,team,8
6914,2024-01-22,business,12
6915,2024-10-07,team,25
6916,2024-05-06,business,7
6917,2024-04-09,enterprise,32
6918,2024-04-04,business,33
6919,2024-05-17,team,11
6920,2024-05-10,team,18
6921,2024-02-28,team,33
6922,2024-03-19,team,9
6923,2024-07-11,team,6
6924,2024-01-07,team,3
6925,2024-10-27,business,24
6926,2024-09-16,team,18
6927,2024-05-13,business,18
6928,2024-05-28,enterprise,12
6929,2024-08-21,team,17
6930,2024-08-18,team,2
6931,2024-05-01,business,21
6932,2024-07-15,team,35
6933,2024-11-18,team,15
6934,2024-05-12,enterprise,30
6935,2024-04-15,enterprise,34
6936,2024-04-24,business,15
6937,2024-10-12,team,7
6938,2024-02-14,team,11
6939,2024-10-13,enterprise,36
6940,2024-02-12,business,10
6941,2024-01-11,business,6
6942,2024-01-08,enterprise,40
6943,2024-08-21,business,14
6944,2024-07-20,enterprise,28
6945,2024-06-17,team,16
6946,2024-02-29,business,24
6947,2024-07-30,team,40
6948,2024-08-24,enterprise,27
6949,2024-04-29,business,37
6950,2024-06-05,business,7
6951,2024-07-24,business,2
6952,2024-03-21,business,14
6953,2024-08-10,business,6
6954,2024-05-11,team,29
6955,2024-06-22,team,2
6956,2024-07-19,team,4
6957,2024-05-30,team,3
6958,2024-05-09,business,34
6959,2024-08-20,team,18
6960,2024-05-24,enterprise,20
6961,2024-11-21,team,22
6962,2024-09-08,team,7
6963,2024-04-14,team,40
6964,2024-07-06,business,32
6965,2024-04-12,business,19
6966,2024-11-24,team,24
6967,2024-11-13,team,33
6968,2024-08-01,team,5
6969,2024-03-02,business,38
6970,2024-04-29,team,15
6971,2024-06-26,team,24
6972,2024-04-18,enterprise,20
6973,2024-08-29,business,26
6974,2024-04-14,enterprise,34
6975,2024-07-04,enterprise,20
6976,2024-05-18,team,20
6977,2024-01-15,team,29
6978,2024-03-17,team,23
6979,2024-11-07,team,39
6980,2024-08-11,enterprise,15
6981,2024-03-23,team,4
6982,2024-03-31,enterprise,9
6983,2024-10-25,enterprise,28
6984,2024-11-04,enterprise,32
6985,2024-08-11,business,5
6986,2024-02-19,team,4
6987,2024-11-19,business,25
6988,2024-05-15,business,25
6989,2024-02-04,team,19
6990,2024-05-26,business,38
6991,2024-07-31,team,12
6992,2024-07-22,team,3
6993,2024-08-07,team,8
6994,2024-06-10,team,10
6995,2024-01-10,team,7
6996,2024-01-12,team,17
6997,2024-02-08,team,12
6998,2024-04-22,enterprise,12
6999,2024-07-01,enterprise,37
7000,2024-01-11,team,30
7001,2024-11-21,business,39
7002,2024-11-08,business,9
7003,2024-10-22,business,6
7004,2024-03-13,team,17
7005,2024-10-17,team,21
7006,2024-01-13,enterprise,36
7007,2024-01-14,business,8
7008,2024-09-05,enterprise,16
7009,2024-02-27,team,13
7010,2024-06-17,enterprise,23
7011,2024-05-10,team,37
7012,2024-03-06,business,25
7013,2024-06-06,business,33
7014,2024-10-23,business,24
7015,2024-01-03,enterprise,23
7016,2024-05-31,team,24
7017,2024-03-30,enterprise,38
7018,2024-05-05,enterprise,22
7019,2024-01-07,team,32
7020,2024-05-27,team,12
7021,2024-03-20,team,13
7022,2024-02-17,team,21
7023,2024-04-07,enterprise,3
7024,2024-07-11,enterprise,8
7025,2024-06-24,enterprise,16
7026,2024-01-02,enterprise,36
7027,2024-08-25,business,3
7028,2024-01-06,enterprise,20
7029,2024-03-21,business,36
7030,2024-01-13,team,4
7031,2024-10-17,team,22
7032,2024-04-26,team,26
7033,2024-02-18,team,31
7034,2024-06-19,business,8
7035,2024-04-16,team,31
7036,2024-10-17,team,30
7037,2024-03-05,business,23
7038,2024-04-01,enterprise,36
7039,2024-10-30,team,17
7040,2024-04-04,enterprise,22
7041,2024-02-13,business,22
7042,2024-05-24,team,38
7043,2024-03-25,business,32
7044,2024-08-21,business,13
7045,2024-11-02,business,22
7046,2024-04-01,team,16
7047,2024-04-22,team,14
7048,2024-10-31,enterprise,5
7049,2024-03-05,business,5
7050,2024-03-28,team,36
7051,2024-07-29,business,28
7052,2024-06-27,team,12
7053,2024-01-23,enterprise,38
7054,2024-05-18,enterprise,40
7055,2024-02-21,business,35
7056,2024-02-21,team,17
7057,2024-03-18,enterprise,7
7058,2024-03-04,team,22
7059,2024-09-26,business,19
