ticket_id,date,location,covers,food,drink,tip,payment
5118,2024-10-11,Downtown,5,65,60,16.42,card
5119,2024-10-11,Downtown,2,24,22,5.05,card
5120,2024-10-11,Downtown,3,51,24,13.32,card
5121,2024-10-11,Downtown,2,44,8,7.67,card
5122,2024-10-11,Downtown,3,39,36,11.22,card
5123,2024-10-11,Downtown,4,52,52,7.06,cash
5124,2024-10-11,Riverside,3,72,27,13.43,card
5125,2024-10-11,Riverside,5,75,45,16,card
5126,2024-10-11,Riverside,1,20,11,5.51,card
5127,2024-10-11,Riverside,1,25,12,7.19,card
5128,2024-10-11,Airport,3,39,15,6.51,cash
5129,2024-10-11,Airport,5,60,45,11.87,card
5130,2024-10-11,Airport,3,69,12,8.71,card
5131,2024-10-11,Airport,4,76,40,14.17,card
5132,2024-10-11,Airport,6,96,42,27.18,card
5133,2024-10-11,Mall,4,88,20,14.28,card
5134,2024-10-11,Mall,2,44,12,10.8,card
5135,2024-10-11,Mall,5,65,65,18.16,card
5136,2024-10-11,Mall,2,46,12,5.12,cash
5137,2024-10-11,Mall,4,96,28,16.06,card
5138,2024-10-11,Mall,2,40,24,7.45,card
5139,2024-10-12,Downtown,1,13,11,4.15,card
5140,2024-10-12,Downtown,1,14,4,1.4,cash
5141,2024-10-12,Downtown,2,38,18,10.39,card
5142,2024-10-12,Downtown,5,80,60,26.55,card
5143,2024-10-12,Downtown,4,120,20,13.75,cash
5144,2024-10-12,Riverside,5,60,55,42.77,card
5145,2024-10-12,Riverside,3,36,21,10.67,card
5146,2024-10-12,Riverside,1,13,5,2.34,card
5147,2024-10-12,Riverside,1,29,14,4.06,cash
5148,2024-10-12,Riverside,3,69,36,36.27,card
5149,2024-10-12,Riverside,1,23,13,14.79,card
5150,2024-10-12,Airport,2,40,16,6.63,card
5151,2024-10-12,Airport,3,36,21,4.63,cash
5152,2024-10-12,Airport,2,48,12,5.85,cash
5153,2024-10-12,Airport,1,30,11,3.91,cash
5154,2024-10-12,Airport,4,96,56,17.78,cash
5155,2024-10-12,Airport,3,63,27,10.9,card
5156,2024-10-12,Mall,2,52,22,5.03,cash
5157,2024-10-12,Mall,6,132,78,35.43,card
5158,2024-10-12,Mall,6,96,18,7,cash
5159,2024-10-12,Mall,1,15,11,2.41,cash
5160,2024-10-12,Mall,6,180,72,47.68,card
5161,2024-10-12,Mall,5,150,15,18.45,card
5162,2024-10-13,Downtown,6,174,36,39.71,card
5163,2024-10-13,Downtown,6,156,66,20.83,cash
5164,2024-10-13,Downtown,5,125,65,-15.72,card
5165,2024-10-13,Downtown,2,40,8,4.6,cash
5166,2024-10-13,Downtown,4,96,40,16.25,cash
5167,2024-10-13,Riverside,5,140,50,23.61,card
5168,2024-10-13,Riverside,3,42,18,11.71,card
5169,2024-10-13,Riverside,4,68,56,20.69,card
5170,2024-10-13,Riverside,3,51,42,38.16,card
5171,2024-10-13,Airport,2,48,26,13.66,card
5172,2024-10-13,Airport,5,95,35,10.16,cash
5173,2024-10-13,Airport,2,24,26,7.03,card
5174,2024-10-13,Airport,1,18,13,5.64,card
5175,2024-10-13,Airport,6,180,48,22.78,cash
5176,2024-10-13,Mall,6,174,78,27.53,card
5177,2024-10-13,Mall,1,21,7,2.39,cash
5178,2024-10-13,Mall,6,150,48,33.74,card
5179,2024-10-13,Mall,6,102,48,11.8,cash
5180,2024-10-13,Mall,4,116,48,27.56,card
5181,2024-10-14,Downtown,4,116,28,14.57,card
5182,2024-10-14,Downtown,5,95,20,16.77,card
5183,2024-10-14,Downtown,5,65,50,19.04,card
5184,2024-10-14,Downtown,4,60,36,16.34,card
5185,2024-10-14,Riverside,4,96,52,46.2,card
5186,2024-10-14,Riverside,6,114,48,48.62,card
5187,2024-10-14,Riverside,4,96,36,25.83,card
5188,2024-10-14,Riverside,3,57,18,10.25,card
5189,2024-10-14,Airport,5,80,15,17.3,card
5190,2024-10-14,Airport,1,24,13,4.57,card
5191,2024-10-14,Airport,1,12,4,3.08,card
5192,2024-10-14,Mall,3,75,30,10.26,cash
5193,2024-10-14,Mall,4,64,36,19.27,card
5194,2024-10-14,Mall,3,42,30,6.29,cash
5195,2024-10-15,Downtown,4,96,12,6.36,cash
5196,2024-10-15,Downtown,3,87,15,14.33,card
5197,2024-10-15,Downtown,1,29,14,5.39,card
5198,2024-10-15,Downtown,4,88,56,19.57,card
5199,2024-10-15,Downtown,4,64,52,15.62,card
5200,2024-10-15,Riverside,6,132,60,74.66,card
5201,2024-10-15,Riverside,3,87,33,6.45,cash
5202,2024-10-15,Riverside,6,78,66,61.56,card
5203,2024-10-15,Riverside,5,85,45,40.53,card
5204,2024-10-15,Riverside,1,30,11,5.46,card
5205,2024-10-15,Riverside,5,105,15,46.65,card
5206,2024-10-15,Airport,4,48,12,8.28,card
5207,2024-10-15,Airport,4,92,52,24.25,card
5208,2024-10-15,Airport,1,19,9,1.61,cash
5209,2024-10-15,Mall,1,30,13,6,card
5210,2024-10-15,Mall,1,18,4,2.28,card
5211,2024-10-15,Mall,6,102,48,25.88,card
5212,2024-10-15,Mall,4,116,12,23.98,card
5213,2024-10-16,Downtown,5,80,15,12.18,cash
5214,2024-10-16,Downtown,5,90,35,24.28,card
5215,2024-10-16,Downtown,4,48,56,10.64,card
5216,2024-10-16,Downtown,5,135,25,20.83,card
5217,2024-10-16,Riverside,5,75,55,11.41,cash
5218,2024-10-16,Riverside,1,26,6,5.49,card
5219,2024-10-16,Riverside,2,54,18,7.25,cash
5220,2024-10-16,Riverside,5,95,35,9.2,cash
5221,2024-10-16,Airport,1,26,11,4.01,card
5222,2024-10-16,Airport,1,22,8,3.04,card
5223,2024-10-16,Airport,3,42,21,7.17,cash
5224,2024-10-16,Mall,3,66,18,8.83,cash
5225,2024-10-16,Mall,3,75,36,6.5,cash
5226,2024-10-16,Mall,6,144,60,31.49,card
5227,2024-10-16,Mall,3,87,30,12.58,cash
5228,2024-10-16,Mall,5,105,30,9.57,cash
5229,2024-10-16,Mall,5,130,60,12.33,cash
5230,2024-10-17,Downtown,3,51,39,10.41,card
5231,2024-10-17,Downtown,3,48,36,8.96,card
5232,2024-10-17,Downtown,2,48,26,10.23,card
5233,2024-10-17,Riverside,1,26,13,4.69,card
5234,2024-10-17,Riverside,2,56,22,21.88,card
5235,2024-10-17,Riverside,6,114,48,31.3,card
5236,2024-10-17,Airport,6,144,60,14.8,cash
5237,2024-10-17,Airport,5,100,50,27.08,card
5238,2024-10-17,Airport,2,50,28,9.03,cash
5239,2024-10-17,Airport,5,80,35,10.98,cash
5240,2024-10-17,Airport,1,12,13,3,cash
5241,2024-10-17,Airport,5,70,70,20.14,card
5242,2024-10-17,Mall,1,26,9,6.82,card
5243,2024-10-17,Mall,4,120,20,18.96,card
5244,2024-10-17,Mall,2,60,14,14.61,card
5245,2024-10-17,Mall,6,138,84,-19.86,card
5246,2024-10-17,Mall,4,100,28,14.78,cash
5247,2024-10-17,Mall,1,24,3,4.02,card
5248,2024-10-18,Downtown,1,22,7,3.41,cash
5249,2024-10-18,Downtown,5,145,25,19.98,card
5250,2024-10-18,Downtown,2,58,8,7.62,cash
5251,2024-10-18,Downtown,6,108,54,20.95,card
5252,2024-10-18,Downtown,1,28,4,6.35,card
5253,2024-10-18,Downtown,1,24,12,6.38,card
5254,2024-10-18,Riverside,6,84,60,18.96,card
5255,2024-10-18,Riverside,6,168,18,30.18,card
5256,2024-10-18,Riverside,1,14,3,4.97,card
5257,2024-10-18,Riverside,3,39,27,5.22,cash
5258,2024-10-18,Riverside,5,100,25,17.8,card
5259,2024-10-18,Airport,2,32,24,6.28,card
5260,2024-10-18,Airport,3,78,39,14.97,cash
5261,2024-10-18,Airport,6,156,36,10.21,cash
5262,2024-10-18,Airport,1,23,13,4.41,card
5263,2024-10-18,Airport,2,34,20,7.35,card
5264,2024-10-18,Airport,2,54,12,9.85,card
5265,2024-10-18,Mall,4,108,52,9.58,cash
5266,2024-10-18,Mall,2,32,24,7.64,card
5267,2024-10-18,Mall,2,60,8,4.25,cash
5268,2024-10-18,Mall,6,174,30,38.64,card
5269,2024-10-18,Mall,4,120,20,15.48,cash
5270,2024-10-19,Downtown,1,15,8,2.69,card
5271,2024-10-19,Downtown,5,135,40,18.31,cash
5272,2024-10-19,Downtown,5,85,70,15.65,card
5273,2024-10-19,Downtown,2,28,26,10.72,card
5274,2024-10-19,Riverside,1,23,7,5.52,card
5275,2024-10-19,Riverside,2,54,20,26.64,card
5276,2024-10-19,Riverside,4,56,40,6.81,cash
5277,2024-10-19,Riverside,6,120,24,49.27,card
5278,2024-10-19,Riverside,6,156,24,65.18,card
5279,2024-10-19,Airport,5,100,20,7.7,cash
5280,2024-10-19,Airport,2,58,24,9.53,card
5281,2024-10-19,Airport,6,174,48,38.94,card
5282,2024-10-19,Airport,3,39,9,8.85,card
5283,2024-10-19,Mall,4,72,28,13.85,card
5284,2024-10-19,Mall,3,72,9,9.11,cash
5285,2024-10-19,Mall,4,64,52,14.5,cash
5286,2024-10-19,Mall,5,70,45,20.57,card
5287,2024-10-19,Mall,6,78,42,18.88,card
5288,2024-10-19,Mall,6,132,42,31.88,card
5289,2024-10-20,Downtown,2,54,24,10.39,card
5290,2024-10-20,Downtown,2,46,8,6.18,cash
5291,2024-10-20,Downtown,3,84,42,21.79,card
5292,2024-10-20,Downtown,3,84,27,17.79,card
5293,2024-10-20,Downtown,6,84,60,24.04,card
5294,2024-10-20,Riverside,1,15,11,8.53,card
5295,2024-10-20,Riverside,1,24,3,4.6,card
5296,2024-10-20,Riverside,2,38,26,5.67,cash
5297,2024-10-20,Riverside,6,90,48,10.43,cash
5298,2024-10-20,Airport,6,132,30,25.33,card
5299,2024-10-20,Airport,6,156,72,13.76,cash
5300,2024-10-20,Airport,4,72,20,12.55,card
5301,2024-10-20,Mall,2,54,6,7.37,cash
5302,2024-10-20,Mall,1,13,12,4.99,card
5303,2024-10-20,Mall,2,58,10,6.8,card
5304,2024-10-20,Mall,2,58,16,9.32,card
5305,2024-10-21,Downtown,6,132,30,20.94,card
5306,2024-10-21,Downtown,2,40,20,3.08,cash
5307,2024-10-21,Downtown,1,22,11,3.88,cash
5308,2024-10-21,Downtown,5,60,35,12.1,card
5309,2024-10-21,Riverside,3,51,39,10.8,cash
5310,2024-10-21,Riverside,5,95,65,21.98,card
5311,2024-10-21,Riverside,4,92,32,15.08,cash
5312,2024-10-21,Riverside,5,60,30,26.42,card
5313,2024-10-21,Riverside,2,46,26,11.35,card
5314,2024-10-21,Airport,3,63,36,10.35,card
5315,2024-10-21,Airport,4,116,48,8.46,cash
5316,2024-10-21,Airport,4,68,28,8.61,cash
5317,2024-10-21,Airport,1,26,12,5,card
5318,2024-10-21,Mall,6,162,60,18.8,cash
5319,2024-10-21,Mall,4,92,20,16.3,card
5320,2024-10-21,Mall,4,116,36,22.4,card
5321,2024-10-21,Mall,4,68,20,14.94,card
5322,2024-10-22,Downtown,4,64,24,9.33,card
5323,2024-10-22,Downtown,1,12,8,2.73,card
5324,2024-10-22,Downtown,6,168,36,25.72,card
5325,2024-10-22,Riverside,2,24,16,6.07,card
5326,2024-10-22,Riverside,5,140,70,75.23,card
5327,2024-10-22,Riverside,3,51,21,29.63,card
5328,2024-10-22,Airport,1,24,5,5.57,card
5329,2024-10-22,Airport,6,180,24,32.71,card
5330,2024-10-22,Airport,3,90,18,18.33,card
5331,2024-10-22,Airport,6,90,42,23.77,card
5332,2024-10-22,Airport,5,145,45,35.62,card
5333,2024-10-22,Airport,5,90,25,17.6,card
5334,2024-10-22,Mall,6,144,66,22.33,card
5335,2024-10-22,Mall,2,40,18,7.66,card
5336,2024-10-22,Mall,1,21,11,3.37,cash
5337,2024-10-23,Downtown,4,88,16,10.83,card
5338,2024-10-23,Downtown,1,26,4,1.89,cash
5339,2024-10-23,Downtown,6,126,42,29.03,card
5340,2024-10-23,Riverside,2,52,6,5.29,cash
5341,2024-10-23,Riverside,3,51,18,23.82,card
5342,2024-10-23,Riverside,3,81,39,14.92,cash
5343,2024-10-23,Riverside,3,51,39,13.14,card
5344,2024-10-23,Riverside,3,69,18,7.81,cash
5345,2024-10-23,,4,120,56,27.05,card
5346,2024-10-23,Airport,3,66,12,11.38,card
5347,2024-10-23,Airport,4,96,12,12.4,cash
5348,2024-10-23,Airport,3,57,15,7.3,cash
5349,2024-10-23,Airport,3,84,36,16.74,card
5350,2024-10-23,Airport,4,88,20,6.62,cash
5351,2024-10-23,Mall,6,150,84,36,card
5352,2024-10-23,Mall,3,87,30,21.26,card
5353,2024-10-23,Mall,3,57,33,5.5,cash
5354,2024-10-24,Downtown,6,78,36,11.79,card
5355,2024-10-24,Downtown,2,54,28,6.23,cash
5356,2024-10-24,Downtown,2,46,24,10.18,card
5357,2024-10-24,Riverside,6,150,48,30.48,card
5358,2024-10-24,Riverside,6,126,18,14.27,cash
5359,2024-10-24,Riverside,5,75,55,15.21,card
5360,2024-10-24,Riverside,6,180,84,17.79,cash
5361,2024-10-24,Riverside,5,110,35,43.64,card
5362,2024-10-24,Airport,1,29,14,4.72,cash
5363,2024-10-24,Airport,1,14,4,2.99,card
5364,2024-10-24,Airport,6,156,36,24.32,cash
5365,2024-10-24,Airport,1,13,7,1.7,cash
5366,2024-10-24,Mall,6,108,48,16.5,card
5367,2024-10-24,Mall,3,57,39,7.69,cash
5368,2024-10-24,Mall,1,27,9,4.56,cash
5369,2024-10-25,Downtown,1,16,9,3.03,cash
5370,2024-10-25,Downtown,1,20,8,5.41,card
5371,2024-10-25,Downtown,5,65,55,7.12,cash
5372,2024-10-25,Downtown,3,78,18,11.65,card
5373,2024-10-25,Downtown,4,56,24,13.12,card
5374,2024-10-25,Downtown,1,20,6,3.02,cash
5375,2024-10-25,Riverside,4,84,56,11.11,cash
5376,2024-10-25,Riverside,2,54,26,5.06,cash
5377,2024-10-25,Riverside,5,65,30,10.39,cash
5378,2024-10-25,Riverside,5,120,30,28.75,card
5379,2024-10-25,Riverside,5,85,20,20.74,card
5380,2024-10-25,Riverside,2,32,22,3.39,cash
5381,2024-10-25,Airport,4,104,52,14.38,cash
5382,2024-10-25,Airport,5,150,60,38.89,card
5383,2024-10-25,Airport,6,156,54,37.11,card
5384,2024-10-25,Airport,5,75,15,17.62,card
5385,2024-10-25,Mall,6,120,48,30.53,card
5386,2024-10-25,Mall,4,56,16,9.7,card
5387,2024-10-25,Mall,1,13,9,2.47,cash
5388,2024-10-26,Downtown,4,120,44,16.12,cash
5389,2024-10-26,Downtown,2,48,8,5.64,card
5390,2024-10-26,Downtown,4,56,20,10.5,card
5391,2024-10-26,Downtown,6,78,54,22.49,card
5392,2024-10-26,Downtown,6,90,48,16.41,card
5393,2024-10-26,Riverside,5,120,25,21.04,card
5394,2024-10-26,Riverside,6,96,60,19.94,cash
5395,2024-10-26,Riverside,1,23,3,2.57,cash
5396,2024-10-26,Riverside,2,48,8,15.73,card
5397,2024-10-26,Riverside,1,14,3,7.14,card
5398,2024-10-26,Airport,6,90,78,21.34,cash
5399,2024-10-26,Airport,3,39,21,7.72,cash
5400,2024-10-26,Airport,2,38,20,11.52,card
5401,2024-10-26,Airport,5,100,35,17.08,card
5402,2024-10-26,Airport,3,87,33,15.98,card
5403,2024-10-26,Airport,1,13,8,3.51,card
5404,2024-10-26,Mall,3,78,24,17.63,card
5405,2024-10-26,Mall,2,50,24,14.46,card
5406,2024-10-26,Mall,5,150,60,37.15,card
5407,2024-10-26,Mall,3,78,39,11,cash
5408,2024-10-26,Mall,2,24,18,5.75,card
5409,2024-10-27,Downtown,6,114,42,19.13,card
5410,2024-10-27,Downtown,1,29,8,4.76,card
5411,2024-10-27,Downtown,5,150,40,16.24,cash
5412,2024-10-27,Downtown,1,12,14,3.27,cash
5413,2024-10-27,Riverside,3,69,12,12.37,card
5414,2024-10-27,Riverside,4,104,32,20.54,card
5415,2024-10-27,Riverside,2,44,10,5.52,card
5416,2024-10-27,Airport,6,144,84,21.33,cash
5417,2024-10-27,Airport,5,145,25,24.37,card
5418,2024-10-27,Airport,4,72,44,20.1,card
5419,2024-10-27,Mall,4,100,28,14.8,card
5420,2024-10-27,Mall,5,75,40,21.16,card
5421,2024-10-27,Mall,2,32,10,7.6,card
5422,2024-10-27,Mall,5,75,40,13.16,cash
5423,2024-10-28,Downtown,5,60,50,11.78,card
5424,2024-10-28,Downtown,4,108,20,15.44,card
5425,2024-10-28,Downtown,6,78,60,16.82,cash
5426,2024-10-28,Riverside,4,72,48,46.44,card
5427,2024-10-28,Riverside,3,75,33,12.51,card
5428,2024-10-28,Riverside,3,75,21,7.51,cash
5429,2024-10-28,Riverside,4,64,20,25.03,card
5430,2024-10-28,Airport,4,96,52,25.63,card
5431,2024-10-28,Airport,3,87,30,11.82,cash
5432,2024-10-28,Airport,2,56,16,9.39,card
5433,2024-10-28,Airport,3,45,24,6.7,cash
5434,2024-10-28,Airport,3,54,9,11.94,card
5435,2024-10-28,Mall,4,92,12,8.4,cash
5436,2024-10-28,Mall,3,78,21,10.91,cash
5437,2024-10-28,Mall,6,96,72,16.42,cash
5438,2024-10-28,Mall,3,72,24,6.95,cash
5439,2024-10-28,Mall,1,25,6,5.03,card
5440,2024-10-28,Mall,3,45,42,15.45,card
5441,2024-10-29,Downtown,3,78,9,13.43,card
5442,2024-10-29,Downtown,4,48,36,7.43,cash
5443,2024-10-29,Downtown,4,88,40,17.13,card
5444,2024-10-29,Riverside,4,48,56,6.15,cash
5445,2024-10-29,Riverside,3,84,21,10.58,card
5446,2024-10-29,Riverside,1,15,14,9.66,card
5447,2024-10-29,Riverside,5,135,50,19.51,card
5448,2024-10-29,Riverside,4,96,24,15.72,card
5449,2024-10-29,Airport,3,87,33,22.02,card
5450,2024-10-29,Airport,2,52,8,11.96,card
5451,2024-10-29,Airport,5,145,25,33.81,card
5452,2024-10-29,Airport,1,17,5,2.6,card
5453,2024-10-29,Airport,4,80,32,15.46,card
5454,2024-10-29,Airport,6,162,42,33.91,card
5455,2024-10-29,Mall,1,25,10,4.93,card
5456,2024-10-29,Mall,2,48,22,12.87,card
5457,2024-10-29,Mall,4,80,36,6.25,cash
5458,2024-10-29,Mall,2,38,22,9.42,card
5459,2024-10-29,Mall,3,57,15,13.51,card
5460,2024-10-30,Downtown,2,42,6,5.66,cash
5461,2024-10-30,Downtown,6,168,78,41.88,card
5462,2024-10-30,Downtown,2,40,18,11.52,card
5463,2024-10-30,Riverside,5,130,30,29.74,card
5464,2024-10-30,Riverside,6,138,60,24.45,cash
5465,2024-10-30,Riverside,6,132,18,18.88,cash
5466,2024-10-30,Riverside,4,52,40,27.94,card
5467,2024-10-30,Airport,2,32,6,4.07,card
5468,2024-10-30,Airport,2,42,6,5.15,card
5469,2024-10-30,Airport,2,36,6,5.31,card
5470,2024-10-30,Airport,4,104,56,25.6,card
5471,2024-10-30,Mall,5,90,25,22.55,card
5472,2024-10-30,Mall,6,108,42,27.37,card
5473,2024-10-30,Mall,1,15,3,1.98,cash
5474,2024-10-30,Mall,6,156,24,20.1,cash
5475,2024-10-30,Mall,6,120,72,21.57,card
5476,2024-10-30,Mall,6,162,42,35.19,card
5477,2024-10-31,Downtown,3,48,9,7.39,cash
5478,2024-10-31,Downtown,4,96,28,22.17,card
5479,2024-10-31,Downtown,1,29,6,5.27,card
5480,2024-10-31,Downtown,2,44,22,11.18,card
5481,2024-10-31,Riverside,2,36,8,5.67,cash
5482,2024-10-31,Riverside,5,90,35,10.49,cash
5483,2024-10-31,Riverside,6,144,30,69.57,card
5484,2024-10-31,Riverside,4,80,16,40.07,card
5485,2024-10-31,Airport,4,96,32,22.28,card
5486,2024-10-31,Airport,6,138,84,27.04,card
5487,2024-10-31,Airport,3,42,42,10.65,card
5488,2024-10-31,Airport,2,30,12,6.6,card
5489,2024-10-31,Airport,5,100,60,20.55,cash
5490,2024-10-31,Airport,3,87,36,18.78,card
5491,2024-10-31,Mall,6,90,72,12.1,cash
5492,2024-10-31,Mall,6,102,48,27.64,card
5493,2024-10-31,Mall,5,60,65,13.6,card
5494,2024-11-01,Downtown,3,60,39,10.81,card
5495,2024-11-01,Downtown,3,48,21,7.92,card
5496,2024-11-01,Downtown,3,57,42,12.18,cash
5497,2024-11-01,Riverside,6,156,72,80.68,card
5498,2024-11-01,Riverside,5,60,35,32.47,card
5499,2024-11-01,Riverside,5,105,50,59.89,card
5500,2024-11-01,Riverside,2,58,20,14.4,card
5501,2024-11-01,Riverside,6,180,30,28.47,card
5502,2024-11-01,Airport,4,56,40,11.15,cash
5503,2024-11-01,Airport,1,21,5,2.58,cash
5504,2024-11-01,Airport,6,144,72,30.1,card
5505,2024-11-01,Airport,3,60,39,17.04,card
5506,2024-11-01,Mall,2,34,20,7.87,card
5507,2024-11-01,Mall,5,70,15,16.25,card
5508,2024-11-01,Mall,3,54,39,10.71,card
5509,2024-11-01,Mall,2,24,16,2.18,cash
5510,2024-11-01,Mall,2,36,14,4.34,cash
5511,2024-11-01,Mall,2,52,18,9.97,card
5512,2024-11-02,Downtown,4,100,40,15.36,cash
5513,2024-11-02,Downtown,2,28,14,6.5,card
5514,2024-11-02,Downtown,1,18,12,3.68,card
5515,2024-11-02,Downtown,4,64,40,11.51,cash
5516,2024-11-02,Downtown,6,126,30,21.03,card
5517,2024-11-02,Riverside,2,58,6,7.19,cash
5518,2024-11-02,Riverside,1,14,13,4.9,card
5519,2024-11-02,Riverside,6,168,24,14.34,cash
5520,2024-11-02,Riverside,1,14,5,1.13,cash
5521,2024-11-02,Riverside,5,120,50,14.5,cash
5522,2024-11-02,Riverside,4,56,20,25.84,card
5523,2024-11-02,Airport,6,114,42,25.01,card
5524,2024-11-02,Airport,6,126,84,37.77,card
5525,2024-11-02,Airport,5,100,70,17.38,card
5526,2024-11-02,Airport,1,15,14,5.73,card
5527,2024-11-02,Mall,6,138,18,26.66,card
5528,2024-11-02,Mall,2,44,26,7.48,cash
5529,2024-11-02,Mall,2,24,20,4.41,cash
5530,2024-11-03,Downtown,5,110,55,13.27,cash
5531,2024-11-03,Downtown,3,72,18,-13.74,card
5532,2024-11-03,Downtown,2,28,18,2.33,cash
5533,2024-11-03,Downtown,1,17,6,2.86,card
5534,2024-11-03,Downtown,2,38,10,7.4,card
5535,2024-11-03,Downtown,6,90,18,14.42,card
5536,2024-11-03,Riverside,4,76,28,41.46,card
5537,2024-11-03,Riverside,1,15,4,3.22,card
5538,2024-11-03,Riverside,6,84,72,15.48,cash
5539,2024-11-03,Airport,4,92,56,28.6,card
5540,2024-11-03,Airport,2,26,16,4.25,cash
5541,2024-11-03,Airport,2,58,14,7.85,card
5542,2024-11-03,Airport,2,60,28,10.26,card
5543,2024-11-03,Airport,2,50,16,12.27,card
5544,2024-11-03,Airport,4,88,48,13.89,card
5545,2024-11-03,Mall,4,92,16,8.2,cash
5546,2024-11-03,Mall,2,38,10,5.66,card
5547,2024-11-03,Mall,4,56,40,17.32,card
5548,2024-11-03,Mall,1,19,3,2.52,cash
5549,2024-11-03,Mall,3,36,15,5.5,card
5550,2024-11-04,Downtown,6,162,72,43.44,card
5551,2024-11-04,Downtown,5,140,45,18.08,cash
5552,2024-11-04,Downtown,3,90,9,9.72,cash
5553,2024-11-04,Riverside,1,30,4,3.69,cash
5554,2024-11-04,Riverside,6,180,30,35.37,card
5555,2024-11-04,Riverside,6,72,18,5.6,cash
5556,2024-11-04,Riverside,1,30,13,15.3,card
5557,2024-11-04,Airport,6,78,36,13.97,cash
5558,2024-11-04,Airport,4,88,12,-3.92,cash
5559,2024-11-04,Airport,3,87,15,10.7,card
5560,2024-11-04,Airport,3,66,30,17.93,card
5561,2024-11-04,Airport,4,80,52,18.12,card
5562,2024-11-04,Mall,3,54,24,14.69,card
5563,2024-11-04,Mall,4,52,56,20.13,card
5564,2024-11-04,Mall,3,90,33,18.84,card
5565,2024-11-05,Downtown,2,24,18,5.21,card
5566,2024-11-05,Downtown,5,100,20,21.01,card
5567,2024-11-05,Downtown,4,80,56,14.98,cash
5568,2024-11-05,Riverside,4,60,44,11.69,cash
5569,2024-11-05,Riverside,6,78,78,16.7,cash
5570,2024-11-05,Riverside,5,90,45,40.06,card
5571,2024-11-05,Riverside,1,17,12,11.52,card
5572,2024-11-05,Riverside,1,16,5,2.49,card
5573,2024-11-05,Riverside,4,100,44,60.42,card
5574,2024-11-05,Airport,6,162,72,45.05,card
5575,2024-11-05,Airport,5,150,15,10.19,cash
5576,2024-11-05,Airport,1,27,8,5.5,card
5577,2024-11-05,Mall,5,145,65,23.13,card
5578,2024-11-05,Mall,3,66,9,7.5,cash
5579,2024-11-05,Mall,3,63,9,9.4,card
5580,2024-11-05,Mall,4,72,56,15.36,cash
5581,2024-11-05,Mall,5,95,55,11.87,cash
5582,2024-11-06,Downtown,3,87,12,15.1,card
5583,2024-11-06,Downtown,1,14,10,2.92,card
5584,2024-11-06,Downtown,2,58,26,13.45,card
5585,2024-11-06,Downtown,6,132,60,17.26,cash
5586,2024-11-06,Downtown,2,40,8,6.18,card
5587,2024-11-06,Downtown,1,27,12,7.15,card
5588,2024-11-06,Riverside,3,78,42,18.21,card
5589,2024-11-06,Riverside,5,105,65,20.44,cash
5590,2024-11-06,Riverside,1,28,3,2.43,cash
5591,2024-11-06,Airport,3,39,12,6.47,cash
5592,2024-11-06,Airport,3,42,9,5.1,cash
5593,2024-11-06,Airport,1,24,14,4.55,card
5594,2024-11-06,Airport,3,54,24,6.51,cash
5595,2024-11-06,Airport,6,138,48,24.42,card
5596,2024-11-06,Mall,6,102,30,18.73,card
5597,2024-11-06,Mall,6,102,48,9.2,cash
5598,2024-11-06,Mall,2,42,14,9.55,card
5599,2024-11-06,Mall,3,63,18,4.36,cash
5600,2024-11-06,Mall,6,162,24,19.5,card
5601,2024-11-07,Downtown,2,26,24,5.39,card
5602,2024-11-07,Downtown,1,21,9,5.8,card
5603,2024-11-07,Downtown,3,39,9,6.84,card
5604,2024-11-07,Riverside,1,20,14,3.41,card
5605,2024-11-07,Riverside,3,54,12,24.42,card
5606,2024-11-07,Riverside,2,46,18,24.22,card
5607,2024-11-07,Airport,4,108,20,25.33,card
5608,2024-11-07,Airport,5,130,20,29.39,card
5609,2024-11-07,Airport,2,24,14,5.15,card
5610,2024-11-07,Airport,6,174,66,13.76,cash
5611,2024-11-07,Mall,6,150,36,14.53,cash
5612,2024-11-07,Mall,6,78,42,22.22,card
5613,2024-11-07,Mall,3,57,27,9.89,card
5614,2024-11-07,Mall,2,60,20,9.08,card
5615,2024-11-07,Mall,4,92,20,11.16,cash
5616,2024-11-08,Downtown,2,44,26,7.18,card
5617,2024-11-08,Downtown,2,54,16,12.15,card
5618,2024-11-08,Downtown,1,16,6,4.13,card
5619,2024-11-08,Downtown,5,90,25,22.83,card
5620,2024-11-08,Downtown,1,27,6,4.62,card
5621,2024-11-08,Riverside,3,39,9,16.47,card
5622,2024-11-08,Riverside,6,162,84,45.51,card
5623,2024-11-08,Riverside,5,70,50,12.38,card
5624,2024-11-08,Riverside,3,75,42,13.92,cash
5625,2024-11-08,Riverside,1,27,7,4.23,card
5626,2024-11-08,Riverside,3,75,21,34.82,card
5627,2024-11-08,Airport,3,60,21,10.47,card
5628,2024-11-08,Airport,1,15,10,1.98,cash
5629,2024-11-08,Airport,4,52,48,13.44,card
5630,2024-11-08,Airport,1,12,11,2.37,card
5631,2024-11-08,Airport,6,162,84,36.57,card
5632,2024-11-08,Mall,1,14,12,3.09,card
5633,2024-11-08,Mall,5,60,35,9.73,cash
5634,2024-11-08,Mall,5,75,65,18.37,card
5635,2024-11-09,Downtown,3,78,9,12.04,card
5636,2024-11-09,Downtown,2,30,26,8.55,card
5637,2024-11-09,Downtown,3,39,9,6.38,card
5638,2024-11-09,Downtown,2,38,10,6.99,card
