trip_id,driver_id,start_ts,end_ts,distance_km,fare,rating
27028,285,2024-04-22T13:18,2024-04-22T13:30,5.7,10.07,3.4
27029,132,2024-02-07T13:43,2024-02-07T13:49,3.7,6.97,4.3
27030,48,2024-04-15T11:03,2024-04-15T11:46,15.7,25.72,3.5
27031,132,2024-04-17T17:42,2024-04-17T17:58,8.5,13.75,3.9
27032,61,2024-02-26T15:45,2024-02-26T16:04,9.3,15.08,4.0
27033,352,2024-03-30T20:44,2024-03-30T21:32,28.4,40.44,4.5
27034,67,2024-02-13T17:06,2024-02-13T17:40,17.8,26.68,3.7
27035,267,2024-02-08T08:58,2024-02-08T09:20,15.1,21.91,4.3
27036,318,2024-02-18T09:34,2024-02-18T10:20,28.4,40.14,3.4
27037,316,2024-04-07T21:22,2024-04-07T22:02,25.5,36.05,3.3
27038,181,2024-01-14T17:19,2024-01-14T18:08,21.2,32.67,4.4
27039,360,2024-02-25T16:41,2024-02-25T17:10,17.6,25.71,4.4
27040,326,2024-01-09T06:06,2024-01-09T06:22,10.1,15.51,4.8
27041,143,2024-03-22T15:18,2024-03-22T16:01,29.5,40.9,4.9
27042,160,2024-02-27T17:07,2024-02-27T17:21,5.2,9.82,3.1
27043,73,2024-04-20T10:16,2024-04-20T10:45,9.5,16.8,3.1
27044,292,2024-02-01T10:12,2024-02-01T10:39,12.7,20.02,3.6
27045,347,2024-02-07T13:04,2024-02-07T13:33,9.3,16.58,3.6
27046,274,2024-03-12T09:36,2024-03-12T10:06,12.7,20.47,4.6
27047,135,2024-03-21T20:06,2024-03-21T20:15,4.7,8.52,3.1
27048,2,2024-04-01T15:04,2024-04-01T15:09,0,17.15,5.0
27049,54,2024-01-22T05:38,2024-01-22T06:24,15.9,26.39,4.1
27050,183,2024-01-23T11:56,2024-01-23T12:11,10.1,15.36,5.0
27051,199,2024-01-07T21:09,2024-01-07T21:43,19.4,28.44,4.6
27052,38,2024-02-04T05:39,2024-02-04T05:49,5,9,3.1
27053,152,2024-02-14T10:17,2024-02-14T10:38,11,17.25,4.1
27054,246,2024-02-04T16:19,2024-02-04T17:09,33.3,46.13,4.2
27055,377,2024-01-25T21:27,2024-01-25T21:49,7.4,13.44,3.5
27056,125,2024-01-15T19:05,2024-01-15T19:35,11.4,19.04,5.0
27057,276,2024-04-17T16:46,2024-04-17T16:55,6,9.95,4.4
27058,284,2024-01-01T19:17,2024-01-01T20:01,27.2,38.52,3.4
27059,237,2024-01-24T19:16,2024-01-24T19:27,6.1,10.36,4.4
27060,217,2024-04-09T12:41,2024-04-09T12:55,9.3,14.33,4.9
27061,256,2024-04-21T05:38,2024-04-21T05:43,1.9,4.84,4.5
27062,98,2024-03-12T12:11,2024-03-12T12:17,2.8,5.98,3.6
27063,16,2024-01-21T12:21,2024-01-21T12:26,2.8,5.83,3.4
27064,309,2024-02-18T18:44,2024-02-18T19:13,15.9,23.84,3.9
27065,178,2024-03-25T09:45,2024-03-25T10:12,14.9,22.44,4.1
27066,292,2024-02-29T18:38,2024-02-29T19:25,18.5,29.4,3.9
27067,368,2024-01-20T20:04,2024-01-20T20:53,17.6,28.71,4.9
27068,80,2024-01-21T10:02,2024-01-21T10:47,30.1,41.86,3.6
27069,215,2024-01-20T09:15,2024-01-20T09:29,8.7,13.67,3.7
27070,288,2024-04-15T15:37,2024-04-15T16:24,19.4,30.39,3.8
27071,313,2024-02-16T20:17,2024-02-16T20:48,9.7,17.32,4.9
27072,117,2024-03-12T09:17,2024-03-12T09:56,19.2,28.97,3.2
27073,85,2024-02-09T19:04,2024-02-09T19:48,30.7,42.37,3.0
27074,165,2024-02-12T05:47,2024-02-12T06:20,16.7,25.32,3.5
27075,2,2024-02-01T12:40,2024-02-01T13:21,27.4,38.29,3.9
27076,208,2024-03-19T20:27,2024-03-19T21:22,35.5,49.3,3.7
27077,207,2024-04-13T07:39,2024-04-13T08:02,14.7,21.62,4.6
27078,65,2024-01-18T13:46,2024-01-18T14:35,19.1,30.36,4.6
27079,116,2024-01-21T18:52,2024-01-21T19:11,10.2,16.07,3.2
27080,279,2024-03-29T09:58,2024-03-29T10:37,11.8,20.83,3.3
27081,156,2024-02-16T15:54,2024-02-16T16:17,10.9,17.44,3.9
27082,219,2024-02-20T08:26,2024-02-20T09:14,19.4,30.54,3.5
27083,309,2024-01-29T16:52,2024-01-29T17:27,22.1,31.56,4.2
27084,231,2024-04-02T08:27,2024-04-02T08:56,15.8,23.73,5.0
27085,308,2024-04-02T07:54,2024-04-02T08:10,5.5,10.45,4.5
27086,196,2024-02-01T18:50,2024-02-01T19:25,18.5,27.6,3.9
27087,107,2024-04-18T18:09,2024-04-18T18:44,23.6,33.21,3.9
27088,189,2024-04-11T07:08,2024-04-11T07:43,11.7,20.12,3.8
27089,127,2024-01-07T18:52,2024-01-07T19:15,10.6,17.11,4.3
27090,308,2024-03-12T21:01,2024-03-12T21:37,21.1,30.61,4.2
27091,369,2024-02-28T15:00,2024-02-28T15:26,12.4,19.54,3.5
27092,399,2024-03-31T19:11,2024-03-31T19:58,14.5,25,4.7
27093,393,2024-01-15T18:40,2024-01-15T19:34,20.3,32.43,3.6
27094,126,2024-02-24T20:07,2024-02-24T20:16,6.1,10.06,3.9
27095,240,2024-04-26T14:35,2024-04-26T14:45,4.4,8.34,5.0
27096,334,2024-04-16T13:55,2024-04-16T14:15,9.8,15.78,4.7
27097,117,2024-02-03T15:13,2024-02-03T15:49,20.9,30.39,4.7
27098,346,2024-03-31T20:34,2024-03-31T21:07,20.3,29.28,3.7
27099,318,2024-01-24T07:23,2024-01-24T08:11,21,32.3,3.6
27100,328,2024-01-31T14:52,2024-01-31T15:37,22.7,33.72,3.4
27101,177,2024-02-27T13:02,2024-02-27T13:55,22.9,35.14,3.2
27102,387,2024-01-01T09:57,2024-01-01T10:25,9,16.1,4.5
27103,161,2024-03-07T07:34,2024-03-07T08:08,20,29.1,4.5
27104,125,2024-03-04T11:04,2024-03-04T11:44,12.3,21.53,4.7
27105,79,2024-01-03T10:19,2024-01-03T10:44,10.1,16.86,3.9
27106,104,2024-01-28T06:23,2024-01-28T07:14,16.8,28.13,4.2
27107,108,2024-02-03T15:10,2024-02-03T15:34,9,15.5,3.5
27108,365,2024-01-18T15:25,2024-01-18T15:55,20.1,28.61,3.5
27109,242,2024-04-26T17:57,2024-04-26T18:03,4,7.3,4.5
27110,36,2024-03-31T19:23,2024-03-31T19:48,10.1,16.86,4.8
27111,227,2024-02-10T16:49,2024-02-10T16:59,4.8,8.78,3.9
27112,188,2024-03-03T19:49,2024-03-03T20:33,24.8,35.88,4.3
27113,214,2024-04-20T17:01,2024-04-20T17:23,7.6,13.66,3.7
27114,168,2024-01-30T07:37,2024-01-30T08:16,12.1,21.16,3.4
27115,390,2024-04-03T08:22,2024-04-03T08:31,4.8,8.63,3.7
27116,162,2024-01-27T13:56,2024-01-27T14:41,30.5,42.3,4.0
27117,6,2024-03-03T21:31,2024-03-03T21:49,0,6.41,4.4
27118,288,2024-02-27T21:18,2024-02-27T21:31,7.5,12.2,4.5
27119,29,2024-04-01T09:55,2024-04-01T10:34,17.3,26.88,3.7
27120,299,2024-03-27T20:16,2024-03-27T20:47,14,22.05,3.9
27121,192,2024-01-13T09:43,2024-01-13T09:59,6.5,11.55,4.1
27122,249,2024-03-27T11:49,2024-03-27T12:09,7.7,13.47,5.0
27123,199,2024-02-23T21:05,2024-02-23T21:47,14.8,24.58,4.7
27124,100,2024-02-04T13:46,2024-02-04T14:21,14.1,22.76,3.1
27125,206,2024-03-15T20:48,2024-03-15T20:55,3.5,6.9,4.6
27126,69,2024-01-25T07:30,2024-01-25T08:13,30.1,41.56,3.1
27127,66,2024-01-31T12:02,2024-01-31T12:57,37.4,51.39,3.0
27128,351,2024-01-18T09:54,2024-01-18T10:49,23.5,36.1,3.5
27129,230,2024-01-12T17:58,2024-01-12T18:37,21.6,31.61,3.4
27130,244,2024-01-02T16:39,2024-01-02T16:45,3.9,7.19,4.5
27131,349,2024-04-18T15:53,2024-04-18T16:36,13.8,23.63,4.6
27132,381,2024-03-20T10:38,2024-03-20T10:45,4.6,8.11,4.1
27133,115,2024-03-13T07:36,2024-03-13T08:05,14.8,22.63,4.2
27134,263,2024-02-07T16:08,2024-02-07T16:57,21.2,32.67,4.2
27135,178,2024-03-27T09:06,2024-03-27T09:22,8.4,13.64,4.1
27136,184,2024-02-07T17:20,2024-02-07T18:07,21,32.15,3.2
27137,304,2024-01-16T13:06,2024-01-16T13:37,17.9,26.34,3.3
27138,339,2024-04-10T14:11,2024-04-10T14:27,7.9,13.09,4.0
27139,386,2024-03-18T16:23,2024-03-18T16:29,3.5,6.75,4.2
27140,19,2024-03-31T08:29,2024-03-31T09:15,21,32,4.0
27141,89,2024-04-30T07:05,2024-04-30T07:48,20.7,31.22,4.7
27142,273,2024-04-17T18:24,2024-04-17T18:38,4.4,8.94,3.2
27143,131,2024-02-08T11:58,2024-02-08T12:32,14.7,23.27,4.8
27144,339,2024-01-30T06:10,2024-01-30T06:48,25.5,35.75,3.5
27145,390,2024-01-15T07:15,2024-01-15T08:02,21.4,32.59,4.8
27146,240,2024-04-19T08:44,2024-04-19T08:53,6.1,10.06,4.3
27147,36,2024-01-30T18:12,2024-01-30T18:50,21.7,31.57,4.4
27148,33,2024-04-09T14:15,2024-04-09T14:21,2,5.1,4.5
27149,263,2024-03-04T19:07,2024-03-04T19:23,4.9,9.79,3.6
27150,302,2024-03-13T16:01,2024-03-13T16:37,23.6,33.36,4.1
27151,255,2024-04-27T17:25,2024-04-27T18:14,26.3,38.28,3.9
27152,204,2024-04-25T11:51,2024-04-25T12:24,19.4,28.29,4.3
27153,325,2024-04-03T08:42,2024-04-03T08:58,10.5,15.95,3.7
27154,243,2024-03-16T05:21,2024-03-16T06:13,28.9,41.59,4.0
27155,273,2024-02-16T10:46,2024-02-16T11:13,18.2,26.07,4.3
27156,272,2024-03-27T18:42,2024-03-27T19:22,12.6,21.86,3.0
27157,314,2024-03-07T05:53,2024-03-07T06:12,12.6,18.71,3.8
27158,131,2024-04-13T15:03,2024-04-13T15:08,1.7,4.62,4.6
27159,15,2024-01-03T07:16,2024-01-03T07:57,18.3,28.28,4.6
27160,389,2024-03-18T15:37,2024-03-18T16:25,28.3,40.33,4.9
27161,371,2024-02-02T20:50,2024-02-02T20:56,1.8,4.88,3.7
27162,6,2024-01-26T17:08,2024-01-26T17:54,20.1,31.01,4.5
27163,199,2024-02-04T06:24,2024-02-04T06:49,10.4,17.19,4.0
27164,8,2024-04-21T11:42,2024-04-21T11:52,0,19.97,3.3
27165,293,2024-01-21T18:39,2024-01-21T19:21,12.8,22.38,4.4
27166,317,2024-01-28T09:51,2024-01-28T10:19,18.8,26.88,4.1
27167,264,2024-04-05T13:28,2024-04-05T14:10,26.8,37.78,4.6
27168,327,2024-01-12T19:34,2024-01-12T20:04,20.5,29.05,3.3
27169,187,2024-03-20T13:17,2024-03-20T13:38,14.2,20.77,3.1
27170,88,2024-01-12T11:15,2024-01-12T11:33,8.9,14.49,3.1
27171,129,2024-02-02T21:39,2024-02-02T21:50,4.6,8.71,4.3
27172,378,2024-04-06T18:06,2024-04-06T18:51,28.1,39.66,3.4
27173,306,2024-03-23T11:29,2024-03-23T11:39,5.1,9.11,3.3
27174,285,2024-01-06T16:16,2024-01-06T16:50,23.2,32.62,4.7
27175,178,2024-03-04T14:50,2024-03-04T15:08,10.3,16.03,4.2
27176,93,2024-01-18T10:22,2024-01-18T10:59,11.7,20.42,3.6
27177,328,2024-02-03T15:38,2024-02-03T15:59,8.7,14.72,3.1
27178,315,2024-01-21T06:35,2024-01-21T07:13,17.5,26.95,4.0
27179,61,2024-03-06T15:49,2024-03-06T15:58,3.5,7.2,3.4
27180,28,2024-01-21T20:00,2024-01-21T20:20,7,12.7,4.4
27181,118,2024-03-09T14:26,2024-03-09T14:50,9.4,15.94,4.4
27182,187,2024-03-08T16:58,2024-03-08T17:12,9.1,14.11,4.9
27183,52,2024-01-28T11:23,2024-01-28T12:09,31.9,43.99,4.5
27184,77,2024-01-27T14:19,2024-01-27T15:07,19.4,30.54,3.7
27185,261,2024-02-02T17:42,2024-02-02T17:47,1.8,4.73,4.1
27186,387,2024-01-07T10:43,2024-01-07T11:01,6.4,11.74,4.8
27187,5,2024-02-17T08:25,2024-02-17T09:05,25.1,35.61,3.3
27188,345,2024-03-06T14:27,2024-03-06T14:55,17.1,25.01,3.2
27189,243,2024-01-28T07:08,2024-01-28T07:31,8.8,15.13,3.9
27190,373,2024-03-12T16:42,2024-03-12T17:17,17,25.95,3.6
27191,389,2024-01-20T13:49,2024-01-20T14:19,14.9,22.89,4.5
27192,281,2024-02-20T13:29,2024-02-20T14:03,19,28,4.9
27193,175,2024-03-10T14:22,2024-03-10T14:28,3.4,6.64,4.4
27194,124,2024-03-08T16:01,2024-03-08T16:11,6.4,10.54,4.9
27195,256,2024-02-20T06:15,2024-02-20T06:52,20.6,30.21,4.6
27196,386,2024-04-03T15:57,2024-04-03T16:34,24.6,34.61,4.9
27197,296,2024-02-10T14:43,2024-02-10T15:36,34.1,47.46,3.6
27198,161,2024-01-07T14:00,2024-01-07T14:54,35.3,48.93,3.7
27199,270,2024-04-10T08:53,2024-04-10T09:03,3,6.8,4.2
27200,359,2024-02-27T07:58,2024-02-27T08:48,16,27.1,3.9
27201,171,2024-01-28T09:04,2024-01-28T09:17,4.8,9.23,3.4
27202,230,2024-02-13T08:38,2024-02-13T09:31,19.9,31.84,4.8
27203,71,2024-03-04T05:33,2024-03-04T06:25,25.7,38.07,4.5
27204,395,2024-02-29T06:22,2024-02-29T06:41,13,19.15,4.8
27205,176,2024-03-16T13:58,2024-03-16T14:44,28.4,40.14,4.8
27206,90,2024-03-15T15:02,2024-03-15T15:24,10,16.3,3.8
27207,226,2024-03-14T12:31,2024-03-14T13:25,34.2,47.72,4.6
27208,398,2024-02-02T07:45,2024-02-02T08:24,22.6,32.71,4.1
27209,68,2024-04-26T11:00,2024-04-26T11:46,30.4,42.34,4.0
27210,186,2024-03-27T12:57,2024-03-27T13:10,8.7,13.52,4.3
27211,166,2024-04-19T05:28,2024-04-19T06:15,31.2,43.37,3.6
27212,316,2024-03-19T09:41,2024-03-19T10:07,8.5,15.25,4.0
27213,76,2024-02-06T09:51,2024-02-06T10:41,24.5,36.45,4.4
27214,247,2024-04-02T16:25,2024-04-02T16:46,13.2,19.67,4.7
27215,237,2024-03-31T10:14,2024-03-31T10:55,17.6,27.51,3.8
27216,3,2024-02-22T20:09,2024-02-22T20:50,28.5,39.5,3.6
27217,344,2024-01-23T11:06,2024-01-23T11:24,6.4,11.74,4.1
27218,58,2024-03-13T19:43,2024-03-13T19:58,6.5,11.4,4.4
27219,331,2024-01-13T14:03,2024-01-13T14:25,8,14.1,4.0
27220,157,2024-01-06T09:06,2024-01-06T09:43,21.5,31.2,4.8
27221,285,2024-03-11T10:45,2024-03-11T10:55,5.3,9.33,4.4
27222,42,2024-04-22T12:20,2024-04-22T12:57,14.8,23.83,4.8
27223,66,2024-03-02T16:58,2024-03-02T17:07,3.4,7.09,4.4
27224,373,2024-02-20T17:38,2024-02-20T18:10,20.2,29.02,4.2
27225,186,2024-04-20T14:29,2024-04-20T15:06,12.1,20.86,3.4
27226,364,2024-04-08T13:03,2024-04-08T13:21,8.1,13.61,4.6
27227,26,2024-04-09T14:09,2024-04-09T14:21,4.1,8.31,4.1
27228,113,2024-04-27T17:31,2024-04-27T17:49,8.8,14.38,3.7
27229,18,2024-03-06T18:04,2024-03-06T18:15,5.7,9.92,3.8
27230,234,2024-01-31T19:23,2024-01-31T20:09,27.1,38.71,3.3
27231,73,2024-01-26T07:03,2024-01-26T07:27,10.4,17.04,4.0
27232,94,2024-03-28T08:39,2024-03-28T08:50,6.9,11.24,4.0
27233,209,2024-03-11T16:31,2024-03-11T17:18,15.5,26.1,4.3
27234,76,2024-04-10T10:16,2024-04-10T10:38,13.3,19.93,3.5
27235,255,2024-01-25T18:06,2024-01-25T18:17,6,10.25,3.7
27236,193,2024-04-15T12:26,2024-04-15T13:02,20,29.4,4.3
27237,4,2024-03-12T12:23,2024-03-12T12:56,15.5,24,4.3
27238,315,2024-01-06T18:48,2024-01-06T19:43,20.6,32.91,3.4
27239,8,2024-01-22T15:51,2024-01-22T16:00,4.7,8.52,3.6
27240,350,2024-03-12T12:08,2024-03-12T12:32,13.3,20.23,3.0
27241,290,2024-03-02T15:12,2024-03-02T15:59,19.2,30.17,3.6
27242,153,2024-03-13T09:21,2024-03-13T10:14,25.9,38.44,4.3
27243,333,2024-04-23T15:57,2024-04-23T16:35,25.6,35.86,3.5
27244,15,2024-02-20T09:12,2024-02-20T09:49,19,28.45,3.9
27245,149,2024-03-06T13:11,2024-03-06T13:28,8.6,14.01,3.6
27246,182,2024-03-04T15:05,2024-03-04T15:21,6.9,11.99,4.8
27247,138,2024-04-10T12:47,2024-04-10T13:15,16.5,24.35,4.0
27248,214,2024-04-06T06:20,2024-04-06T06:31,7.5,11.9,4.5
27249,228,2024-03-17T12:38,2024-03-17T13:03,15,22.25,3.6
27250,5,2024-01-09T14:32,2024-01-09T14:55,7.9,14.14,3.2
27251,183,2024-02-02T05:37,2024-02-02T06:09,18.1,26.71,3.2
27252,172,2024-03-25T10:19,2024-03-25T10:45,17.7,25.37,4.2
27253,291,2024-01-22T19:51,2024-01-22T20:06,8.9,14.04,3.4
27254,52,2024-01-24T12:45,2024-01-24T12:59,4.9,9.49,4.0
27255,361,2024-04-30T11:41,2024-04-30T11:47,4.2,7.52,4.5
27256,228,2024-01-22T13:35,2024-01-22T14:26,35.4,48.59,3.4
27257,353,2024-02-17T15:06,2024-02-17T15:46,21.8,31.98,4.1
27258,260,2024-03-02T07:52,2024-03-02T08:15,7.8,14.03,5.0
27259,129,2024-02-09T07:53,2024-02-09T08:17,10,16.6,4.7
27260,117,2024-04-21T11:07,2024-04-21T11:17,3.7,7.57,3.8
27261,281,2024-04-05T05:18,2024-04-05T06:05,22.1,33.36,4.7
27262,58,2024-03-12T11:51,2024-03-12T12:21,11.3,18.93,3.4
27263,102,2024-02-08T21:08,2024-02-08T21:50,17.2,27.22,3.9
27264,255,2024-02-01T16:14,2024-02-01T17:00,24.1,35.41,4.9
27265,46,2024-04-19T08:41,2024-04-19T09:29,20.9,32.19,3.2
27266,377,2024-01-26T15:47,2024-01-26T15:54,3,6.35,3.3
27267,125,2024-01-21T15:03,2024-01-21T15:52,19.3,30.58,4.2
27268,212,2024-03-14T13:02,2024-03-14T13:20,6.5,11.85,3.8
27269,177,2024-01-18T18:25,2024-01-18T19:13,29.2,41.32,4.8
27270,118,2024-01-03T11:33,2024-01-03T12:18,27.7,39.22,4.4
27271,63,2024-04-20T07:21,2024-04-20T07:58,25.4,35.49,4.4
27272,219,2024-01-23T13:27,2024-01-23T14:04,22.9,32.74,4.0
27273,317,2024-04-11T13:59,2024-04-11T14:45,18.3,29.03,3.3
27274,108,2024-02-06T05:35,2024-02-06T06:11,24.9,34.79,4.2
27275,319,2024-02-10T17:04,2024-02-10T17:56,16.5,27.95,4.6
27276,185,2024-02-11T19:29,2024-02-11T20:01,22.4,31.44,4.4
27277,303,2024-02-08T19:38,2024-02-08T19:46,4.2,7.82,4.3
27278,189,2024-02-07T21:08,2024-02-07T21:21,7.6,12.31,3.5
27279,76,2024-04-05T08:42,2024-04-05T08:54,5.4,9.74,3.7
27280,250,2024-02-12T07:12,2024-02-12T07:49,18.7,28.12,3.6
27281,170,2024-01-18T09:27,2024-01-18T09:45,7,12.4,3.4
27282,230,2024-01-15T05:46,2024-01-15T06:36,26.1,38.21,4.8
27283,70,2024-01-28T16:57,2024-01-28T17:14,5.8,10.93,3.9
27284,60,2024-04-13T16:08,2024-04-13T16:24,9.5,14.85,3.5
27285,284,2024-02-05T09:25,2024-02-05T09:30,2.2,5.17,4.8
27286,264,2024-01-11T10:55,2024-01-11T11:42,29.6,41.61,3.8
27287,273,2024-01-21T17:42,2024-01-21T18:10,17.8,25.78,4.5
27288,363,2024-04-11T10:20,2024-04-11T10:27,4.7,8.22,4.2
27289,398,2024-03-01T13:02,2024-03-01T13:10,4.7,8.37,4.2
27290,149,2024-04-13T09:37,2024-04-13T10:18,20.8,31.03,3.9
27291,123,2024-04-08T13:09,2024-04-08T13:33,8.2,14.62,4.7
27292,134,2024-01-19T11:30,2024-01-19T12:23,21.8,33.93,5.0
27293,28,2024-03-17T10:25,2024-03-17T10:30,1.8,4.73,3.8
27294,353,2024-04-21T19:47,2024-04-21T20:40,36.1,49.66,4.7
27295,58,2024-01-21T13:25,2024-01-21T14:11,18.3,29.03,3.7
27296,27,2024-03-16T20:33,2024-03-16T21:19,25.8,37.28,4.3
27297,165,2024-01-08T14:20,2024-01-08T14:53,12.7,20.92,3.3
27298,271,2024-04-02T15:49,2024-04-02T16:29,16.7,26.37,4.2
27299,386,2024-02-03T15:09,2024-02-03T15:14,2.5,5.5,3.6
27300,147,2024-03-28T10:58,2024-03-28T11:22,10.6,17.26,4.7
27301,297,2024-01-27T16:27,2024-01-27T16:52,12,18.95,4.8
27302,55,2024-03-08T12:15,2024-03-08T12:30,9.6,14.81,3.2
27303,283,2024-02-29T10:25,2024-02-29T11:01,16.9,25.99,4.0
27304,148,2024-04-03T11:00,2024-04-03T11:17,8.6,14.01,4.9
27305,375,2024-01-12T06:58,2024-01-12T07:35,19.1,28.56,4.6
27306,380,2024-02-15T19:07,2024-02-15T19:54,18.2,29.07,4.5
27307,102,2024-04-03T09:02,2024-04-03T09:10,5,8.7,4.8
27308,61,2024-03-30T07:20,2024-03-30T08:09,23.2,34.87,3.2
27309,84,2024-04-17T08:06,2024-04-17T08:48,13.8,23.48,4.1
27310,131,2024-01-10T19:16,2024-01-10T19:50,12.6,20.96,3.3
27311,226,2024-01-15T07:46,2024-01-15T08:24,20.4,30.14,3.1
27312,238,2024-03-13T20:59,2024-03-13T21:39,21.8,31.98,3.9
27313,253,2024-03-23T20:49,2024-03-23T20:56,3.5,6.9,3.6
27314,12,2024-03-17T17:35,2024-03-17T17:51,7.7,12.87,3.1
27315,13,2024-01-11T21:34,2024-01-11T21:54,13.9,20.29,3.2
27316,91,2024-04-29T08:22,2024-04-29T09:02,22.3,32.53,4.9
27317,67,2024-04-07T20:44,2024-04-07T21:07,12.5,19.2,3.4
27318,40,2024-02-21T21:13,2024-02-21T21:35,6.9,12.89,3.8
27319,1,2024-04-27T09:26,2024-04-27T10:10,16.8,27.08,4.8
27320,196,2024-01-30T08:09,2024-01-30T08:43,20.8,29.98,3.9
27321,384,2024-02-27T06:34,2024-02-27T06:40,2,5.1,3.2
27322,359,2024-04-02T20:46,2024-04-02T21:29,21.4,31.99,3.2
27323,132,2024-04-12T07:58,2024-04-12T08:06,5.5,9.25,3.5
27324,113,2024-01-27T20:56,2024-01-27T21:47,34.5,47.6,4.8
27325,248,2024-03-08T16:52,2024-03-08T17:13,9.1,15.16,4.9
27326,107,2024-04-24T13:31,2024-04-24T14:23,33.4,46.54,4.4
27327,255,2024-03-09T09:49,2024-03-09T10:40,18.7,30.22,3.1
27328,220,2024-02-24T14:53,2024-02-24T15:32,17,26.55,3.3
27329,43,2024-04-07T08:08,2024-04-07T08:34,12.9,20.09,3.4
27330,348,2024-04-09T10:20,2024-04-09T11:13,22.2,34.37,3.2
27331,219,2024-03-06T07:55,2024-03-06T08:19,7.4,13.74,3.3
27332,380,2024-03-08T14:33,2024-03-08T14:52,13.2,19.37,3.1
27333,281,2024-04-13T20:55,2024-04-13T21:23,19,27.1,4.8
27334,324,2024-02-13T14:08,2024-02-13T14:25,11.3,16.98,3.4
27335,370,2024-03-10T07:07,2024-03-10T07:53,15.9,26.39,3.7
27336,9,2024-04-24T08:27,2024-04-24T08:32,2.3,5.28,3.7
27337,113,2024-04-02T20:43,2024-04-02T21:33,21.3,32.93,4.6
27338,373,2024-04-15T07:55,2024-04-15T08:16,11.8,18.13,4.4
27339,20,2024-04-22T15:24,2024-04-22T16:04,22.6,32.86,4.9
27340,122,2024-02-21T08:14,2024-02-21T08:31,6.1,11.26,3.2
27341,32,2024-04-12T21:31,2024-04-12T22:26,22.3,34.78,3.4
27342,38,2024-04-19T19:45,2024-04-19T20:09,11.3,18.03,3.8
27343,189,2024-02-22T18:51,2024-02-22T18:59,2.6,6.06,4.0
27344,78,2024-02-16T20:45,2024-02-16T21:15,18.9,27.29,4.1
27345,277,2024-02-21T14:32,2024-02-21T14:37,1.5,4.4,4.4
27346,194,2024-02-26T11:38,2024-02-26T12:31,35.7,49.22,4.9
27347,213,2024-02-23T15:01,2024-02-23T15:43,14.2,23.92,4.2
27348,281,2024-04-11T10:36,2024-04-11T11:13,15.9,25.04,4.5
27349,246,2024-02-28T19:15,2024-02-28T19:20,2.8,5.83,4.6
27350,287,2024-03-14T12:40,2024-03-14T13:00,6.2,11.82,4.0
27351,291,2024-04-20T19:16,2024-04-20T19:45,16.2,24.17,4.4
27352,56,2024-02-17T09:26,2024-02-17T09:46,10.1,16.11,3.9
27353,222,2024-04-14T14:55,2024-04-14T15:32,14.8,23.83,3.1
27354,162,2024-03-01T19:34,2024-03-01T20:05,10.2,17.87,4.6
27355,227,2024-03-01T20:59,2024-03-01T21:06,3.8,7.23,3.3
27356,330,2024-03-02T18:50,2024-03-02T19:09,11.1,17.06,3.9
27357,66,2024-03-29T15:00,2024-03-29T15:06,2.3,5.43,4.0
27358,75,2024-01-18T11:54,2024-01-18T12:21,9,15.95,3.2
27359,129,2024-02-07T12:28,2024-02-07T13:19,34.7,47.82,3.1
27360,364,2024-02-12T09:17,2024-02-12T10:01,14.7,24.77,4.1
27361,127,2024-01-31T09:10,2024-01-31T09:44,17.8,26.68,3.3
27362,342,2024-04-09T10:02,2024-04-09T10:46,30.1,41.71,4.7
27363,134,2024-01-15T19:07,2024-01-15T19:44,16.2,25.37,3.4
27364,111,2024-02-24T12:05,2024-02-24T12:58,20.7,32.72,4.4
27365,385,2024-03-23T06:19,2024-03-23T06:54,19.1,28.26,3.5
27366,212,2024-02-24T09:03,2024-02-24T09:39,21.5,31.05,3.0
27367,368,2024-04-05T13:40,2024-04-05T13:49,4.3,8.08,4.6
27368,200,2024-01-19T20:24,2024-01-19T21:10,25.3,36.73,3.4
27369,214,2024-03-24T12:06,2024-03-24T12:41,13.4,21.99,4.0
27370,361,2024-03-22T05:25,2024-03-22T05:44,12.8,18.93,4.5
27371,315,2024-01-02T15:11,2024-01-02T15:44,17.7,26.42,4.9
27372,348,2024-04-22T16:26,2024-04-22T16:54,11.9,19.29,4.6
27373,375,2024-01-09T07:18,2024-01-09T07:56,19,28.6,4.2
27374,213,2024-04-09T16:23,2024-04-09T16:43,13.4,19.74,3.8
27375,26,2024-02-20T05:23,2024-02-20T06:01,15.8,25.08,4.8
27376,187,2024-02-22T08:02,2024-02-22T08:34,16.6,25.06,3.7
27377,25,2024-03-22T10:49,2024-03-22T11:10,9.7,15.82,3.7
27378,88,2024-03-17T08:36,2024-03-17T09:28,24.7,36.97,3.6
27379,342,2024-04-26T13:01,2024-04-26T13:52,15.4,26.59,5.0
27380,128,2024-02-21T07:56,2024-02-21T08:08,6.2,10.62,4.2
27381,365,2024-03-29T10:05,2024-03-29T10:36,15.2,23.37,4.7
27382,172,2024-04-12T19:48,2024-04-12T20:36,15.1,25.81,4.9
27383,146,2024-03-12T15:39,2024-03-12T15:59,11.5,17.65,4.9
27384,242,2024-02-27T05:43,2024-02-27T06:32,20,31.35,4.1
27385,95,2024-02-27T09:28,2024-02-27T09:42,6.9,11.69,3.1
27386,310,2024-03-07T06:02,2024-03-07T06:21,11.2,17.17,3.5
27387,246,2024-02-07T09:19,2024-02-07T09:56,23,32.85,3.7
