session_id,date,device,step,ts_offset_s
14989,2024-05-14,android,checkout,138
14990,2024-01-01,web,view,0
14991,2024-01-27,ios,view,0
14991,2024-01-27,ios,cart,42
14992,2024-06-05,android,view,0
14992,2024-06-05,android,cart,38
14993,2024-02-20,web,view,0
14994,2024-06-04,web,view,0
14994,2024-06-04,web,cart,19
14995,2024-04-12,ios,view,0
14996,2024-04-05,ios,view,0
14996,2024-04-05,ios,cart,19
14996,2024-04-05,ios,checkout,34
14997,2024-08-21,ios,view,0
14997,2024-08-21,ios,cart,29
14998,2024-08-03,android,view,0
14999,2024-08-02,android,view,0
14999,2024-08-02,android,cart,57
14999,2024-08-02,android,checkout,90
15000,2024-06-15,ios,view,0
15001,2024-06-22,android,view,0
15001,2024-06-22,android,cart,90
15002,2024-08-22,ios,view,0
15003,2024-08-02,android,view,0
15003,2024-08-02,android,cart,22
15004,2024-01-05,android,view,0
15004,2024-01-05,android,cart,75
15005,2024-07-23,ios,view,0
15006,2024-05-09,android,view,0
15007,2024-03-22,ios,view,0
15008,2024-06-21,web,view,0
15009,2024-07-04,ios,view,0
15009,2024-07-04,ios,cart,30
15009,2024-07-04,ios,checkout,76
15010,2024-05-27,android,view,0
15010,2024-05-27,android,cart,58
15011,2024-01-15,web,view,0
15012,2024-03-12,android,view,0
15013,2024-06-04,android,view,0
15013,2024-06-04,android,cart,56
15014,2024-02-15,ios,view,0
15014,2024-02-15,ios,cart,67
15014,2024-02-15,ios,checkout,104
15015,2024-07-05,ios,view,0
15015,2024-07-05,ios,cart,80
15016,2024-07-01,web,view,0
15016,2024-07-01,web,cart,51
15017,2024-03-23,ios,view,0
15017,2024-03-23,ios,cart,57
15018,2024-03-20,web,view,0
15019,2024-01-31,web,view,0
15020,2024-05-11,android,view,0
15021,2024-01-24,android,view,0
15022,2024-05-24,ios,view,0
15022,2024-05-24,ios,cart,74
15023,2024-03-23,web,view,0
15023,2024-03-23,web,cart,57
15023,2024-03-23,web,checkout,160
15024,2024-04-08,ios,view,0
15024,2024-04-08,ios,cart,59
15025,2024-07-01,android,view,0
15026,2024-03-20,ios,view,0
15026,2024-03-20,ios,cart,35
15027,2024-04-13,android,view,0
15028,2024-08-28,ios,view,0
15028,2024-08-28,ios,cart,88
15028,2024-08-28,ios,checkout,40
15029,2024-04-12,android,view,0
15029,2024-04-12,android,cart,57
15029,2024-04-12,android,checkout,174
15030,2024-06-03,ios,view,0
15031,2024-06-27,ios,view,0
15032,2024-07-17,ios,view,0
15032,2024-07-17,ios,cart,43
15033,2024-07-03,android,view,0
15034,2024-05-14,web,view,0
15035,2024-08-22,web,view,0
15036,2024-07-26,android,view,0
15036,2024-07-26,android,cart,80
15037,2024-01-05,android,view,0
15038,2024-01-16,web,view,0
15039,2024-06-15,android,view,0
15039,2024-06-15,android,cart,47
15039,2024-06-15,android,checkout,44
15040,2024-05-23,ios,view,0
15040,2024-05-23,ios,cart,75
15040,2024-05-23,ios,checkout,58
15041,2024-07-15,web,view,0
15041,2024-07-15,web,cart,50
15041,2024-07-15,web,checkout,66
15042,2024-05-08,web,view,0
15042,2024-05-08,web,cart,27
15042,2024-05-08,web,checkout,154
15043,2024-07-12,android,view,0
15043,2024-07-12,android,cart,46
15044,2024-08-14,web,view,0
15045,2024-02-07,android,view,0
15045,2024-02-07,android,cart,37
15046,2024-08-07,ios,view,0
15047,2024-02-22,web,view,0
15047,2024-02-22,web,cart,19
15048,2024-01-20,android,view,0
15049,2024-07-14,ios,view,0
15049,2024-07-14,ios,cart,89
15050,2024-07-08,android,view,0
15050,2024-07-08,android,cart,59
15051,2024-04-08,ios,view,0
15051,2024-04-08,ios,cart,62
15052,2024-04-27,web,view,0
15053,2024-04-15,android,view,0
15053,2024-04-15,android,cart,75
15054,2024-01-19,android,view,0
15055,2024-04-23,ios,view,0
15056,2024-07-12,ios,view,0
15056,2024-07-12,ios,cart,54
15056,2024-07-12,ios,checkout,130
15057,2024-07-21,android,view,0
15058,2024-02-12,android,view,0
15058,2024-02-12,android,cart,45
15059,2024-05-06,android,view,0
15060,2024-01-19,web,view,0
15061,2024-02-01,web,view,0
15061,2024-02-01,web,cart,72
15062,2024-01-17,ios,view,0
15062,2024-01-17,ios,cart,86
15063,2024-01-12,ios,view,0
15063,2024-01-12,ios,cart,30
15063,2024-01-12,ios,checkout,82
15064,2024-06-09,web,view,0
15064,2024-06-09,web,cart,44
15065,2024-01-10,ios,view,0
15066,2024-03-31,android,view,0
15067,2024-08-21,web,view,0
15068,2024-02-21,ios,view,0
15069,2024-03-13,web,view,0
15070,2024-05-30,ios,view,0
15070,2024-05-30,ios,cart,81
15070,2024-05-30,ios,checkout,122
15071,2024-08-23,ios,view,0
15072,2024-07-28,web,view,0
15073,2024-03-10,web,view,0
15073,2024-03-10,web,cart,72
15074,2024-05-21,ios,view,0
15074,2024-05-21,ios,cart,36
15075,2024-07-17,ios,view,0
15076,2024-01-10,ios,view,0
15077,2024-01-13,web,view,0
15077,2024-01-13,web,cart,23
15078,2024-02-28,web,view,0
15078,2024-02-28,web,cart,87
15079,2024-01-10,web,view,0
15080,2024-06-26,android,view,0
15080,2024-06-26,android,cart,84
15081,2024-04-23,web,view,0
15082,2024-04-09,ios,view,0
15082,2024-04-09,ios,cart,44
15083,2024-04-04,ios,view,0
15084,2024-07-23,android,view,0
15084,2024-07-23,android,cart,63
15085,2024-07-31,android,view,0
15085,2024-07-31,android,cart,80
15086,2024-04-28,web,view,0
15086,2024-04-28,web,cart,52
15087,2024-07-28,web,view,0
15087,2024-07-28,web,cart,68
15087,2024-07-28,web,checkout,174
15088,2024-08-17,web,view,0
15088,2024-08-17,web,cart,88
15089,2024-05-08,web,view,0
15090,2024-08-10,ios,view,0
15091,2024-07-04,ios,view,0
15092,2024-01-12,android,view,0
15093,2024-01-15,web,view,0
15093,2024-01-15,web,cart,70
15094,2024-04-06,ios,view,0
15094,2024-04-06,ios,cart,11
15094,2024-04-06,ios,checkout,150
15095,2024-07-25,ios,view,0
15095,2024-07-25,ios,cart,58
15096,2024-05-12,web,view,0
15097,2024-08-24,web,view,0
15098,2024-01-17,ios,view,0
15098,2024-01-17,ios,cart,55
15099,2024-05-21,ios,view,0
15100,2024-05-27,android,view,0
15100,2024-05-27,android,cart,27
15101,2024-02-01,ios,view,0
15102,2024-06-28,web,view,0
15102,2024-06-28,web,cart,45
15103,2024-02-06,web,view,0
15104,2024-03-29,android,view,0
15105,2024-01-26,web,view,0
15105,2024-01-26,web,cart,70
15106,2024-08-01,android,view,0
15106,2024-08-01,android,cart,36
15106,2024-08-01,android,checkout,82
15107,2024-03-25,ios,view,0
15107,2024-03-25,ios,cart,49
15108,2024-04-06,web,view,0
15108,2024-04-06,web,cart,56
15109,2024-03-27,android,view,0
15110,2024-02-19,web,view,0
15111,2024-08-24,ios,view,0
15111,2024-08-24,ios,cart,37
15112,2024-05-22,web,view,0
15113,2024-06-17,ios,view,0
15114,2024-06-10,web,view,0
15115,2024-04-05,android,view,0
15116,2024-03-03,ios,view,0
15117,2024-05-20,web,view,0
15117,2024-05-20,web,cart,83
15118,2024-02-26,ios,view,0
15119,2024-08-25,android,view,0
15119,2024-08-25,android,cart,83
15120,2024-07-14,android,view,0
15120,2024-07-14,android,cart,76
15120,2024-07-14,android,checkout,146
15121,2024-06-08,android,view,0
15121,2024-06-08,android,cart,73
15122,2024-07-03,web,view,0
15123,2024-03-13,ios,view,0
15123,2024-03-13,ios,cart,59
15124,2024-07-28,android,view,0
15125,2024-07-08,web,view,0
15125,2024-07-08,web,cart,44
15126,2024-07-28,web,view,0
15127,2024-07-24,android,view,0
15127,2024-07-24,android,cart,89
15127,2024-07-24,android,checkout,78
15128,2024-01-24,web,view,0
15128,2024-01-24,web,cart,22
15129,2024-07-27,web,view,0
15129,2024-07-27,web,cart,21
15130,2024-04-01,ios,view,0
15130,2024-04-01,ios,cart,31
15131,2024-06-15,web,view,0
15131,2024-06-15,web,cart,63
15132,2024-08-27,web,view,0
15133,2024-04-10,android,view,0
15133,2024-04-10,android,cart,39
15134,2024-01-26,web,view,0
15135,2024-03-22,ios,view,0
15136,2024-08-06,web,view,0
15136,2024-08-06,web,cart,32
15137,2024-01-22,web,view,0
15137,2024-01-22,web,cart,69
15138,2024-04-06,android,view,0
15139,2024-02-16,web,view,0
15139,2024-02-16,web,cart,16
15140,2024-01-23,ios,view,0
15140,2024-01-23,ios,cart,90
15141,2024-05-30,android,view,0
15141,2024-05-30,android,cart,31
15141,2024-05-30,android,checkout,174
15141,2024-05-30,android,payment,174
15142,2024-04-28,android,view,0
15142,2024-04-28,android,cart,74
15143,2024-04-11,web,view,0
15143,2024-04-11,web,cart,53
15144,2024-08-21,ios,view,0
15144,2024-08-21,ios,cart,13
15144,2024-08-21,ios,checkout,86
15145,2024-06-23,ios,view,0
15145,2024-06-23,ios,cart,47
15146,2024-08-13,android,view,0
15146,2024-08-13,android,cart,47
15146,2024-08-13,android,checkout,164
15147,2024-03-27,web,view,0
15148,2024-04-18,android,view,0
15148,2024-04-18,android,cart,12
15149,2024-07-26,android,view,0
15150,2024-06-01,android,view,0
15151,2024-01-29,ios,view,0
15152,2024-06-08,ios,view,0
15153,2024-08-23,ios,view,0
15153,2024-08-23,ios,cart,43
15154,2024-04-23,android,view,0
15155,2024-03-04,ios,view,0
15155,2024-03-04,ios,cart,90
15156,2024-05-17,ios,view,0
15156,2024-05-17,ios,cart,26
15157,2024-06-27,android,view,0
15158,2024-07-02,ios,view,0
15159,2024-01-01,web,view,0
15160,2024-02-03,android,view,0
15160,2024-02-03,android,cart,60
15161,2024-05-13,ios,view,0
15161,2024-05-13,ios,cart,59
15162,2024-08-24,ios,view,0
15162,2024-08-24,ios,cart,83
15163,2024-04-24,ios,view,0
15164,2024-07-24,android,view,0
15164,2024-07-24,android,cart,88
15165,2024-04-20,android,view,0
15166,2024-07-11,web,view,0
15167,2024-04-06,android,view,0
15168,2024-03-05,android,view,0
15168,2024-03-05,android,cart,86
15168,2024-03-05,android,checkout,40
15168,2024-03-05,android,payment,33
15169,2024-05-19,ios,view,0
15170,2024-01-13,ios,view,0
15171,2024-06-02,web,view,0
15171,2024-06-02,web,cart,28
15172,2024-07-29,ios,view,0
15172,2024-07-29,ios,cart,46
15173,2024-01-14,android,view,0
15174,2024-06-22,android,view,0
15174,2024-06-22,android,cart,22
15175,2024-05-21,android,view,0
15176,2024-01-05,ios,view,0
15176,2024-01-05,ios,cart,49
15177,2024-05-28,ios,view,0
15177,2024-05-28,ios,cart,21
15178,2024-04-08,web,view,0
15179,2024-08-10,android,view,0
15179,2024-08-10,android,cart,80
15180,2024-07-27,android,view,0
15181,2024-08-21,ios,view,0
15182,2024-04-02,ios,view,0
15182,2024-04-02,ios,cart,61
15183,2024-07-09,android,view,0
15184,2024-07-06,android,view,0
15184,2024-07-06,android,cart,84
15185,2024-05-26,web,view,0
15185,2024-05-26,web,cart,59
15186,2024-01-24,web,view,0
15187,2024-04-18,web,view,0
15188,2024-04-07,web,view,0
15189,2024-04-25,ios,view,0
15190,2024-01-16,ios,view,0
15191,2024-02-26,web,view,0
15192,2024-01-18,ios,view,0
15193,2024-04-02,android,view,0
15194,2024-07-12,web,view,0
15195,2024-06-19,ios,view,0
15195,2024-06-19,ios,cart,19
15195,2024-06-19,ios,checkout,78
15196,2024-06-08,android,view,0
15197,2024-01-28,ios,view,0
15198,2024-06-25,web,view,0
15199,2024-01-15,android,view,0
15199,2024-01-15,android,cart,17
15200,2024-01-30,ios,view,0
15201,2024-03-06,web,view,0
15202,2024-03-24,ios,view,0
15203,2024-01-11,web,view,0
15203,2024-01-11,web,cart,28
15204,2024-01-15,android,view,0
15205,2024-01-29,web,view,0
15205,2024-01-29,web,cart,28
15206,2024-02-25,android,view,0
15206,2024-02-25,android,cart,25
15207,2024-01-29,web,view,0
15207,2024-01-29,web,cart,69
15208,2024-05-29,web,view,0
15209,2024-05-05,web,view,0
15210,2024-06-18,ios,view,0
15211,2024-01-16,android,view,0
15211,2024-01-16,android,cart,50
15212,2024-03-04,web,view,0
15213,2024-02-27,ios,view,0
15213,2024-02-27,ios,cart,88
15213,2024-02-27,ios,checkout,176
15214,2024-08-16,ios,view,0
15215,2024-06-05,web,view,0
15215,2024-06-05,web,cart,23
15216,2024-03-04,android,view,0
15217,2024-03-14,android,view,0
15218,2024-08-14,web,view,0
15218,2024-08-14,web,cart,52
15218,2024-08-14,web,checkout,62
15219,2024-06-13,web,view,0
15220,2024-02-21,web,view,0
15221,2024-01-26,android,view,0
15222,2024-05-28,ios,view,0
15222,2024-05-28,ios,cart,11
15223,2024-05-04,ios,view,0
15223,2024-05-04,ios,cart,76
15223,2024-05-04,ios,checkout,72
15223,2024-05-04,ios,payment,240
15224,2024-08-07,web,view,0
15224,2024-08-07,web,cart,24
15225,2024-04-28,web,view,0
15225,2024-04-28,web,cart,22
15225,2024-04-28,web,checkout,32
15226,2024-04-04,ios,view,0
15226,2024-04-04,ios,cart,59
15227,2024-04-03,ios,view,0
15227,2024-04-03,ios,cart,32
15228,2024-01-18,android,view,0
15228,2024-01-18,android,cart,90
15229,2024-06-21,ios,view,0
15229,2024-06-21,ios,cart,88
15230,2024-03-11,web,view,0
15231,2024-02-07,web,view,0
15232,2024-02-23,ios,view,0
15233,2024-08-13,web,view,0
15233,2024-08-13,web,cart,62
15234,2024-08-24,android,view,0
15235,2024-07-26,android,view,0
15235,2024-07-26,android,cart,40
15236,2024-01-23,web,view,0
15236,2024-01-23,web,cart,16
15237,2024-02-25,android,view,0
15237,2024-02-25,android,cart,70
15238,2024-05-16,ios,view,0
15239,2024-05-14,web,view,0
15239,2024-05-14,web,cart,80
15240,2024-05-17,ios,view,0
15241,2024-07-29,ios,view,0
15241,2024-07-29,ios,cart,30
15242,2024-07-12,web,view,0
15243,2024-02-04,web,view,0
15244,2024-02-18,android,view,0
15244,2024-02-18,android,cart,12
15245,2024-03-16,ios,view,0
15245,2024-03-16,ios,cart,64
15246,2024-07-23,android,view,0
15247,2024-02-01,ios,view,0
15248,2024-06-03,web,view,0
15248,2024-06-03,web,cart,70
15249,2024-03-11,android,view,0
15249,2024-03-11,android,cart,32
15249,2024-03-11,android,checkout,36
15250,2024-04-09,ios,view,0
15251,2024-01-18,android,view,0
15251,2024-01-18,android,cart,72
15251,2024-01-18,android,checkout,76
15252,2024-05-03,ios,view,0
15252,2024-05-03,ios,cart,80
15253,2024-04-16,ios,view,0
15253,2024-04-16,ios,cart,71
15254,2024-03-16,ios,view,0
15254,2024-03-16,ios,cart,81
15255,2024-04-03,web,view,0
15256,2024-03-01,ios,view,0
15256,2024-03-01,ios,cart,90
15256,2024-03-01,ios,checkout,48
15257,2024-01-26,ios,view,0
15257,2024-01-26,ios,cart,21
15258,2024-08-03,ios,view,0
15259,2024-02-09,ios,view,0
15259,2024-02-09,ios,cart,73
15260,2024-01-08,android,view,0
15260,2024-01-08,android,cart,16
15260,2024-01-08,android,checkout,66
15261,2024-07-13,web,view,0
15261,2024-07-13,web,cart,13
15261,2024-07-13,web,checkout,56
15262,2024-05-09,android,view,0
15262,2024-05-09,android,cart,80
15262,2024-05-09,android,checkout,68
15263,2024-01-22,ios,view,0
15264,2024-06-01,web,view,0
15265,2024-02-02,web,view,0
15266,2024-03-02,ios,view,0
15266,2024-03-02,ios,cart,57
15266,2024-03-02,ios,checkout,126
15267,2024-05-14,ios,view,0
15268,2024-07-05,android,view,0
15268,2024-07-05,android,cart,64
15269,2024-01-15,android,view,0
15269,2024-01-15,android,cart,69
15270,2024-05-26,web,view,0
15271,2024-08-06,web,view,0
15272,2024-04-20,ios,view,0
15273,2024-06-22,ios,view,0
15273,2024-06-22,ios,cart,66
15274,2024-03-06,ios,view,0
15275,2024-05-16,ios,view,0
15276,2024-05-27,ios,view,0
15276,2024-05-27,ios,cart,72
15276,2024-05-27,ios,checkout,96
15277,2024-02-02,android,view,0
15278,2024-02-05,ios,view,0
15278,2024-02-05,ios,cart,69
15279,2024-02-06,web,view,0
15279,2024-02-06,web,cart,77
15279,2024-02-06,web,checkout,156
15280,2024-05-15,android,view,0
15280,2024-05-15,android,cart,57
15280,2024-05-15,android,checkout,102
15281,2024-06-29,ios,view,0
15281,2024-06-29,ios,cart,71
15282,2024-07-11,web,view,0
15283,2024-05-05,web,view,0
15284,2024-07-27,ios,view,0
15285,2024-01-03,ios,view,0
15285,2024-01-03,ios,cart,35
15286,2024-05-25,ios,view,0
15286,2024-05-25,ios,cart,85
15286,2024-05-25,ios,checkout,170
15286,2024-05-25,ios,payment,219
15287,2024-01-14,ios,view,0
15288,2024-02-16,web,view,0
15289,2024-07-02,web,view,0
15290,2024-05-15,web,view,0
15291,2024-07-18,ios,view,0
15292,2024-03-02,web,view,0
15292,2024-03-02,web,cart,67
15293,2024-07-05,web,view,0
15293,2024-07-05,web,cart,24
15294,2024-07-13,ios,view,0
15294,2024-07-13,ios,cart,53
15295,2024-08-25,android,view,0
15295,2024-08-25,android,cart,17
15295,2024-08-25,android,checkout,160
15296,2024-05-19,android,view,0
15296,2024-05-19,android,cart,24
15297,2024-08-10,web,view,0
15297,2024-08-10,web,cart,52
15297,2024-08-10,web,checkout,46
15298,2024-07-17,web,view,0
15299,2024-07-06,android,view,0
15300,2024-06-29,ios,view,0
15301,2024-07-27,web,view,0
15302,2024-05-20,android,view,0
15303,2024-05-23,ios,view,0
15304,2024-02-20,ios,view,0
15305,2024-02-11,ios,view,0
15306,2024-03-31,web,view,0
15307,2024-08-05,android,view,0
15308,2024-03-31,ios,view,0
15308,2024-03-31,ios,cart,28
15309,2024-07-02,ios,view,0
15310,2024-08-25,web,view,0
15311,2024-01-16,android,view,0
15311,2024-01-16,android,cart,50
15312,2024-04-14,web,view,0
15313,2024-05-21,ios,view,0
15314,2024-07-17,ios,view,0
15314,2024-07-17,ios,cart,46
15314,2024-07-17,ios,checkout,24
15315,2024-06-24,web,view,0
15316,2024-08-20,ios,view,0
15317,2024-05-27,android,view,0
15318,2024-04-06,web,view,0
15319,2024-04-25,web,view,0
15320,2024-08-09,android,view,0
15320,2024-08-09,android,cart,64
15321,2024-03-01,web,view,0
15322,2024-06-11,android,view,0
15322,2024-06-11,android,cart,32
15322,2024-06-11,android,checkout,52
15322,2024-06-11,android,payment,243
15323,2024-02-18,ios,view,0
15323,2024-02-18,ios,cart,16
15324,2024-03-03,android,view,0
15325,2024-04-10,android,view,0
15325,2024-04-10,android,cart,77
15326,2024-04-24,ios,view,0
15326,2024-04-24,ios,cart,65
15327,2024-08-15,android,view,0
15328,2024-03-02,ios,view,0
15328,2024-03-02,ios,cart,45
15329,2024-01-29,android,view,0
15329,2024-01-29,android,cart,44
15329,2024-01-29,android,checkout,70
15330,2024-06-26,web,view,0
15331,2024-08-06,ios,view,0
15332,2024-08-20,ios,view,0
15333,2024-01-09,android,view,0
15333,2024-01-09,android,cart,69
15334,2024-03-01,web,view,0
15335,2024-08-10,web,view,0
15335,2024-08-10,web,cart,19
15336,2024-06-14,ios,view,0
15337,2024-07-21,ios,view,0
15338,2024-04-20,ios,view,0
15339,2024-05-25,web,view,0
15340,2024-03-06,web,view,0
15341,2024-02-19,android,view,0
15342,2024-08-25,web,view,0
15343,2024-02-23,android,view,0
15343,2024-02-23,android,cart,73
15343,2024-02-23,android,checkout,66
15344,2024-04-14,ios,view,0
15344,2024-04-14,ios,cart,49
15345,2024-06-10,ios,view,0
15345,2024-06-10,ios,cart,72
15345,2024-06-10,ios,checkout,96
15346,2024-03-29,ios,view,0
15346,2024-03-29,ios,cart,45
15347,2024-02-16,ios,view,0
15348,2024-07-18,web,view,0
15348,2024-07-18,web,cart,71
15349,2024-08-20,web,view,0
15350,2024-01-26,android,view,0
15351,2024-06-18,web,view,0
15351,2024-06-18,web,cart,32
15352,2024-05-20,android,view,0
15352,2024-05-20,android,cart,51
15353,2024-05-26,ios,view,0
15354,2024-08-10,web,view,0
15354,2024-08-10,web,cart,41
15354,2024-08-10,web,checkout,84
15355,2024-07-12,android,view,0
15355,2024-07-12,android,cart,75
15356,2024-02-18,ios,view,0
15357,2024-05-09,web,view,0
15358,2024-05-10,android,view,0
15359,2024-07-11,web,view,0
15360,2024-08-20,android,view,0
15361,2024-05-16,android,view,0
15361,2024-05-16,android,cart,16
15362,2024-07-02,web,view,0
15363,2024-02-21,ios,view,0
15363,2024-02-21,ios,cart,54
15364,2024-04-29,android,view,0
15364,2024-04-29,android,cart,65
15364,2024-04-29,android,checkout,114
15365,2024-06-18,ios,view,0
15365,2024-06-18,ios,cart,30
15366,2024-05-24,android,view,0
15367,2024-02-06,ios,view,0
15367,2024-02-06,ios,cart,14
15367,2024-02-06,ios,checkout,124
15368,2024-08-20,android,view,0
15369,2024-05-21,ios,view,0
15370,2024-07-16,android,view,0
15370,2024-07-16,android,cart,75
15370,2024-07-16,android,checkout,92
15371,2024-06-25,android,view,0
15372,2024-08-10,web,view,0
15372,2024-08-10,web,cart,54
15373,2024-04-20,android,view,0
15373,2024-04-20,android,cart,38
15374,2024-02-26,web,view,0
15375,2024-02-25,web,view,0
15376,2024-07-30,android,view,0
15376,2024-07-30,android,cart,36
15376,2024-07-30,android,checkout,112
15377,2024-04-11,web,view,0
15378,2024-04-13,web,view,0
15379,2024-01-16,ios,view,0
15380,2024-08-27,android,view,0
15381,2024-05-23,ios,view,0
15381,2024-05-23,ios,cart,58
15381,2024-05-23,ios,checkout,64
15382,2024-02-25,android,view,0
15382,2024-02-25,android,cart,52
15382,2024-02-25,android,checkout,24
15383,2024-08-25,android,view,0
15384,2024-01-27,ios,view,0
15385,2024-06-05,android,view,0
15386,2024-01-02,android,view,0
15387,2024-03-09,ios,view,0
15387,2024-03-09,ios,cart,68
15388,2024-02-22,android,view,0
15389,2024-06-22,web,view,0
15390,2024-06-07,android,view,0
15391,2024-01-05,web,view,0
15391,2024-01-05,web,cart,29
15392,2024-06-01,android,view,0
15393,2024-03-30,web,view,0
15393,2024-03-30,web,cart,82
15394,2024-03-01,web,view,0
15395,2024-06-12,ios,view,0
15395,2024-06-12,ios,cart,65
15396,2024-03-28,ios,view,0
15396,2024-03-28,ios,cart,40
15397,2024-08-11,web,view,0
15398,2024-07-07,ios,view,0
15399,2024-04-20,ios,view,0
15399,2024-04-20,ios,cart,69
15399,2024-04-20,ios,checkout,116
15400,2024-04-03,android,view,0
15400,2024-04-03,android,cart,13
15401,2024-03-06,android,view,0
15401,2024-03-06,android,cart,46
15402,2024-07-15,ios,view,0
15403,2024-08-20,android,view,0
15403,2024-08-20,android,cart,83
15404,2024-05-17,ios,view,0
15405,2024-07-17,web,view,0
15405,2024-07-17,web,cart,82
15406,2024-01-22,android,view,0
15407,2024-01-06,web,view,0
15407,2024-01-06,web,cart,45
15408,2024-03-16,android,view,0
15409,2024-05-23,android,view,0
15410,2024-07-12,ios,view,0
15410,2024-07-12,ios,cart,15
15410,2024-07-12,ios,checkout,68
15411,2024-06-21,android,view,0
15411,2024-06-21,android,cart,66
15412,2024-04-16,web,view,0
15413,2024-06-07,ios,view,0
15414,2024-07-06,ios,view,0
15414,2024-07-06,ios,cart,33
15415,2024-03-17,web,view,0
15416,2024-05-14,android,view,0
15416,2024-05-14,android,cart,61
15416,2024-05-14,android,checkout,22
15417,2024-05-18,web,view,0
15417,2024-05-18,web,cart,32
15418,2024-07-09,ios,view,0
15419,2024-05-29,web,view,0
15419,2024-05-29,web,cart,38
15419,2024-05-29,web,checkout,54
15420,2024-04-11,web,view,0
15421,2024-02-04,android,view,0
15422,2024-07-28,web,view,0
15422,2024-07-28,web,cart,89
15423,2024-07-07,web,view,0
15423,2024-07-07,web,cart,70
15423,2024-07-07,web,checkout,150
15424,2024-08-17,web,view,0
15425,2024-04-13,web,view,0
15426,2024-02-24,web,view,0
15427,2024-02-19,ios,view,0
15428,2024-08-21,ios,view,0
15429,2024-06-05,web,view,0
15429,2024-06-05,web,cart,48
15430,2024-07-17,ios,view,0
15430,2024-07-17,ios,cart,34
15431,2024-04-17,web,view,0
15431,2024-04-17,web,cart,84
15432,2024-05-27,web,view,0
15433,2024-06-11,android,view,0
15434,2024-03-11,ios,view,0
15434,2024-03-11,ios,cart,21
15435,2024-06-30,android,view,0
15435,2024-06-30,android,cart,46
15435,2024-06-30,android,checkout,82
15436,2024-08-13,ios,view,0
15437,2024-02-20,android,view,0
15437,2024-02-20,android,cart,39
15438,2024-04-06,android,view,0
15438,2024-04-06,android,cart,69
15439,2024-04-25,android,view,0
15439,2024-04-25,android,cart,39
15440,2024-03-08,android,view,0
15441,2024-06-30,web,view,0
15442,2024-08-23,web,view,0
15443,2024-04-07,android,view,0
15444,2024-07-01,web,view,0
15445,2024-02-19,android,view,0
15446,2024-02-25,ios,view,0
15447,2024-08-12,ios,view,0
15447,2024-08-12,ios,cart,68
15448,2024-03-18,ios,view,0
15449,2024-03-27,android,view,0
15449,2024-03-27,android,cart,87
15450,2024-02-29,web,view,0
15451,2024-01-29,android,view,0
15451,2024-01-29,android,cart,71
15452,2024-07-02,ios,view,0
15453,2024-01-18,ios,view,0
15454,2024-02-06,ios,view,0
15455,2024-08-28,android,view,0
15455,2024-08-28,android,cart,82
15456,2024-03-26,web,view,0
15457,2024-07-01,ios,view,0
15457,2024-07-01,ios,cart,44
15458,2024-06-11,android,view,0
15458,2024-06-11,android,cart,16
15459,2024-03-26,ios,view,0
15460,2024-04-22,android,view,0
15461,2024-03-30,android,view,0
15462,2024-05-19,ios,view,0
15462,2024-05-19,ios,cart,44
15463,2024-04-07,web,view,0
15464,2024-05-18,web,view,0
15465,2024-08-01,android,view,0
15465,2024-08-01,android,cart,81
15466,2024-05-22,android,view,0
15467,2024-05-12,android,view,0
15467,2024-05-12,android,cart,33
15468,2024-02-20,ios,view,0
15469,2024-08-06,android,view,0
15470,2024-03-19,android,view,0
15470,2024-03-19,android,cart,88
15470,2024-03-19,android,checkout,36
15471,2024-04-22,web,view,0
15472,2024-08-02,android,view,0
15472,2024-08-02,android,cart,64
15473,2024-05-13,ios,view,0
15473,2024-05-13,ios,cart,23
15474,2024-07-10,web,view,0
15475,2024-04-18,android,view,0
15476,2024-08-28,ios,view,0
15476,2024-08-28,ios,cart,80
15477,2024-01-21,web,view,0
15477,2024-01-21,web,cart,72
15478,2024-07-17,android,view,0
15478,2024-07-17,android,cart,38
15479,2024-05-27,android,view,0
15479,2024-05-27,android,cart,51
15480,2024-03-15,android,view,0
15481,2024-03-21,web,view,0
15481,2024-03-21,web,cart,13
15482,2024-05-06,android,view,0
15483,2024-03-25,android,view,0
15483,2024-03-25,android,cart,86
15483,2024-03-25,android,checkout,80
15484,2024-05-27,android,view,0
15484,2024-05-27,android,cart,41
15485,2024-01-30,android,view,0
15486,2024-01-31,ios,view,0
15487,2024-07-24,ios,view,0
15487,2024-07-24,ios,cart,35
15488,2024-07-02,ios,view,0
15489,2024-01-23,ios,view,0
15490,2024-03-29,android,view,0
15490,2024-03-29,android,cart,24
15491,2024-07-12,ios,view,0
15491,2024-07-12,ios,cart,46
15492,2024-03-03,ios,view,0
15492,2024-03-03,ios,cart,64
15492,2024-03-03,ios,checkout,56
15492,2024-03-03,ios,payment,183
15493,2024-08-22,ios,view,0
15494,2024-06-29,ios,view,0
15495,2024-02-23,web,view,0
15496,2024-08-03,ios,view,0
15497,2024-03-19,ios,view,0
15498,2024-07-16,android,view,0
15499,2024-01-18,web,view,0
15500,2024-05-27,web,view,0
15500,2024-05-27,web,cart,48
15501,2024-08-11,web,view,0
15501,2024-08-11,web,cart,78
15502,2024-02-14,android,view,0
15503,2024-02-06,web,view,0
15504,2024-03-13,web,view,0
15505,2024-02-14,ios,view,0
15506,2024-05-13,ios,view,0
15507,2024-08-19,web,view,0
15507,2024-08-19,web,cart,63
