date,store,category,units,unit_price,discount_pct,payment_method
2024-10-02,Ikeja,Soil,1,2200,0.05,cash
2024-10-02,Lekki,Pots,3,3000,0.1,cash
2024-10-02,Lekki,Plants,6,4500,0,card
2024-10-02,Lekki,Tools,1,8000,0,card
2024-10-02,Lekki,Soil,0,4500,0,cash
2024-10-02,Yaba,Other,2,1500,0,card
2024-10-02,Yaba,Pots,3,3000,0.05,card
2024-10-02,Surulere,Other,2,1500,0.05,cash
2024-10-02,Surulere,Tools,4,8000,0,transfer
2024-10-02,Surulere,Tools,4,8000,0,transfer
2024-10-02,Ajah,Other,6,1500,0,cash
2024-10-02,Maryland,Pots,1,3000,0,transfer
2024-10-02,Maryland,Pots,2,3000,0,card
2024-10-03,Ikeja,Pots,5,3000,0.1,card
2024-10-03,Ikeja,Soil,1,2200,0.1,card
2024-10-03,Lekki,Pots,6,3000,0.1,card
2024-10-03,Lekki,Plants,4,4500,0.1,cash
2024-10-03,Yaba,Other,4,1500,0.05,card
2024-10-03,Surulere,Tools,6,8000,0,card
2024-10-03,Ajah,Other,4,1500,0,cash
2024-10-03,Ajah,Other,5,1500,0,card
2024-10-03,Maryland,Other,4,1500,0,card
2024-10-03,Maryland,Tools,1,8000,0.1,card
2024-10-03,Maryland,Furniture,1,26000,0.05,transfer
2024-10-04,Ikeja,Other,6,1500,0,transfer
2024-10-04,Lekki,Plants,2,4500,0.05,card
2024-10-04,Lekki,Plants,2,4500,0.25,cash
2024-10-04,Lekki,Soil,6,2200,0.1,transfer
2024-10-04,Yaba,Pots,1,3000,0,cash
2024-10-04,Surulere,Furniture,1,26000,0,cash
2024-10-04,Surulere,Furniture,6,26000,0,transfer
2024-10-04,Surulere,Pots,3,3000,0,cash
2024-10-04,Ajah,Furniture,3,26000,0.1,card
2024-10-04,Ajah,Plants,5,4500,0,cash
2024-10-04,Ajah,Pots,5,3000,0,transfer
2024-10-04,Maryland,Soil,5,2200,0.05,transfer
2024-10-04,Maryland,Furniture,4,26000,0,card
2024-10-04,Maryland,Plants,1,4500,0,transfer
2024-10-05,Ikeja,Furniture,1,26000,0.05,cash
2024-10-05,Ikeja,Plants,2,4500,0,cash
2024-10-05,Lekki,Soil,3,2200,0,card
2024-10-05,Lekki,Tools,1,8000,0.2,cash
2024-10-05,Lekki,Other,1,1500,0.35,cash
2024-10-05,Lekki,Other,0,8000,0,cash
2024-10-05,Lekki,Pots,0,3000,0,cash
2024-10-05,Yaba,Pots,4,3000,0,transfer
2024-10-05,Yaba,Plants,1,,0,transfer
2024-10-05,Yaba,Furniture,5,26000,0,card
2024-10-05,Surulere,Pots,1,3000,0.1,cash
2024-10-05,Surulere,Soil,5,2200,0.1,cash
2024-10-05,Ajah,Furniture,4,26000,0,transfer
2024-10-05,Maryland,Tools,5,8000,0.05,cash
2024-10-06,Ikeja,Plants,5,4500,0,transfer
2024-10-06,Lekki,Other,5,1500,0,transfer
2024-10-06,Yaba,Other,2,1500,0,card
2024-10-06,Yaba,Other,1,1500,0,cash
2024-10-06,Surulere,Pots,5,3000,0,transfer
2024-10-06,Ajah,Pots,2,3000,0,transfer
2024-10-06,Maryland,Soil,4,2200,0,transfer
2024-10-06,Maryland,Tools,2,8000,0,card
2024-10-06,Marylnd,Tools,6,8000,0.05,card
2024-10-07,Ikeja,Tools,1,8000,0,card
2024-10-07,Ikeja,Plants,1,4500,0,transfer
2024-10-07,Ikeja,Soil,4,2200,0.05,cash
2024-10-07,Lekki,Plants,5,4500,0.3,cash
2024-10-07,Yaba,Other,3,,0,transfer
2024-10-07,Yaba,Plants,1,4500,0.1,transfer
2024-10-07,Yaba,Other,3,1500,0.1,cash
2024-10-07,Surulere,Furniture,6,26000,0,cash
2024-10-07,Surulere,Furniture,6,26000,0.1,cash
2024-10-07,Surulere,Furniture,1,26000,0.1,card
2024-10-07,Ajah,Other,6,1500,0,card
2024-10-07,Maryland,Furniture,1,26000,0.1,transfer
2024-10-08,Ikeja,Furniture,4,26000,0,card
2024-10-08,Ikeja,Plants,1,4500,0.05,cash
2024-10-08,Ikeja,Tools,3,8000,0,card
2024-10-08,Lekki,Soil,4,2200,0,transfer
2024-10-08,Yaba,Furniture,4,26000,0.05,card
2024-10-08,Surulere,Furniture,4,26000,0,transfer
2024-10-08,Surulere,Pots,6,3000,0,transfer
2024-10-08,Ajah,Soil,4,2200,0,card
2024-10-08,Ajah,Furniture,2,26000,0.05,cash
2024-10-08,Ajah,Furniture,5,26000,0,cash
2024-10-08,Maryland,Plants,1,4500,0,transfer
2024-10-09,Ikeja,Plants,4,4500,0.1,transfer
2024-10-09,Ikeja,Soil,5,2200,0,card
2024-10-09,Leki,Other,5,1500,0.05,card
2024-10-09,Yaba,Tools,2,8000,0.1,card
2024-10-09,Yaba,Other,1,1500,0.1,card
2024-10-09,Surulere,Tools,2,8000,0,card
2024-10-09,Ajah,Plants,5,4500,0.05,card
2024-10-09,Maryland,Soil,6,2200,0.05,card
2024-10-10,Ikeja,Furniture,4,,0.1,cash
2024-10-10,Ikeja,Pots,1,3000,0.05,cash
2024-10-10,Ikeja,Other,1,1500,0.05,transfer
2024-10-10,Lekki,Plants,5,4500,0.3,cash
2024-10-10,Lekki,Plants,6,4500,0.05,card
2024-10-10,Yaba,Soil,4,2200,0.05,card
2024-10-10,Surulere,Furniture,6,26000,0.05,card
2024-10-10,Ajah,Pots,5,3000,0,transfer
2024-10-10,Ajah,Furniture,2,26000,0,transfer
2024-10-10,Maryland,Furniture,2,26000,0.05,card
2024-10-10,Maryland,Furniture,2,26000,0.1,transfer
2024-10-10,Maryland,Pots,5,3000,0,transfer
2024-10-11,Ikeja,Pots,2,3000,0,transfer
2024-10-11,Ikeja,Soil,4,2200,0,card
2024-10-11,Lekki,Furniture,5,26000,0.1,transfer
2024-10-11,Lekki,Soil,4,2200,0.1,transfer
2024-10-11,Yaba,Furniture,5,26000,0,transfer
2024-10-11,Yaba,Other,6,1500,0,transfer
2024-10-11,Surulere,Other,3,1500,0,cash
2024-10-11,Surulere,Pots,2,3000,0.1,card
2024-10-11,Ajah,Pots,2,3000,0,transfer
2024-10-11,Maryland,Furniture,2,,0.05,transfer
2024-10-11,Maryland,Pots,5,3000,0.1,cash
2024-10-11,Maryland,Other,5,1500,0.1,cash
2024-10-12,Ikeja,Plants,1,4500,0,cash
2024-10-12,Ikeja,Tools,2,8000,0.05,transfer
2024-10-12,Ikeja,Plants,3,4500,0,card
2024-10-12,Lekki,Tools,6,8000,0.05,card
2024-10-12,Yaba,Furniture,2,26000,0.05,card
2024-10-12,Surulere,Plants,3,4500,0,transfer
2024-10-12,Surulere,Pots,5,3000,0,transfer
2024-10-12,Surulere,Soil,2,2200,0,card
2024-10-12,Ajah,Plants,1,4500,0,cash
2024-10-12,Ajah,Pots,3,3000,0.1,card
2024-10-12,Maryland,Tools,3,8000,0,card
2024-10-12,Maryland,Tools,1,8000,0,transfer
2024-10-12,Maryland,Tools,5,8000,0,transfer
2024-10-13,Ikeja,Plants,1,4500,0,cash
2024-10-13,Ikeja,Pots,3,3000,0,cash
2024-10-13,Lekki,Soil,1,2200,0,transfer
2024-10-13,Lekki,Plants,4,4500,0,cash
2024-10-13,Yaba,Soil,5,2200,0,card
2024-10-13,Yaba,Plants,5,4500,0,card
2024-10-13,Surulere,Pots,3,3000,0,transfer
2024-10-13,Surulere,Furniture,6,26000,0.05,card
2024-10-13,Ajah,Plants,3,4500,0.1,card
2024-10-13,Ajah,Pots,4,3000,0,transfer
2024-10-13,Ajah,Plants,2,4500,0.1,cash
2024-10-13,Maryland,Pots,1,3000,0,transfer
2024-10-14,Ikeja,Other,1,,0.05,card
2024-10-14,Ikeja,Other,1,1500,0,cash
2024-10-14,Ikeja,Tools,2,8000,0,transfer
2024-10-14,Lekki,Pots,3,3000,0.2,cash
2024-10-14,Lekki,Pots,5,3000,0.05,card
2024-10-14,Lekki,Tools,6,8000,0.2,cash
2024-10-14,Yaba,Plants,5,4500,0.05,transfer
2024-10-14,Yaba,Furniture,2,26000,0,card
2024-10-14,Surulere,Furniture,2,26000,0,transfer
2024-10-14,Surulere,Soil,5,2200,0,card
2024-10-14,Surulere,Plants,2,4500,0.05,transfer
2024-10-14,Ajah,Soil,2,2200,0,cash
2024-10-14,Ajah,Plants,3,4500,0.05,transfer
2024-10-14,Ajah,Pots,5,3000,0.1,cash
2024-10-14,Maryland,Soil,2,2200,0.1,transfer
2024-10-14,Maryland,Pots,3,3000,0,card
2024-10-14,Maryland,Furniture,5,26000,0.1,cash
2024-10-15,Ikeja,Furniture,1,26000,0,transfer
2024-10-15,Lekki,Furniture,2,26000,0.05,transfer
2024-10-15,Lekki,Plants,1,4500,0.2,cash
2024-10-15,Yaba,Tools,4,8000,0,cash
2024-10-15,Yaba,Plants,2,4500,0.05,card
2024-10-15,Yaba,Pots,4,3000,0.1,card
2024-10-15,Surulere,Soil,3,2200,0,card
2024-10-15,Ajah,Other,5,1500,0.1,transfer
2024-10-15,Maryland,Other,3,1500,0,card
2024-10-15,Maryland,Plants,4,4500,0,card
2024-10-16,Ikeja,Tools,2,8000,0,card
2024-10-16,Lekki,Furniture,3,26000,0,cash
2024-10-16,Lekki,Plants,5,4500,0,card
2024-10-16,Lekki,Tools,1,8000,0,card
2024-10-16,Lekki,Soil,0,3000,0,cash
2024-10-16,Lekki,Plants,0,3000,0,cash
2024-10-16,Yaba,Tools,5,8000,0.1,card
2024-10-16,Surulere,Tools,2,8000,0,card
2024-10-16,Surulere,Tools,0,8000,0,transfer
2024-10-16,Surulere,Soil,2,2200,0.05,cash
2024-10-16,Ajah,Pots,1,3000,0.05,transfer
2024-10-16,Maryland,Plants,1,4500,0,cash
2024-10-16,Maryland,Pots,4,3000,0,cash
2024-10-16,Maryland,Plants,6,4500,0.1,cash
2024-10-17,Ikeja,Pots,5,3000,0,cash
2024-10-17,Ikeja,Furniture,5,26000,0,transfer
2024-10-17,Lekki,Tools,2,8000,0,transfer
2024-10-17,Yaba,Soil,4,2200,0,card
2024-10-17,Surulere,Tools,4,8000,0.1,transfer
2024-10-17,Surulere,Other,5,1500,0.05,card
2024-10-17,Surulere,Plants,3,4500,0,card
2024-10-17,Ajah,Pots,1,3000,0.05,card
2024-10-17,Maryland,Other,1,1500,0,transfer
2024-10-17,Maryland,Other,5,1500,0.05,card
2024-10-18,Ikeja,Soil,6,2200,0.1,transfer
2024-10-18,Ikeja,Plants,4,4500,0,card
2024-10-18,Ikeja,Furniture,3,26000,0,transfer
2024-10-18,Lekki,Furniture,3,26000,0,transfer
2024-10-18,Lekki,Pots,5,3000,0.05,transfer
2024-10-18,Lekki,Pots,5,3000,0,card
2024-10-18,Lekki,Plants,0,4500,0,cash
2024-10-18,Lekki,Plants,0,8000,0,cash
2024-10-18,Lekki,Soil,0,8000,0,cash
2024-10-18,Yaba,Soil,3,2200,0,cash
2024-10-18,Yaba,Other,6,1500,0,cash
2024-10-18,Surulere,Tools,3,8000,0,cash
2024-10-18,Ajah,Other,6,1500,0.05,card
2024-10-18,Ajah,Plants,6,4500,0.05,cash
2024-10-18,Maryland,Soil,4,2200,0,cash
2024-10-19,Ikeja,Pots,2,3000,0.05,cash
2024-10-19,Lekki,Furniture,4,26000,0,transfer
2024-10-19,Lekki,Soil,5,2200,0.25,cash
2024-10-19,Yaba,Other,6,1500,0.1,transfer
2024-10-19,Yaba,Plants,5,4500,0,card
2024-10-19,Yaba,Tools,4,8000,0.05,card
2024-10-19,Surulere,Plants,6,4500,0,cash
2024-10-19,Surulere,Furniture,3,26000,0.1,card
2024-10-19,Ajah,Plants,3,4500,0.05,cash
2024-10-19,Ajah,Soil,1,2200,0,card
2024-10-19,Ajah,Soil,2,2200,0,cash
2024-10-19,Maryland,Plants,5,4500,0,cash
2024-10-19,Maryland,Pots,6,3000,0.05,cash
2024-10-20,Ikeja,Other,5,1500,0,card
2024-10-20,Ikeja,Furniture,4,26000,0,card
2024-10-20,Ikeja,Plants,1,4500,0.1,cash
2024-10-20,Lekki,Tools,4,8000,0.05,cash
2024-10-20,Yaba,Soil,6,2200,0,card
2024-10-20,Yaba,Soil,6,2200,0.05,card
2024-10-20,Surulere,Pots,2,3000,0,transfer
2024-10-20,Surulere,Soil,3,2200,0.1,transfer
2024-10-20,Surulere,Furniture,3,,0,transfer
2024-10-20,Ajah,Soil,5,2200,0,cash
2024-10-20,Ajah,Furniture,3,26000,0,card
2024-10-20,Ajah,Furniture,3,26000,0,card
2024-10-20,Maryland,Pots,6,3000,0.05,cash
2024-10-21,Ikeja,Tools,6,8000,0.05,cash
2024-10-21,Ikeja,Furniture,3,26000,0,cash
2024-10-21,Ikeja,Plants,6,4500,0,transfer
2024-10-21,Lekki,Other,5,1500,0,card
2024-10-21,Lekki,Plants,1,4500,0,cash
2024-10-21,Lekki,Furniture,0,3000,0,cash
2024-10-21,Lekki,Tools,0,3000,0,cash
2024-10-21,Yaba,Plants,4,4500,0,cash
2024-10-21,Yaba,Pots,4,3000,0,transfer
2024-10-21,Yaba,Furniture,3,26000,0.1,card
2024-10-21,Surulere,Tools,3,8000,0,cash
2024-10-21,Surulere,Plants,4,4500,0,transfer
2024-10-21,Ajah,Plants,5,4500,0,cash
2024-10-21,Ajah,Pots,6,3000,0.1,cash
2024-10-21,Maryland,Soil,1,2200,0.05,transfer
2024-10-21,Maryland,Soil,5,,0,card
2024-10-21,Maryland,Plants,1,4500,0,cash
2024-10-22,Ikeja,Furniture,4,26000,0,card
2024-10-22,Ikeja,Pots,1,3000,0,card
2024-10-22,Lekki,Soil,5,2200,0.35,cash
2024-10-22,Lekki,Soil,6,2200,0,transfer
2024-10-22,Yaba,Plants,5,4500,0.1,cash
2024-10-22,Yaba,Other,4,1500,0.1,transfer
2024-10-22,Surulere,Soil,1,2200,0.05,cash
2024-10-22,Surulere,Furniture,4,26000,0,card
2024-10-22,Surulere,Other,6,1500,0,card
2024-10-22,Ajah,Tools,4,8000,0,card
2024-10-22,Ajah,Soil,4,2200,0,card
2024-10-22,Maryland,Pots,4,3000,0,cash
2024-10-23,Ikeja,Plants,2,,0,transfer
2024-10-23,Ikeja,Other,2,1500,0,card
2024-10-23,Ikeja,Furniture,6,26000,0,cash
2024-10-23,Lekki,Soil,3,2200,0,transfer
2024-10-23,Lekki,Furniture,6,26000,0,cash
2024-10-23,Lekki,Plants,0,4500,0,cash
2024-10-23,Lekki,Soil,0,3000,0,cash
2024-10-23,Lekki,Pots,0,4500,0,cash
2024-10-23,Yaba,Tools,1,8000,0.05,transfer
2024-10-23,Yaba,Plants,6,4500,0,transfer
2024-10-23,Yaba,Pots,6,3000,0.05,transfer
2024-10-23,Surulere,Soil,4,2200,0.05,transfer
2024-10-23,Surulere,Pots,2,3000,0.1,card
2024-10-23,Surulere,Other,5,1500,0,card
2024-10-23,Ajah,Plants,2,4500,0.05,card
2024-10-23,Maryland,Soil,1,2200,0.05,cash
2024-10-23,Maryland,Other,1,1500,0,cash
2024-10-23,Maryland,Soil,2,2200,0.1,transfer
2024-10-24,Ikeja,Other,4,1500,0,card
2024-10-24,Leki,Tools,6,8000,0.3,cash
2024-10-24,Leki,Pots,5,3000,0.05,transfer
2024-10-24,Lekki,Plants,0,8000,0,cash
2024-10-24,Lekki,Plants,0,4500,0,cash
2024-10-24,Lekki,Pots,0,3000,0,cash
2024-10-24,Yaba,Pots,2,3000,0.1,transfer
2024-10-24,Surulere,Plants,1,4500,0.05,card
2024-10-24,Ajah,Tools,4,8000,0,transfer
2024-10-24,Ajah,Pots,5,3000,0,cash
2024-10-24,Ajah,Other,6,1500,0,cash
2024-10-24,Maryland,Other,4,1500,0,card
2024-10-24,Maryland,Plants,3,4500,0.1,transfer
2024-10-25,Ikeja,Furniture,3,26000,0.05,cash
2024-10-25,Lekki,Other,4,1500,0.1,cash
2024-10-25,Lekki,Pots,6,3000,0.35,cash
2024-10-25,Lekki,Pots,5,3000,0,card
2024-10-25,Yaba,Soil,1,2200,0,cash
2024-10-25,Surulere,Pots,5,3000,0.1,transfer
2024-10-25,Surulere,Pots,2,3000,0,card
2024-10-25,Ajah,Tools,2,8000,0,transfer
2024-10-25,Maryland,Plants,5,4500,0,transfer
2024-10-25,Maryland,Tools,3,8000,0,cash
2024-10-26,Ikeja,Other,2,1500,0,transfer
2024-10-26,Ikeja,Other,2,1500,0.1,cash
2024-10-26,Lekki,Pots,3,3000,0,card
2024-10-26,Lekki,Furniture,3,26000,0.1,card
2024-10-26,Yaba,Pots,5,3000,0.1,card
2024-10-26,Surulere,Furniture,6,26000,0,transfer
2024-10-26,Surulere,Pots,5,3000,0,transfer
2024-10-26,Ajah,Tools,4,8000,0.05,transfer
2024-10-26,Ajah,Soil,1,2200,0.1,transfer
2024-10-26,Ajah,Pots,5,3000,0,card
2024-10-26,Maryland,Tools,3,8000,0,transfer
2024-10-26,Maryland,Soil,3,2200,0,transfer
2024-10-26,Maryland,Soil,6,2200,0,cash
2024-10-27,Ikeja,Soil,1,2200,0,cash
2024-10-27,Lekki,Plants,6,4500,0,card
2024-10-27,Lekki,Tools,0,8000,0,cash
2024-10-27,Yaba,Tools,2,8000,0,card
2024-10-27,Yaba,Furniture,2,26000,0,cash
2024-10-27,Yaba,Other,3,1500,0,card
2024-10-27,Surulere,Pots,1,3000,0,transfer
2024-10-27,Surulere,Pots,5,3000,0.05,cash
2024-10-27,Surulere,Tools,6,8000,0,card
2024-10-27,Ajah,Other,6,,0.1,cash
2024-10-27,Ajah,Furniture,4,26000,0,cash
2024-10-27,Maryland,Plants,3,4500,0,cash
2024-10-28,Ikeja,Other,6,1500,0.05,card
2024-10-28,Ikeja,Plants,5,,0,card
2024-10-28,Lekki,Soil,4,2200,0,transfer
2024-10-28,Lekki,Plants,1,4500,0,transfer
2024-10-28,Yaba,Furniture,5,26000,0.05,card
2024-10-28,Surulere,Tools,5,8000,0.05,card
2024-10-28,Surulere,Pots,2,3000,0,card
2024-10-28,Ajah,Tools,1,8000,0.1,cash
2024-10-28,Maryland,Plants,3,4500,0,transfer
2024-10-28,Maryland,Furniture,3,26000,0.05,card
2024-10-29,Ikeja,Pots,1,3000,0,transfer
2024-10-29,Ikeja,Tools,4,8000,0,transfer
2024-10-29,Lekki,Other,5,1500,0,card
2024-10-29,Lekki,Other,3,1500,0.05,transfer
2024-10-29,Yaba,Furniture,2,26000,0,card
2024-10-29,Yaba,Plants,4,4500,0,cash
2024-10-29,Yaba,Other,5,1500,0,cash
2024-10-29,Surulere,Furniture,2,26000,0,transfer
2024-10-29,Ajah,Furniture,3,26000,0.05,transfer
2024-10-29,Ajah,Other,1,1500,0,card
2024-10-29,Ajah,Tools,6,8000,0,cash
2024-10-29,Maryland,Pots,6,3000,0,cash
2024-10-30,Ikeja,Tools,6,8000,0,transfer
2024-10-30,Ikeja,Soil,6,2200,0,transfer
2024-10-30,Ikeja,Tools,1,8000,0,cash
2024-10-30,Lekki,Tools,5,8000,0,transfer
2024-10-30,Lekki,Furniture,6,26000,0,transfer
2024-10-30,Yaba,Soil,0,2200,0,card
2024-10-30,Yaba,Tools,6,8000,0.05,card
2024-10-30,Yaba,Soil,3,2200,0.05,card
2024-10-30,Surulere,Tools,1,8000,0.05,transfer
2024-10-30,Surulere,Soil,1,2200,0.1,card
2024-10-30,Ajah,Soil,6,2200,0,cash
2024-10-30,Maryland,Soil,1,2200,0,card
2024-10-30,Maryland,Plants,5,4500,0,transfer
2024-10-30,Maryland,Pots,5,3000,0.05,transfer
2024-10-31,Ikeja,Plants,1,4500,0.05,card
2024-10-31,Lekki,Tools,3,8000,0,card
2024-10-31,Lekki,Soil,2,2200,0.3,cash
2024-10-31,Yaba,Soil,3,2200,0,card
2024-10-31,Surulere,Pots,3,3000,0,card
2024-10-31,Ajah,Pots,5,3000,0,card
2024-10-31,Ajah,Other,3,1500,0.05,card
2024-10-31,Maryland,Furniture,2,26000,0,cash
2024-10-31,Maryland,Soil,5,2200,0,card
2024-11-01,Ikeja,Soil,3,2200,0,cash
2024-11-01,Ikeja,Soil,3,2200,0,cash
2024-11-01,Lekki,Soil,5,2200,0.1,card
2024-11-01,Lekki,Furniture,3,,0,card
2024-11-01,Lekki,Furniture,0,3000,0,cash
2024-11-01,Lekki,Furniture,0,8000,0,cash
2024-11-01,Yaba,Furniture,2,26000,0,cash
2024-11-01,Surulere,Pots,1,3000,0,card
2024-11-01,Surulere,Pots,6,3000,0,transfer
2024-11-01,Ajah,Other,4,1500,0,transfer
2024-11-01,Maryland,Plants,6,4500,0.1,card
2024-11-01,Maryland,Soil,2,2200,0,card
2024-11-01,Maryland,Soil,3,2200,0,cash
2024-11-02,Ikeja,Plants,2,4500,0,cash
2024-11-02,Ikeja,Plants,1,4500,0,card
2024-11-02,Lekki,Furniture,5,26000,0.35,cash
2024-11-02,Yaba,Furniture,4,26000,0.05,transfer
2024-11-02,Yaba,Soil,5,2200,0,card
2024-11-02,Yaba,Plants,6,4500,0,cash
2024-11-02,Surulere,Tools,2,8000,0.1,card
2024-11-02,Surulere,Plants,2,4500,0,transfer
2024-11-02,Ajah,Pots,4,3000,0,cash
2024-11-02,Ajah,Other,5,1500,0,card
2024-11-02,Maryland,Tools,6,8000,0.05,transfer
2024-11-02,Marylnd,Tools,1,8000,0,card
2024-11-03,Ikeja,Furniture,2,26000,0,card
2024-11-03,Ikeja,Pots,1,3000,0,card
2024-11-03,Ikeja,Other,2,1500,0.05,card
2024-11-03,Lekki,Tools,5,8000,0.35,cash
2024-11-03,Yaba,Plants,2,4500,0,cash
2024-11-03,Yaba,Soil,3,2200,0,cash
2024-11-03,Surulere,Plants,5,,0.05,transfer
2024-11-03,Ajah,Furniture,2,26000,0,card
2024-11-03,Ajah,Soil,0,2200,0.05,card
2024-11-03,Maryland,Soil,6,2200,0,transfer
2024-11-03,Maryland,Tools,6,8000,0,transfer
2024-11-04,Ikeja,Pots,1,3000,0.05,transfer
2024-11-04,Ikeja,Pots,6,3000,0.05,card
2024-11-04,Ikeja,Other,1,1500,0,cash
2024-11-04,Lekki,Plants,4,4500,0.05,transfer
2024-11-04,Lekki,Plants,0,3000,0,cash
2024-11-04,Lekki,Plants,0,4500,0,cash
2024-11-04,Yaba,Plants,3,4500,0,card
2024-11-04,Yaba,Plants,1,,0.05,card
2024-11-04,Yaba,Other,2,1500,0,card
2024-11-04,Surulere,Plants,3,4500,0,card
2024-11-04,Surulere,Tools,1,8000,0.1,transfer
2024-11-04,Ajah,Furniture,3,26000,0,cash
2024-11-04,Ajah,Pots,3,3000,0.05,cash
2024-11-04,Maryland,Other,4,1500,0,card
2024-11-04,Maryland,Other,1,1500,0,card
2024-11-04,Maryland,Furniture,6,26000,0.1,cash
2024-11-05,Ikeja,Furniture,1,26000,0.1,card
2024-11-05,Ikeja,Furniture,5,26000,0.1,card
2024-11-05,Ikeja,Furniture,3,26000,0,card
2024-11-05,Lekki,Plants,6,4500,0.1,card
2024-11-05,Lekki,Plants,6,4500,0,card
2024-11-05,Yaba,Other,2,1500,0,cash
2024-11-05,Yaba,Furniture,2,26000,0.1,transfer
2024-11-05,Yaba,Soil,3,2200,0,cash
2024-11-05,Surulere,Tools,3,8000,0,cash
2024-11-05,Ajah,Plants,1,4500,0,card
2024-11-05,Ajah,Soil,6,2200,0,cash
2024-11-05,Maryland,Furniture,3,26000,0,transfer
2024-11-06,Ikeja,Tools,5,8000,0.05,cash
2024-11-06,Ikeja,Pots,3,3000,0.1,cash
2024-11-06,Ikeja,Soil,6,2200,0,transfer
2024-11-06,Lekki,Pots,2,3000,0.25,cash
2024-11-06,Lekki,Soil,0,8000,0,cash
2024-11-06,Lekki,Furniture,0,4500,0,cash
2024-11-06,Yaba,Tools,5,8000,0,card
2024-11-06,Yaba,Plants,6,4500,0,card
2024-11-06,Surulere,Furniture,2,26000,0,card
2024-11-06,Surulere,Tools,4,8000,0.05,cash
2024-11-06,Ajah,Pots,6,3000,0,card
2024-11-06,Maryland,Plants,5,4500,0.1,card
2024-11-07,Ikeja,Tools,3,8000,0,card
2024-11-07,Ikeja,Pots,1,3000,0,transfer
2024-11-07,Ikeja,Other,6,1500,0,transfer
2024-11-07,Lekki,Furniture,1,26000,0,transfer
2024-11-07,Yaba,Tools,1,8000,0.05,card
2024-11-07,Yaba,Other,1,1500,0,cash
2024-11-07,Yaba,Furniture,2,,0,card
2024-11-07,Surulere,Pots,6,3000,0.05,transfer
2024-11-07,Ajah,Other,2,1500,0,cash
2024-11-07,Maryland,Tools,5,8000,0,card
2024-11-08,Ikeja,Pots,3,3000,0,card
2024-11-08,Ikeja,Furniture,4,26000,0.1,cash
2024-11-08,Lekki,Soil,1,2200,0.1,cash
2024-11-08,Lekki,Other,3,1500,0.05,transfer
2024-11-08,Yaba,Tools,4,8000,0.05,cash
2024-11-08,Surulere,Pots,4,3000,0,cash
2024-11-08,Surulere,Furniture,2,26000,0.1,cash
2024-11-08,Surulere,Plants,2,4500,0.1,card
2024-11-08,Ajah,Tools,3,8000,0.1,card
2024-11-08,Ajah,Pots,3,3000,0.1,cash
2024-11-08,Ajah,Other,4,1500,0.1,card
2024-11-08,Maryland,Pots,6,3000,0,transfer
2024-11-08,Maryland,Pots,4,3000,0.05,transfer
2024-11-08,Maryland,Other,4,1500,0,card
2024-11-09,Ikeja,Other,4,1500,0.1,card
2024-11-09,Ikeja,Pots,1,3000,0,card
2024-11-09,Lekki,Other,1,1500,0.05,card
2024-11-09,Lekki,Soil,6,2200,0,cash
2024-11-09,Lekki,Tools,5,8000,0.1,cash
2024-11-09,Yaba,Furniture,1,26000,0,cash
2024-11-09,Yaba,Plants,3,4500,0.05,cash
2024-11-09,Surulere,Other,4,1500,0,transfer
2024-11-09,Surulere,Other,6,1500,0,transfer
2024-11-09,Surulere,Soil,1,2200,0,card
2024-11-09,Ajah,Furniture,3,26000,0,card
2024-11-09,Ajah,Pots,5,3000,0.1,transfer
2024-11-09,Ajah,Plants,2,4500,0,cash
2024-11-09,Maryland,Pots,6,3000,0,card
2024-11-09,Maryland,Plants,5,4500,0,cash
2024-11-09,Maryland,Plants,5,4500,0.05,cash
2024-11-10,Ikeja,Furniture,6,26000,0,cash
2024-11-10,Ikeja,Plants,6,4500,0,cash
2024-11-10,Lekki,Soil,3,2200,0.05,card
2024-11-10,Yaba,Tools,5,8000,0,transfer
2024-11-10,Surulere,Tools,5,8000,0,card
2024-11-10,Surulere,Soil,3,2200,0.05,card
2024-11-10,Ajah,Plants,6,4500,0.1,cash
2024-11-10,Ajah,Pots,5,3000,0,card
2024-11-10,Ajah,Soil,3,2200,0,card
2024-11-10,Maryland,Plants,5,4500,0,transfer
2024-11-10,Maryland,Plants,2,4500,0,transfer
2024-11-11,Ikeja,Other,1,1500,0.05,card
2024-11-11,Lekki,Pots,3,3000,0,transfer
2024-11-11,Lekki,Soil,1,2200,0.05,card
2024-11-11,Yaba,Soil,3,2200,0.1,transfer
2024-11-11,Yaba,Other,4,1500,0.05,cash
2024-11-11,Surulere,Plants,5,4500,0,cash
2024-11-11,Ajah,Pots,2,3000,0,card
2024-11-11,Maryland,Plants,5,4500,0,cash
2024-11-11,Maryland,Plants,1,4500,0,card
2024-11-12,Ikeja,Tools,1,8000,0.1,card
2024-11-12,Ikeja,Furniture,3,26000,0,transfer
2024-11-12,Lekki,Other,3,1500,0,transfer
2024-11-12,Lekki,Tools,3,8000,0,card
2024-11-12,Lekki,Soil,0,4500,0,cash
2024-11-12,Yaba,Tools,4,8000,0,transfer
2024-11-12,Yaba,Tools,5,8000,0,card
2024-11-12,Yaba,Pots,5,3000,0,cash
2024-11-12,Surulere,Soil,3,2200,0,card
2024-11-12,Surulere,Plants,3,4500,0,card
2024-11-12,Surulere,Soil,2,2200,0.05,transfer
2024-11-12,Ajah,Soil,1,2200,0,cash
