listing_id,city,listed_date,sold_date,bedrooms,area,price
7641,Ibadan,2024-11-09,2024-01-09,3,115,513000
7642,Lagos,2024-04-12,2024-05-09,4,168,799000
7643,Lagos,2024-05-02,2024-08-30,3,112,249000
7644,PH,2024-04-12,2024-09-17,1,77,260000
7645,Ibadan,2024-08-11,2024-10-22,5,193,773000
7646,Abuja,2024-07-30,2024-07-18,2,117,364000
7647,PH,2024-07-16,2024-10-18,4,158,842000
7648,PH,2024-08-22,2024-11-28,3,129,758000
7649,Ibadan,2024-07-09,2024-08-05,3,116,553000
7650,Abuja,2024-09-17,2024-01-17,4,180,928000
7651,Lagos,2024-09-13,2024-01-08,2,114,708000
7652,PH,2024-11-24,2024-05-12,2,70,366000
7653,PH,2024-07-18,2024-08-04,3,114,530000
7654,PH,2024-07-29,2024-08-19,2,86,290000
7655,Lagos,2024-03-27,2024-06-28,5,231,853000
7656,Abuja,2024-05-25,2024-07-10,1,70,307000
7657,Ibadan,2024-06-26,2024-07-15,1,78,294000
7658,PH,2024-01-11,2024-06-26,1,646,275000
7659,Abuja,2024-07-08,2024-08-30,5,225,683000
7660,Ibadan,2024-07-15,2024-10-26,4,193,1049000
7661,Lagos,2024-04-29,2024-10-17,3,152,879000
7662,PH,2024-02-10,2024-04-04,4,173,800000
7663,Abuja,2024-08-30,2024-02-11,1,667,185000
7664,Abuja,2024-03-08,2024-06-30,1,73,371000
7665,Abuja,2024-03-20,2024-03-11,4,161,766000
7666,Ibadan,2024-11-03,2024-03-07,3,119,546000
7667,Ibadan,2024-01-22,2024-05-24,1,38,243000
7668,PH,2024-12-25,2024-12-07,5,193,982000
7669,PH,2024-05-16,2024-07-09,3,118,261000
7670,Ibadan,2024-08-02,2024-10-26,1,80,227000
7671,Lagos,2024-11-21,2024-03-23,5,190,897000
7672,Ibadan,2024-07-25,2024-12-25,3,131,311000
7673,Lagos,2024-02-05,2024-02-19,1,49,62000
7674,PH,2024-02-03,2024-06-09,4,162,321000
7675,Ibadan,2024-07-25,2024-11-05,2,107,367000
7676,Ibadan,2024-09-16,2024-12-30,3,153,426000
7677,PH,2024-12-24,2024-06-18,3,123,597000
7678,Lagos,2024-06-01,2024-09-27,2,89,395000
7679,Abuja,2024-03-20,2024-09-07,3,129,383000
7680,Abuja,2024-01-29,2024-03-18,1,79,351000
7681,Abuja,2024-06-23,2024-08-20,3,131,545000
7682,Ibadan,2024-09-23,2024-12-15,5,211,962000
7683,PH,2024-08-25,2024-11-10,2,105,446000
7684,Abuja,2024-10-09,2024-02-24,1,43,204000
7685,Ibadan,2024-08-29,2024-01-15,3,160,639000
7686,Abuja,2024-12-19,2024-05-28,1,77,230000
7687,Lagos,2024-04-12,2024-06-25,4,159,462000
7688,Lagos,2024-10-23,2024-01-28,2,96,421000
7689,PH,2024-09-16,2024-12-16,2,82,250000
7690,Ibadan,2024-04-20,2024-05-26,1,57,235000
7691,Ibadan,2024-02-04,2024-02-19,2,101,237000
7692,Lagos,2024-10-07,2024-11-05,5,205,740000
7693,Ibadan,2024-05-04,2024-08-17,2,113,477000
7694,Ibadan,2024-08-06,2024-10-31,1,47,62000
7695,PH,2024-02-05,2024-01-30,3,1722,691000
7696,Ibadan,2024-02-05,2024-01-29,1,70,53000
7697,PH,2024-12-15,2024-05-05,4,1851,557000
7698,Abuja,2024-09-28,2024-02-06,4,199,612000
7699,Abuja,2024-02-24,2024-05-17,2,85,127000
7700,Abuja,2024-09-03,2024-10-02,2,106,462000
7701,Lagos,2024-03-29,2024-04-30,2,83,283000
7702,PH,2024-08-29,2024-10-19,5,199,954000
7703,Abuja,2024-06-16,2024-10-13,3,136,378000
7704,Abuja,2024-11-27,2024-02-04,5,209,936000
7705,PH,2024-05-11,2024-10-04,5,222,1169000
7706,Abuja,2024-12-24,2024-04-30,5,194,770000
7707,Lagos,2024-05-13,2024-07-09,4,156,708000
7708,PH,2024-04-27,2024-09-25,4,185,960000
7709,Ibadan,2024-06-02,2024-11-08,2,117,545000
7710,Abuja,2024-07-18,2024-10-12,1,70,341000
7711,Ibadan,2024-04-02,2024-06-24,1,63,335000
7712,Ibadan,2024-03-10,2024-08-01,5,217,543000
7713,PH,2024-04-14,2024-06-04,4,180,739000
7714,Ibadan,2024-03-06,2024-06-29,3,154,583000
7715,Ibadan,2024-04-23,2024-05-15,4,182,724000
7716,Abuja,2024-11-11,2024-03-30,4,181,860000
7717,Abuja,2024-08-28,2024-01-12,2,70,435000
7718,Lagos,2024-09-10,2024-10-23,5,201,923000
7719,Ibadan,2024-11-08,2024-12-26,3,141,633000
7720,Abuja,2024-08-31,2024-01-16,3,136,622000
7721,Ibadan,2024-12-11,2024-12-04,3,144,657000
7722,PH,2024-09-15,2024-01-22,1,39,100000
7723,Abuja,2024-06-15,2024-07-25,5,221,731000
7724,Ibadan,2024-03-08,2024-07-12,3,151,586000
7725,Ibadan,2024-05-18,2024-06-24,2,1259,436000
7726,Lagos,2024-05-23,2024-06-26,4,187,481000
7727,Ibadan,2024-09-09,2024-12-18,1,36,129000
7728,PH,2024-01-02,2024-04-05,4,155,508000
7729,PH,2024-01-02,2024-06-10,3,160,3670000
7730,Ibadan,2024-11-03,2024-04-20,2,110,391000
7731,Lagos,2024-02-05,2024-03-22,3,140,576000
7732,Abuja,2024-09-09,2024-09-30,4,197,777000
7733,Lagos,2024-02-05,2024-04-11,3,121,567000
7734,Lagos,2024-03-13,2024-05-12,2,70,235000
7735,PH,2024-12-04,2024-04-16,5,191,664000
7736,Abuja,2024-11-17,2024-12-25,4,184,834000
7737,Lagos,2024-11-19,2024-02-04,2,105,470000
7738,PH,2024-03-06,2024-07-12,2,96,398000
7739,Ibadan,2024-02-12,2024-04-29,2,118,431000
7740,Abuja,2024-12-03,2024-05-08,2,111,287000
7741,PH,2024-09-16,2024-01-24,1,34,77000
7742,PH,2024-06-25,2024-08-09,1,50,190000
7743,Lagos,2024-09-15,2024-09-26,3,158,666000
7744,Abuja,2024-10-02,2024-01-08,1,40,218000
7745,Lagos,2024-09-16,2024-01-28,4,157,612000
7746,Ibadan,2024-12-24,2024-03-18,4,185,669000
7747,PH,2024-01-22,2024-07-01,4,179,662000
7748,Ibadan,2024-06-20,2024-08-28,4,198,759000
7749,Abuja,2024-03-10,2024-03-03,2,108,324000
7750,Ibadan,2024-05-19,2024-06-16,5,236,780000
7751,Abuja,2024-07-29,2024-08-26,4,150,587000
7752,Lagos,2024-04-24,2024-08-21,4,169,549000
7753,Abuja,2024-12-20,2024-03-06,1,840,255000
7754,PH,2024-08-18,2024-10-06,1,58,341000
7755,Ibadan,2024-06-16,2024-07-25,2,87,225000
7756,Abuja,2024-02-02,2024-06-14,2,111,591000
7757,Lagos,2024-07-16,2024-09-27,5,2303,943000
7758,Ibadan,2024-03-30,2024-03-23,2,72,246000
7759,Lagos,2024-10-13,2024-11-14,4,173,539000
7760,Lagos,2024-01-13,2024-06-16,2,76,384000
7761,Ibadan,2024-05-02,2024-10-14,5,200,604000
7762,Abuja,2024-11-25,2024-01-03,4,161,62300
7763,Lagos,2024-06-19,2024-09-25,5,214,934000
7764,Lagos,2024-08-20,2024-10-04,5,220,901000
7765,Lagos,2024-05-11,2024-08-04,5,211,892000
7766,PH,2024-06-02,2024-09-07,1,39,124000
7767,Lagos,2024-08-10,2024-01-14,2,840,428000
7768,Ibadan,2024-06-14,2024-08-21,2,78,415000
7769,Abuja,2024-10-09,2024-12-23,3,118,371000
7770,Lagos,2024-07-21,2024-09-03,5,2217,522000
7771,Lagos,2024-07-01,2024-12-05,3,125,310000
7772,Ibadan,2024-07-20,2024-01-09,5,194,603000
7773,Ibadan,2024-11-27,2024-05-20,3,1335,541000
7774,PH,2024-03-23,2024-08-21,2,105,465000
7775,PH,2024-08-30,2024-09-25,1,73,233000
7776,Abuja,2024-12-28,2024-05-16,4,182,862000
7777,Ibadan,2024-06-01,2024-10-02,5,203,1056000
7778,Lagos,2024-08-28,2024-09-11,1,79,209000
7779,Ibadan,2024-01-04,2024-04-21,2,102,307000
7780,PH,2024-09-11,2024-10-23,5,237,1094000
7781,Ibadan,2024-06-17,2024-07-21,5,220,880000
7782,Lagos,2024-02-20,2024-05-02,4,163,476000
7783,Lagos,2024-07-22,2024-09-07,2,102,369000
7784,Ibadan,2024-05-29,2024-10-22,1,34,42000
7785,Lagos,2024-03-07,2024-07-14,5,240,855000
7786,Ibadan,2024-01-24,2024-06-12,4,163,302000
7787,Ibadan,2024-03-21,2024-05-21,4,153,564000
7788,Lagos,2024-06-25,2024-11-07,5,211,1131000
7789,Abuja,2024-04-04,2024-03-15,3,144,518000
7790,PH,2024-07-20,2024-09-17,3,142,738000
7791,Ibadan,2024-05-04,2024-09-05,4,154,874000
7792,Abuja,2024-05-13,2024-08-17,4,174,506000
7793,Ibadan,2024-07-17,2024-10-13,4,170,815000
7794,Lagos,2024-03-27,2024-08-05,2,115,600000
7795,Lagos,2024-05-20,2024-10-14,4,197,633000
7796,Lagos,2024-08-26,2024-10-27,1,56,307000
7797,Ibadan,2024-08-13,2024-12-24,1,54,52000
7798,Lagos,2024-02-02,2024-01-19,4,157,432000
7799,PH,2024-07-20,2024-10-12,1,42,142000
7800,PH,2024-06-29,2024-09-30,3,111,285000
7801,Abuja,2024-02-12,2024-07-28,4,174,936000
7802,PH,2024-07-21,2024-08-10,3,150,363000
7803,Lagos,2024-12-14,2024-02-09,4,175,778000
7804,Abuja,2024-10-07,2024-12-22,1,61,186000
7805,Ibadan,2024-08-09,2024-11-28,3,115,418000
7806,Abuja,2024-09-26,2024-12-18,4,197,587000
7807,Abuja,2024-01-10,2024-01-24,3,139,419000
7808,Abuja,2024-07-07,2024-10-30,5,226,649000
7809,Lagos,2024-05-15,2024-06-01,4,167,817000
7810,Ibadan,2024-06-07,2024-10-27,3,155,570000
7811,Abuja,2024-01-07,2024-04-19,1,63,234000
7812,PH,2024-08-10,2024-01-14,5,233,956000
7813,Abuja,2024-12-04,2024-04-17,3,1335,463000
7814,Ibadan,2024-08-12,2024-11-21,5,237,1242000
7815,PH,2024-12-27,2024-05-30,5,210,1033000
7816,Abuja,2024-08-05,2024-11-17,5,238,1188000
7817,PH,2024-10-10,2024-02-19,4,168,602000
7818,Lagos,2024-07-06,2024-12-17,1,79,225000
7819,Abuja,2024-12-04,2024-12-20,3,145,657000
7820,Ibadan,2024-08-04,2024-01-08,2,114,343000
7821,Lagos,2024-07-16,2024-11-09,1,33,164000
7822,Ibadan,2024-06-16,2024-10-31,2,83,286000
7823,Ibadan,2024-05-24,2024-07-19,1,45,163000
7824,PH,2024-05-25,2024-09-11,5,199,808000
7825,Ibadan,2024-08-18,2024-12-11,4,180,1043000
7826,PH,2024-04-30,2024-08-08,2,75,410000
7827,Ibadan,2024-11-28,2024-04-01,5,2357,790000
7828,Ibadan,2024-03-07,2024-04-04,1,71,368000
7829,PH,2024-02-14,2024-04-09,1,60,194000
7830,Abuja,2024-06-05,2024-08-03,1,54,206000
7831,Ibadan,2024-02-13,2024-04-07,4,1647,312000
7832,PH,2024-08-01,2024-10-09,4,187,786000
7833,Abuja,2024-08-08,2024-11-19,4,190,622000
7834,Abuja,2024-11-03,2024-02-15,2,109,348000
7835,Ibadan,2024-08-22,2024-02-06,1,47,195000
7836,PH,2024-08-16,2024-12-16,1,64,213000
7837,PH,2024-02-23,2024-07-06,5,224,762000
7838,PH,2024-08-10,2024-10-01,5,215,716000
7839,Abuja,2024-01-01,2024-03-06,2,99,396000
7840,Abuja,2024-05-04,2024-09-28,3,149,536000
7841,Lagos,2024-02-20,2024-05-01,3,124,528000
7842,PH,2024-05-10,2024-09-15,2,113,455000
7843,Abuja,2024-06-29,2024-12-03,5,201,1093000
7844,Abuja,2024-06-01,2024-11-08,4,167,677000
7845,Ibadan,2024-12-11,2024-01-18,4,187,731000
7846,Abuja,2024-03-11,2024-06-14,3,140,677000
7847,Abuja,2024-02-03,2024-05-22,5,232,795000
7848,Ibadan,2024-08-08,2024-09-28,2,91,306000
7849,Ibadan,2024-01-14,2024-07-12,4,154,658000
7850,Lagos,2024-05-03,2024-08-09,5,2368,972000
7851,Lagos,2024-01-20,2024-02-22,1,635,383000
7852,Abuja,2024-04-27,2024-07-26,3,141,362000
7853,Lagos,2024-05-26,2024-10-17,1,786,444000
7854,Ibadan,2024-07-10,2024-11-29,5,216,1169000
7855,Abuja,2024-05-14,2024-09-23,2,71,268000
7856,Abuja,2024-01-28,2024-03-25,2,1109,343000
7857,PH,2024-08-31,2024-11-29,2,113,449000
7858,Lagos,2024-05-21,2024-05-16,4,190,727000
7859,PH,2024-08-31,2024-10-16,5,208,1171000
7860,Abuja,2024-04-10,2024-08-18,1,35,135000
7861,Lagos,2024-07-06,2024-12-04,4,199,1072000
7862,Ibadan,2024-09-15,2024-01-13,2,96,364000
7863,Abuja,2024-09-12,2024-12-04,3,143,671000
7864,Abuja,2024-05-04,2024-07-18,2,86,360000
7865,Ibadan,2024-05-30,2024-10-15,5,219,1200000
7866,Ibadan,2024-08-11,2024-02-05,5,212,1012000
7867,PH,2024-06-17,2024-10-22,4,167,562000
7868,Ibadan,2024-08-08,2024-11-05,4,153,467000
7869,Ibadan,2024-07-21,2024-12-18,4,172,898000
7870,Lagos,2024-02-23,2024-07-31,3,124,56600
7871,Lagos,2024-04-09,2024-05-07,2,113,404000
7872,Abuja,2024-05-20,2024-07-09,2,116,551000
7873,Lagos,2024-11-10,2024-12-10,4,151,485000
7874,Lagos,2024-06-07,2024-08-12,5,214,1100000
7875,Abuja,2024-09-24,2024-01-06,5,228,1081000
7876,Abuja,2024-05-12,2024-09-26,4,152,794000
7877,Abuja,2024-01-05,2024-05-06,4,182,501000
7878,Ibadan,2024-05-31,2024-10-08,5,207,866000
7879,Lagos,2024-10-24,2024-02-25,1,60,278000
7880,Abuja,2024-08-01,2024-12-26,1,77,183000
7881,Ibadan,2024-12-22,2024-02-03,5,192,754000
7882,PH,2024-12-29,2024-03-18,1,54,235000
7883,Lagos,2024-03-20,2024-03-31,2,107,510000
7884,PH,2024-02-07,2024-04-02,1,592,180000
7885,PH,2024-12-11,2024-01-15,4,150,660000
7886,Ibadan,2024-11-23,2024-03-05,2,114,429000
7887,Lagos,2024-10-21,2024-12-10,5,234,844000
7888,Ibadan,2024-03-09,2024-03-30,2,1109,497000
7889,Abuja,2024-04-12,2024-06-06,3,122,522000
7890,PH,2024-03-07,2024-09-03,4,184,967000
7891,PH,2024-05-15,2024-08-26,1,42,193000
7892,Abuja,2024-05-01,2024-09-04,5,217,990000
7893,PH,2024-10-10,2024-11-01,3,140,509000
7894,Ibadan,2024-04-07,2024-09-22,3,125,637000
7895,Ibadan,2024-05-29,2024-06-30,5,235,675000
7896,Abuja,2024-10-01,2024-01-11,1,65,153000
7897,Abuja,2024-09-08,2024-11-03,5,2174,675000
7898,Ibadan,2024-12-06,2024-01-13,4,188,721000
7899,PH,2024-05-17,2024-09-03,1,64,268000
7900,Abuja,2024-08-28,2024-11-26,3,123,366000
7901,PH,2024-03-29,2024-05-16,4,195,553000
7902,Lagos,2024-10-28,2024-02-26,4,181,650000
7903,Ibadan,2024-06-17,2024-08-27,4,183,679000
7904,PH,2024-07-12,2024-08-19,4,159,707000
7905,Lagos,2024-11-24,2024-02-01,1,76,218000
7906,Lagos,2024-07-03,2024-12-15,3,131,631000
7907,Ibadan,2024-05-07,2024-06-23,3,117,336000
7908,Lagos,2024-05-19,2024-09-04,5,208,1107000
7909,Ibadan,2024-05-18,2024-09-03,4,181,702000
7910,Lagos,2024-03-14,2024-06-08,5,228,1110000
7911,Ibadan,2024-09-20,2024-01-19,4,198,618000
7912,Lagos,2024-04-09,2024-06-22,5,231,1172000
7913,Ibadan,2024-11-30,2024-04-26,2,89,274000
7914,PH,2024-07-22,2024-09-05,5,211,651000
7915,Lagos,2024-07-21,2024-09-19,4,177,530000
7916,Ibadan,2024-10-27,2024-01-13,2,118,402000
7917,PH,2024-07-10,2024-09-11,1,72,337000
7918,Lagos,2024-05-28,2024-06-08,4,184,570000
7919,Lagos,2024-11-07,2024-01-27,3,123,572000
7920,Abuja,2024-06-18,2024-07-04,2,106,360000
7921,PH,2024-07-11,2024-08-23,1,32,68000
7922,Abuja,2024-10-20,2024-04-15,2,93,345000
7923,Ibadan,2024-03-12,2024-05-15,3,136,368000
7924,Abuja,2024-12-29,2024-05-18,5,227,782000
7925,Lagos,2024-01-22,2024-06-20,2,111,564000
7926,Abuja,2024-07-12,2024-01-07,2,91,515000
7927,PH,2024-09-14,2024-02-06,2,117,547000
7928,Ibadan,2024-01-22,2024-04-21,5,220,862000
7929,Lagos,2024-01-29,2024-03-22,1,62,259000
7930,PH,2024-05-10,2024-06-05,2,85,345000
7931,Ibadan,2024-08-15,2024-11-22,1,57,181000
7932,PH,2024-06-03,2024-11-28,1,76,238000
7933,PH,2024-02-24,2024-07-01,4,155,615000
7934,Lagos,2024-04-19,2024-10-13,2,119,511000
7935,PH,2024-04-12,2024-07-31,1,80,249000
7936,Ibadan,2024-12-29,2024-03-26,2,103,428000
7937,Lagos,2024-06-10,2024-11-24,5,191,773000
7938,PH,2024-11-27,2024-02-11,4,186,782000
7939,Ibadan,2024-05-19,2024-10-18,5,228,689000
7940,Ibadan,2024-02-04,2024-07-01,2,79,259000
7941,PH,2024-01-03,2024-05-14,5,218,795000
7942,Abuja,2024-07-06,2024-10-16,5,208,1023000
7943,PH,2024-04-05,2024-06-13,5,2185,631000
7944,Lagos,2024-12-09,2024-01-24,1,60,293000
7945,Ibadan,2024-07-13,2024-09-18,5,213,1204000
7946,PH,2024-01-08,2024-05-03,1,55,184000
7947,Lagos,2024-08-27,2024-02-05,5,197,781000
7948,Lagos,2024-09-20,2024-12-15,2,110,429000
7949,Ibadan,2024-02-20,2024-07-31,1,42,86000
7950,Ibadan,2024-05-12,2024-06-20,5,223,759000
7951,Abuja,2024-06-23,2024-08-24,2,88,476000
7952,Abuja,2024-07-19,2024-10-08,3,145,726000
7953,Lagos,2024-10-28,2024-04-01,4,169,811000
7954,Lagos,2024-08-01,2024-11-12,5,2282,1077000
7955,PH,2024-01-26,2024-02-08,5,212,852000
7956,Abuja,2024-04-09,2024-07-22,1,53,161000
7957,Ibadan,2024-07-30,2024-10-19,5,216,1130000
7958,PH,2024-02-05,2024-04-12,5,234,1178000
7959,PH,2024-03-16,2024-06-03,5,222,1119000
7960,PH,2024-03-15,2024-05-02,3,143,665000
7961,Ibadan,2024-04-27,2024-05-09,4,178,680000
7962,PH,2024-02-22,2024-07-23,3,128,690000
7963,Ibadan,2024-02-25,2024-04-20,4,155,494000
7964,Abuja,2024-03-04,2024-04-23,1,52,200000
7965,Ibadan,2024-06-10,2024-10-17,5,240,1000000
7966,PH,2024-08-15,2024-11-08,4,1658,555000
7967,Abuja,2024-08-17,2024-10-12,1,39,4000
7968,Abuja,2024-01-07,2024-02-21,3,148,580000
7969,Ibadan,2024-04-28,2024-08-16,3,159,433000
7970,Abuja,2024-07-22,2024-08-23,1,34,133000
7971,Abuja,2024-05-10,2024-07-23,4,171,440000
7972,Abuja,2024-08-03,2024-08-23,3,136,714000
7973,Lagos,2024-11-05,2024-01-11,1,58,234000
7974,Lagos,2024-11-27,2024-05-02,1,51,325000
7975,Abuja,2024-04-30,2024-06-23,5,236,772000
7976,PH,2024-07-25,2024-10-13,3,150,763000
7977,Lagos,2024-12-01,2024-03-09,5,234,835000
7978,PH,2024-04-21,2024-05-05,1,53,183000
7979,Abuja,2024-04-19,2024-09-10,3,130,535000
7980,Ibadan,2024-08-31,2024-09-18,2,120,705000
7981,PH,2024-03-21,2024-04-22,2,88,441000
7982,Lagos,2024-04-23,2024-10-03,5,239,607000
7983,PH,2024-07-28,2024-10-16,4,1873,974000
7984,Abuja,2024-03-12,2024-05-18,1,32,121000
7985,Abuja,2024-06-29,2024-12-22,5,232,1104000
7986,PH,2024-09-15,2024-10-05,2,88,543000
7987,PH,2024-07-08,2024-11-05,1,71,313000
7988,Abuja,2024-04-11,2024-08-13,2,102,531000
7989,Lagos,2024-07-17,2024-08-14,4,2056,862000
7990,Lagos,2024-07-08,2024-12-08,3,152,382000
7991,Ibadan,2024-10-23,2024-01-23,1,45,149000
7992,Abuja,2024-09-06,2024-02-20,4,166,716000
7993,Ibadan,2024-09-27,2024-11-28,1,61,223000
7994,Abuja,2024-06-21,2024-11-04,1,62,245000
7995,Ibadan,2024-03-24,2024-08-20,4,162,746000
7996,Abuja,2024-01-11,2024-06-12,4,190,909000
7997,Abuja,2024-04-27,2024-07-27,4,181,585000
7998,Lagos,2024-02-01,2024-07-13,3,118,470000
7999,Lagos,2024-02-19,2024-08-03,4,178,809000
8000,Ibadan,2024-10-30,2024-02-13,4,199,940000
8001,Ibadan,2024-11-13,2024-12-09,3,126,432000
8002,Abuja,2024-05-18,2024-08-23,1,40,173000
8003,Abuja,2024-07-15,2024-12-15,5,240,1058000
8004,Ibadan,2024-07-04,2024-12-22,2,84,347000
8005,Abuja,2024-02-09,2024-06-09,1,64,112000
8006,PH,2024-09-02,2024-10-26,1,36,106000
8007,Ibadan,2024-10-25,2024-04-02,1,40,87000
8008,Abuja,2024-08-23,2024-09-21,4,192,841000
8009,Ibadan,2024-02-21,2024-03-19,5,202,935000
8010,Abuja,2024-05-01,2024-09-21,3,160,706000
8011,Lagos,2024-10-01,2024-03-27,3,116,439000
8012,PH,2024-07-08,2024-12-04,3,134,668000
8013,Ibadan,2024-07-01,2024-08-25,5,202,1102000
8014,Abuja,2024-07-19,2024-08-07,4,193,1034000
8015,PH,2024-01-14,2024-02-29,4,198,938000
8016,Abuja,2024-02-14,2024-07-25,4,162,517000
8017,Abuja,2024-05-16,2024-07-16,1,80,518000
8018,PH,2024-05-06,2024-10-16,4,195,677000
8019,Ibadan,2024-04-26,2024-06-08,5,216,603000
8020,Lagos,2024-08-15,2024-12-27,2,82,426000
8021,Lagos,2024-11-25,2024-12-26,3,150,594000
8022,Ibadan,2024-02-01,2024-04-12,4,178,417000
8023,PH,2024-05-31,2024-09-04,4,165,572000
8024,PH,2024-06-22,2024-10-21,1,34,72000
8025,Abuja,2024-03-02,2024-08-07,4,1841,629000
8026,PH,2024-04-05,2024-05-16,3,153,435000
8027,Abuja,2024-05-15,2024-06-19,4,188,511000
8028,Ibadan,2024-08-05,2024-10-25,2,117,447000
8029,Abuja,2024-06-25,2024-08-20,3,112,653000
8030,PH,2024-03-29,2024-05-15,1,549,247000
8031,PH,2024-03-18,2024-03-28,1,53,177000
8032,Ibadan,2024-12-05,2024-03-29,5,228,896000
8033,Abuja,2024-11-28,2024-01-08,5,2400,720000
8034,Abuja,2024-07-19,2024-12-29,3,152,810000
8035,Lagos,2024-06-11,2024-07-28,5,2185,1090000
8036,Abuja,2024-12-09,2024-01-03,3,134,472000
8037,Lagos,2024-09-27,2024-03-15,1,31,129000
8038,Abuja,2024-08-12,2024-12-06,4,184,816000
8039,Lagos,2024-08-13,2024-12-17,3,134,492000
8040,Ibadan,2024-02-24,2024-05-16,4,158,767000
8041,Lagos,2024-04-16,2024-09-13,2,75,288000
8042,Abuja,2024-07-17,2024-09-07,3,150,608000
8043,Abuja,2024-04-09,2024-07-06,2,77,207000
8044,Lagos,2024-02-23,2024-05-04,3,123,343000
8045,Abuja,2024-03-05,2024-06-14,4,151,485000
8046,Ibadan,2024-02-20,2024-05-26,4,176,668000
8047,PH,2024-10-03,2024-11-18,5,2110,617000
8048,PH,2024-07-25,2024-09-10,1,67,326000
8049,Abuja,2024-01-15,2024-05-02,4,171,709000
8050,Ibadan,2024-11-27,2024-02-18,2,108,542000
8051,Lagos,2024-03-21,2024-07-20,1,506,189000
8052,Lagos,2024-03-04,2024-05-12,5,202,911000
8053,Ibadan,2024-08-09,2024-12-20,5,217,1161000
8054,Abuja,2024-05-07,2024-09-26,1,41,35000
8055,Abuja,2024-08-23,2024-02-15,2,118,309000
8056,Ibadan,2024-01-26,2024-05-11,4,169,807000
8057,PH,2024-03-08,2024-05-31,5,215,535000
8058,Abuja,2024-03-06,2024-06-14,3,145,774000
8059,Ibadan,2024-08-02,2024-09-27,3,1464,753000
8060,PH,2024-06-25,2024-10-13,1,72,277000
8061,Lagos,2024-08-25,2024-10-30,5,211,918000
8062,Abuja,2024-11-22,2024-01-18,2,73,240000
8063,Lagos,2024-03-26,2024-04-10,3,122,359000
8064,Ibadan,2024-04-16,2024-07-18,4,179,738000
8065,Abuja,2024-01-11,2024-04-30,4,179,548000
8066,Lagos,2024-03-31,2024-07-29,3,142,435000
8067,Ibadan,2024-08-07,2024-11-10,2,75,312000
8068,Ibadan,2024-01-04,2024-01-29,1,31,35000
8069,PH,2024-12-11,2024-02-28,5,2422,1115000
8070,Abuja,2024-01-12,2024-06-07,1,44,152000
8071,Lagos,2024-08-16,2024-09-25,2,74,389000
8072,Ibadan,2024-07-30,2024-10-27,2,84,420000
8073,Ibadan,2024-09-09,2024-11-30,4,153,787000
8074,Ibadan,2024-08-05,2024-01-01,2,101,450000
8075,Ibadan,2024-05-21,2024-07-07,4,166,643000
8076,PH,2024-08-21,2024-10-22,2,84,403000
8077,PH,2024-09-09,2024-10-21,4,187,1117000
8078,Lagos,2024-02-12,2024-03-14,3,119,399000
8079,Abuja,2024-05-15,2024-10-25,5,206,854000
8080,PH,2024-04-10,2024-07-01,1,80,412000
8081,Abuja,2024-01-26,2024-05-08,5,2433,1127000
8082,Abuja,2024-02-02,2024-07-31,4,184,474000
8083,PH,2024-01-02,2024-01-14,5,197,601000
8084,Ibadan,2024-07-14,2024-08-18,5,220,1145000
8085,Ibadan,2024-05-17,2024-06-18,2,77,261000
8086,Ibadan,2024-11-10,2024-11-05,1,775,214000
8087,Abuja,2024-01-04,2024-02-09,3,140,506000
8088,Ibadan,2024-02-01,2024-06-06,4,155,591000
8089,Ibadan,2024-01-30,2024-04-27,3,151,722000
8090,Abuja,2024-05-24,2024-08-26,5,221,596000
8091,Abuja,2024-06-20,2024-07-07,2,73,197000
8092,Ibadan,2024-08-26,2024-10-30,3,133,776000
8093,Ibadan,2024-06-08,2024-06-20,4,168,890000
8094,Ibadan,2024-07-10,2024-12-11,2,81,392000
8095,Lagos,2024-05-05,2024-06-02,2,99,349000
8096,PH,2024-10-31,2024-04-12,5,230,737000
8097,PH,2024-02-27,2024-04-26,4,159,394000
8098,Lagos,2024-05-20,2024-10-29,2,90,322000
8099,Ibadan,2024-11-17,2024-02-07,2,74,373000
8100,Lagos,2024-08-10,2024-09-29,5,194,773000
8101,Lagos,2024-11-09,2024-11-20,4,153,522000
8102,Abuja,2024-11-05,2024-04-18,1,43,212000
8103,Lagos,2024-05-03,2024-05-17,2,86,461000
8104,Abuja,2024-12-13,2024-06-09,4,195,709000
8105,Lagos,2024-10-15,2024-03-02,4,168,823000
8106,Ibadan,2024-04-06,2024-06-10,1,63,328000
8107,Lagos,2024-09-09,2024-01-18,3,123,372000
8108,Abuja,2024-09-27,2024-11-22,3,147,426000
8109,PH,2024-04-08,2024-08-04,3,124,508000
8110,Abuja,2024-02-11,2024-04-30,1,62,322000
8111,Ibadan,2024-01-25,2024-05-13,5,221,1031000
8112,Lagos,2024-09-26,2024-12-15,3,138,601000
8113,Abuja,2024-08-13,2024-02-09,3,139,693000
8114,Abuja,2024-09-23,2024-03-13,2,115,681000
8115,Ibadan,2024-09-26,2024-03-06,4,157,557000
8116,PH,2024-01-11,2024-05-02,2,78,38100
8117,PH,2024-04-04,2024-06-03,4,162,432000
8118,Lagos,2024-07-27,2024-12-05,2,118,577000
8119,Abuja,2024-08-05,2024-12-15,2,112,537000
8120,PH,2024-07-21,2024-10-14,4,181,759000
8121,Abuja,2024-03-07,2024-08-11,3,123,593000
8122,Ibadan,2024-10-14,2024-03-28,5,226,839000
