enrolment_id,course,enrolled_date,plan
16571,Data 101,2024-07-30,free
16572,Python Intro,2024-06-07,free
16573,Python Intro,2024-02-04,paid
16574,Data 101,2024-09-10,paid
16575,SQL Basics,2024-04-04,paid
16576,SQL Basics,2024-02-14,free
16577,Data 101,2024-04-29,free
16578,SQL Basics,2024-08-15,free
16579,Data 101,2024-01-07,paid
16580,Data 101,2024-09-05,free
16581,Data 101,2024-03-16,paid
16582,Data 101,2024-10-22,paid
16583,SQL Basics,2024-08-23,free
16584,Data 101,2024-06-05,paid
16585,Python Intro,2024-05-16,paid
16586,SQL Basics,2024-10-24,free
16587,Data 101,2024-04-14,free
16588,Python Intro,2024-02-03,paid
16589,SQL Basics,2024-06-19,paid
16590,Python Intro,2024-06-30,free
16591,Python Intro,2024-10-11,paid
16592,Data 101,2024-04-03,free
16593,SQL Basics,2024-07-18,paid
16594,Python Intro,2024-07-06,paid
16595,Python Intro,2024-03-28,free
16596,Data 101,2024-09-24,paid
16597,Data 101,2024-08-21,free
16598,Python Intro,2024-09-11,free
16599,Data 101,2024-02-23,paid
16600,SQL Basics,2024-04-01,paid
16601,Python Intro,2024-07-27,free
16602,Data 101,2024-07-04,free
16603,SQL Basics,2024-02-07,free
16604,Data 101,2024-06-28,paid
16605,Data 101,2024-07-20,free
16606,SQL Basics,2024-08-15,paid
16607,Data 101,2024-07-03,paid
16608,Python Intro,2024-06-21,paid
16609,SQL Basics,2024-05-10,free
16610,SQL Basics,2024-02-23,paid
16611,Python Intro,2024-02-26,paid
16612,Python Intro,2024-09-27,free
16613,SQL Basics,2024-09-26,free
16614,SQL Basics,2024-04-04,paid
16615,Data 101,2024-03-04,free
16616,SQL Basics,2024-08-29,free
16617,Python Intro,2024-04-05,free
16618,Python Intro,2024-06-24,paid
16619,Python Intro,2024-10-23,free
16620,SQL Basics,2024-06-12,paid
16621,SQL Basics,2024-08-03,free
16622,SQL Basics,2024-03-13,free
16623,Python Intro,2024-06-07,paid
16624,Data 101,2024-04-29,free
16625,Data 101,2024-04-26,free
16626,SQL Basics,2024-04-25,paid
16627,SQL Basics,2024-08-31,paid
16628,SQL Basics,2024-02-22,free
16629,SQL Basics,2024-05-15,free
16630,Data 101,2024-06-30,paid
16631,SQL Basics,2024-09-21,paid
16632,Data 101,2024-04-02,free
16633,Data 101,2024-10-14,free
16634,Data 101,2024-08-08,free
16635,SQL Basics,2024-02-22,paid
16636,SQL Basics,2024-01-12,paid
16637,SQL Basics,2024-10-19,paid
16638,Python Intro,2024-02-19,paid
16639,Python Intro,2024-03-20,free
16640,Data 101,2024-05-12,free
16641,SQL Basics,2024-03-14,free
16642,Python Intro,2024-05-04,free
16643,Python Intro,2024-01-08,paid
16644,SQL Basics,2024-07-31,free
16645,Python Intro,2024-02-13,paid
16646,Python Intro,2024-10-21,free
16647,Python Intro,2024-02-18,paid
16648,SQL Basics,2024-08-23,free
16649,SQL Basics,2024-01-02,free
16650,Python Intro,2024-06-17,paid
16651,Python Intro,2024-02-29,free
16652,Python Intro,2024-03-09,free
16653,Data 101,2024-03-18,free
16654,Python Intro,2024-10-20,paid
16655,SQL Basics,2024-07-24,paid
16656,SQL Basics,2024-01-17,paid
16657,Python Intro,2024-09-20,paid
16658,Python Intro,2024-05-02,paid
16659,Python Intro,2024-08-04,free
16660,Python Intro,2024-04-09,paid
16661,Python Intro,2024-01-24,free
16662,Python Intro,2024-08-01,free
16663,SQL Basics,2024-02-11,paid
16664,Data 101,2024-03-09,free
16665,Data 101,2024-06-01,paid
16666,Python Intro,2024-02-29,paid
16667,Python Intro,2024-10-17,paid
16668,SQL Basics,2024-02-12,free
16669,Data 101,2024-03-18,free
16670,Data 101,2024-10-19,paid
16671,Data 101,2024-08-06,paid
16672,Python Intro,2024-05-16,free
16673,Data 101,2024-05-02,free
16674,Data 101,2024-05-30,free
16675,SQL Basics,2024-01-19,free
16676,Data 101,2024-07-15,paid
16677,SQL Basics,2024-03-15,paid
16678,SQL Basics,2024-10-08,paid
16679,Python Intro,2024-06-15,free
16680,Python Intro,2024-06-02,paid
16681,Data 101,2024-07-28,free
16682,Python Intro,2024-01-19,paid
16683,SQL Basics,2024-04-23,paid
16684,Python Intro,2024-09-16,free
16685,Data 101,2024-01-14,paid
16686,Data 101,2024-07-11,paid
16687,SQL Basics,2024-09-10,paid
16688,SQL Basics,2024-08-09,paid
16689,Data 101,2024-05-12,free
16690,SQL Basics,2024-08-04,free
16691,Python Intro,2024-10-23,paid
16692,Python Intro,2024-04-13,paid
16693,SQL Basics,2024-02-23,paid
16694,Data 101,2024-08-23,paid
16695,SQL Basics,2024-01-03,paid
16696,Data 101,2024-09-21,free
16697,Python Intro,2024-06-03,paid
16698,SQL Basics,2024-03-20,free
16699,Data 101,2024-02-11,paid
16700,Data 101,2024-02-23,free
16701,Data 101,2024-08-15,free
16702,SQL Basics,2024-08-12,free
16703,Python Intro,2024-04-19,free
16704,Python Intro,2024-04-11,paid
16705,SQL Basics,2024-10-11,paid
16706,Data 101,2024-05-10,paid
16707,SQL Basics,2024-02-22,paid
16708,Python Intro,2024-08-23,free
16709,Data 101,2024-10-08,free
16710,SQL Basics,2024-06-01,paid
16711,SQL Basics,2024-02-02,free
16712,SQL Basics,2024-08-24,free
16713,SQL Basics,2024-04-20,paid
16714,Python Intro,2024-02-17,paid
16715,Data 101,2024-02-04,paid
16716,Data 101,2024-01-02,paid
16717,SQL Basics,2024-03-16,free
16718,SQL Basics,2024-07-15,paid
16719,Data 101,2024-09-19,free
16720,Python Intro,2024-05-15,paid
16721,Python Intro,2024-08-17,paid
16722,SQL Basics,2024-10-16,paid
16723,Data 101,2024-01-14,free
16724,SQL Basics,2024-08-09,paid
16725,Python Intro,2024-08-11,free
16726,SQL Basics,2024-02-11,free
16727,SQL Basics,2024-01-20,paid
16728,Python Intro,2024-04-08,paid
16729,SQL Basics,2024-03-19,free
16730,Data 101,2024-04-30,free
16731,SQL Basics,2024-05-03,free
16732,SQL Basics,2024-01-10,free
16733,Python Intro,2024-02-11,free
16734,SQL Basics,2024-07-04,paid
16735,Data 101,2024-10-15,paid
16736,Python Intro,2024-02-04,paid
16737,Python Intro,2024-02-24,paid
16738,SQL Basics,2024-02-20,free
16739,Python Intro,2024-07-13,paid
16740,SQL Basics,2024-06-04,paid
16741,SQL Basics,2024-02-21,paid
16742,Data 101,2024-09-04,paid
16743,Data 101,2024-05-18,paid
16744,Python Intro,2024-03-19,free
16745,Data 101,2024-01-07,paid
16746,Python Intro,2024-06-17,free
16747,Python Intro,2024-05-19,paid
16748,SQL Basics,2024-02-19,paid
16749,Data 101,2024-01-06,free
16750,Data 101,2024-07-21,free
16751,SQL Basics,2024-08-20,paid
16752,Data 101,2024-02-18,paid
16753,Python Intro,2024-05-21,paid
16754,SQL Basics,2024-10-05,paid
16755,Python Intro,2024-08-28,paid
16756,SQL Basics,2024-01-18,free
16757,Python Intro,2024-02-23,free
16758,SQL Basics,2024-04-07,paid
16759,Python Intro,2024-09-27,paid
16760,Data 101,2024-01-19,free
16761,Python Intro,2024-08-09,paid
16762,Python Intro,2024-02-29,paid
16763,Data 101,2024-09-23,paid
16764,Python Intro,2024-01-05,free
16765,Data 101,2024-09-17,paid
16766,Python Intro,2024-09-29,free
16767,Data 101,2024-02-24,free
16768,Data 101,2024-09-26,paid
16769,Data 101,2024-03-10,paid
16770,Data 101,2024-07-31,free
16771,Data 101,2024-06-09,paid
16772,Python Intro,2024-10-24,paid
16773,Data 101,2024-09-14,paid
16774,Data 101,2024-03-25,paid
16775,Python Intro,2024-08-28,paid
16776,Python Intro,2024-07-27,free
16777,SQL Basics,2024-10-25,free
16778,SQL Basics,2024-01-23,paid
16779,Python Intro,2024-01-04,free
16780,SQL Basics,2024-06-03,paid
16781,Python Intro,2024-03-12,paid
16782,SQL Basics,2024-06-29,free
16783,SQL Basics,2024-07-20,paid
16784,Data 101,2024-05-07,paid
16785,Python Intro,2024-06-06,paid
16786,Data 101,2024-07-01,paid
16787,Data 101,2024-04-04,paid
16788,SQL Basics,2024-05-16,free
16789,Python Intro,2024-10-14,paid
16790,Python Intro,2024-04-05,free
16791,Data 101,2024-04-11,free
16792,Python Intro,2024-09-21,paid
16793,Python Intro,2024-03-05,paid
16794,Python Intro,2024-09-11,free
16795,Data 101,2024-09-15,free
16796,Python Intro,2024-08-19,paid
16797,Data 101,2024-09-28,paid
16798,Data 101,2024-06-30,free
16799,Python Intro,2024-02-07,free
16800,SQL Basics,2024-08-19,paid
16801,Data 101,2024-02-11,free
16802,Data 101,2024-01-16,free
16803,SQL Basics,2024-02-19,free
16804,Python Intro,2024-08-08,free
16805,SQL Basics,2024-02-04,free
16806,Python Intro,2024-07-23,free
16807,Data 101,2024-07-28,paid
16808,Data 101,2024-05-13,paid
16809,Python Intro,2024-05-26,free
16810,Python Intro,2024-09-10,free
16811,Python Intro,2024-06-24,free
16812,Python Intro,2024-01-20,free
16813,SQL Basics,2024-10-20,paid
16814,SQL Basics,2024-06-02,free
16815,SQL Basics,2024-08-19,free
16816,Data 101,2024-09-04,free
16817,Data 101,2024-02-18,free
16818,Python Intro,2024-05-13,free
16819,Data 101,2024-06-22,paid
16820,Python Intro,2024-03-29,free
16821,SQL Basics,2024-08-12,free
16822,Data 101,2024-06-06,free
16823,Python Intro,2024-10-18,paid
16824,SQL Basics,2024-10-20,paid
16825,SQL Basics,2024-03-05,paid
16826,Data 101,2024-06-21,free
16827,Python Intro,2024-03-26,paid
16828,SQL Basics,2024-07-27,free
16829,SQL Basics,2024-10-27,paid
16830,Data 101,2024-05-27,free
16831,Python Intro,2024-04-30,free
16832,Python Intro,2024-06-26,paid
16833,Python Intro,2024-10-17,free
16834,Python Intro,2024-03-03,free
16835,Data 101,2024-01-05,free
16836,SQL Basics,2024-05-13,paid
16837,Python Intro,2024-02-13,free
16838,SQL Basics,2024-01-15,free
16839,Python Intro,2024-05-10,paid
16840,Data 101,2024-04-26,paid
16841,Data 101,2024-02-12,free
16842,Data 101,2024-06-01,free
16843,Data 101,2024-10-05,free
16844,SQL Basics,2024-10-22,free
16845,Python Intro,2024-06-02,paid
16846,Data 101,2024-04-16,free
16847,Python Intro,2024-10-19,free
16848,SQL Basics,2024-07-20,paid
16849,SQL Basics,2024-04-17,paid
16850,Python Intro,2024-07-15,free
16851,Python Intro,2024-02-24,paid
16852,Data 101,2024-04-13,paid
16853,Python Intro,2024-05-27,free
16854,SQL Basics,2024-06-26,free
16855,Data 101,2024-06-24,paid
16856,Python Intro,2024-03-29,paid
16857,Data 101,2024-10-26,paid
16858,Python Intro,2024-10-22,paid
16859,Python Intro,2024-05-28,paid
16860,SQL Basics,2024-10-21,paid
16861,SQL Basics,2024-01-04,free
16862,Python Intro,2024-01-29,paid
16863,Python Intro,2024-10-27,free
16864,Python Intro,2024-06-27,paid
16865,Data 101,2024-04-03,free
16866,SQL Basics,2024-03-21,free
16867,Python Intro,2024-01-07,paid
16868,Python Intro,2024-02-08,free
16869,Data 101,2024-05-30,paid
16870,Data 101,2024-01-16,paid
16871,SQL Basics,2024-05-13,free
16872,SQL Basics,2024-05-20,free
16873,Python Intro,2024-01-27,free
16874,SQL Basics,2024-08-02,paid
16875,SQL Basics,2024-01-07,free
16876,Python Intro,2024-03-13,free
16877,Data 101,2024-01-11,paid
16878,Python Intro,2024-10-11,free
16879,Python Intro,2024-07-03,paid
16880,Data 101,2024-08-14,paid
16881,SQL Basics,2024-02-16,free
16882,SQL Basics,2024-08-22,free
16883,Python Intro,2024-08-07,free
16884,SQL Basics,2024-07-05,free
16885,SQL Basics,2024-10-05,paid
16886,Python Intro,2024-09-12,paid
16887,SQL Basics,2024-10-08,paid
16888,Data 101,2024-02-05,free
16889,SQL Basics,2024-01-19,paid
16890,SQL Basics,2024-04-19,free
16891,SQL Basics,2024-04-22,free
16892,Data 101,2024-04-26,free
16893,Python Intro,2024-10-18,paid
16894,Data 101,2024-07-02,paid
16895,Python Intro,2024-06-29,free
16896,Data 101,2024-10-26,free
16897,Data 101,2024-09-02,paid
16898,SQL Basics,2024-04-06,free
16899,Data 101,2024-07-28,paid
16900,SQL Basics,2024-05-05,paid
16901,SQL Basics,2024-04-20,free
16902,SQL Basics,2024-04-15,paid
16903,Data 101,2024-08-18,free
16904,Python Intro,2024-08-17,paid
16905,Data 101,2024-01-20,free
16906,SQL Basics,2024-01-20,free
16907,Python Intro,2024-03-10,free
16908,Python Intro,2024-07-23,free
16909,Python Intro,2024-04-02,paid
16910,Data 101,2024-07-10,paid
16911,Data 101,2024-01-27,paid
16912,Data 101,2024-06-05,paid
16913,Data 101,2024-05-14,paid
16914,SQL Basics,2024-06-28,paid
16915,Python Intro,2024-09-17,paid
16916,Python Intro,2024-10-14,paid
16917,Python Intro,2024-05-03,free
16918,Data 101,2024-10-11,paid
16919,Python Intro,2024-01-14,free
16920,SQL Basics,2024-01-12,paid
16921,Python Intro,2024-01-25,free
16922,Python Intro,2024-07-06,free
16923,Python Intro,2024-08-21,paid
16924,Data 101,2024-01-12,free
16925,Data 101,2024-08-30,free
16926,Python Intro,2024-04-18,free
16927,Data 101,2024-09-09,free
16928,Python Intro,2024-03-03,free
16929,Python Intro,2024-05-13,free
16930,Data 101,2024-05-30,paid
16931,SQL Basics,2024-05-07,paid
16932,Python Intro,2024-09-23,free
16933,SQL Basics,2024-10-10,free
16934,Data 101,2024-10-05,paid
16935,Python Intro,2024-07-13,paid
16936,SQL Basics,2024-07-22,paid
16937,SQL Basics,2024-05-16,free
16938,SQL Basics,2024-09-08,paid
16939,Data 101,2024-05-12,free
16940,SQL Basics,2024-06-10,paid
16941,Python Intro,2024-04-22,free
16942,Python Intro,2024-08-22,free
16943,SQL Basics,2024-06-23,free
16944,Python Intro,2024-02-07,paid
16945,Data 101,2024-04-22,free
16946,SQL Basics,2024-04-28,paid
16947,SQL Basics,2024-02-22,free
16948,Data 101,2024-06-26,free
16949,Data 101,2024-04-15,paid
16950,Python Intro,2024-03-31,free
16951,SQL Basics,2024-09-16,paid
16952,SQL Basics,2024-01-13,paid
16953,SQL Basics,2024-10-14,free
16954,SQL Basics,2024-08-07,paid
16955,Data 101,2024-03-28,paid
16956,SQL Basics,2024-09-04,free
16957,SQL Basics,2024-06-13,free
16958,Python Intro,2024-09-09,paid
16959,SQL Basics,2024-01-11,paid
16960,Data 101,2024-09-26,free
16961,Data 101,2024-01-02,free
16962,SQL Basics,2024-01-11,paid
16963,Data 101,2024-02-04,free
16964,SQL Basics,2024-02-28,free
16965,SQL Basics,2024-04-11,paid
16966,SQL Basics,2024-05-04,paid
16967,SQL Basics,2024-01-17,free
16968,SQL Basics,2024-03-30,free
16969,Python Intro,2024-02-29,paid
16970,Data 101,2024-08-07,free
16971,SQL Basics,2024-01-03,free
16972,Python Intro,2024-06-03,paid
16973,Python Intro,2024-02-12,paid
16974,Data 101,2024-08-25,free
16975,Python Intro,2024-06-04,free
16976,Data 101,2024-06-02,paid
16977,Python Intro,2024-01-10,paid
16978,SQL Basics,2024-04-14,paid
16979,SQL Basics,2024-01-06,paid
16980,SQL Basics,2024-09-30,paid
16981,SQL Basics,2024-04-19,free
16982,Data 101,2024-04-01,paid
16983,SQL Basics,2024-09-05,free
16984,Data 101,2024-05-11,free
16985,Data 101,2024-01-15,paid
16986,Data 101,2024-07-09,free
16987,Data 101,2024-09-18,paid
16988,Python Intro,2024-07-06,free
16989,Data 101,2024-01-03,paid
16990,SQL Basics,2024-10-15,free
16991,SQL Basics,2024-07-20,paid
16992,Python Intro,2024-09-11,paid
16993,Data 101,2024-01-18,free
16994,Python Intro,2024-07-14,free
16995,SQL Basics,2024-10-01,paid
16996,Data 101,2024-05-29,paid
16997,Data 101,2024-07-02,free
16998,Data 101,2024-01-31,paid
16999,Data 101,2024-08-24,paid
17000,SQL Basics,2024-07-23,paid
17001,SQL Basics,2024-08-13,paid
17002,Python Intro,2024-05-30,paid
17003,Data 101,2024-05-08,free
17004,Python Intro,2024-04-22,paid
17005,Data 101,2024-02-24,paid
17006,SQL Basics,2024-03-07,paid
17007,Data 101,2024-06-01,paid
17008,Python Intro,2024-04-03,paid
17009,Python Intro,2024-08-30,free
17010,SQL Basics,2024-06-24,free
17011,SQL Basics,2024-06-10,paid
17012,SQL Basics,2024-10-21,free
17013,Data 101,2024-05-21,paid
17014,SQL Basics,2024-10-13,paid
17015,SQL Basics,2024-07-22,paid
17016,Python Intro,2024-02-28,free
17017,Data 101,2024-05-16,free
17018,SQL Basics,2024-07-18,free
17019,SQL Basics,2024-09-27,paid
17020,Data 101,2024-04-25,free
17021,Data 101,2024-04-12,free
17022,SQL Basics,2024-05-09,paid
17023,Python Intro,2024-04-26,paid
17024,Data 101,2024-10-21,free
17025,Data 101,2024-07-10,free
17026,Python Intro,2024-09-04,paid
17027,Python Intro,2024-06-03,free
17028,SQL Basics,2024-05-16,paid
17029,SQL Basics,2024-01-09,free
17030,Python Intro,2024-05-02,free
17031,SQL Basics,2024-02-29,free
17032,SQL Basics,2024-09-14,free
17033,Data 101,2024-09-17,paid
17034,Python Intro,2024-07-01,paid
17035,Python Intro,2024-05-17,free
17036,SQL Basics,2024-07-11,paid
17037,Python Intro,2024-06-06,free
17038,Python Intro,2024-05-07,paid
17039,Data 101,2024-01-08,paid
17040,SQL Basics,2024-04-02,paid
17041,Python Intro,2024-04-14,paid
17042,Python Intro,2024-08-12,free
17043,Python Intro,2024-01-04,paid
17044,Data 101,2024-09-11,free
17045,Data 101,2024-08-15,paid
17046,SQL Basics,2024-01-10,paid
17047,Data 101,2024-04-16,paid
17048,Data 101,2024-03-20,paid
17049,Python Intro,2024-06-26,paid
17050,SQL Basics,2024-04-10,paid
17051,Data 101,2024-03-12,free
17052,Python Intro,2024-09-14,free
17053,Python Intro,2024-10-20,free
17054,Data 101,2024-05-30,free
17055,SQL Basics,2024-03-21,paid
17056,Data 101,2024-03-18,free
17057,Data 101,2024-05-31,paid
17058,Python Intro,2024-07-30,free
17059,Python Intro,2024-01-07,free
17060,Data 101,2024-08-04,free
17061,SQL Basics,2024-05-29,paid
17062,Python Intro,2024-05-24,paid
17063,SQL Basics,2024-03-13,free
17064,Data 101,2024-08-31,free
17065,Python Intro,2024-08-10,free
17066,SQL Basics,2024-03-01,free
17067,Python Intro,2024-09-14,free
17068,SQL Basics,2024-03-07,paid
17069,Data 101,2024-02-28,free
17070,Data 101,2024-04-29,paid
17071,SQL Basics,2024-04-28,free
17072,Data 101,2024-09-03,free
17073,SQL Basics,2024-03-24,paid
17074,SQL Basics,2024-01-11,paid
17075,Data 101,2024-10-09,free
17076,Python Intro,2024-04-21,paid
17077,SQL Basics,2024-05-31,paid
17078,SQL Basics,2024-04-01,free
17079,Python Intro,2024-01-11,free
17080,Python Intro,2024-01-05,paid
17081,Data 101,2024-02-21,free
17082,Python Intro,2024-01-28,paid
17083,Data 101,2024-09-03,paid
17084,Python Intro,2024-03-12,paid
17085,SQL Basics,2024-10-14,paid
17086,Data 101,2024-03-30,paid
17087,Data 101,2024-09-14,paid
17088,Python Intro,2024-04-19,free
17089,Data 101,2024-06-04,paid
17090,Python Intro,2024-04-29,free
17091,Python Intro,2024-07-17,free
17092,Data 101,2024-02-20,paid
17093,Python Intro,2024-09-06,paid
17094,Data 101,2024-09-24,free
17095,Data 101,2024-10-24,paid
17096,Python Intro,2024-03-06,paid
17097,SQL Basics,2024-04-27,paid
17098,Python Intro,2024-06-18,paid
17099,Python Intro,2024-09-17,paid
17100,Data 101,2024-01-21,free
17101,SQL Basics,2024-07-11,free
17102,SQL Basics,2024-05-22,free
17103,Data 101,2024-10-23,free
17104,Python Intro,2024-01-23,paid
17105,Python Intro,2024-08-21,paid
17106,Data 101,2024-08-07,paid
17107,Data 101,2024-09-08,paid
17108,Python Intro,2024-05-21,free
17109,Python Intro,2024-03-19,free
17110,Data 101,2024-07-12,paid
17111,Python Intro,2024-07-12,free
17112,Python Intro,2024-07-10,free
17113,SQL Basics,2024-09-29,paid
17114,Data 101,2024-06-15,free
17115,Python Intro,2024-10-05,free
17116,Data 101,2024-08-15,paid
17117,Data 101,2024-07-10,free
17118,Python Intro,2024-01-03,free
17119,Python Intro,2024-06-17,free
17120,SQL Basics,2024-01-09,free
17121,Python Intro,2024-07-13,free
17122,Python Intro,2024-06-11,free
17123,Python Intro,2024-08-30,free
17124,Data 101,2024-04-25,paid
17125,Python Intro,2024-02-04,free
17126,Data 101,2024-05-09,paid
17127,Data 101,2024-08-10,paid
17128,Python Intro,2024-04-10,free
17129,SQL Basics,2024-01-09,paid
17130,Python Intro,2024-04-02,free
17131,Python Intro,2024-09-19,paid
17132,Data 101,2024-02-13,free
17133,Data 101,2024-07-18,free
17134,Python Intro,2024-01-05,free
17135,Data 101,2024-07-11,paid
17136,SQL Basics,2024-07-26,free
17137,SQL Basics,2024-08-24,paid
17138,Python Intro,2024-08-28,free
17139,Data 101,2024-05-02,free
17140,SQL Basics,2024-08-31,paid
17141,Python Intro,2024-01-20,free
17142,SQL Basics,2024-06-07,free
17143,Python Intro,2024-03-14,paid
17144,SQL Basics,2024-03-19,paid
17145,SQL Basics,2024-07-07,free
17146,SQL Basics,2024-07-26,paid
17147,SQL Basics,2024-09-09,free
17148,Python Intro,2024-06-12,paid
17149,Python Intro,2024-04-14,free
17150,Data 101,2024-05-24,paid
17151,SQL Basics,2024-01-26,free
17152,Data 101,2024-04-21,paid
17153,SQL Basics,2024-01-25,free
17154,SQL Basics,2024-10-23,free
17155,SQL Basics,2024-09-13,free
17156,Python Intro,2024-04-19,free
17157,SQL Basics,2024-07-01,paid
17158,Data 101,2024-01-25,paid
17159,Data 101,2024-10-19,paid
17160,SQL Basics,2024-01-24,paid
17161,SQL Basics,2024-09-14,paid
17162,Data 101,2024-06-28,free
17163,Python Intro,2024-02-26,free
17164,Python Intro,2024-04-18,free
17165,Data 101,2024-02-05,free
17166,SQL Basics,2024-02-04,paid
17167,Python Intro,2024-10-20,paid
17168,Data 101,2024-09-24,paid
17169,Python Intro,2024-09-06,paid
17170,SQL Basics,2024-07-02,paid
17171,Python Intro,2024-07-15,paid
17172,Data 101,2024-05-30,free
17173,Data 101,2024-09-19,paid
17174,SQL Basics,2024-10-06,paid
17175,SQL Basics,2024-09-11,paid
17176,SQL Basics,2024-02-15,free
17177,SQL Basics,2024-10-03,paid
17178,SQL Basics,2024-06-25,free
17179,Python Intro,2024-03-09,free
17180,SQL Basics,2024-05-02,free
17181,Python Intro,2024-03-16,free
17182,Python Intro,2024-06-22,free
17183,Python Intro,2024-03-02,paid
17184,SQL Basics,2024-03-08,free
17185,Data 101,2024-07-13,free
17186,SQL Basics,2024-05-16,paid
17187,SQL Basics,2024-04-29,free
17188,Data 101,2024-06-26,free
17189,SQL Basics,2024-05-28,free
17190,Data 101,2024-03-21,free
17191,Data 101,2024-02-15,paid
17192,Data 101,2024-10-20,free
17193,Data 101,2024-07-13,free
17194,SQL Basics,2024-07-20,free
17195,Data 101,2024-02-14,free
17196,Data 101,2024-09-10,paid
17197,Python Intro,2024-02-10,paid
17198,SQL Basics,2024-03-28,paid
17199,SQL Basics,2024-03-30,free
17200,Data 101,2024-03-10,paid
17201,SQL Basics,2024-04-29,paid
17202,Data 101,2024-05-23,paid
17203,Data 101,2024-10-18,paid
17204,Python Intro,2024-07-16,free
17205,SQL Basics,2024-10-21,free
17206,SQL Basics,2024-01-28,free
17207,Data 101,2024-09-07,paid
17208,Data 101,2024-05-15,free
17209,Data 101,2024-09-09,paid
17210,Python Intro,2024-01-04,free
17211,Data 101,2024-04-05,free
17212,Python Intro,2024-01-08,free
17213,Data 101,2024-09-10,paid
17214,SQL Basics,2024-09-08,free
17215,Data 101,2024-07-10,paid
17216,Data 101,2024-07-10,free
17217,Data 101,2024-01-29,free
17218,Python Intro,2024-01-27,free
17219,Data 101,2024-04-08,paid
17220,Data 101,2024-09-06,free
17221,Data 101,2024-03-02,free
17222,SQL Basics,2024-09-17,free
17223,Python Intro,2024-05-03,free
17224,SQL Basics,2024-01-28,free
17225,SQL Basics,2024-02-10,paid
17226,SQL Basics,2024-06-23,free
17227,Python Intro,2024-02-04,free
17228,Data 101,2024-02-11,paid
17229,SQL Basics,2024-06-01,free
17230,Data 101,2024-09-17,paid
17231,Data 101,2024-08-02,free
17232,Data 101,2024-02-26,free
17233,Data 101,2024-02-13,free
17234,Python Intro,2024-08-15,paid
17235,Python Intro,2024-04-21,free
17236,Data 101,2024-09-29,free
17237,SQL Basics,2024-04-20,free
17238,Python Intro,2024-02-01,paid
17239,Python Intro,2024-06-15,free
17240,SQL Basics,2024-07-16,paid
17241,Python Intro,2024-07-01,free
17242,SQL Basics,2024-06-12,free
17243,Data 101,2024-09-30,free
17244,Python Intro,2024-07-26,paid
17245,SQL Basics,2024-07-10,free
17246,SQL Basics,2024-07-14,free
17247,Data 101,2024-10-11,free
17248,Data 101,2024-03-23,paid
17249,Data 101,2024-05-21,free
17250,Python Intro,2024-07-14,free
17251,Data 101,2024-10-23,free
17252,Data 101,2024-01-12,paid
17253,Data 101,2024-08-04,paid
17254,Python Intro,2024-01-07,paid
17255,Python Intro,2024-01-20,paid
17256,Python Intro,2024-10-07,free
17257,Python Intro,2024-03-25,free
17258,Python Intro,2024-02-15,paid
17259,Python Intro,2024-06-02,paid
17260,Data 101,2024-03-30,free
17261,Data 101,2024-08-10,paid
17262,Python Intro,2024-05-19,paid
17263,Python Intro,2024-10-02,free
17264,Data 101,2024-02-11,free
17265,SQL Basics,2024-01-06,paid
17266,SQL Basics,2024-08-15,free
17267,Python Intro,2024-01-02,paid
17268,SQL Basics,2024-10-19,paid
17269,SQL Basics,2024-03-14,free
17270,SQL Basics,2024-07-05,paid
17271,Python Intro,2024-03-11,free
17272,Data 101,2024-04-24,free
17273,Python Intro,2024-07-28,free
17274,Python Intro,2024-01-27,paid
17275,SQL Basics,2024-09-11,paid
17276,Data 101,2024-01-19,free
17277,Python Intro,2024-07-12,free
17278,Data 101,2024-07-05,free
17279,Data 101,2024-08-25,free
17280,SQL Basics,2024-07-03,free
17281,Data 101,2024-05-31,paid
17282,Python Intro,2024-06-27,paid
17283,Data 101,2024-06-02,paid
17284,Data 101,2024-07-04,free
17285,Python Intro,2024-06-16,free
17286,SQL Basics,2024-01-19,free
17287,Python Intro,2024-10-19,free
17288,Python Intro,2024-09-09,free
17289,Data 101,2024-05-16,paid
17290,SQL Basics,2024-02-16,free
17291,Data 101,2024-10-26,paid
17292,Data 101,2024-08-22,paid
17293,Python Intro,2024-09-14,free
17294,SQL Basics,2024-02-16,free
17295,SQL Basics,2024-09-26,free
17296,Data 101,2024-10-26,paid
17297,Python Intro,2024-04-13,free
17298,Data 101,2024-04-29,paid
17299,SQL Basics,2024-03-06,paid
17300,Data 101,2024-06-09,paid
17301,Data 101,2024-02-06,paid
17302,SQL Basics,2024-07-05,paid
17303,Data 101,2024-09-29,paid
17304,SQL Basics,2024-09-18,free
17305,Python Intro,2024-08-08,paid
17306,Data 101,2024-06-19,free
17307,Data 101,2024-04-22,free
17308,Python Intro,2024-09-23,paid
17309,SQL Basics,2024-08-14,paid
17310,SQL Basics,2024-05-06,free
17311,Python Intro,2024-09-25,free
17312,Data 101,2024-08-24,free
17313,Data 101,2024-07-05,paid
17314,Python Intro,2024-03-07,paid
17315,SQL Basics,2024-06-15,paid
17316,Python Intro,2024-09-09,free
17317,Python Intro,2024-05-14,paid
17318,Data 101,2024-10-27,free
17319,SQL Basics,2024-01-19,paid
17320,SQL Basics,2024-03-09,free
17321,SQL Basics,2024-01-31,paid
17322,Data 101,2024-09-26,paid
17323,SQL Basics,2024-04-09,free
17324,SQL Basics,2024-04-20,free
17325,SQL Basics,2024-04-09,free
17326,SQL Basics,2024-05-14,paid
