order_id,product_id,qty,unit_price
2224,P04,4,30
2224,P06,3,60
2225,P04,1,30
2225,P03,3,45
2225,P01,4,89
2226,P06,4,60
2226,P02,3,240
2226,P03,2,45
2227,P01,4,89
2227,P07,1,18
2228,P02,3,240
2229,P01,1,89
2229,P02,2,240
2230,P01,2,89
2230,P01,4,89
2230,P05,2,180
2231,P03,3,45
2231,P06,1,60
2232,P02,1,240
2233,P05,3,180
2233,P04,2,30
2233,P04,4,30
2234,P05,4,180
2234,P05,2,180
2234,P04,3,30
2235,P02,4,240
2236,P01,1,89
2236,P03,1,45
2236,P02,4,240
2237,P04,1,30
2237,P04,1,30
2238,P03,1,45
2238,P05,3,180
2238,P03,4,45
2239,P05,1,180
2239,P05,2,180
2239,P03,2,45
2240,P05,4,180
2240,P06,3,60
2241,P03,1,45
2241,P06,3,60
2242,P04,1,30
2242,P03,3,45
2242,P02,1,240
2243,P04,4,30
2243,P03,3,45
2243,P07,4,18
2244,P06,4,60
2244,P02,2,240
2244,P06,3,60
2245,P06,4,60
2246,P06,1,60
2247,P06,1,60
2247,P04,2,30
2248,P06,4,60
2249,P06,2,60
2249,P01,2,89
2249,P05,2,180
2250,P03,2,45
2251,P02,3,240
2252,P05,4,180
2252,P07,4,18
2253,P05,4,180
2253,P02,1,240
2253,P07,1,18
2254,P03,2,45
2255,P07,1,18
2255,P01,1,89
2255,P01,3,89
2256,P04,2,30
2257,P04,3,30
2257,P02,4,240
2258,P04,1,30
2259,P02,4,240
2259,P02,1,240
2260,P02,3,240
2260,P05,3,180
2260,P06,1,60
2261,P04,1,30
2261,P03,2,45
2262,P01,1,89
2262,P03,1,45
2262,P05,3,180
2263,P06,1,60
2264,P03,4,45
2264,P03,1,45
2265,P07,4,18
2266,P06,4,60
2267,P07,3,18
2267,P07,1,18
2267,P05,1,180
2268,P01,3,89
2268,P07,1,18
2268,P05,3,180
2269,P03,2,45
2269,P07,3,18
2270,P05,3,180
2270,P03,1,45
2270,P01,2,89
2271,P07,4,18
2271,P06,2,60
2272,P02,3,240
2273,P04,3,30
2273,P05,1,180
2274,P02,3,240
2275,P01,4,89
2276,P07,1,18
2276,P01,3,89
2277,P07,4,-18
2278,P06,4,60
2278,P05,3,180
2279,P05,3,180
2279,P07,1,18
2280,P06,1,60
2280,P05,3,180
2281,P05,4,180
2281,P03,1,45
2282,P03,3,45
2283,P07,1,18
2284,P03,3,45
2285,P01,2,89
2285,P01,2,89
2286,P01,4,89
2287,P06,1,60
2287,P01,2,89
2287,P06,4,60
2288,P06,2,60
2289,P07,2,18
2289,P04,1,30
2290,P03,2,45
2291,P04,2,30
2291,P04,3,30
2291,P07,3,18
2292,P04,1,30
2292,P06,1,60
2293,P04,2,30
2293,P06,3,60
2293,P05,2,180
2294,P07,4,18
2294,P05,3,180
2295,P02,4,240
2295,P04,2,30
2295,P07,3,18
2296,P03,2,45
2296,P05,4,180
2296,P01,3,89
2297,P07,3,18
2298,P07,2,18
2298,P07,2,18
2299,P02,3,240
2299,P06,4,60
2299,P07,1,18
2300,P01,3,89
2301,P07,2,18
2302,P07,2,18
2303,P01,4,89
2303,P04,2,30
2304,P03,1,45
2304,P03,4,45
2304,P07,3,18
2305,P04,4,30
2306,P04,1,30
2306,P05,4,180
2307,P05,1,180
2308,P04,4,30
2309,P05,4,180
2309,P06,1,60
2310,P04,2,30
2311,P06,4,60
2311,P03,2,45
2312,P07,2,18
2313,P03,2,-45
2313,P04,4,30
2313,P06,1,60
2314,P06,4,60
2314,P02,2,240
2315,P03,4,45
2315,P03,2,45
2316,P06,4,60
2317,P07,4,18
2317,P05,1,180
2318,P04,1,30
2318,P05,1,180
2319,P01,1,89
2319,P06,2,60
2320,P06,4,60
2320,P04,4,30
2320,P01,4,89
2321,P04,1,30
2322,P07,1,18
2323,P05,3,180
2324,P01,4,89
2324,P01,3,89
2324,P07,4,18
2325,P05,4,180
2325,P05,1,180
2326,P07,1,18
2327,P05,2,180
2327,P06,3,60
2327,P06,2,60
2328,P05,4,180
2328,P07,4,18
2329,P05,4,180
2329,P07,3,18
2329,P04,1,30
2330,P05,4,180
2330,P04,4,30
2330,P04,3,30
2331,P01,3,89
2331,P03,1,45
2332,P02,4,240
2333,P06,1,60
2334,P05,4,180
2334,P05,1,180
2334,P06,3,60
2335,P04,2,30
2336,P06,2,60
2336,P05,1,180
2336,P01,2,89
2337,P05,1,180
2337,P05,2,180
2337,P05,3,180
2338,P01,2,89
2339,P06,2,60
2339,P04,3,30
2339,P05,1,180
2340,P05,2,180
2340,P03,1,45
2341,P03,4,45
2341,P05,2,180
2342,P07,1,18
2342,P07,4,18
2343,P01,2,89
2344,P04,4,30
2345,P02,1,240
2345,P02,1,240
2346,P01,4,89
2346,P01,1,89
2346,P03,2,45
2347,P03,2,45
2348,P02,3,240
2349,P03,4,45
2349,P01,1,89
2350,P07,2,18
2350,P07,3,18
2351,P02,1,240
2352,P01,4,89
2352,P06,4,60
2352,P03,1,45
2353,P03,4,45
2354,P04,4,30
2354,P06,3,60
2354,P01,4,89
2355,P04,1,30
2355,P03,1,45
2355,P07,1,18
2356,P07,1,18
2357,P02,3,240
2357,P07,2,18
2358,P03,4,45
2358,P04,1,30
2358,P04,1,30
2359,P04,3,30
2359,P05,1,180
2359,P05,4,180
2360,P01,2,89
2360,P03,4,45
2360,P03,2,45
2361,P01,3,89
2362,P02,1,240
2362,P04,3,30
2362,P07,3,18
2363,P03,3,45
2364,P04,2,30
2364,P01,4,89
2364,P06,2,60
2365,P01,1,89
2365,P02,2,240
2366,P03,1,45
2366,P06,2,60
2366,P01,3,89
2367,P02,1,240
2367,P05,1,180
2368,P06,4,60
2368,P05,3,180
2368,P01,3,89
2369,P05,1,180
2369,P02,2,240
2369,P07,4,18
2370,P04,3,30
2370,P05,4,180
2371,P04,2,30
2371,P06,1,60
2372,P06,1,60
2373,P01,4,89
2373,P07,2,18
2373,P04,4,30
2374,P03,2,45
2375,P02,1,240
2376,P05,2,180
2376,P01,2,89
2377,P05,3,180
2377,P01,3,89
2378,P03,3,45
2378,P05,4,180
2379,P07,1,18
2380,P02,4,240
2380,P02,2,240
2381,P04,3,30
2382,P06,2,60
2382,P06,3,60
2382,P05,4,180
2383,P05,3,180
2384,P07,3,18
2385,P03,1,45
2385,P03,2,45
2385,P04,4,30
2386,P02,4,240
2386,P04,1,30
2387,P05,2,180
2387,P07,3,18
2387,P07,4,18
2388,P06,4,60
2388,P03,4,45
2388,P03,4,45
2389,P04,3,30
2389,P03,1,45
2389,P07,1,18
2390,P05,2,180
2390,P04,2,30
2391,P04,1,30
2391,P02,3,240
2392,P04,1,30
2392,P04,4,30
2392,P02,1,240
2393,P04,3,30
2394,P05,2,180
2394,P06,1,60
2394,P01,1,89
2395,P06,3,60
2395,P06,1,60
2396,P05,1,180
2396,P01,4,89
2396,P06,1,60
2397,P02,3,240
2398,P06,3,60
2398,P01,4,89
2398,P02,4,240
2399,P03,2,45
2399,P01,2,89
2400,P06,2,60
2400,P06,1,60
2400,P03,4,45
2401,P02,4,240
2402,P07,3,18
2402,P06,2,60
2402,P07,3,18
2403,P06,3,60
2403,P02,4,240
2403,P07,4,18
2404,P01,1,89
2404,P05,3,180
2405,P06,1,60
2406,P01,3,89
2406,P01,1,89
2406,P02,3,240
2407,P06,4,60
2407,P06,2,60
2408,P05,1,180
2409,P02,4,240
2409,P07,2,18
2409,P06,4,60
2410,P01,3,89
2410,P02,2,240
2411,P06,2,60
2411,P03,2,45
2411,P06,4,60
2412,P06,2,60
2412,P07,2,18
2412,P05,4,180
2413,P07,1,18
2413,P07,4,18
2414,P01,3,89
2414,P07,1,18
2415,P06,3,60
2416,P06,1,60
2416,P06,1,60
2416,P03,1,45
2417,P02,1,240
2417,P04,4,30
2418,P01,1,89
2419,P06,4,60
2419,P06,2,60
2420,P05,2,180
2420,P01,3,89
2421,P03,4,45
2422,P03,2,45
2422,P07,4,18
2423,P06,2,60
2423,P04,2,30
2424,P06,1,60
2425,P07,1,18
2425,P05,2,180
2426,P01,2,89
2427,P02,2,240
2427,P06,2,60
2428,P02,4,240
2428,P05,3,180
2428,P06,1,60
2429,P06,2,60
2429,P02,4,240
2429,P07,4,18
2430,P06,2,60
2430,P07,3,18
2430,P02,4,240
2431,P03,3,45
2432,P02,3,240
2432,P05,3,180
2432,P01,3,89
2433,P04,1,30
2433,P01,2,89
2434,P01,3,89
2434,P02,3,240
2435,P06,2,60
2435,P04,4,30
2435,P03,4,45
2436,P06,3,60
2437,P07,2,18
2438,P03,1,45
2439,P05,4,180
2439,P07,2,18
2440,P01,2,89
2440,P01,3,89
2440,P04,4,30
2441,P06,4,60
2441,P05,4,180
2441,P03,2,45
2442,P02,4,240
2443,P02,4,240
2444,P06,4,60
2444,P02,3,240
2445,P03,1,45
2445,P06,2,60
2446,P05,2,180
2446,P05,1,180
2447,P07,1,18
2447,P06,1,60
2448,P05,2,180
2449,P03,4,45
2450,P03,1,45
2451,P03,1,-45
2451,P05,2,180
2451,P07,2,18
2452,P04,3,30
2453,P01,4,89
2453,P01,2,89
2453,P04,3,30
2454,P03,2,45
2455,P05,4,180
2455,P02,2,240
2455,P02,3,240
2456,P07,2,18
2457,P06,1,60
2457,P04,2,30
2458,P05,1,180
2458,P03,1,45
2458,P06,4,60
2459,P02,1,240
2460,P03,4,45
2460,P03,1,45
2461,P03,1,45
2461,P02,4,240
2462,P01,1,89
2462,P01,4,89
2463,P01,2,89
2463,P07,3,18
2463,P04,1,30
2464,P04,1,30
2464,P04,2,30
2465,P04,3,30
2465,P06,2,60
2465,P07,4,18
2466,P05,2,180
2467,P06,3,60
2468,P05,3,180
2468,P03,2,45
2469,P03,4,45
2469,P01,1,89
2470,P02,1,240
2470,P01,2,89
2470,P04,4,30
2471,P02,1,240
2471,P06,4,60
2472,P07,3,18
2472,P01,3,89
2473,P07,2,18
2473,P01,3,89
2473,P07,3,18
2474,P01,3,89
2475,P04,4,30
2476,P06,2,60
2477,P05,4,180
2478,P06,1,60
2479,P06,4,60
2479,P03,4,45
2479,P03,4,45
2480,P07,3,18
2480,P06,3,60
2481,P01,4,89
2481,P07,1,18
2482,P02,2,240
2482,P06,2,60
2483,P01,1,89
2483,P03,2,45
2484,P06,1,60
2485,P01,4,89
2485,P07,4,18
2486,P02,4,240
2486,P04,3,30
2486,P01,4,89
2487,P04,3,30
2487,P02,1,240
2488,P04,3,30
2488,P07,2,18
2488,P02,3,240
2489,P01,1,89
2489,P06,4,60
2489,P04,2,30
2490,P03,1,45
2490,P07,3,18
2490,P03,4,45
2491,P06,4,60
2491,P07,3,18
2491,P02,3,240
2492,P01,3,89
2493,P06,3,60
2494,P02,2,240
2494,P07,3,18
2495,P04,4,30
2495,P06,1,60
2495,P05,1,180
2496,P06,1,60
2497,P02,2,240
2498,P03,4,45
2499,P04,1,30
2499,P02,3,240
2499,P07,2,18
2500,P01,1,89
2500,P02,1,240
2500,P07,1,18
2501,P04,4,30
2502,P03,3,45
2503,P07,1,18
2504,P02,4,240
2504,P03,1,45
2504,P06,1,60
2505,P06,2,60
2505,P07,4,18
2505,P04,4,30
2506,P02,2,240
2507,P02,2,240
2507,P06,3,60
2507,P07,2,18
2508,P03,2,45
2509,P02,3,240
2510,P06,3,60
2510,P02,1,240
2510,P05,3,180
2511,P05,3,180
2511,P03,1,45
2512,P04,1,30
2512,P02,4,240
2512,P01,1,89
2513,P06,3,60
2513,P06,4,60
2513,P06,1,60
2514,P03,2,45
2514,P04,3,30
2515,P07,2,18
2515,P05,3,180
2516,P07,3,18
2516,P05,3,180
2517,P06,2,60
2517,P05,4,180
2517,P04,4,30
2518,P07,3,18
2519,P02,4,240
2520,P07,1,18
2520,P04,2,30
2520,P04,4,-30
2521,P06,3,60
2521,P06,3,60
2521,P03,3,45
2522,P02,3,240
2523,P01,4,89
2524,P07,1,18
2525,P04,4,30
2526,P03,4,45
2526,P04,1,30
2526,P05,3,180
2527,P03,2,45
2527,P06,1,60
2528,P02,3,240
2529,P05,2,180
2530,P07,2,18
2530,P02,1,240
2530,P04,1,30
2531,P06,1,60
2532,P05,1,180
2533,P06,2,60
2534,P03,1,45
2535,P04,2,30
2535,P03,1,45
2536,P04,4,30
2536,P01,4,89
2536,P06,4,60
2537,P04,2,30
2537,P05,2,180
2537,P01,4,89
2538,P02,3,240
2539,P07,3,18
2539,P02,3,240
2540,P04,4,30
2540,P01,1,89
2541,P07,2,18
2542,P01,2,89
2543,P07,4,18
2544,P04,3,30
2544,P03,2,45
2544,P03,2,45
2545,P07,4,18
2545,P04,1,30
2545,P02,1,240
2546,P02,2,240
2546,P04,4,30
2547,P03,4,45
2547,P07,3,18
2548,P06,2,60
2548,P04,4,30
2549,P07,1,18
2550,P02,4,240
2551,P04,1,30
2552,P06,2,60
2553,P05,3,180
2553,P02,3,240
2553,P05,1,180
2554,P04,1,30
2555,P01,4,89
2555,P07,4,18
2556,P04,2,30
2556,P04,2,30
2557,P06,4,60
2557,P02,2,240
2558,P02,3,240
2558,P04,1,30
2559,P03,4,45
2559,P02,3,240
2560,P05,4,180
2561,P03,4,45
2562,P02,4,240
2563,P01,4,89
2563,P07,2,18
2563,P03,4,45
2564,P03,3,45
2564,P01,4,89
2565,P04,1,30
2565,P07,4,18
2565,P02,3,240
2566,P01,3,89
2567,P06,2,60
2568,P07,2,18
2568,P03,2,45
2568,P04,3,30
2569,P04,4,30
2570,P03,3,45
2570,P05,4,180
2570,P01,1,89
2571,P05,4,180
2571,P03,4,45
2572,P06,3,60
2572,P02,3,240
2572,P06,2,60
2573,P06,3,60
2573,P04,4,30
2573,P05,1,180
2574,P06,1,60
2575,P02,3,240
2575,P06,4,60
2576,P05,2,180
2576,P07,4,18
2576,P06,1,60
2577,P07,4,18
2577,P03,2,45
2578,P01,2,89
2578,P06,3,60
2578,P07,3,18
2579,P07,1,18
2579,P07,4,18
2580,P02,3,240
2580,P02,1,240
2580,P03,2,45
2581,P03,2,45
2581,P03,1,45
2582,P01,4,89
2582,P05,2,180
2582,P04,1,30
2583,P03,3,45
2583,P02,3,240
2584,P02,4,240
2584,P05,2,180
2584,P04,2,30
2585,P04,3,30
2585,P05,4,180
2586,P07,2,18
2587,P04,4,30
2587,P04,1,30
2588,P06,2,60
2588,P05,1,180
2588,P07,3,18
2589,P06,1,60
2590,P01,3,89
2591,P01,4,89
2592,P02,3,240
2592,P04,3,30
2593,P07,3,18
2593,P07,2,18
2593,P04,2,30
2594,P02,2,240
2594,P07,2,18
2595,P05,3,180
2596,P03,1,45
2596,P07,4,18
2597,P04,2,30
2597,P07,2,18
2598,P03,3,45
2598,P01,1,89
2598,P04,4,30
2599,P03,2,45
2600,P07,1,18
2600,P03,2,45
2600,P03,4,45
2601,P01,2,89
2602,P04,2,30
2603,P02,1,240
2604,P04,3,30
2604,P07,3,18
2605,P03,1,45
2605,P03,4,45
2605,P02,4,240
2606,P04,3,30
2606,P07,1,18
2606,P07,4,18
2607,P02,3,240
2607,P05,3,180
2608,P03,2,45
2608,P01,2,89
2609,P04,2,30
2610,P05,3,180
2610,P07,1,18
2611,P04,3,30
2611,P07,3,18
2611,P02,3,240
2612,P07,1,18
2612,P07,3,18
2613,P01,2,89
2614,P05,2,180
2614,P04,2,30
2615,P02,4,240
2615,P04,2,30
2615,P02,4,240
2616,P07,2,18
2616,P03,3,45
2617,P06,2,60
2617,P07,3,18
2618,P01,3,89
2618,P03,1,45
2619,P06,3,60
2620,P05,4,180
2620,P02,2,240
2621,P04,1,30
2621,P07,3,18
2621,P06,2,60
2622,P05,1,180
2622,P05,4,180
2623,P04,2,30
2623,P03,3,45
2623,P03,2,45
2624,P06,1,60
2624,P07,4,18
2624,P07,3,18
2625,P04,2,30
2625,P06,3,60
2625,P06,3,60
2626,P02,1,240
2627,P07,3,18
2627,P07,4,18
2627,P02,3,240
