txn_id,date,account_id,beneficiary_id,amount,channel
73669,2024-05-28,2334,6268,282875,branch
73670,2024-05-23,1088,5652,30628,web
73671,2024-06-22,1024,7430,267169,web
73672,2024-05-24,533,8856,273744,web
73673,2024-05-15,3363,7234,46585,branch
73674,2024-05-21,1399,7147,11251,branch
73675,2024-01-30,3074,8888,160210,branch
73676,2024-02-23,3911,5291,241372,branch
73677,2024-05-24,2697,5343,20318,web
73678,2024-04-23,116,7660,34564,mobile
73679,2024-05-08,2824,5485,190157,web
73680,2024-01-19,1430,5622,35098,branch
73681,2024-06-20,2897,8075,146912,mobile
73682,2024-04-26,1049,6092,267039,branch
73683,2024-06-06,1852,6560,17735,branch
73684,2024-03-11,2399,7803,102597,branch
73685,2024-06-04,1373,5747,96956,web
73686,2024-02-01,2814,6641,10959,web
73687,2024-01-23,503,5982,80401,web
73688,2024-04-29,3933,6741,393469,branch
73689,2024-01-11,2159,6189,21664,web
73690,2024-04-26,381,5357,30221,web
73691,2024-06-16,1915,8084,120260,web
73692,2024-03-16,3196,8002,383508,web
73693,2024-01-25,3505,6377,91052,web
73694,2024-05-10,1537,7149,65782,branch
73695,2024-02-25,133,6087,23278,branch
73696,2024-05-29,2735,8391,46685,branch
73697,2024-03-09,2096,6362,33317,web
73698,2024-06-29,1847,7313,285140,mobile
73699,2024-01-12,3636,8856,64811,mobile
73700,2024-04-17,956,5946,70515,web
73701,2024-06-15,3714,7789,19325,mobile
73702,2024-01-21,2661,8651,375694,branch
73703,2024-04-04,2585,8767,88686,branch
73704,2024-04-09,800,6931,75199,branch
73705,2024-03-16,3154,8337,95461,mobile
73706,2024-03-08,1737,6217,252999,mobile
73707,2024-02-05,1108,8533,22846,web
73708,2024-04-10,2702,6372,21995,web
73709,2024-05-10,1203,8364,63788,mobile
73710,2024-02-02,3034,8790,43883,web
73711,2024-05-24,934,5768,129629,web
73712,2024-05-22,868,7715,221836,mobile
73713,2024-01-24,3504,7109,170619,mobile
73714,2024-06-06,1253,7100,178148,mobile
73715,2024-03-17,3681,7134,345454,web
73716,2024-04-04,2956,8145,247363,web
73717,2024-02-01,3105,6721,44751,mobile
73718,2024-05-18,1669,7894,38740,mobile
73719,2024-06-03,126,8848,67049,mobile
73720,2024-06-17,2212,5164,126442,mobile
73721,2024-06-27,1517,7464,327021,branch
73722,2024-04-10,830,5897,217075,branch
73723,2024-03-02,3751,5393,23305,mobile
73724,2024-04-08,121,8950,22813,branch
73725,2024-05-15,87,6384,303070,mobile
73726,2024-02-22,2688,6729,58606,branch
73727,2024-02-21,2894,5239,21676,web
73728,2024-03-07,2648,6090,27190,mobile
73729,2024-05-23,2495,8766,19032,branch
73730,2024-04-15,1705,6836,34095,web
73731,2024-04-30,2803,5357,76343,mobile
73732,2024-05-29,2115,5239,29836,branch
73733,2024-02-14,2202,6690,40504,web
73734,2024-06-08,1522,5511,25656,branch
73735,2024-01-25,1920,5389,23122,web
73736,2024-01-08,1793,8261,327855,mobile
73737,2024-03-14,1641,7994,85194,web
73738,2024-05-30,2735,5059,48523,web
73739,2024-02-02,3695,7239,69132,branch
73740,2024-01-14,1255,7427,23440,branch
73741,2024-01-29,2987,7959,109400,mobile
73742,2024-01-16,2350,8163,11669,mobile
73743,2024-05-09,2249,6929,17346,branch
73744,2024-01-25,1571,6224,201689,branch
73745,2024-02-05,3292,5034,9807,branch
73746,2024-01-30,472,6520,55594,branch
73747,2024-06-27,1200,6518,254458,branch
73748,2024-06-20,2387,6336,82610,web
73749,2024-05-22,3821,6906,169606,web
73750,2024-01-21,2800,7820,282586,branch
73751,2024-05-18,1955,6902,81746,branch
73752,2024-05-14,3971,8374,115989,web
73753,2024-03-05,390,6222,13799,mobile
73754,2024-02-04,480,5103,262264,web
73755,2024-01-11,2794,7298,78234,mobile
73756,2024-04-05,271,6892,81171,mobile
73757,2024-02-06,2519,6303,99023,web
73758,2024-05-01,1890,5589,25858,mobile
73759,2024-06-17,3051,6241,50006,web
73760,2024-05-01,2058,5277,166588,mobile
73761,2024-01-01,2214,6123,157313,branch
73762,2024-04-26,3906,5015,180828,branch
73763,2024-01-23,3697,7898,21331,branch
73764,2024-06-12,2213,5065,45775,mobile
73765,2024-01-04,2190,6898,107974,web
73766,2024-03-02,3226,6560,76793,branch
73767,2024-04-09,659,6495,131075,web
73768,2024-02-21,225,5237,47655,web
73769,2024-01-20,2351,7579,22329,branch
73770,2024-02-23,1301,8415,337113,branch
73771,2024-06-07,159,6712,10181,web
73772,2024-05-20,3949,8074,234393,branch
73773,2024-06-25,334,5572,172414,web
73774,2024-04-05,1447,5056,138500,web
73775,2024-05-14,2418,6804,17512,branch
73776,2024-03-10,3707,5119,37436,mobile
73777,2024-02-14,2928,7992,395441,branch
73778,2024-03-14,1690,8296,59644,web
73779,2024-03-18,1001,8309,86390,web
73780,2024-01-23,2775,5823,17922,mobile
73781,2024-02-27,2196,7761,199231,branch
73782,2024-06-24,3919,7150,100281,mobile
73783,2024-05-28,2152,5125,234787,mobile
73784,2024-02-01,1333,8418,21799,branch
73785,2024-01-20,3084,7869,268149,branch
73786,2024-05-25,892,6620,8258,branch
73787,2024-02-02,1403,5782,54674,branch
73788,2024-06-27,3932,5601,35446,web
73789,2024-01-04,2366,6112,13222,mobile
73790,2024-05-27,3681,6414,29218,branch
73791,2024-01-01,3784,7715,31834,mobile
73792,2024-02-24,1540,6577,8695,mobile
73793,2024-06-12,3700,5605,122458,branch
73794,2024-03-23,1091,5700,31003,mobile
73795,2024-06-13,2944,7353,245412,mobile
73796,2024-02-12,240,6026,8302,branch
73797,2024-05-19,2635,5404,92971,web
73798,2024-02-14,3641,8934,15666,branch
73799,2024-03-23,3496,6846,205062,mobile
73800,2024-06-17,1625,7564,228454,branch
73801,2024-04-01,372,6528,19299,mobile
73802,2024-04-29,1654,8833,193451,branch
73803,2024-02-10,3892,7220,101209,branch
73804,2024-03-24,976,6243,46561,web
73805,2024-06-03,2088,5710,348180,branch
73806,2024-05-06,20,7562,22820,mobile
73807,2024-04-24,2150,6795,17368,web
73808,2024-06-13,2257,7684,43044,web
73809,2024-03-23,642,6182,13486,mobile
73810,2024-05-17,1205,6180,19120,branch
73811,2024-02-26,3740,8665,82850,branch
73812,2024-06-11,2015,6363,12610,mobile
73813,2024-05-12,3465,7808,16772,branch
73814,2024-04-16,1050,5428,213529,branch
73815,2024-06-20,3944,6059,64081,branch
73816,2024-06-20,3232,6655,9517,branch
73817,2024-05-16,1469,7871,248543,mobile
73818,2024-03-19,2943,5905,14929,branch
73819,2024-01-02,1997,7397,19392,branch
73820,2024-03-17,1202,7165,91403,branch
73821,2024-04-10,3756,8847,135946,branch
73822,2024-04-30,914,8700,103844,mobile
73823,2024-05-11,1332,7840,343462,web
73824,2024-06-19,482,5928,10897,web
73825,2024-03-24,2963,6445,392499,mobile
73826,2024-04-09,3213,6551,13159,branch
73827,2024-02-02,3229,7164,62356,branch
73828,2024-04-19,2995,5037,18417,web
73829,2024-03-10,1054,8263,40224,mobile
73830,2024-06-07,947,8582,96745,mobile
73831,2024-03-30,2188,6764,83867,web
73832,2024-02-19,334,6255,11636,web
73833,2024-01-27,2355,6340,188356,mobile
73834,2024-04-18,3325,6677,297338,web
73835,2024-03-10,344,7594,39384,mobile
73836,2024-05-31,341,6176,9120,branch
73837,2024-02-25,1660,7942,19077,branch
73838,2024-05-28,2079,8581,34264,mobile
73839,2024-04-14,3216,7865,22253,mobile
73840,2024-02-10,3015,8510,66728,mobile
73841,2024-01-18,223,5869,27998,web
73842,2024-04-25,626,7741,306327,web
73843,2024-06-12,133,8306,12669,web
73844,2024-04-01,1814,8027,152924,web
73845,2024-02-26,3430,6631,427269,web
73846,2024-05-17,529,5011,198111,mobile
73847,2024-01-03,1616,5807,273169,branch
73848,2024-03-19,3414,5758,316679,branch
73849,2024-03-11,2978,7759,56487,branch
73850,2024-06-07,2821,6228,100102,mobile
73851,2024-01-11,3060,5253,31617,mobile
73852,2024-02-11,3991,7982,176683,web
73853,2024-06-27,3378,8608,103318,mobile
73854,2024-02-06,2753,8756,338659,web
73855,2024-05-19,1000,8362,239347,web
73856,2024-03-20,1083,6581,121388,mobile
73857,2024-05-12,1577,7937,171208,mobile
73858,2024-05-12,1539,7041,12522,branch
73859,2024-05-25,1300,7332,15358,branch
73860,2024-02-05,1093,7326,18460,branch
73861,2024-01-10,1529,6588,83330,branch
73862,2024-01-02,3637,8266,86625,web
73863,2024-02-17,3554,8134,11609,branch
73864,2024-02-15,3504,5641,52158,mobile
73865,2024-01-29,2512,6576,397122,web
73866,2024-04-06,1159,6125,63526,branch
73867,2024-05-08,3029,5227,210377,web
73868,2024-03-30,3861,6430,12598,web
73869,2024-05-04,1020,6898,81027,web
73870,2024-01-21,3943,5828,24520,branch
73871,2024-02-10,452,6541,8962,branch
73872,2024-06-28,2588,5504,11887,mobile
73873,2024-03-31,3028,5380,64589,mobile
73874,2024-05-12,2876,6357,162772,branch
73875,2024-02-02,2960,8518,26132,web
73876,2024-04-13,3693,7199,60657,mobile
73877,2024-04-30,450,8879,175592,mobile
73878,2024-05-21,3006,7067,10207,web
73879,2024-06-02,520,6036,25104,branch
73880,2024-04-24,438,5712,8581,branch
73881,2024-05-02,2603,7124,269461,mobile
73882,2024-05-06,25,6673,14048,mobile
73883,2024-01-06,3137,7026,146062,branch
73884,2024-05-07,2023,6764,255648,mobile
73885,2024-02-28,2484,6557,13767,branch
73886,2024-03-15,2676,7703,70223,mobile
73887,2024-02-17,1153,6588,22640,branch
73888,2024-05-19,356,7099,31916,web
73889,2024-06-01,2676,5439,41332,mobile
73890,2024-01-13,647,8457,15621,mobile
73891,2024-03-07,3969,8424,80924,web
73892,2024-04-16,961,6430,17952,branch
73893,2024-02-24,2702,8560,16188,mobile
73894,2024-06-22,2516,5561,281799,web
73895,2024-02-27,1475,6404,52557,branch
73896,2024-03-18,3100,7363,55495,branch
73897,2024-02-16,2620,8860,57611,mobile
73898,2024-05-01,1312,7165,25502,web
73899,2024-05-19,1524,8074,123493,branch
73900,2024-06-15,3165,7871,126427,mobile
73901,2024-01-29,2702,8273,388213,mobile
73902,2024-05-30,2247,5833,309733,mobile
73903,2024-05-02,1754,6910,152158,web
73904,2024-01-01,392,7889,24209,web
73905,2024-01-15,3971,7105,371837,web
73906,2024-06-28,190,5220,200023,mobile
73907,2024-05-27,3064,7145,10377,branch
73908,2024-01-22,983,8574,258734,mobile
73909,2024-05-14,3452,8259,61876,mobile
73910,2024-03-23,3442,7575,19472,branch
73911,2024-02-10,1068,5975,15273,web
73912,2024-02-04,1676,7815,155040,web
73913,2024-06-07,2904,7621,236294,mobile
73914,2024-02-11,1369,6134,180811,web
73915,2024-06-01,835,6952,80196,branch
73916,2024-01-04,2834,8534,39831,web
73917,2024-03-13,2890,6921,34536,mobile
73918,2024-02-24,2472,7475,45422,web
73919,2024-05-22,1219,7388,336872,web
73920,2024-01-08,2125,5356,33523,web
73921,2024-06-28,2959,6372,50608,branch
73922,2024-06-11,2428,5894,9645,branch
73923,2024-01-25,109,7565,33961,branch
73924,2024-05-13,836,8203,38715,web
73925,2024-06-28,1778,7417,105441,web
73926,2024-04-07,2702,8857,49136,web
73927,2024-01-31,894,6584,344722,mobile
73928,2024-01-06,3901,6373,326085,branch
73929,2024-05-12,18,8876,166537,web
73930,2024-06-23,1254,5598,22722,web
73931,2024-03-01,1468,6653,12937,mobile
73932,2024-03-29,3694,5679,25056,mobile
73933,2024-05-11,1801,8823,25314,branch
73934,2024-02-12,1935,7935,203777,branch
73935,2024-03-30,82,8624,16607,web
73936,2024-02-05,2660,8192,402262,branch
73937,2024-03-02,3533,5493,9070,web
73938,2024-04-23,2115,5335,8585,mobile
73939,2024-02-02,1349,6597,16969,branch
73940,2024-04-09,2831,5160,25522,web
73941,2024-05-26,3920,7544,111491,branch
73942,2024-01-22,3110,5330,9889,web
73943,2024-06-07,2736,6415,8660,branch
73944,2024-03-12,3312,6675,167102,mobile
73945,2024-05-25,1999,8969,303282,mobile
73946,2024-04-12,979,7318,9197,web
73947,2024-04-20,2826,5830,44529,branch
73948,2024-02-14,3771,8630,41281,mobile
73949,2024-06-08,2973,8987,48699,mobile
73950,2024-06-08,242,6820,19560,web
73951,2024-03-07,1689,7194,19020,mobile
73952,2024-04-05,1027,6542,170745,mobile
73953,2024-03-25,685,6220,118886,mobile
73954,2024-05-26,2086,8266,39222,branch
73955,2024-01-17,656,6446,345854,branch
73956,2024-06-29,2771,6808,8251,mobile
73957,2024-02-24,2527,5464,309951,branch
73958,2024-01-16,3624,5349,35445,mobile
73959,2024-02-17,1819,7248,198376,mobile
73960,2024-06-13,3496,6939,238967,web
73961,2024-03-20,3606,8375,36807,web
73962,2024-01-02,600,8442,59975,mobile
73963,2024-02-17,1422,7286,237334,mobile
73964,2024-01-16,1832,8741,18308,web
73965,2024-06-01,866,6507,46659,mobile
73966,2024-05-28,2409,5588,25134,web
73967,2024-03-26,2728,7980,115796,web
73968,2024-02-26,2634,8540,8262,branch
73969,2024-04-03,3372,6369,102645,branch
73970,2024-01-24,514,5924,190060,mobile
73971,2024-02-08,1463,6022,13963,web
73972,2024-02-27,2690,5984,81120,branch
73973,2024-03-12,1848,5440,374462,web
73974,2024-02-12,2450,6826,76512,mobile
73975,2024-02-02,1946,6781,95083,web
73976,2024-02-25,667,5022,47957,web
73977,2024-06-27,3484,6140,19582,mobile
73978,2024-06-18,2267,8125,345512,branch
73979,2024-04-01,2597,5580,54313,branch
73980,2024-06-16,1370,6745,137345,web
73981,2024-04-05,1046,6862,15572,web
73982,2024-01-14,786,5650,63106,mobile
73983,2024-02-15,1979,5085,17384,web
73984,2024-04-07,2451,6511,301352,branch
73985,2024-06-08,2519,5031,154015,mobile
73986,2024-02-28,2699,8016,110011,branch
73987,2024-04-13,2320,6682,15178,mobile
73988,2024-02-20,3724,6006,214648,branch
73989,2024-03-05,1067,6006,167044,web
73990,2024-06-06,53,7404,223341,mobile
73991,2024-03-18,3530,6649,10808,web
73992,2024-04-12,1639,8056,51380,branch
73993,2024-05-09,2166,6473,153735,branch
73994,2024-06-15,3912,6544,14384,mobile
73995,2024-05-28,895,6212,211090,branch
73996,2024-02-06,1684,5049,255668,mobile
73997,2024-01-09,786,5429,134915,mobile
73998,2024-05-17,2856,5515,21252,branch
73999,2024-03-11,3501,5604,287895,web
74000,2024-03-21,249,7198,10280,mobile
74001,2024-05-08,1384,6413,14036,mobile
74002,2024-02-03,1401,5747,88797,mobile
74003,2024-05-05,3424,8082,376981,branch
74004,2024-02-13,564,6038,8263,web
74005,2024-02-10,1232,7176,18080,mobile
74006,2024-03-29,819,8785,113529,branch
74007,2024-01-20,2778,7803,14404,mobile
74008,2024-05-04,2672,5602,141919,mobile
74009,2024-06-13,2395,7008,8602,branch
74010,2024-02-23,3750,8054,117970,web
74011,2024-06-15,3454,8557,13080,mobile
74012,2024-04-09,3703,6422,97950,branch
74013,2024-03-21,1686,7443,321057,mobile
74014,2024-01-28,2276,8868,182728,mobile
74015,2024-06-03,2364,8645,139049,branch
74016,2024-05-21,2012,6422,30336,branch
74017,2024-04-24,3900,8152,90258,web
74018,2024-04-09,3515,5226,22648,mobile
74019,2024-03-04,1,8244,8817,mobile
74020,2024-03-24,3739,7779,20392,mobile
74021,2024-05-26,653,8847,21223,mobile
74022,2024-02-27,3792,6993,273804,branch
74023,2024-02-21,3127,8547,36081,mobile
74024,2024-04-30,3363,7787,129048,branch
74025,2024-05-17,2124,8992,9813,branch
74026,2024-04-26,3458,7981,225510,branch
74027,2024-06-25,3405,5003,76372,mobile
74028,2024-01-27,2802,8822,163995,web
74029,2024-01-09,2024,6152,256662,web
74030,2024-01-20,3418,6539,126878,web
74031,2024-04-27,2778,5977,16956,web
74032,2024-06-07,2628,7434,69746,mobile
74033,2024-01-27,1101,6778,122598,branch
74034,2024-03-31,1423,7183,29052,mobile
74035,2024-05-16,1428,5114,11544,mobile
74036,2024-05-20,3960,7659,251844,web
74037,2024-05-25,3489,8246,20694,mobile
74038,2024-02-29,3201,8846,187205,mobile
74039,2024-05-16,1096,8754,15280,mobile
74040,2024-02-17,591,8593,118676,branch
74041,2024-03-13,1220,7966,11431,branch
74042,2024-02-10,475,6293,72642,branch
74043,2024-02-19,1610,8687,8178,web
74044,2024-02-27,1917,5299,36175,branch
74045,2024-03-06,3207,8366,182144,mobile
74046,2024-05-11,942,8292,86402,web
74047,2024-05-22,1405,7572,24178,branch
74048,2024-02-27,235,5015,984461,web
74049,2024-04-26,3624,5046,10008,mobile
74050,2024-01-03,417,6037,45668,web
74051,2024-01-15,731,7630,265696,mobile
74052,2024-03-04,3323,7920,148636,mobile
74053,2024-03-12,2212,8803,103963,branch
74054,2024-03-13,916,8623,318022,mobile
74055,2024-05-06,3586,8140,36524,branch
74056,2024-05-09,3994,6957,27495,branch
74057,2024-06-19,996,5230,198393,web
74058,2024-03-07,2560,7709,345706,web
74059,2024-05-18,1845,7345,193918,mobile
74060,2024-01-15,1442,6991,329736,mobile
74061,2024-06-06,337,5391,52362,branch
74062,2024-03-07,1175,5026,33969,web
74063,2024-04-24,2553,8419,63768,web
74064,2024-03-01,577,5226,149774,branch
74065,2024-03-18,3489,5809,90856,mobile
74066,2024-03-29,2750,7585,16404,branch
74067,2024-01-21,2058,5130,8636,web
74068,2024-01-15,1560,8894,237427,branch
74069,2024-05-27,446,5526,20890,web
74070,2024-05-28,1242,6284,19829,branch
74071,2024-02-07,822,6953,184502,branch
74072,2024-04-26,1886,6403,89389,mobile
74073,2024-06-17,362,5521,108876,branch
74074,2024-02-05,2520,6307,114850,branch
74075,2024-05-21,223,8184,204487,branch
74076,2024-04-03,3379,8312,13653,web
74077,2024-05-05,621,5053,12147,web
74078,2024-02-26,243,7610,201164,mobile
74079,2024-01-15,1906,8151,91854,branch
74080,2024-02-25,413,6915,9033,web
74081,2024-03-11,1612,6498,97765,branch
74082,2024-02-08,2494,6823,441219,branch
74083,2024-01-13,3250,6563,354755,branch
74084,2024-03-07,2661,8287,331078,branch
74085,2024-05-24,1277,5223,150174,mobile
74086,2024-05-04,981,8882,109409,branch
74087,2024-06-28,3507,7067,154824,branch
74088,2024-05-16,2701,7564,16379,branch
74089,2024-01-02,482,6092,13731,web
74090,2024-01-24,3616,5675,76536,web
74091,2024-05-03,182,7070,228770,mobile
74092,2024-01-27,3772,7312,365328,branch
74093,2024-01-27,3297,5129,167899,branch
74094,2024-05-10,285,8063,16833,web
74095,2024-04-03,211,8904,100412,branch
74096,2024-05-31,10,7751,61219,mobile
74097,2024-03-25,1218,7938,125550,web
74098,2024-02-09,623,6536,60071,branch
74099,2024-01-01,3509,8376,130180,mobile
74100,2024-06-29,2466,6689,38079,mobile
74101,2024-03-30,3417,5404,194483,web
74102,2024-04-10,3609,8862,83891,mobile
74103,2024-03-13,1434,5776,312325,web
74104,2024-05-22,1226,7953,212902,web
74105,2024-02-07,75,8278,20387,branch
74106,2024-01-09,3777,8003,10305,branch
74107,2024-06-19,1745,5412,192791,web
74108,2024-01-07,2930,6129,84280,mobile
74109,2024-03-13,2854,7168,436622,mobile
74110,2024-06-28,3887,5007,969545,mobile
74111,2024-03-18,1743,8677,18878,mobile
74112,2024-06-05,2060,5461,93029,branch
74113,2024-01-25,3044,6043,390456,mobile
74114,2024-01-29,3548,5797,96361,branch
74115,2024-03-31,1523,8044,21252,mobile
74116,2024-04-27,311,7362,37461,mobile
74117,2024-02-25,1239,5810,42326,mobile
74118,2024-06-12,2254,5880,10212,branch
74119,2024-06-26,3639,6063,29247,mobile
74120,2024-05-29,771,6127,116695,mobile
74121,2024-01-06,605,6911,44385,branch
74122,2024-05-26,3871,7141,241956,branch
74123,2024-03-19,463,8846,16627,web
74124,2024-04-20,2424,6854,61548,branch
74125,2024-03-08,3117,7518,22635,branch
74126,2024-05-24,1678,5880,258906,mobile
74127,2024-02-28,2467,7037,13175,branch
74128,2024-06-10,686,7249,56875,mobile
74129,2024-04-24,1431,5090,413968,mobile
74130,2024-06-03,2047,7378,32646,web
74131,2024-04-05,1685,8666,156732,mobile
74132,2024-06-15,432,6709,31905,mobile
74133,2024-06-17,2766,5533,383488,branch
74134,2024-02-02,163,7501,356092,mobile
74135,2024-04-07,1718,8427,79451,mobile
74136,2024-05-07,790,8458,56467,branch
74137,2024-04-28,3360,6063,40649,branch
74138,2024-04-15,2411,6505,339510,branch
74139,2024-06-26,585,8221,207042,mobile
74140,2024-02-01,2771,8286,65827,branch
74141,2024-03-05,2294,5124,24110,branch
74142,2024-04-16,3009,5112,27600,web
74143,2024-01-14,1734,8765,62797,branch
74144,2024-02-06,3787,8479,12236,web
74145,2024-01-11,512,5642,12989,branch
74146,2024-02-05,3433,5921,131431,web
74147,2024-02-09,1523,5075,274560,branch
74148,2024-01-01,133,8476,107274,mobile
74149,2024-01-05,3852,6942,61686,branch
74150,2024-02-24,214,8209,30354,branch
74151,2024-05-24,2495,7644,78319,branch
74152,2024-04-20,3482,8830,214478,mobile
74153,2024-03-30,1880,5637,14354,mobile
74154,2024-01-22,3659,5187,51966,mobile
74155,2024-06-05,2738,8122,12046,mobile
74156,2024-03-04,2469,6031,204914,branch
74157,2024-06-12,3364,6809,293730,web
74158,2024-02-06,3050,5790,8638,branch
74159,2024-03-10,665,5312,235274,mobile
74160,2024-04-06,1414,8762,145183,branch
74161,2024-04-14,2186,7772,26471,mobile
74162,2024-06-09,2912,8030,30110,mobile
74163,2024-01-08,3513,8304,13526,mobile
74164,2024-05-29,1252,7130,141094,branch
74165,2024-06-27,504,5760,18173,web
74166,2024-02-05,3878,8000,25452,branch
74167,2024-06-29,875,6529,47842,mobile
74168,2024-01-04,737,7460,106000,mobile
74169,2024-06-23,986,5838,150558,mobile
74170,2024-04-17,2736,5597,20143,web
74171,2024-06-18,1587,5595,215534,web
74172,2024-01-16,977,6196,32033,web
74173,2024-04-06,919,6330,108581,branch
74174,2024-01-29,3220,9000,33591,mobile
74175,2024-02-25,1264,8666,207643,web
74176,2024-05-23,1356,5481,249658,branch
74177,2024-02-14,2013,8121,184739,web
74178,2024-06-13,2089,8978,90786,web
74179,2024-05-11,821,8228,135462,mobile
74180,2024-02-25,3927,5972,16274,branch
74181,2024-01-22,2706,7093,17201,web
74182,2024-04-04,82,7109,15559,mobile
74183,2024-05-21,1268,6054,248084,branch
74184,2024-03-24,308,5458,31452,branch
74185,2024-04-28,786,6056,13310,mobile
74186,2024-04-24,289,6943,12671,branch
74187,2024-05-25,1111,8164,25166,web
74188,2024-05-07,175,8840,15269,branch
74189,2024-04-20,1922,5223,8452,web
74190,2024-02-23,1392,8466,48939,branch
74191,2024-03-13,1316,8675,8885,web
74192,2024-05-17,3380,7351,12319,mobile
74193,2024-01-07,2321,5971,107948,branch
74194,2024-06-28,3356,6576,11064,web
74195,2024-06-22,1194,5590,107622,branch
74196,2024-04-18,542,5674,96892,web
74197,2024-03-16,831,7603,14097,branch
74198,2024-02-27,3998,6589,19239,branch
74199,2024-06-12,938,7155,69205,web
74200,2024-04-04,1340,5039,12367,branch
74201,2024-02-21,3600,5865,93432,mobile
74202,2024-01-22,2349,8683,257721,branch
74203,2024-01-04,3722,8588,39383,mobile
74204,2024-02-25,2930,7907,14515,branch
74205,2024-01-09,881,7895,358527,branch
74206,2024-04-19,1501,5331,12528,branch
74207,2024-02-11,1637,5121,132733,web
74208,2024-05-20,1313,8471,12578,web
74209,2024-06-01,482,8251,145855,branch
74210,2024-01-18,639,8556,14192,branch
74211,2024-04-19,657,8510,313644,branch
74212,2024-04-04,2492,7677,17673,mobile
74213,2024-05-20,278,8522,25600,mobile
74214,2024-03-27,2785,6299,48787,mobile
74215,2024-01-10,3829,8509,45173,web
74216,2024-02-14,2887,8157,120624,branch
74217,2024-04-26,1335,8588,17656,web
74218,2024-03-21,3584,5743,10934,mobile
74219,2024-03-10,2722,5002,944662,branch
74220,2024-01-18,94,6506,50957,mobile
74221,2024-03-12,2050,6686,20161,branch
74222,2024-03-03,603,5236,13507,mobile
74223,2024-06-18,2703,8924,10919,web
74224,2024-05-31,867,7564,188060,branch
74225,2024-01-28,2649,5383,21921,web
74226,2024-03-15,23,6939,153616,mobile
74227,2024-05-16,928,5287,92323,web
74228,2024-05-22,3373,6173,10541,mobile
74229,2024-03-02,3140,7700,11124,web
74230,2024-06-28,2521,8006,250563,mobile
74231,2024-03-24,1856,5679,41623,mobile
74232,2024-01-29,2438,6525,156381,web
74233,2024-01-21,1879,8126,10624,web
74234,2024-06-26,943,8885,38313,web
74235,2024-01-15,1982,5542,87473,branch
74236,2024-03-10,3859,7800,409239,web
74237,2024-01-03,1322,5599,26017,branch
74238,2024-04-20,3794,7502,24899,web
74239,2024-06-15,1598,5669,149562,branch
74240,2024-01-27,3290,6473,67566,web
74241,2024-04-03,1370,6548,41223,mobile
74242,2024-02-13,3369,8511,129229,web
74243,2024-04-26,1125,8605,263310,web
74244,2024-01-18,3369,8896,43565,branch
74245,2024-05-08,889,6995,380742,branch
74246,2024-06-25,2768,5715,49209,web
74247,2024-04-28,2626,8411,60456,web
74248,2024-02-14,1656,5197,64184,mobile
74249,2024-06-19,3684,6543,219160,web
74250,2024-05-10,2882,5227,43282,web
74251,2024-01-04,3338,5078,12484,web
74252,2024-01-02,2917,8595,12084,web
74253,2024-05-21,2277,8056,86742,web
74254,2024-02-19,3388,5929,84416,mobile
74255,2024-02-26,1010,7918,40972,web
74256,2024-02-14,2351,5148,326446,web
74257,2024-05-26,1764,5832,15311,web
74258,2024-03-12,827,6799,388441,web
74259,2024-06-26,3873,5238,62210,mobile
74260,2024-06-16,3289,8041,54106,branch
74261,2024-06-28,3101,6110,192447,branch
74262,2024-02-02,3833,7660,103530,branch
74263,2024-01-27,3053,6614,70275,mobile
74264,2024-01-31,1962,7443,34185,web
74265,2024-04-25,2096,8688,38551,branch
74266,2024-01-02,2563,6920,52915,mobile
74267,2024-06-25,2232,5072,45491,branch
74268,2024-05-24,863,8015,9863,mobile
74269,2024-02-11,1446,7495,195682,mobile
74270,2024-06-22,2398,8859,44309,branch
74271,2024-01-11,386,7497,393603,branch
74272,2024-05-10,1299,7123,41765,mobile
74273,2024-04-28,2121,8912,28104,mobile
74274,2024-03-28,978,6030,49471,mobile
74275,2024-02-29,389,6569,29659,branch
74276,2024-05-04,2676,7821,159661,web
74277,2024-04-03,1404,7659,196789,mobile
74278,2024-04-29,629,7348,31139,branch
74279,2024-04-05,1322,8555,78439,mobile
74280,2024-02-25,1084,5664,25306,branch
74281,2024-05-06,1906,5062,8675,branch
74282,2024-03-13,1246,7390,10787,mobile
74283,2024-02-23,1271,8254,418852,web
74284,2024-02-28,749,5419,30812,mobile
74285,2024-02-21,865,7514,11492,branch
74286,2024-03-05,3702,5525,84373,branch
74287,2024-02-21,2458,7425,15684,mobile
74288,2024-04-17,903,8732,68339,branch
74289,2024-03-21,2048,7931,18272,web
74290,2024-03-29,2831,8393,294696,branch
74291,2024-06-19,3483,5984,13394,mobile
74292,2024-02-04,1654,6808,333928,branch
74293,2024-01-09,1554,6036,8466,web
74294,2024-03-21,2059,6304,9292,web
74295,2024-06-02,526,8315,9273,mobile
74296,2024-04-26,1395,5188,213444,web
74297,2024-06-19,3847,8267,24422,web
74298,2024-02-15,2747,7144,24357,web
74299,2024-05-22,285,7981,21059,web
74300,2024-02-07,3335,8657,72207,mobile
74301,2024-02-25,1322,5120,153352,web
74302,2024-01-05,2291,8310,81527,mobile
74303,2024-06-03,494,7161,114517,web
74304,2024-04-24,1702,7357,164956,mobile
74305,2024-03-19,3716,8758,24429,web
74306,2024-04-17,67,8276,20367,branch
74307,2024-02-29,2816,8124,198373,branch
74308,2024-06-19,3181,6187,143676,web
74309,2024-05-28,684,6675,222672,branch
