user_id,signup_date,plan,acquisition,app_version
2202,2024-05-24,free,paid,3.1
2203,2024-06-28,free,paid,3.0
2204,2024-04-08,free,organic,3.0
2205,2024-01-30,pro,organic,3.0
2206,2024-02-08,free,paid,3.1
2207,2024-07-05,free,organic,3.1
2208,2024-07-12,free,referral,3.2
2209,2024-05-20,free,paid,3.1
2210,2024-06-17,pro,paid,3.1
2211,2024-07-18,free,organic,3.0
2212,2024-03-28,free,organic,3.1
2213,2024-03-02,pro,referral,3.1
2214,2024-07-10,plus,organic,3.2
2215,2024-03-08,plus,referral,3.0
2216,2024-05-23,plus,organic,3.1
2217,2024-03-16,plus,paid,3.2
2218,2024-01-24,free,referral,3.1
2219,2024-03-21,pro,referral,3.0
2220,2024-02-23,free,referral,3.2
2221,2024-06-15,plus,paid,3.0
2222,2024-01-16,free,organic,3.1
2223,2024-03-11,pro,organic,3.2
2224,2024-01-12,pro,referral,3.1
2225,2024-04-26,plus,organic,3.2
2226,2024-02-19,free,paid,3.1
2227,2024-06-18,pro,referral,3.0
2228,2024-07-13,free,organic,3.1
2229,2024-06-28,pro,paid,3.1
2230,2024-02-09,plus,paid,3.2
2231,2024-06-03,free,referral,3.1
2232,2024-05-01,pro,referral,3.1
2233,2024-04-01,plus,referral,3.1
2234,2024-07-02,plus,organic,3.2
2235,2024-06-03,plus,organic,3.1
2236,2024-06-14,plus,paid,3.1
2237,2024-02-17,free,paid,3.2
2238,2024-07-15,pro,paid,3.2
2239,2024-01-26,free,paid,3.1
2240,2024-06-14,plus,organic,3.1
2241,2024-07-17,plus,organic,3.1
2242,2024-01-19,plus,paid,3.1
2243,2024-02-24,free,paid,3.1
2244,2024-01-12,free,organic,3.1
2245,2024-06-26,plus,referral,3.2
2246,2024-06-05,free,referral,3.0
2247,2024-05-17,plus,organic,3.1
2248,2024-06-26,free,organic,3.1
2249,2024-04-20,pro,paid,3.1
2250,2024-05-03,free,paid,3.0
2251,2024-01-20,free,organic,3.1
2252,2024-04-16,free,organic,3.0
2253,2024-04-27,plus,referral,3.1
2254,2024-01-31,pro,paid,3.1
2255,2024-06-29,free,organic,3.0
2256,2024-01-05,free,organic,3.0
2257,2024-02-19,pro,referral,3.1
2258,2024-03-28,free,organic,3.0
2259,2024-02-26,free,organic,3.1
2260,2024-07-06,plus,paid,3.0
2261,2024-03-04,pro,paid,3.2
2262,2024-01-29,plus,paid,3.0
2263,2024-07-19,free,referral,3.0
2264,2024-02-26,plus,paid,3.2
2265,2024-05-18,plus,paid,3.0
2266,2024-05-09,free,organic,3.2
2267,2024-04-11,pro,organic,3.1
2268,2024-05-23,free,paid,3.1
2269,2024-04-24,pro,paid,3.1
2270,2024-04-11,free,referral,3.1
2271,2024-02-17,free,organic,3.2
2272,2024-05-09,free,organic,3.0
2273,2024-07-05,free,referral,3.1
2274,2024-06-27,pro,referral,3.2
2275,2024-03-17,free,referral,3.0
2276,2024-04-16,plus,organic,3.1
2277,2024-03-30,free,organic,3.1
2278,2024-05-27,free,referral,3.1
2279,2024-01-13,pro,organic,3.2
2280,2024-06-15,free,referral,3.2
2281,2024-01-17,pro,organic,3.1
2282,2024-06-25,free,referral,3.1
2283,2024-05-22,free,referral,3.1
2284,2024-04-09,free,organic,3.1
2285,2024-03-01,pro,paid,3.0
2286,2024-05-03,plus,referral,3.1
2287,2024-06-17,pro,paid,3.0
2288,2024-01-04,plus,paid,3.2
2289,2024-04-07,plus,organic,3.1
2290,2024-01-10,pro,referral,3.1
2291,2024-07-06,pro,paid,3.0
2292,2024-02-17,free,organic,3.1
2293,2024-01-19,free,organic,3.1
2294,2024-04-12,free,paid,3.0
2295,2024-03-19,plus,paid,3.1
2296,2024-06-24,free,referral,3.2
2297,2024-06-27,free,referral,3.2
2298,2024-01-22,free,referral,3.1
2299,2024-03-02,pro,organic,3.1
2300,2024-06-09,free,organic,3.0
2301,2024-04-10,free,paid,3.1
2302,2024-02-22,free,organic,3.1
2303,2024-05-18,pro,referral,3.1
2304,2024-06-22,pro,referral,3.1
2305,2024-07-05,plus,paid,3.0
2306,2024-07-17,pro,organic,3.0
2307,2024-03-07,free,referral,3.1
2308,2024-03-19,free,organic,3.0
2309,2024-06-18,plus,referral,3.1
2310,2024-05-01,free,referral,3.1
2311,2024-02-09,free,organic,3.1
2312,2024-05-11,free,paid,3.0
2313,2024-05-29,free,paid,3.1
2314,2024-03-21,pro,paid,3.0
2315,2024-03-01,plus,organic,3.1
2316,2024-02-13,plus,referral,3.0
2317,2024-02-21,free,referral,3.0
2318,2024-07-18,free,organic,3.1
2319,2024-04-09,plus,organic,3.1
2320,2024-04-11,free,organic,3.1
2321,2024-07-09,plus,paid,3.1
2322,2024-05-23,plus,organic,3.1
2323,2024-06-11,pro,referral,3.2
2324,2024-06-20,free,referral,3.1
2325,2024-06-15,pro,paid,3.1
2326,2024-01-10,plus,referral,3.2
2327,2024-02-27,free,paid,3.0
2328,2024-04-06,plus,paid,3.1
2329,2024-01-18,plus,referral,3.2
2330,2024-04-28,free,organic,3.1
2331,2024-06-09,free,referral,3.1
2332,2024-04-30,plus,organic,3.1
2333,2024-04-12,pro,referral,3.0
2334,2024-05-18,plus,referral,3.0
2335,2024-06-03,plus,referral,3.1
2336,2024-02-12,free,paid,3.1
2337,2024-02-19,pro,referral,3.0
2338,2024-05-09,plus,organic,3.1
2339,2024-04-07,free,organic,3.1
2340,2024-05-09,free,referral,3.1
2341,2024-04-11,pro,referral,3.1
2342,2024-06-13,free,organic,3.0
2343,2024-03-18,pro,paid,3.0
2344,2024-05-12,pro,paid,3.1
2345,2024-04-22,free,organic,3.1
2346,2024-03-21,free,organic,3.2
2347,2024-04-27,plus,organic,3.1
2348,2024-07-02,plus,paid,3.1
2349,2024-07-18,plus,organic,3.1
2350,2024-02-15,plus,paid,3.2
2351,2024-05-16,free,organic,3.2
2352,2024-03-06,free,organic,3.1
2353,2024-07-07,plus,organic,3.2
2354,2024-03-09,free,referral,3.0
2355,2024-04-20,free,paid,3.1
2356,2024-03-12,plus,organic,3.1
2357,2024-02-28,free,paid,3.1
2358,2024-05-25,free,organic,3.2
2359,2024-03-24,free,referral,3.1
2360,2024-06-12,free,organic,3.2
2361,2024-01-17,plus,referral,3.0
2362,2024-03-11,pro,paid,3.1
2363,2024-05-27,pro,paid,3.2
2364,2024-02-22,plus,organic,3.1
2365,2024-03-24,pro,paid,3.2
2366,2024-07-08,free,referral,3.1
2367,2024-02-29,pro,organic,3.1
2368,2024-02-05,free,paid,3.1
2369,2024-06-29,free,organic,3.0
2370,2024-06-14,plus,referral,3.1
2371,2024-04-01,free,paid,3.1
2372,2024-02-21,pro,organic,3.1
2373,2024-03-29,plus,referral,3.0
2374,2024-06-11,free,referral,3.0
2375,2024-03-22,free,referral,3.1
2376,2024-03-09,plus,paid,3.1
2377,2024-04-03,plus,organic,3.1
2378,2024-01-07,plus,referral,3.2
2379,2024-06-05,pro,organic,3.0
2380,2024-04-22,free,referral,3.1
2381,2024-05-08,pro,paid,3.2
2382,2024-05-08,pro,referral,3.1
2383,2024-04-24,free,referral,3.1
2384,2024-07-04,free,organic,3.2
2385,2024-02-10,pro,organic,3.2
2386,2024-06-14,plus,referral,3.1
2387,2024-04-02,plus,referral,3.0
2388,2024-06-24,plus,organic,3.2
2389,2024-04-13,plus,referral,3.2
2390,2024-01-22,free,referral,3.0
2391,2024-02-05,free,paid,3.1
2392,2024-05-15,plus,paid,3.1
2393,2024-06-22,plus,organic,3.1
2394,2024-01-14,free,paid,3.0
2395,2024-01-11,free,paid,3.2
2396,2024-03-18,pro,organic,3.1
2397,2024-07-12,pro,organic,3.1
2398,2024-02-29,free,paid,3.1
2399,2024-05-21,free,organic,3.0
2400,2024-03-20,free,paid,3.1
2401,2024-02-08,plus,organic,3.0
2402,2024-06-26,free,paid,3.1
2403,2024-06-02,free,organic,3.0
2404,2024-03-24,plus,paid,3.0
2405,2024-05-07,free,paid,3.1
2406,2024-03-16,free,organic,3.1
2407,2024-07-01,pro,paid,3.0
2408,2024-07-11,free,organic,3.2
2409,2024-06-27,plus,referral,3.0
2410,2024-02-06,plus,organic,3.0
2411,2024-06-22,free,organic,3.1
2412,2024-06-05,free,organic,3.1
2413,2024-06-24,free,paid,3.2
2414,2024-05-16,plus,referral,3.1
2415,2024-04-29,free,referral,3.1
2416,2024-02-14,pro,paid,3.1
2417,2024-02-12,pro,organic,3.1
2418,2024-05-07,free,organic,3.1
2419,2024-06-07,free,referral,3.1
2420,2024-05-13,pro,paid,3.0
2421,2024-02-08,free,organic,3.1
2422,2024-05-01,plus,referral,3.2
2423,2024-04-22,plus,referral,3.1
2424,2024-05-30,plus,referral,3.2
2425,2024-02-10,free,referral,3.1
2426,2024-05-23,pro,referral,3.0
2427,2024-04-17,pro,organic,3.0
2428,2024-03-25,pro,referral,3.2
2429,2024-01-22,free,referral,3.2
2430,2024-03-08,free,organic,3.0
2431,2024-04-09,free,referral,3.1
2432,2024-04-03,free,paid,3.1
2433,2024-03-22,pro,referral,3.1
2434,2024-04-06,free,referral,3.1
2435,2024-04-17,plus,paid,3.2
2436,2024-02-07,pro,paid,3.1
2437,2024-07-15,free,paid,3.0
2438,2024-04-21,plus,paid,3.2
2439,2024-06-12,free,paid,3.1
2440,2024-01-04,free,paid,3.1
2441,2024-03-02,pro,referral,3.0
2442,2024-03-03,pro,referral,3.2
2443,2024-04-17,pro,organic,3.0
2444,2024-02-14,plus,paid,3.2
2445,2024-03-13,plus,paid,3.2
2446,2024-03-04,free,referral,3.2
2447,2024-06-25,pro,organic,3.2
2448,2024-05-13,free,paid,3.0
2449,2024-04-21,pro,organic,3.2
2450,2024-07-07,pro,paid,3.2
2451,2024-06-24,free,organic,3.1
2452,2024-02-27,free,referral,3.1
2453,2024-02-05,free,referral,3.0
2454,2024-02-06,free,organic,3.1
2455,2024-04-29,free,referral,3.1
2456,2024-06-13,free,organic,3.0
2457,2024-06-11,free,referral,3.1
2458,2024-02-20,pro,referral,3.1
2459,2024-06-04,pro,referral,3.1
2460,2024-02-20,free,referral,3.1
2461,2024-01-19,plus,paid,3.1
2462,2024-03-03,pro,paid,3.1
2463,2024-03-16,free,organic,3.1
2464,2024-02-15,plus,organic,3.1
2465,2024-05-14,pro,referral,3.1
2466,2024-04-02,pro,paid,3.0
2467,2024-01-26,plus,paid,3.0
2468,2024-04-24,free,organic,3.0
2469,2024-03-27,plus,referral,3.0
2470,2024-03-14,free,paid,3.2
2471,2024-06-21,free,referral,3.1
2472,2024-03-29,free,organic,3.0
2473,2024-03-14,plus,organic,3.1
2474,2024-04-08,free,referral,3.0
2475,2024-05-20,free,paid,3.1
2476,2024-02-22,free,paid,3.1
2477,2024-06-16,pro,organic,3.1
2478,2024-06-04,free,referral,3.0
2479,2024-03-26,pro,organic,3.1
2480,2024-01-21,pro,paid,3.1
2481,2024-05-22,plus,referral,3.0
2482,2024-03-27,free,paid,3.1
2483,2024-04-21,plus,referral,3.2
2484,2024-03-11,plus,paid,3.1
2485,2024-07-10,pro,referral,3.2
2486,2024-04-03,pro,organic,3.1
2487,2024-03-29,free,paid,3.0
2488,2024-02-13,free,organic,3.1
2489,2024-04-16,free,paid,3.1
2490,2024-05-29,pro,organic,3.1
2491,2024-05-25,pro,organic,3.1
2492,2024-03-02,free,referral,3.1
2493,2024-06-10,free,referral,3.0
2494,2024-06-15,free,paid,3.0
2495,2024-03-15,plus,organic,3.1
2496,2024-04-20,free,referral,3.1
2497,2024-02-22,plus,referral,3.0
2498,2024-01-22,free,referral,3.1
2499,2024-03-18,free,paid,3.0
2500,2024-01-07,pro,paid,3.0
2501,2024-04-05,free,referral,3.0
2502,2024-06-10,plus,organic,3.0
2503,2024-05-01,free,paid,3.2
2504,2024-07-17,free,paid,3.1
2505,2024-05-29,free,referral,3.0
2506,2024-04-26,free,paid,3.1
2507,2024-06-13,free,organic,3.1
2508,2024-04-13,pro,referral,3.1
2509,2024-01-30,free,paid,3.1
2510,2024-05-26,free,organic,3.2
2511,2024-03-07,free,referral,3.1
2512,2024-06-02,plus,referral,3.0
2513,2024-05-09,plus,organic,3.2
2514,2024-01-09,free,paid,3.1
2515,2024-05-31,pro,referral,3.2
2516,2024-05-13,plus,organic,3.2
2517,2024-01-16,pro,referral,3.0
2518,2024-01-02,plus,referral,3.1
2519,2024-02-03,free,organic,3.1
2520,2024-04-11,pro,organic,3.1
2521,2024-05-04,plus,paid,3.0
2522,2024-02-05,pro,organic,3.0
2523,2024-06-17,free,referral,3.0
2524,2024-05-15,pro,organic,3.1
2525,2024-04-26,free,organic,3.1
2526,2024-03-12,plus,referral,3.1
2527,2024-04-26,pro,referral,3.0
2528,2024-03-15,free,organic,3.1
2529,2024-06-20,pro,organic,3.0
2530,2024-03-14,pro,paid,3.2
2531,2024-06-16,free,paid,3.1
2532,2024-04-17,pro,referral,3.1
2533,2024-02-06,free,paid,3.1
2534,2024-05-25,plus,referral,3.0
2535,2024-04-16,pro,paid,3.1
2536,2024-07-18,free,referral,3.2
2537,2024-05-13,free,paid,3.1
2538,2024-06-30,free,referral,3.2
2539,2024-01-07,free,paid,3.0
2540,2024-04-01,free,organic,3.0
2541,2024-01-02,free,referral,3.0
2542,2024-03-21,free,paid,3.2
2543,2024-06-19,free,organic,3.2
2544,2024-07-11,pro,paid,3.1
2545,2024-02-08,free,paid,3.0
2546,2024-07-07,pro,paid,3.2
2547,2024-01-18,plus,referral,3.0
2548,2024-01-14,pro,paid,3.1
2549,2024-03-30,free,referral,3.0
2550,2024-01-21,pro,referral,3.1
2551,2024-01-08,plus,organic,3.1
2552,2024-02-01,free,paid,3.0
2553,2024-06-29,plus,paid,3.1
2554,2024-04-14,free,organic,3.1
2555,2024-03-14,free,referral,3.0
2556,2024-03-02,free,referral,3.0
2557,2024-04-17,free,referral,3.0
2558,2024-03-05,free,organic,3.2
2559,2024-06-09,pro,paid,3.2
2560,2024-06-23,pro,organic,3.2
2561,2024-06-10,free,organic,3.0
2562,2024-07-12,plus,paid,3.1
2563,2024-04-17,free,organic,3.1
2564,2024-01-21,pro,referral,3.2
2565,2024-06-25,pro,organic,3.1
2566,2024-02-22,plus,organic,3.0
2567,2024-04-27,pro,referral,3.0
2568,2024-06-30,free,referral,3.1
2569,2024-07-08,plus,paid,3.1
2570,2024-04-24,free,organic,3.0
2571,2024-05-28,free,organic,3.1
2572,2024-01-09,free,paid,3.2
2573,2024-04-12,pro,referral,3.0
2574,2024-05-06,free,paid,3.1
2575,2024-05-08,pro,organic,3.2
2576,2024-03-30,free,paid,3.1
2577,2024-02-02,pro,paid,3.2
2578,2024-07-11,pro,paid,3.1
2579,2024-01-17,free,referral,3.1
2580,2024-04-02,free,referral,3.2
2581,2024-05-05,pro,organic,3.0
2582,2024-04-02,free,paid,3.1
2583,2024-01-12,plus,referral,3.2
2584,2024-02-10,pro,organic,3.0
2585,2024-03-31,pro,paid,3.2
2586,2024-06-24,pro,referral,3.2
2587,2024-02-04,plus,referral,3.1
2588,2024-04-23,pro,paid,3.2
2589,2024-03-25,plus,paid,3.1
2590,2024-07-16,pro,paid,3.0
2591,2024-03-21,free,referral,3.1
2592,2024-04-28,plus,organic,3.1
2593,2024-06-11,free,paid,3.1
2594,2024-03-27,free,referral,3.2
2595,2024-04-17,pro,organic,3.0
2596,2024-02-26,free,referral,3.1
2597,2024-07-04,free,referral,3.1
2598,2024-01-21,pro,referral,3.0
2599,2024-04-07,plus,paid,3.2
2600,2024-06-14,plus,organic,3.0
2601,2024-07-16,free,referral,3.2
2602,2024-03-17,free,paid,3.1
2603,2024-06-13,pro,organic,3.1
2604,2024-05-23,free,referral,3.1
2605,2024-04-03,free,paid,3.1
2606,2024-05-30,free,organic,3.1
2607,2024-06-22,free,paid,3.0
2608,2024-01-29,free,paid,3.1
2609,2024-01-09,plus,paid,3.1
2610,2024-02-24,plus,paid,3.1
2611,2024-01-29,plus,paid,3.0
2612,2024-05-25,free,referral,3.2
2613,2024-04-17,free,organic,3.0
2614,2024-01-20,pro,organic,3.2
2615,2024-01-05,pro,organic,3.1
2616,2024-03-06,plus,organic,3.0
2617,2024-04-16,free,referral,3.1
2618,2024-01-29,plus,paid,3.1
2619,2024-03-19,plus,referral,3.1
2620,2024-05-18,plus,referral,3.1
2621,2024-02-18,plus,organic,3.2
2622,2024-02-18,free,paid,3.1
2623,2024-07-12,free,organic,3.1
2624,2024-04-06,free,organic,3.1
2625,2024-02-04,free,paid,3.1
2626,2024-05-16,free,paid,3.1
2627,2024-05-31,pro,referral,3.0
2628,2024-05-06,pro,referral,3.2
2629,2024-04-15,pro,paid,3.1
2630,2024-01-12,plus,organic,3.2
2631,2024-06-03,free,paid,3.1
2632,2024-04-16,plus,organic,3.1
2633,2024-06-12,free,referral,3.1
2634,2024-07-02,pro,organic,3.1
2635,2024-06-06,plus,paid,3.1
2636,2024-01-02,pro,referral,3.2
2637,2024-06-22,free,paid,3.1
2638,2024-02-16,plus,organic,3.0
2639,2024-07-03,plus,referral,3.0
2640,2024-05-13,free,organic,3.1
2641,2024-06-06,free,paid,3.1
2642,2024-01-29,plus,paid,3.0
2643,2024-02-16,free,referral,3.1
2644,2024-04-20,free,referral,3.0
2645,2024-07-10,plus,paid,3.2
2646,2024-03-07,pro,paid,3.2
2647,2024-04-17,plus,referral,3.1
2648,2024-05-26,free,organic,3.2
2649,2024-05-05,plus,paid,3.1
2650,2024-04-05,plus,organic,3.1
2651,2024-04-22,pro,paid,3.1
2652,2024-02-25,free,organic,3.0
2653,2024-02-06,free,organic,3.1
2654,2024-06-16,free,organic,3.2
2655,2024-06-11,free,paid,3.1
2656,2024-06-24,pro,paid,3.0
2657,2024-02-29,free,organic,3.1
2658,2024-01-12,plus,organic,3.2
2659,2024-03-25,free,organic,3.0
2660,2024-02-23,free,referral,3.1
2661,2024-07-16,free,paid,3.0
2662,2024-02-24,plus,paid,3.2
2663,2024-07-13,free,referral,3.1
2664,2024-07-07,free,organic,3.1
2665,2024-06-18,pro,referral,3.0
2666,2024-05-30,pro,referral,3.1
2667,2024-03-28,free,referral,3.1
2668,2024-05-12,free,organic,3.0
2669,2024-04-20,free,paid,3.1
2670,2024-01-23,plus,organic,3.2
2671,2024-01-31,free,referral,3.1
2672,2024-01-10,pro,paid,3.2
2673,2024-04-11,pro,organic,3.1
2674,2024-03-02,free,organic,3.1
2675,2024-06-17,free,organic,3.1
2676,2024-07-14,free,referral,3.2
2677,2024-05-22,plus,paid,3.0
2678,2024-07-12,pro,paid,3.1
2679,2024-02-16,free,organic,3.0
2680,2024-07-11,free,organic,3.0
2681,2024-03-23,plus,referral,3.0
2682,2024-05-28,plus,paid,3.0
2683,2024-04-01,free,organic,3.1
2684,2024-03-05,free,organic,3.1
2685,2024-05-05,plus,organic,3.1
2686,2024-04-13,plus,paid,3.1
2687,2024-01-18,pro,paid,3.1
2688,2024-07-13,plus,organic,3.0
2689,2024-03-22,free,organic,3.0
2690,2024-03-28,pro,organic,3.0
2691,2024-05-18,pro,referral,3.2
2692,2024-07-03,plus,referral,3.1
2693,2024-07-16,free,referral,3.1
2694,2024-06-13,pro,referral,3.1
2695,2024-06-18,free,organic,3.2
2696,2024-05-03,free,paid,3.0
2697,2024-03-16,free,referral,3.2
2698,2024-06-07,pro,organic,3.1
2699,2024-03-12,pro,organic,3.1
2700,2024-06-14,free,organic,3.0
2701,2024-03-09,free,referral,3.1
2702,2024-02-08,pro,referral,3.2
2703,2024-01-29,pro,referral,3.2
2704,2024-02-18,free,organic,3.2
2705,2024-05-17,plus,organic,3.2
2706,2024-05-05,pro,referral,3.0
2707,2024-06-09,pro,referral,3.1
2708,2024-07-17,free,referral,3.1
2709,2024-01-06,plus,paid,3.1
2710,2024-05-27,free,referral,3.0
2711,2024-06-01,plus,organic,3.0
2712,2024-02-10,free,referral,3.1
2713,2024-05-21,free,paid,3.1
2714,2024-05-06,plus,organic,3.0
2715,2024-02-19,free,referral,3.1
2716,2024-06-15,free,paid,3.1
2717,2024-04-19,plus,organic,3.1
2718,2024-02-22,pro,paid,3.1
2719,2024-02-28,free,organic,3.1
2720,2024-01-01,plus,organic,3.0
2721,2024-01-19,free,paid,3.1
2722,2024-02-12,free,paid,3.0
2723,2024-06-15,free,paid,3.0
2724,2024-01-19,pro,referral,3.0
2725,2024-04-18,free,paid,3.2
2726,2024-06-11,pro,referral,3.0
2727,2024-01-02,free,referral,3.1
2728,2024-06-16,free,paid,3.0
2729,2024-05-25,plus,organic,3.1
2730,2024-04-25,plus,paid,3.2
2731,2024-01-14,plus,paid,3.1
2732,2024-03-05,pro,referral,3.0
2733,2024-04-24,plus,referral,3.1
2734,2024-02-02,free,paid,3.1
2735,2024-04-30,plus,organic,3.1
2736,2024-03-08,plus,referral,3.1
2737,2024-02-29,free,paid,3.0
2738,2024-05-03,pro,paid,3.1
2739,2024-05-01,pro,organic,3.1
2740,2024-05-02,free,paid,3.1
2741,2024-07-04,plus,organic,3.0
2742,2024-06-19,free,organic,3.2
2743,2024-06-13,free,organic,3.1
2744,2024-02-01,pro,referral,3.0
2745,2024-03-11,pro,paid,3.1
2746,2024-02-09,plus,referral,3.1
2747,2024-02-13,plus,organic,3.1
2748,2024-04-09,free,organic,3.1
2749,2024-01-07,plus,organic,3.2
2750,2024-07-14,free,organic,3.2
2751,2024-04-10,plus,paid,3.1
2752,2024-04-16,free,paid,3.1
2753,2024-02-16,free,referral,3.1
2754,2024-05-13,plus,referral,3.0
2755,2024-03-04,plus,organic,3.2
2756,2024-05-07,pro,referral,3.2
2757,2024-03-26,free,paid,3.1
2758,2024-04-15,pro,organic,3.0
2759,2024-05-16,free,paid,3.0
2760,2024-04-10,free,paid,3.1
2761,2024-05-15,pro,organic,3.1
2762,2024-07-16,free,organic,3.1
2763,2024-03-14,plus,organic,3.1
2764,2024-01-30,plus,organic,3.2
2765,2024-05-10,free,organic,3.0
2766,2024-02-03,free,organic,3.1
2767,2024-06-05,free,paid,3.1
2768,2024-06-06,pro,organic,3.2
2769,2024-07-05,free,referral,3.2
2770,2024-05-26,pro,paid,3.2
2771,2024-02-18,pro,organic,3.0
2772,2024-04-16,free,paid,3.1
2773,2024-03-07,free,referral,3.1
2774,2024-03-24,pro,organic,3.2
2775,2024-02-21,free,referral,3.1
2776,2024-02-16,free,organic,3.2
2777,2024-07-19,free,referral,3.1
2778,2024-03-30,free,paid,3.0
2779,2024-04-11,pro,organic,3.1
2780,2024-05-22,free,organic,3.1
2781,2024-04-11,free,referral,3.1
2782,2024-03-16,free,referral,3.1
2783,2024-01-21,plus,organic,3.0
2784,2024-04-23,free,paid,3.0
2785,2024-07-19,free,referral,3.1
2786,2024-03-26,plus,referral,3.0
2787,2024-05-08,free,paid,3.1
2788,2024-05-05,pro,referral,3.1
2789,2024-02-22,free,referral,3.0
2790,2024-06-05,pro,paid,3.0
2791,2024-06-01,pro,organic,3.0
2792,2024-05-29,plus,organic,3.1
2793,2024-02-09,free,paid,3.0
2794,2024-06-06,free,paid,3.2
2795,2024-06-26,plus,paid,3.1
2796,2024-05-17,free,organic,3.2
2797,2024-07-03,free,paid,3.1
2798,2024-01-13,free,paid,3.0
2799,2024-04-02,plus,paid,3.1
2800,2024-01-29,free,referral,3.2
2801,2024-01-01,pro,referral,3.0
2802,2024-03-31,plus,referral,3.1
2803,2024-02-24,pro,referral,3.1
2804,2024-03-22,plus,paid,3.1
2805,2024-03-26,free,organic,3.0
2806,2024-03-10,free,organic,3.2
2807,2024-06-10,free,referral,3.1
2808,2024-05-19,free,paid,3.1
2809,2024-05-29,free,referral,3.1
2810,2024-07-19,free,organic,3.0
2811,2024-03-06,free,paid,3.1
2812,2024-02-24,free,paid,3.1
2813,2024-03-22,free,organic,3.0
2814,2024-02-26,free,paid,3.1
2815,2024-05-10,plus,referral,3.1
2816,2024-06-21,free,referral,3.1
2817,2024-05-20,free,paid,3.2
2818,2024-06-19,free,paid,3.1
2819,2024-01-25,plus,paid,3.1
2820,2024-02-20,free,referral,3.1
2821,2024-01-15,free,referral,3.1
2822,2024-01-19,plus,referral,3.1
2823,2024-07-07,plus,organic,3.1
2824,2024-01-22,pro,paid,3.2
2825,2024-05-10,pro,paid,3.1
2826,2024-06-14,pro,organic,3.2
2827,2024-01-01,free,referral,3.1
2828,2024-05-18,free,organic,3.1
2829,2024-06-27,free,referral,3.1
2830,2024-03-15,pro,referral,3.2
2831,2024-07-15,pro,organic,3.1
2832,2024-03-16,free,referral,3.2
2833,2024-01-21,free,organic,3.2
2834,2024-04-17,plus,referral,3.2
2835,2024-01-15,pro,organic,3.2
2836,2024-04-23,free,organic,3.0
2837,2024-04-11,free,referral,3.1
2838,2024-04-23,free,paid,3.0
2839,2024-06-02,plus,organic,3.1
2840,2024-02-28,plus,referral,3.2
2841,2024-03-08,plus,paid,3.0
2842,2024-03-30,pro,referral,3.0
2843,2024-05-11,free,referral,3.0
2844,2024-03-11,free,paid,3.1
2845,2024-06-30,pro,organic,3.2
2846,2024-02-19,free,referral,3.2
2847,2024-05-02,free,organic,3.1
2848,2024-05-17,plus,paid,3.1
2849,2024-04-08,free,referral,3.1
2850,2024-04-12,plus,referral,3.1
2851,2024-07-16,free,paid,3.0
2852,2024-03-29,free,paid,3.1
2853,2024-03-23,pro,referral,3.1
2854,2024-02-19,free,paid,3.1
2855,2024-07-09,free,organic,3.1
2856,2024-03-27,pro,paid,3.0
2857,2024-05-07,free,referral,3.2
2858,2024-04-25,free,referral,3.0
2859,2024-06-08,pro,referral,3.2
2860,2024-03-07,free,referral,3.1
2861,2024-01-11,pro,paid,3.1
2862,2024-05-08,pro,referral,3.1
2863,2024-06-14,pro,referral,3.2
2864,2024-06-16,free,paid,3.1
2865,2024-07-06,free,referral,3.1
2866,2024-02-16,pro,referral,3.1
2867,2024-06-23,free,paid,3.2
2868,2024-05-28,free,paid,3.1
2869,2024-04-29,free,referral,3.0
2870,2024-02-05,free,paid,3.1
2871,2024-06-08,free,organic,3.1
2872,2024-05-28,plus,paid,3.1
2873,2024-04-26,free,referral,3.1
2874,2024-07-05,free,referral,3.0
2875,2024-03-19,free,paid,3.1
2876,2024-01-12,free,paid,3.1
2877,2024-03-20,plus,organic,3.1
2878,2024-03-23,free,referral,3.1
2879,2024-03-13,free,paid,3.1
2880,2024-06-22,free,organic,3.1
2881,2024-06-05,free,organic,3.0
2882,2024-05-15,plus,organic,3.1
2883,2024-04-30,free,paid,3.2
2884,2024-05-18,free,paid,3.1
2885,2024-02-03,plus,organic,3.2
2886,2024-06-05,pro,referral,3.1
2887,2024-01-02,plus,paid,3.2
2888,2024-02-20,plus,organic,3.0
2889,2024-06-01,free,paid,3.1
2890,2024-02-19,free,paid,3.1
2891,2024-05-11,plus,organic,3.1
2892,2024-02-16,free,organic,3.0
2893,2024-07-11,free,organic,3.0
2894,2024-05-22,free,paid,3.1
2895,2024-01-02,free,organic,3.1
2896,2024-07-04,plus,paid,3.1
2897,2024-02-22,free,paid,3.0
2898,2024-03-31,free,paid,3.1
2899,2024-05-25,free,referral,3.1
2900,2024-04-30,free,organic,3.1
2901,2024-04-11,free,referral,3.1
2902,2024-01-28,pro,organic,3.0
2903,2024-02-07,free,paid,3.0
2904,2024-01-10,plus,paid,3.0
2905,2024-06-10,free,referral,3.0
2906,2024-03-01,plus,referral,3.1
2907,2024-04-18,plus,organic,3.1
2908,2024-07-08,free,referral,3.0
2909,2024-04-27,plus,organic,3.1
2910,2024-06-19,plus,referral,3.1
2911,2024-05-04,free,organic,3.2
2912,2024-03-27,plus,referral,3.2
2913,2024-07-02,pro,organic,3.0
2914,2024-01-06,free,referral,3.2
2915,2024-03-03,free,organic,3.1
2916,2024-03-03,pro,organic,3.1
2917,2024-03-16,pro,organic,3.2
2918,2024-02-16,plus,paid,3.1
