user_id,date,type,amount
3795,2024-12-24,topup,700
3796,2024-07-21,topup,409
3796,2024-07-28,bill,462
3796,2024-08-05,withdraw,793
3796,2024-08-09,transfer,711
3796,2024-08-21,transfer,533
3796,2024-08-31,topup,448
3796,2024-09-09,transfer,582
3796,2024-09-20,withdraw,31
3796,2024-10-02,transfer,688
3796,2024-10-12,transfer,729
3796,2024-10-22,bill,428
3796,2024-10-28,topup,647
3796,2024-11-03,topup,584
3796,2024-11-06,transfer,337
3796,2024-11-16,transfer,357
3796,2024-11-25,bill,22
3796,2024-11-30,bill,847
3796,2024-12-11,bill,184
3796,2024-12-17,bill,76
3796,2024-12-26,withdraw,224
3796,2024-12-28,bill,587
3797,2024-02-01,topup,647
3797,2024-02-03,topup,391
3797,2024-02-11,bill,187
3797,2024-02-13,topup,317
3797,2024-02-19,topup,168
3797,2024-02-29,topup,251
3797,2024-03-11,transfer,106
3797,2024-03-15,withdraw,495
3797,2024-03-19,transfer,789
3797,2024-03-30,topup,18
3797,2024-04-10,topup,99
3797,2024-04-22,bill,713
3798,2024-07-09,bill,499
3798,2024-07-14,transfer,245
3798,2024-07-19,transfer,830
3798,2024-07-23,topup,211
3798,2024-07-26,topup,92
3798,2024-08-05,topup,74
3798,2024-08-09,bill,706
3798,2024-08-15,transfer,175
3798,2024-08-21,transfer,539
3798,2024-08-30,withdraw,378
3798,2024-09-08,withdraw,779
3798,2024-09-12,withdraw,567
3798,2024-09-24,withdraw,262
3798,2024-10-05,topup,279
3798,2024-10-14,withdraw,160
3798,2024-10-22,transfer,794
3798,2024-10-29,transfer,251
3798,2024-11-07,transfer,422
3798,2024-11-10,topup,471
3798,2024-11-12,bill,869
3798,2024-11-24,withdraw,228
3798,2024-11-27,transfer,731
3798,2024-12-05,topup,273
3798,2024-12-07,transfer,369
3798,2024-12-19,topup,738
3798,2024-12-24,transfer,204
3799,2024-07-13,transfer,399
3799,2024-07-18,transfer,174
3799,2024-07-25,bill,361
3799,2024-08-05,withdraw,175
3799,2024-08-12,transfer,186
3799,2024-08-21,topup,308
3799,2024-08-28,bill,670
3799,2024-08-31,topup,763
3799,2024-09-09,transfer,503
3799,2024-09-14,topup,484
3799,2024-09-25,topup,241
3799,2024-10-04,withdraw,548
3799,2024-10-11,withdraw,600
3799,2024-10-16,bill,437
3799,2024-10-28,withdraw,76
3799,2024-11-08,transfer,673
3799,2024-11-20,bill,20
3799,2024-12-02,topup,293
3799,2024-12-05,bill,320
3799,2024-12-10,topup,605
3799,2024-12-13,withdraw,279
3799,2024-12-16,transfer,617
3799,2024-12-21,transfer,314
3800,2024-01-29,transfer,735
3800,2024-02-09,transfer,718
3800,2024-02-20,withdraw,310
3800,2024-02-28,transfer,274
3800,2024-03-06,bill,429
3800,2024-03-08,bill,388
3800,2024-03-12,topup,75
3800,2024-03-19,topup,868
3800,2024-03-31,withdraw,175
3800,2024-04-03,withdraw,31
3800,2024-04-11,transfer,766
3800,2024-04-20,transfer,801
3800,2024-05-02,topup,47
3800,2024-05-04,transfer,454
3800,2024-05-07,transfer,632
3800,2024-05-12,topup,576
3800,2024-05-14,bill,853
3800,2024-05-23,topup,317
3800,2024-05-27,bill,338
3800,2024-06-04,bill,595
3800,2024-06-10,topup,819
3800,2024-06-20,topup,674
3800,2024-06-24,withdraw,280
3800,2024-07-05,transfer,28
3800,2024-07-17,transfer,197
3800,2024-07-21,transfer,507
3800,2024-07-24,topup,138
3800,2024-08-02,transfer,672
3800,2024-08-11,withdraw,19
3800,2024-08-21,topup,92
3800,2024-08-30,withdraw,430
3800,2024-09-07,withdraw,39
3800,2024-09-16,bill,226
3800,2024-09-19,transfer,597
3800,2024-09-30,transfer,675
3800,2024-10-04,bill,266
3800,2024-10-12,withdraw,882
3800,2024-10-23,withdraw,171
3800,2024-10-29,withdraw,642
3800,2024-11-05,bill,524
3800,2024-11-12,bill,501
3800,2024-11-18,withdraw,455
3800,2024-11-25,transfer,655
3800,2024-12-03,withdraw,847
3800,2024-12-07,transfer,102
3800,2024-12-14,bill,45
3800,2024-12-18,withdraw,692
3800,2024-12-22,topup,743
3800,2024-12-28,topup,329
3801,2024-07-06,transfer,58
3801,2024-07-13,transfer,705
3801,2024-07-16,topup,391
3801,2024-07-24,withdraw,735
3801,2024-08-05,topup,706
3801,2024-08-14,withdraw,522
3801,2024-08-25,bill,863
3801,2024-09-06,topup,784
3801,2024-09-15,transfer,870
3801,2024-09-27,bill,326
3801,2024-10-03,withdraw,135
3801,2024-10-05,transfer,620
3801,2024-10-08,topup,581
3801,2024-10-12,transfer,704
3801,2024-10-15,bill,332
3801,2024-10-24,withdraw,162
3801,2024-11-03,topup,510
3801,2024-11-11,bill,469
3801,2024-11-22,topup,106
3801,2024-11-26,bill,351
3801,2024-12-01,withdraw,867
3801,2024-12-05,transfer,113
3801,2024-12-08,withdraw,698
3801,2024-12-12,withdraw,93
3801,2024-12-21,bill,848
3801,2024-12-23,withdraw,793
3802,2024-07-01,bill,174
3802,2024-07-09,topup,53
3802,2024-07-19,withdraw,58
3802,2024-07-23,topup,786
3802,2024-07-26,withdraw,309
3802,2024-08-02,bill,468
3802,2024-08-04,transfer,699
3802,2024-08-13,withdraw,139
3802,2024-08-25,topup,819
3802,2024-08-27,topup,151
3802,2024-08-31,withdraw,394
3802,2024-09-04,transfer,622
3802,2024-09-13,topup,780
3802,2024-09-15,withdraw,893
3802,2024-09-19,bill,328
3802,2024-10-01,transfer,317
3802,2024-10-05,transfer,356
3802,2024-10-08,transfer,681
3802,2024-10-17,withdraw,790
3802,2024-10-22,topup,224
3802,2024-10-31,withdraw,621
3802,2024-11-02,withdraw,199
3802,2024-11-13,withdraw,422
3802,2024-11-21,topup,531
3802,2024-11-25,bill,519
3802,2024-12-01,bill,267
3802,2024-12-09,withdraw,326
3802,2024-12-21,withdraw,326
3802,2024-12-23,transfer,666
3802,2024-12-30,bill,708
3803,2024-03-02,withdraw,117
3803,2024-03-14,bill,851
3803,2024-03-26,bill,800
3803,2024-04-03,bill,612
3803,2024-04-05,withdraw,469
3803,2024-04-10,withdraw,246
3803,2024-04-17,topup,149
3803,2024-04-29,topup,316
3803,2024-05-04,bill,457
3803,2024-05-06,topup,712
3803,2024-05-17,withdraw,720
3803,2024-05-26,topup,424
3803,2024-05-31,bill,834
3803,2024-06-02,topup,478
3803,2024-06-07,transfer,457
3803,2024-06-09,withdraw,900
3803,2024-06-15,transfer,767
3803,2024-06-27,bill,114
3803,2024-07-08,topup,554
3803,2024-07-19,bill,793
3803,2024-07-24,transfer,172
3803,2024-08-02,transfer,298
3803,2024-08-09,bill,391
3803,2024-08-13,bill,534
3803,2024-08-23,topup,101
3803,2024-09-02,topup,272
3803,2024-09-04,bill,584
3803,2024-09-15,bill,850
3803,2024-09-20,bill,524
3803,2024-09-30,transfer,518
3803,2024-10-10,withdraw,133
3803,2024-10-13,withdraw,563
3803,2024-10-25,topup,391
3803,2024-10-28,topup,841
3803,2024-11-09,bill,746
3803,2024-11-19,topup,257
3803,2024-11-28,topup,654
3803,2024-12-10,transfer,514
3803,2024-12-19,topup,317
3803,2024-12-21,withdraw,226
3804,2024-05-28,topup,233
3804,2024-06-05,transfer,851
3804,2024-06-16,withdraw,840
3804,2024-06-26,transfer,381
3804,2024-07-07,topup,890
3804,2024-07-13,transfer,210
3804,2024-07-18,withdraw,828
3804,2024-07-22,withdraw,330
3804,2024-07-26,transfer,193
3804,2024-08-06,transfer,527
3804,2024-08-14,topup,35
3804,2024-08-21,withdraw,104
3804,2024-08-29,bill,15
3804,2024-09-04,bill,141
3804,2024-09-16,withdraw,302
3804,2024-09-28,withdraw,499
3804,2024-10-04,withdraw,9
3804,2024-10-11,topup,406
3804,2024-10-23,transfer,115
3804,2024-10-28,transfer,758
3804,2024-11-05,transfer,622
3804,2024-11-15,topup,97
3804,2024-11-18,topup,365
3804,2024-11-26,transfer,309
3804,2024-12-03,withdraw,883
3804,2024-12-07,transfer,354
3804,2024-12-09,bill,375
3804,2024-12-21,bill,145
3804,2024-12-24,withdraw,385
3804,2024-12-27,bill,889
3805,2024-01-19,bill,24
3805,2024-01-23,withdraw,12
3805,2024-02-03,withdraw,878
3805,2024-02-13,bill,787
3805,2024-02-25,withdraw,809
3805,2024-03-01,topup,897
3805,2024-03-10,withdraw,322
3805,2024-03-15,topup,671
3805,2024-03-22,topup,510
3805,2024-04-02,withdraw,155
3805,2024-04-08,bill,78
3805,2024-04-14,topup,87
3805,2024-04-22,transfer,518
3805,2024-04-24,topup,640
3805,2024-05-06,topup,140
3805,2024-05-08,topup,629
3805,2024-05-17,withdraw,872
3805,2024-05-20,transfer,10
3805,2024-05-28,transfer,715
3805,2024-06-02,transfer,482
3805,2024-06-08,topup,595
3805,2024-06-15,transfer,290
3805,2024-06-24,transfer,862
3805,2024-07-04,topup,814
3805,2024-07-14,withdraw,29
3805,2024-07-18,bill,403
3805,2024-07-23,withdraw,100
3805,2024-07-28,topup,329
3805,2024-08-01,transfer,680
3805,2024-08-05,bill,43
3805,2024-08-15,withdraw,399
3805,2024-08-20,withdraw,657
3805,2024-08-25,topup,84
3805,2024-08-28,topup,476
3805,2024-09-09,withdraw,815
3805,2024-09-14,transfer,654
3805,2024-09-26,bill,62
3805,2024-09-28,withdraw,652
3805,2024-10-09,transfer,536
3805,2024-10-20,topup,57
3805,2024-10-23,topup,334
3805,2024-10-28,bill,620
3805,2024-11-06,withdraw,371
3805,2024-11-14,bill,874
3805,2024-11-16,withdraw,787
3805,2024-11-25,withdraw,342
3805,2024-11-27,topup,82
3805,2024-12-05,transfer,506
3805,2024-12-15,withdraw,64
3805,2024-12-17,bill,80
3805,2024-12-19,topup,846
3805,2024-12-23,transfer,397
3806,2024-06-24,withdraw,350
3806,2024-06-27,withdraw,94
3806,2024-07-05,withdraw,490
3806,2024-07-12,topup,59
3806,2024-07-21,topup,586
3806,2024-08-01,transfer,105
3806,2024-08-05,withdraw,467
3806,2024-08-08,withdraw,632
3806,2024-08-12,withdraw,149
3806,2024-08-24,topup,166
3806,2024-08-30,bill,198
3806,2024-09-09,transfer,148
3806,2024-09-17,withdraw,792
3806,2024-09-28,topup,171
3806,2024-10-05,bill,539
3806,2024-10-15,transfer,634
3806,2024-10-27,withdraw,574
3806,2024-11-02,topup,537
3806,2024-11-04,withdraw,473
3806,2024-11-11,bill,713
3806,2024-11-14,withdraw,865
3806,2024-11-25,withdraw,764
3806,2024-12-06,transfer,839
3806,2024-12-10,bill,813
3806,2024-12-22,withdraw,246
3807,2024-07-20,transfer,727
3807,2024-08-01,bill,325
3807,2024-08-06,withdraw,142
3807,2024-08-18,topup,635
3807,2024-08-27,topup,805
3807,2024-08-31,topup,399
3807,2024-09-06,topup,319
3807,2024-09-09,topup,722
3807,2024-09-21,topup,84
3807,2024-09-27,withdraw,527
3807,2024-10-06,transfer,409
3807,2024-10-12,withdraw,383
3807,2024-10-17,topup,456
3807,2024-10-19,transfer,647
3807,2024-10-29,bill,59
3807,2024-11-08,transfer,716
3807,2024-11-11,topup,349
3807,2024-11-22,withdraw,527
3807,2024-12-01,bill,433
3807,2024-12-09,withdraw,685
3807,2024-12-11,withdraw,655
3807,2024-12-14,bill,320
3807,2024-12-17,withdraw,476
3807,2024-12-27,transfer,27
3808,2024-06-11,bill,11
3808,2024-06-21,withdraw,767
3808,2024-06-25,withdraw,239
3808,2024-06-30,transfer,556
3808,2024-07-12,transfer,870
3808,2024-07-18,topup,108
3808,2024-07-28,transfer,487
3808,2024-08-08,transfer,15
3808,2024-08-13,bill,336
3808,2024-08-23,withdraw,769
3808,2024-08-28,topup,467
3808,2024-09-05,topup,514
3808,2024-09-11,bill,728
3808,2024-09-21,bill,741
3808,2024-10-02,transfer,875
3808,2024-10-09,topup,335
3809,2024-06-18,transfer,617
3809,2024-06-27,transfer,374
3809,2024-06-29,withdraw,154
3809,2024-07-11,bill,249
3809,2024-07-21,transfer,95
3809,2024-07-31,topup,630
3809,2024-08-08,withdraw,290
3809,2024-08-19,transfer,306
3809,2024-08-30,withdraw,858
3809,2024-09-06,bill,60
3809,2024-09-13,bill,519
3809,2024-09-17,withdraw,893
3809,2024-09-29,bill,109
3809,2024-10-02,withdraw,677
3809,2024-10-11,bill,816
3809,2024-10-21,topup,542
3809,2024-11-01,transfer,588
3809,2024-11-06,withdraw,50
3809,2024-11-12,bill,27
3809,2024-11-20,transfer,388
3809,2024-11-27,withdraw,782
3809,2024-11-30,withdraw,834
3809,2024-12-08,transfer,728
3809,2024-12-12,bill,147
3809,2024-12-14,topup,527
3809,2024-12-26,topup,591
3809,2024-12-29,withdraw,342
3810,2024-06-14,transfer,283
3810,2024-06-18,topup,46
3810,2024-06-30,withdraw,738
3810,2024-07-07,bill,99
3810,2024-07-14,withdraw,411
3810,2024-07-19,topup,216
3810,2024-07-24,withdraw,761
3810,2024-08-02,bill,653
3810,2024-08-06,withdraw,606
3810,2024-08-10,bill,642
3810,2024-08-12,transfer,626
3810,2024-08-17,bill,21
3810,2024-08-29,topup,770
3810,2024-09-02,bill,606
3810,2024-09-07,transfer,312
3810,2024-09-11,topup,345
3810,2024-09-15,transfer,448
3810,2024-09-25,topup,882
3810,2024-10-04,topup,157
3810,2024-10-10,topup,401
3810,2024-10-13,bill,451
3810,2024-10-25,transfer,691
3810,2024-10-28,transfer,892
3810,2024-10-31,bill,171
3810,2024-11-09,bill,676
3810,2024-11-12,transfer,18
3810,2024-11-18,topup,220
3810,2024-11-30,withdraw,352
3810,2024-12-09,transfer,487
3810,2024-12-17,withdraw,380
3810,2024-12-28,bill,503
3811,2024-03-27,topup,87
3811,2024-03-30,transfer,84
3811,2024-04-09,transfer,7
3811,2024-04-17,transfer,662
3811,2024-04-19,transfer,137
3811,2024-04-25,bill,601
3811,2024-05-01,bill,494
3811,2024-05-13,transfer,137
3811,2024-05-20,transfer,435
3811,2024-05-24,bill,642
3811,2024-05-29,withdraw,35
3811,2024-06-06,withdraw,514
3811,2024-06-09,transfer,185
3811,2024-06-17,transfer,197
3811,2024-06-27,topup,360
3811,2024-07-08,transfer,431
3811,2024-07-16,withdraw,153
3811,2024-07-27,withdraw,437
3811,2024-08-08,topup,552
3811,2024-08-14,transfer,521
3811,2024-08-26,bill,805
3811,2024-09-07,topup,369
3811,2024-09-15,topup,753
3811,2024-09-26,bill,592
3811,2024-10-02,transfer,577
3811,2024-10-08,withdraw,376
3811,2024-10-17,topup,573
3811,2024-10-21,topup,271
3811,2024-10-29,transfer,265
3811,2024-11-09,topup,482
3811,2024-11-19,transfer,127
3811,2024-12-01,bill,468
3811,2024-12-09,topup,126
3811,2024-12-14,bill,209
3811,2024-12-19,bill,234
3811,2024-12-29,withdraw,549
3812,2024-07-15,bill,82
3812,2024-07-22,withdraw,691
3812,2024-08-02,topup,353
3812,2024-08-08,bill,247
3812,2024-08-15,transfer,369
3812,2024-08-22,bill,70
3812,2024-08-28,bill,482
3812,2024-09-02,transfer,447
3812,2024-09-07,bill,508
3812,2024-09-11,transfer,158
3812,2024-09-19,topup,451
3812,2024-09-27,withdraw,240
3812,2024-10-06,transfer,896
3813,2024-05-23,topup,240
3813,2024-05-29,bill,367
3813,2024-06-03,withdraw,776
3813,2024-06-11,transfer,583
3813,2024-06-19,transfer,489
3813,2024-06-22,withdraw,734
3813,2024-06-29,withdraw,431
3813,2024-07-07,transfer,162
3813,2024-07-17,withdraw,847
3813,2024-07-27,transfer,116
3813,2024-08-08,bill,841
3813,2024-08-20,transfer,425
3813,2024-08-28,transfer,611
3813,2024-09-03,bill,831
3813,2024-09-07,transfer,480
3813,2024-09-15,bill,446
3813,2024-09-26,topup,860
3813,2024-10-02,topup,544
3813,2024-10-05,bill,673
3813,2024-10-09,withdraw,54
3813,2024-10-17,transfer,738
3813,2024-10-27,topup,649
3813,2024-11-01,transfer,491
3813,2024-11-04,bill,393
3813,2024-11-09,topup,813
3813,2024-11-20,transfer,268
3813,2024-11-29,transfer,759
3813,2024-12-09,transfer,599
3813,2024-12-20,bill,838
3813,2024-12-27,transfer,72
3814,2024-07-16,transfer,887
3814,2024-07-23,transfer,685
3814,2024-08-02,transfer,165
3814,2024-08-07,transfer,488
3814,2024-08-12,bill,621
3814,2024-08-21,bill,642
3814,2024-08-24,bill,726
3814,2024-09-03,transfer,204
3814,2024-09-10,bill,859
3814,2024-09-16,bill,295
3814,2024-09-25,transfer,422
3814,2024-10-02,transfer,463
3814,2024-10-05,withdraw,460
3814,2024-10-09,transfer,713
3814,2024-10-11,transfer,815
3814,2024-10-16,transfer,114
3814,2024-10-26,withdraw,414
3814,2024-11-01,withdraw,248
3814,2024-11-09,topup,764
3814,2024-11-15,transfer,240
3814,2024-11-19,topup,216
3814,2024-11-23,bill,556
3814,2024-11-26,withdraw,849
3814,2024-12-01,transfer,220
3814,2024-12-10,bill,67
3814,2024-12-18,bill,669
3814,2024-12-23,transfer,189
3815,2024-01-24,bill,799
3815,2024-01-29,bill,884
3815,2024-02-10,transfer,346
3815,2024-02-15,transfer,640
3815,2024-02-27,withdraw,327
3815,2024-03-10,withdraw,375
3815,2024-03-19,transfer,12
3815,2024-03-26,transfer,485
3815,2024-04-06,bill,671
3815,2024-04-16,bill,473
3815,2024-04-22,topup,406
3815,2024-04-24,transfer,489
3815,2024-04-30,bill,123
3815,2024-05-07,topup,105
3815,2024-05-13,topup,106
3815,2024-05-23,bill,147
3815,2024-05-30,withdraw,282
3815,2024-06-03,topup,872
3815,2024-06-08,bill,881
3815,2024-06-15,bill,559
3815,2024-06-24,bill,680
3815,2024-07-01,withdraw,381
3815,2024-07-09,topup,263
3815,2024-07-15,withdraw,40
3815,2024-07-26,topup,514
3815,2024-08-03,withdraw,217
3815,2024-08-09,topup,353
3815,2024-08-15,withdraw,582
3815,2024-08-24,topup,701
3815,2024-08-29,bill,637
3815,2024-09-07,bill,648
3815,2024-09-09,transfer,55
3815,2024-09-14,topup,595
3815,2024-09-18,withdraw,24
3815,2024-09-25,transfer,240
3815,2024-10-03,topup,837
3815,2024-10-12,transfer,25
3815,2024-10-22,transfer,305
3815,2024-11-02,topup,28
3815,2024-11-13,withdraw,342
3815,2024-11-15,transfer,561
3815,2024-11-25,withdraw,71
3815,2024-12-04,topup,266
3815,2024-12-12,transfer,861
3815,2024-12-24,withdraw,95
3816,2024-02-07,topup,202
3816,2024-02-17,withdraw,385
3816,2024-02-25,transfer,832
3816,2024-03-06,transfer,778
3816,2024-03-08,withdraw,754
3816,2024-03-18,withdraw,642
3816,2024-03-27,withdraw,740
3816,2024-04-05,withdraw,10
3816,2024-04-12,bill,861
3816,2024-04-17,topup,386
3816,2024-04-22,transfer,164
3816,2024-04-25,bill,130
3816,2024-04-30,topup,699
3816,2024-05-08,bill,463
3816,2024-05-14,transfer,859
3816,2024-05-25,bill,168
3816,2024-06-02,withdraw,441
3816,2024-06-14,withdraw,887
3816,2024-06-23,withdraw,171
3816,2024-07-03,withdraw,786
3816,2024-07-08,topup,263
3816,2024-07-10,topup,326
3816,2024-07-20,topup,712
3816,2024-07-23,withdraw,352
3816,2024-07-25,withdraw,761
3816,2024-08-02,topup,514
3816,2024-08-06,transfer,675
3816,2024-08-14,transfer,877
3816,2024-08-19,transfer,148
3816,2024-08-24,bill,672
3816,2024-08-31,withdraw,237
3816,2024-09-04,transfer,68
3816,2024-09-14,topup,11
3816,2024-09-25,topup,395
3816,2024-09-29,transfer,553
3816,2024-10-04,withdraw,603
3816,2024-10-07,transfer,305
3816,2024-10-16,topup,147
3816,2024-10-24,topup,781
3816,2024-10-31,bill,795
3816,2024-11-05,bill,312
3816,2024-11-15,topup,338
3816,2024-11-17,withdraw,547
3816,2024-11-25,transfer,883
3816,2024-12-04,transfer,122
3816,2024-12-06,topup,209
3816,2024-12-18,withdraw,310
3816,2024-12-23,transfer,304
3816,2024-12-29,topup,88
3817,2024-04-03,bill,442
3817,2024-04-10,topup,255
3817,2024-04-22,transfer,560
3817,2024-05-03,bill,351
3817,2024-05-14,transfer,430
3817,2024-05-18,withdraw,49
3817,2024-05-30,topup,769
3817,2024-06-01,withdraw,760
3817,2024-06-13,withdraw,853
3817,2024-06-24,topup,493
3817,2024-07-02,topup,252
3817,2024-07-12,topup,293
3817,2024-07-21,bill,483
3817,2024-07-29,withdraw,323
3817,2024-08-01,transfer,382
3817,2024-08-08,bill,79
3817,2024-08-13,bill,587
3817,2024-08-20,topup,859
3817,2024-09-01,transfer,672
3817,2024-09-13,transfer,128
3817,2024-09-23,topup,624
3817,2024-09-29,topup,528
3817,2024-10-03,transfer,787
3817,2024-10-15,topup,666
3817,2024-10-27,topup,590
3817,2024-11-08,bill,593
3817,2024-11-13,topup,520
3817,2024-11-24,withdraw,693
3817,2024-12-02,topup,761
3817,2024-12-09,withdraw,677
3817,2024-12-12,withdraw,692
3817,2024-12-14,topup,245
3817,2024-12-19,topup,564
3817,2024-12-26,bill,546
3818,2024-03-17,transfer,621
3818,2024-03-28,bill,65
3818,2024-04-08,topup,556
3818,2024-04-20,bill,441
3818,2024-04-25,withdraw,140
3818,2024-05-02,withdraw,138
3818,2024-05-13,bill,199
3818,2024-05-17,transfer,698
3818,2024-05-28,transfer,706
3818,2024-06-08,withdraw,511
3818,2024-06-19,transfer,630
3818,2024-07-01,topup,720
3818,2024-07-11,bill,219
3818,2024-07-15,withdraw,766
3818,2024-07-25,bill,842
3818,2024-07-29,withdraw,489
3818,2024-08-09,withdraw,669
3818,2024-08-19,withdraw,852
3818,2024-08-30,withdraw,168
3818,2024-09-03,topup,767
3818,2024-09-15,transfer,483
3818,2024-09-25,topup,852
3818,2024-09-27,bill,755
3818,2024-09-29,withdraw,153
3818,2024-10-08,withdraw,172
3818,2024-10-19,topup,413
3818,2024-10-23,bill,725
3818,2024-10-30,topup,77
3818,2024-11-07,topup,530
3818,2024-11-15,bill,559
3818,2024-11-25,transfer,407
3818,2024-12-07,transfer,425
3818,2024-12-09,bill,656
3818,2024-12-16,transfer,96
3818,2024-12-24,withdraw,347
3818,2024-12-28,transfer,36
3819,2024-04-26,bill,79
3819,2024-05-02,bill,821
3819,2024-05-13,bill,560
3819,2024-05-20,bill,95
3819,2024-05-28,topup,845
3819,2024-06-05,bill,162
3819,2024-06-16,topup,537
3819,2024-06-22,withdraw,739
3819,2024-06-25,topup,897
3819,2024-07-05,bill,802
3819,2024-07-07,withdraw,103
3819,2024-07-18,topup,25
3819,2024-07-29,bill,277
3819,2024-08-05,withdraw,682
3819,2024-08-13,transfer,421
3819,2024-08-15,transfer,769
3819,2024-08-17,transfer,354
3819,2024-08-20,topup,597
3819,2024-08-26,withdraw,173
3819,2024-09-02,transfer,104
3819,2024-09-08,transfer,343
3819,2024-09-14,transfer,105
3819,2024-09-24,bill,632
3819,2024-10-02,withdraw,856
3819,2024-10-12,bill,877
3819,2024-10-17,topup,632
3819,2024-10-19,transfer,492
3819,2024-10-28,bill,792
3819,2024-11-03,withdraw,676
3819,2024-11-12,transfer,396
3819,2024-11-24,bill,189
3819,2024-12-05,withdraw,29
3819,2024-12-15,transfer,358
3819,2024-12-26,withdraw,77
3820,2024-03-05,withdraw,872
3820,2024-03-11,withdraw,586
3820,2024-03-21,withdraw,772
3820,2024-03-30,withdraw,740
3820,2024-04-07,topup,57
3820,2024-04-16,topup,858
3820,2024-04-19,bill,227
3820,2024-04-26,withdraw,464
3820,2024-05-02,topup,643
3820,2024-05-06,bill,573
3820,2024-05-13,transfer,106
3820,2024-05-20,transfer,57
3820,2024-05-27,bill,117
3820,2024-06-02,topup,291
3820,2024-06-07,topup,33
3820,2024-06-19,withdraw,252
3820,2024-07-01,bill,400
3820,2024-07-08,bill,717
3820,2024-07-15,topup,404
3820,2024-07-24,withdraw,232
3820,2024-08-03,withdraw,284
3820,2024-08-10,transfer,594
3820,2024-08-20,transfer,727
3820,2024-08-26,withdraw,42
3820,2024-09-01,topup,63
3820,2024-09-03,topup,598
3820,2024-09-15,bill,870
3820,2024-09-25,withdraw,593
3820,2024-09-30,bill,65
3820,2024-10-07,topup,502
3820,2024-10-11,transfer,494
3820,2024-10-15,topup,745
3820,2024-10-21,topup,151
3820,2024-11-01,topup,407
3820,2024-11-06,withdraw,261
3820,2024-11-12,bill,125
3820,2024-11-17,transfer,266
3820,2024-11-28,topup,42
3820,2024-12-05,topup,519
3820,2024-12-15,topup,456
3820,2024-12-17,topup,566
3820,2024-12-29,bill,189
3821,2024-04-03,bill,766
3821,2024-04-05,transfer,290
3821,2024-04-08,withdraw,304
3821,2024-04-16,withdraw,110
3821,2024-04-23,topup,17
3821,2024-05-03,bill,875
3821,2024-05-07,bill,114
3821,2024-05-09,bill,876
3821,2024-05-18,transfer,467
3821,2024-05-28,withdraw,681
3821,2024-06-03,bill,738
3821,2024-06-10,withdraw,320
3821,2024-06-20,transfer,604
3821,2024-06-25,withdraw,9
3821,2024-07-02,withdraw,806
3821,2024-07-09,withdraw,759
3821,2024-07-13,bill,848
3821,2024-07-24,transfer,447
3821,2024-08-02,transfer,710
3822,2024-05-29,bill,580
3822,2024-06-08,transfer,85
3822,2024-06-12,transfer,763
3822,2024-06-21,transfer,473
3822,2024-06-27,bill,735
3822,2024-07-05,topup,13
3822,2024-07-08,bill,789
3822,2024-07-15,withdraw,292
3822,2024-07-26,transfer,509
3823,2024-02-19,withdraw,65
3823,2024-02-28,topup,866
3823,2024-03-07,transfer,452
3823,2024-03-11,transfer,286
3823,2024-03-16,transfer,36
3823,2024-03-21,transfer,434
3823,2024-03-28,bill,374
3823,2024-04-04,withdraw,707
3823,2024-04-07,transfer,389
3823,2024-04-09,topup,104
3823,2024-04-16,transfer,814
3823,2024-04-19,withdraw,391
3824,2024-05-25,topup,626
3824,2024-05-31,withdraw,428
3824,2024-06-07,topup,543
3824,2024-06-12,topup,741
3824,2024-06-24,withdraw,513
3824,2024-06-28,topup,204
3824,2024-07-02,bill,55
3824,2024-07-14,bill,39
3824,2024-07-21,transfer,767
3824,2024-08-02,topup,283
3824,2024-08-10,transfer,281
3824,2024-08-12,topup,660
3824,2024-08-15,withdraw,404
3824,2024-08-26,bill,849
3824,2024-09-03,withdraw,698
3824,2024-09-10,withdraw,559
3824,2024-09-17,bill,793
3824,2024-09-22,withdraw,797
3824,2024-09-28,topup,375
3824,2024-10-07,withdraw,663
3824,2024-10-17,topup,48
3824,2024-10-29,bill,866
3824,2024-11-07,withdraw,61
3824,2024-11-14,bill,23
3824,2024-11-21,withdraw,90
3824,2024-11-28,transfer,152
3824,2024-12-04,bill,425
3824,2024-12-15,topup,135
3824,2024-12-26,transfer,545
3824,2024-12-28,withdraw,852
3825,2024-05-07,withdraw,546
3825,2024-05-09,topup,296
3825,2024-05-20,bill,365
3825,2024-05-28,bill,176
3825,2024-05-31,withdraw,849
3825,2024-06-02,transfer,631
3825,2024-06-04,bill,301
3825,2024-06-13,withdraw,700
3825,2024-06-23,topup,264
3825,2024-07-03,topup,646
3825,2024-07-07,bill,300
3825,2024-07-11,withdraw,402
3825,2024-07-20,bill,153
3825,2024-07-23,bill,353
3825,2024-08-02,topup,605
3825,2024-08-12,topup,263
3825,2024-08-24,withdraw,674
3825,2024-08-27,transfer,190
3825,2024-08-29,withdraw,734
3825,2024-09-03,topup,534
3825,2024-09-08,bill,819
3825,2024-09-16,withdraw,71
3825,2024-09-24,withdraw,80
3825,2024-10-03,withdraw,712
3825,2024-10-14,transfer,528
3825,2024-10-26,transfer,51
3825,2024-10-31,topup,497
3825,2024-11-02,transfer,106
3825,2024-11-08,bill,495
3825,2024-11-15,bill,164
3825,2024-11-23,topup,328
3825,2024-11-25,bill,720
3825,2024-11-27,withdraw,887
3825,2024-11-30,transfer,831
3825,2024-12-10,transfer,27
3825,2024-12-19,topup,47
3826,2024-01-04,topup,62
