delivery_id,depot,driver_id,dispatch_ts,arrival_ts,distance_km,parcels
11175,South,40,2024-06-24T08:00,2024-06-24T09:59,42,2
11176,East,94,2024-03-10T15:00,2024-03-10T15:44,20,9
11177,South,89,2024-02-27T06:00,2024-02-27T05:20,50,3
11178,East,64,2024-05-21T11:00,2024-05-21T13:51,57,9
11179,North,48,2024-07-05T12:00,2024-07-05T14:06,21,12
11180,South,113,2024-01-28T10:00,2024-01-28T10:55,23,5
11181,East,116,2024-06-22T14:00,2024-06-22T15:13,2,9
11182,East,97,2024-07-05T15:00,2024-07-05T17:48,48,1
11183,South,119,2024-05-24T10:00,2024-05-24T09:49,48,12
11184,North,92,2024-06-29T11:00,2024-06-29T13:55,28,2
11185,South,111,2024-05-05T15:00,2024-05-05T17:29,20,6
11186,East,110,2024-02-09T16:00,2024-02-09T17:00,18,11
11187,West,49,2024-02-05T11:00,2024-02-05T11:35,19,11
11188,East,17,2024-01-12T09:00,2024-01-12T10:34,40,4
11189,South,46,2024-01-28T12:00,2024-01-28T13:41,60,9
11190,South,2,2024-07-14T11:00,2024-07-14T11:28,6,10
11191,West,107,2024-06-21T07:00,2024-06-21T08:21,12,3
11192,North,25,2024-06-02T10:00,2024-06-02T11:29,21,6
11193,North,93,2024-06-15T16:00,2024-06-15T18:33,27,1
11194,West,76,2024-03-20T15:00,2024-03-20T15:48,17,9
11195,South,54,2024-06-03T11:00,2024-06-03T11:48,47,7
11196,North,98,2024-05-31T12:00,2024-05-31T14:58,11,7
11197,East,59,2024-02-15T14:00,2024-02-15T15:26,42,2
11198,North,52,2024-03-19T16:00,2024-03-19T18:13,29,7
11199,South,104,2024-02-10T09:00,2024-02-10T09:20,27,11
11200,South,111,2024-05-02T15:00,2024-05-02T15:27,20,7
11201,North,110,2024-06-16T11:00,2024-06-16T11:49,41,10
11202,North,43,2024-05-23T12:00,2024-05-23T13:59,50,2
11203,South,88,2024-03-13T14:00,2024-03-13T15:48,43,10
11204,North,96,2024-05-21T13:00,2024-05-21T15:56,47,11
11205,West,119,2024-02-03T11:00,2024-02-03T13:09,55,9
11206,North,91,2024-06-24T06:00,2024-06-24T06:49,24,4
11207,South,88,2024-01-12T15:00,2024-01-12T17:37,18,3
11208,West,3,2024-01-03T06:00,2024-01-03T08:50,51,3
11209,East,79,2024-01-04T07:00,2024-01-04T09:41,17,3
11210,East,85,2024-07-17T11:00,2024-07-17T13:54,36,4
11211,North,103,2024-05-08T13:00,2024-05-08T14:50,37,10
11212,East,107,2024-05-25T13:00,2024-05-25T14:20,13,10
11213,West,89,2024-01-07T13:00,2024-01-07T14:19,59,10
11214,East,9,2024-07-18T10:00,2024-07-18T12:35,11,12
11215,West,62,2024-06-10T14:00,2024-06-10T15:39,59,4
11216,West,40,2024-01-29T10:00,2024-01-29T11:55,7,4
11217,North,93,2024-03-26T15:00,2024-03-26T15:51,34,5
11218,South,120,2024-05-11T13:00,2024-05-11T14:32,28,2
11219,West,21,2024-01-05T15:00,2024-01-05T17:49,35,2
11220,East,86,2024-05-14T16:00,2024-05-14T16:33,32,7
11221,East,35,2024-03-06T08:00,2024-03-06T09:36,44,5
11222,East,10,2024-06-15T08:00,2024-06-15T08:40,54,1
11223,East,64,2024-04-06T16:00,2024-04-06T18:16,4,8
11224,North,45,2024-05-20T10:00,2024-05-20T10:41,23,6
11225,North,9,2024-01-02T11:00,2024-01-02T13:28,17,10
11226,North,62,2024-03-06T10:00,2024-03-06T12:46,21,11
11227,South,73,2024-04-25T08:00,2024-04-25T09:24,20,9
11228,East,80,2024-01-09T14:00,2024-01-09T15:44,58,6
11229,South,94,2024-03-13T13:00,2024-03-13T13:37,55,5
11230,North,23,2024-03-03T16:00,2024-03-03T17:31,58,1
11231,South,97,2024-06-20T06:00,2024-06-20T08:55,12,4
11232,South,102,2024-05-10T10:00,2024-05-10T11:01,32,5
11233,West,10,2024-02-11T07:00,2024-02-11T07:27,50,5
11234,South,60,2024-01-26T13:00,2024-01-26T15:21,27,11
11235,East,82,2024-02-07T12:00,2024-02-07T12:48,59,12
11236,East,101,2024-01-06T10:00,2024-01-06T11:23,50,3
11237,North,34,2024-06-04T06:00,2024-06-04T07:26,7,2
11238,West,95,2024-06-26T11:00,2024-06-26T11:58,55,7
11239,East,34,2024-04-29T11:00,2024-04-29T11:21,4,11
11240,North,56,2024-06-23T14:00,2024-06-23T16:29,16,10
11241,East,85,2024-03-17T16:00,2024-03-17T18:50,25,1
11242,North,100,2024-04-27T12:00,2024-04-27T14:36,34,7
11243,North,4,2024-06-22T11:00,2024-06-22T12:54,42,12
11244,North,101,2024-05-19T11:00,2024-05-19T13:31,24,8
11245,North,21,2024-06-29T13:00,2024-06-29T14:22,15,1
11246,South,6,2024-07-15T09:00,2024-07-15T10:38,33,12
11247,South,41,2024-06-28T09:00,2024-06-28T09:21,45,6
11248,West,44,2024-04-02T12:00,2024-04-02T14:02,59,10
11249,East,105,2024-04-17T09:00,2024-04-17T10:37,3,3
11250,South,72,2024-05-31T14:00,2024-05-31T16:04,27,12
11251,West,73,2024-06-09T11:00,2024-06-09T11:31,60,12
11252,South,19,2024-07-14T15:00,2024-07-14T17:45,21,3
11253,North,70,2024-02-16T14:00,2024-02-16T15:12,15,11
11254,West,30,2024-06-17T13:00,2024-06-17T13:39,30,9
11255,North,44,2024-07-05T16:00,2024-07-05T17:07,45,11
11256,East,51,2024-05-08T06:00,2024-05-08T06:54,33,7
11257,North,24,2024-06-03T16:00,2024-06-03T18:20,8,9
11258,East,113,2024-04-30T11:00,2024-04-30T12:00,6,12
11259,East,61,2024-06-17T12:00,2024-06-17T14:59,52,12
11260,North,78,2024-04-19T08:00,2024-04-19T08:57,57,8
11261,East,40,2024-02-12T15:00,2024-02-12T17:35,6,11
11262,West,8,2024-06-11T11:00,2024-06-11T12:33,2,6
11263,West,49,2024-01-01T16:00,2024-01-01T16:55,22,2
11264,South,118,2024-03-03T12:00,2024-03-03T12:34,47,12
11265,South,46,2024-01-12T13:00,2024-01-12T15:40,59,8
11266,East,37,2024-05-27T11:00,2024-05-27T13:09,20,12
11267,West,79,2024-01-05T16:00,2024-01-05T16:29,34,12
11268,East,51,2024-07-16T12:00,2024-07-16T14:19,48,2
11269,North,11,2024-06-05T08:00,2024-06-05T08:37,5,5
11270,South,117,2024-07-16T15:00,2024-07-16T16:18,55,6
11271,West,89,2024-06-20T11:00,2024-06-20T12:42,46,12
11272,West,48,2024-01-28T08:00,2024-01-28T10:43,38,10
11273,West,60,2024-01-21T09:00,2024-01-21T09:46,49,8
11274,West,111,2024-04-10T08:00,2024-04-10T08:36,59,2
11275,South,31,2024-06-08T14:00,2024-06-08T14:55,9,2
11276,West,22,2024-01-11T06:00,2024-01-11T08:28,23,7
11277,East,99,2024-01-15T07:00,2024-01-15T08:42,39,5
11278,West,116,2024-06-12T07:00,2024-06-12T09:21,52,2
11279,North,36,2024-06-15T10:00,2024-06-15T10:48,57,3
11280,East,85,2024-05-26T09:00,2024-05-26T09:38,28,2
11281,West,75,2024-05-27T06:00,2024-05-27T06:21,11,10
11282,East,52,2024-03-03T11:00,2024-03-03T12:15,18,5
11283,South,73,2024-06-19T06:00,2024-06-19T06:45,2,11
11284,South,100,2024-05-07T07:00,2024-05-07T09:47,8,8
11285,South,110,2024-03-01T10:00,2024-03-01T12:08,21,7
11286,North,22,2024-07-16T14:00,2024-07-16T14:33,53,5
11287,North,9,2024-07-06T12:00,2024-07-06T14:37,48,7
11288,North,94,2024-05-30T09:00,2024-05-30T11:30,3,6
11289,South,6,2024-04-05T13:00,2024-04-05T14:08,33,12
11290,East,120,2024-07-13T15:00,2024-07-13T15:48,51,6
11291,West,118,2024-05-25T15:00,2024-05-25T16:10,27,2
11292,East,43,2024-01-17T14:00,2024-01-17T15:43,19,11
11293,East,14,2024-05-23T13:00,2024-05-23T15:53,22,1
11294,North,41,2024-01-04T08:00,2024-01-04T10:34,8,7
11295,South,95,2024-03-11T08:00,2024-03-11T07:21,35,4
11296,East,14,2024-04-26T06:00,2024-04-26T08:52,9,12
11297,South,52,2024-05-31T13:00,2024-05-31T15:14,33,8
11298,South,69,2024-06-02T06:00,2024-06-02T08:57,57,11
11299,North,80,2024-01-16T12:00,2024-01-16T13:59,48,10
11300,East,117,2024-02-10T07:00,2024-02-10T09:54,14,9
11301,South,64,2024-04-21T12:00,2024-04-21T12:36,30,5
11302,North,78,2024-04-12T09:00,2024-04-12T10:29,55,4
11303,West,31,2024-01-09T09:00,2024-01-09T11:32,11,10
11304,East,100,2024-06-02T06:00,2024-06-02T07:31,47,1
11305,West,50,2024-03-08T16:00,2024-03-08T16:35,59,5
11306,West,32,2024-07-09T13:00,2024-07-09T14:39,54,7
11307,South,9,2024-05-02T14:00,2024-05-02T16:29,13,4
11308,North,81,2024-03-29T11:00,2024-03-29T13:19,40,5
11309,East,26,2024-07-14T13:00,2024-07-14T15:08,43,7
11310,East,104,2024-01-30T07:00,2024-01-30T07:57,31,2
11311,North,36,2024-07-13T12:00,2024-07-13T12:48,40,12
11312,South,101,2024-01-23T13:00,2024-01-23T15:41,17,8
11313,West,68,2024-01-23T13:00,2024-01-23T14:44,11,7
11314,East,39,2024-06-11T12:00,2024-06-11T13:24,36,2
11315,North,6,2024-05-01T09:00,2024-05-01T09:50,3,2
11316,East,101,2024-06-02T12:00,2024-06-02T14:51,25,8
11317,East,10,2024-05-02T16:00,2024-05-02T17:17,59,3
11318,East,95,2024-04-12T08:00,2024-04-12T08:42,27,10
11319,North,41,2024-02-02T06:00,2024-02-02T06:51,54,10
11320,West,54,2024-02-08T12:00,2024-02-08T13:53,60,6
11321,South,26,2024-01-19T11:00,2024-01-19T12:19,46,7
11322,South,5,2024-07-10T08:00,2024-07-10T10:48,59,5
11323,East,82,2024-06-21T11:00,2024-06-21T12:53,37,7
11324,North,82,2024-02-22T07:00,2024-02-22T07:26,16,4
11325,South,10,2024-06-01T06:00,2024-06-01T05:30,43,11
11326,East,16,2024-04-21T16:00,2024-04-21T17:47,25,2
11327,East,99,2024-06-26T16:00,2024-06-26T17:36,39,3
11328,East,112,2024-04-23T09:00,2024-04-23T10:27,33,8
11329,East,44,2024-04-11T16:00,2024-04-11T18:44,46,11
11330,South,2,2024-02-21T15:00,2024-02-21T16:56,47,10
11331,South,4,2024-02-13T16:00,2024-02-13T17:24,19,7
11332,North,21,2024-05-09T09:00,2024-05-09T10:09,24,12
11333,West,25,2024-05-01T08:00,2024-05-01T09:34,4,5
11334,South,17,2024-02-18T16:00,2024-02-18T17:09,34,4
11335,North,54,2024-01-16T11:00,2024-01-16T11:39,8,11
11336,West,7,2024-05-12T14:00,2024-05-12T14:27,10,6
11337,South,78,2024-06-28T16:00,2024-06-28T16:57,48,3
11338,West,66,2024-05-25T11:00,2024-05-25T13:14,43,5
11339,West,113,2024-04-06T08:00,2024-04-06T09:26,9,10
11340,East,81,2024-03-01T15:00,2024-03-01T15:46,40,8
11341,West,26,2024-04-25T11:00,2024-04-25T11:29,9,12
11342,East,105,2024-05-31T16:00,2024-05-31T17:34,5,11
11343,East,34,2024-04-03T11:00,2024-04-03T12:49,22,1
11344,West,32,2024-07-02T11:00,2024-07-02T12:58,59,4
11345,South,85,2024-05-05T15:00,2024-05-05T15:36,35,5
11346,South,10,2024-05-06T13:00,2024-05-06T12:10,5,7
11347,West,109,2024-07-06T16:00,2024-07-06T17:34,20,7
11348,East,103,2024-05-27T13:00,2024-05-27T15:14,36,10
11348,East,73,2024-05-04T06:00,2024-05-04T07:26,48,3
11349,West,51,2024-04-29T12:00,2024-04-29T14:33,12,5
11350,North,80,2024-06-08T11:00,2024-06-08T13:37,6,6
11351,West,90,2024-07-17T16:00,2024-07-17T16:52,18,4
11352,North,90,2024-05-04T14:00,2024-05-04T16:08,28,3
11353,West,68,2024-03-24T08:00,2024-03-24T09:30,6,3
11354,West,71,2024-04-23T14:00,2024-04-23T15:30,37,4
11355,South,106,2024-04-02T15:00,2024-04-02T17:30,27,7
11356,West,120,2024-03-16T10:00,2024-03-16T12:26,53,1
11357,South,5,2024-06-04T09:00,2024-06-04T08:37,39,5
11358,East,117,2024-04-13T07:00,2024-04-13T07:38,35,6
11359,West,5,2024-07-19T07:00,2024-07-19T09:43,18,2
11360,North,114,2024-04-05T14:00,2024-04-05T16:33,19,12
11361,North,85,2024-02-13T16:00,2024-02-13T18:46,16,7
11362,South,13,2024-03-31T06:00,2024-03-31T08:07,59,11
11363,East,117,2024-04-23T07:00,2024-04-23T08:30,44,8
11364,South,79,2024-04-08T07:00,2024-04-08T07:27,41,4
11365,North,118,2024-07-16T12:00,2024-07-16T14:13,21,11
11366,North,62,2024-01-31T09:00,2024-01-31T11:15,13,9
11367,North,46,2024-06-05T16:00,2024-06-05T18:51,31,8
11368,East,110,2024-01-13T15:00,2024-01-13T16:48,23,5
11369,South,27,2024-01-29T10:00,2024-01-29T10:58,45,1
11370,South,108,2024-04-04T08:00,2024-04-04T10:04,6,4
11371,North,69,2024-02-21T15:00,2024-02-21T17:56,44,5
11372,North,65,2024-01-07T10:00,2024-01-07T12:23,8,4
11373,South,16,2024-07-13T11:00,2024-07-13T12:18,35,9
11374,South,55,2024-02-12T15:00,2024-02-12T16:21,46,7
11375,South,94,2024-07-05T15:00,2024-07-05T17:31,45,9
11376,South,120,2024-02-28T06:00,2024-02-28T07:50,48,9
11377,East,67,2024-02-09T11:00,2024-02-09T12:25,20,6
11378,North,35,2024-05-06T09:00,2024-05-06T10:32,11,3
11379,West,108,2024-06-22T14:00,2024-06-22T16:54,4,11
11380,West,105,2024-03-14T16:00,2024-03-14T18:16,23,12
11381,East,40,2024-02-13T11:00,2024-02-13T13:59,45,7
11382,North,75,2024-04-22T13:00,2024-04-22T15:15,58,7
11383,North,90,2024-06-27T16:00,2024-06-27T16:37,46,8
11384,East,75,2024-01-27T09:00,2024-01-27T10:34,49,11
11385,West,17,2024-04-21T12:00,2024-04-21T13:14,36,11
11386,South,76,2024-04-04T07:00,2024-04-04T07:30,55,12
11387,West,45,2024-03-21T11:00,2024-03-21T13:19,2,2
11388,North,73,2024-03-08T06:00,2024-03-08T06:48,34,9
11389,East,53,2024-04-11T09:00,2024-04-11T09:25,2,1
11390,North,105,2024-04-05T12:00,2024-04-05T12:36,10,11
11391,North,108,2024-07-02T06:00,2024-07-02T07:13,27,4
11392,East,19,2024-02-22T16:00,2024-02-22T17:33,48,4
11393,West,24,2024-06-30T12:00,2024-06-30T14:01,43,2
11394,South,101,2024-07-13T14:00,2024-07-13T13:42,5,8
11395,East,88,2024-02-26T14:00,2024-02-26T16:10,49,1
11396,North,33,2024-01-04T06:00,2024-01-04T08:18,49,9
11397,East,43,2024-01-15T10:00,2024-01-15T10:49,18,8
11398,South,96,2024-06-10T07:00,2024-06-10T06:28,9,4
11399,East,32,2024-04-13T12:00,2024-04-13T13:15,50,4
11400,South,104,2024-04-16T16:00,2024-04-16T18:11,41,9
11401,North,63,2024-01-17T08:00,2024-01-17T09:11,22,8
11402,South,88,2024-01-20T06:00,2024-01-20T08:34,25,7
11403,East,118,2024-07-03T07:00,2024-07-03T07:41,37,8
11404,South,69,2024-02-09T10:00,2024-02-09T13:00,6,8
11405,South,78,2024-07-08T15:00,2024-07-08T16:59,45,1
11406,East,34,2024-01-08T06:00,2024-01-08T08:41,22,4
11407,West,107,2024-04-15T14:00,2024-04-15T14:28,17,12
11408,South,47,2024-07-13T08:00,2024-07-13T07:27,54,7
11409,South,47,2024-06-03T14:00,2024-06-03T15:17,18,12
11410,East,37,2024-06-16T13:00,2024-06-16T14:37,56,2
11411,East,72,2024-04-11T08:00,2024-04-11T09:03,26,2
11412,North,10,2024-03-24T10:00,2024-03-24T12:19,54,1
11413,East,90,2024-02-21T11:00,2024-02-21T13:47,19,8
11414,West,101,2024-02-06T07:00,2024-02-06T07:20,30,1
11415,East,88,2024-01-14T10:00,2024-01-14T12:08,57,11
11416,West,80,2024-04-26T06:00,2024-04-26T08:00,6,12
11417,North,33,2024-01-04T06:00,2024-01-04T07:33,60,11
11418,North,109,2024-01-02T08:00,2024-01-02T10:45,58,3
11419,North,95,2024-01-03T06:00,2024-01-03T07:06,19,10
11420,East,118,2024-05-02T16:00,2024-05-02T17:24,57,10
11421,South,56,2024-05-05T15:00,2024-05-05T16:55,16,6
11422,North,97,2024-01-30T08:00,2024-01-30T09:28,50,9
11423,West,48,2024-04-24T11:00,2024-04-24T13:33,21,9
11424,South,84,2024-02-14T10:00,2024-02-14T12:00,54,2
11425,South,1,2024-02-23T06:00,2024-02-23T07:09,5,5
11426,North,56,2024-04-19T12:00,2024-04-19T12:28,41,6
11427,South,11,2024-06-05T12:00,2024-06-05T13:00,22,3
11428,West,110,2024-02-02T09:00,2024-02-02T09:29,42,1
11429,West,76,2024-03-07T13:00,2024-03-07T13:57,51,12
11430,East,101,2024-02-15T10:00,2024-02-15T12:33,4,5
11431,East,42,2024-01-09T06:00,2024-01-09T07:21,10,2
11432,West,120,2024-05-26T14:00,2024-05-26T15:58,53,11
11433,North,45,2024-04-19T09:00,2024-04-19T10:01,46,11
11434,West,34,2024-03-15T08:00,2024-03-15T08:44,28,9
11434,North,9,2024-06-21T07:00,2024-06-21T09:07,50,12
11435,North,88,2024-03-24T13:00,2024-03-24T14:26,30,8
11436,South,99,2024-07-12T10:00,2024-07-12T11:08,20,11
11437,East,93,2024-04-17T15:00,2024-04-17T17:16,60,6
11438,East,2,2024-06-24T06:00,2024-06-24T08:30,15,6
11439,East,90,2024-02-10T15:00,2024-02-10T16:05,29,12
11440,South,88,2024-05-21T07:00,2024-05-21T07:50,49,6
11441,West,77,2024-06-10T11:00,2024-06-10T13:41,28,9
11442,West,92,2024-06-19T14:00,2024-06-19T16:59,30,10
11443,West,28,2024-05-08T13:00,2024-05-08T15:50,45,12
11444,North,81,2024-03-20T09:00,2024-03-20T09:24,37,12
11445,East,57,2024-01-12T15:00,2024-01-12T15:37,28,2
11446,North,45,2024-04-03T10:00,2024-04-03T11:58,60,9
11447,South,109,2024-06-14T11:00,2024-06-14T12:29,10,11
11448,South,27,2024-07-12T12:00,2024-07-12T13:33,29,2
11449,East,71,2024-06-02T10:00,2024-06-02T12:51,8,12
11450,West,59,2024-04-20T12:00,2024-04-20T14:55,9,10
11451,South,1,2024-05-06T13:00,2024-05-06T15:25,43,7
11452,East,20,2024-05-03T13:00,2024-05-03T15:22,45,4
11453,North,13,2024-01-14T06:00,2024-01-14T06:33,17,5
11454,South,84,2024-05-30T11:00,2024-05-30T10:47,12,3
11455,North,33,2024-03-07T15:00,2024-03-07T17:40,32,2
11456,North,119,2024-02-02T11:00,2024-02-02T13:34,29,5
11457,East,66,2024-07-01T06:00,2024-07-01T06:51,43,5
11458,North,55,2024-01-06T07:00,2024-01-06T09:02,11,2
11459,East,2,2024-06-04T08:00,2024-06-04T10:57,30,1
11460,South,28,2024-04-09T13:00,2024-04-09T14:08,47,5
11461,North,118,2024-01-01T13:00,2024-01-01T13:44,20,11
11462,North,20,2024-07-07T10:00,2024-07-07T12:39,4,9
11463,North,92,2024-04-14T16:00,2024-04-14T16:39,40,9
11464,West,97,2024-02-05T06:00,2024-02-05T08:33,36,7
11465,South,12,2024-07-09T06:00,2024-07-09T05:22,40,5
11466,North,113,2024-02-03T07:00,2024-02-03T07:46,57,6
11467,East,68,2024-01-04T07:00,2024-01-04T08:47,13,1
11468,North,26,2024-02-05T14:00,2024-02-05T14:50,13,2
11469,West,118,2024-01-29T15:00,2024-01-29T15:47,25,7
11470,West,19,2024-01-03T15:00,2024-01-03T17:00,57,6
11471,East,111,2024-06-06T08:00,2024-06-06T10:54,45,7
11472,South,65,2024-07-09T09:00,2024-07-09T11:30,28,9
11473,South,51,2024-02-17T15:00,2024-02-17T15:30,24,9
11474,North,50,2024-04-03T11:00,2024-04-03T13:25,16,8
11475,West,32,2024-01-20T06:00,2024-01-20T08:52,9,11
11476,North,73,2024-04-21T06:00,2024-04-21T07:52,37,6
11477,West,64,2024-01-10T06:00,2024-01-10T07:31,18,1
11478,South,78,2024-01-10T11:00,2024-01-10T13:39,41,6
11479,West,50,2024-05-10T15:00,2024-05-10T17:07,9,12
11480,West,63,2024-03-28T15:00,2024-03-28T17:31,4,12
11481,West,72,2024-01-01T06:00,2024-01-01T07:45,53,6
11482,North,13,2024-01-06T06:00,2024-01-06T06:40,47,10
11483,East,111,2024-06-21T06:00,2024-06-21T07:13,2,4
11484,North,72,2024-02-10T14:00,2024-02-10T14:43,41,10
11485,West,10,2024-03-09T08:00,2024-03-09T10:28,36,8
11486,North,11,2024-07-10T11:00,2024-07-10T13:15,38,2
11487,North,115,2024-04-02T15:00,2024-04-02T17:04,20,8
11488,North,14,2024-07-12T13:00,2024-07-12T15:15,46,5
11489,North,14,2024-05-22T15:00,2024-05-22T17:08,51,5
11490,East,25,2024-02-02T16:00,2024-02-02T16:37,49,7
11491,West,56,2024-04-29T15:00,2024-04-29T17:27,7,10
11492,South,59,2024-02-25T10:00,2024-02-25T10:23,17,5
11493,North,73,2024-05-08T07:00,2024-05-08T09:21,16,12
11494,South,95,2024-06-06T14:00,2024-06-06T15:50,24,10
11495,South,120,2024-07-07T09:00,2024-07-07T09:26,35,4
11496,North,20,2024-04-05T09:00,2024-04-05T11:47,18,5
11497,West,68,2024-05-29T12:00,2024-05-29T12:49,19,12
11498,West,9,2024-01-12T16:00,2024-01-12T17:37,57,5
11499,South,22,2024-01-10T16:00,2024-01-10T16:22,15,4
11500,South,4,2024-02-19T16:00,2024-02-19T18:13,20,7
11501,West,116,2024-02-14T13:00,2024-02-14T15:00,33,8
11502,East,46,2024-02-10T16:00,2024-02-10T18:24,4,6
11503,West,105,2024-07-04T09:00,2024-07-04T09:36,51,7
11504,North,72,2024-02-03T10:00,2024-02-03T12:35,4,11
11505,West,105,2024-05-17T16:00,2024-05-17T18:07,12,11
11506,North,19,2024-05-24T09:00,2024-05-24T09:53,29,8
11507,West,38,2024-06-21T07:00,2024-06-21T07:55,12,12
11508,North,19,2024-02-11T16:00,2024-02-11T18:11,11,10
11509,East,43,2024-06-23T15:00,2024-06-23T17:10,14,3
11510,West,75,2024-05-24T12:00,2024-05-24T12:26,46,12
11511,South,49,2024-04-17T14:00,2024-04-17T16:36,36,1
11512,South,73,2024-05-25T14:00,2024-05-25T16:15,56,5
11513,South,39,2024-01-25T10:00,2024-01-25T12:04,44,3
11514,West,75,2024-03-30T13:00,2024-03-30T13:52,59,9
11515,South,106,2024-04-17T16:00,2024-04-17T16:31,5,11
11516,East,24,2024-07-11T12:00,2024-07-11T13:57,49,11
11517,South,42,2024-04-25T09:00,2024-04-25T08:53,58,6
11518,North,93,2024-05-28T16:00,2024-05-28T17:50,51,4
11519,South,4,2024-02-09T12:00,2024-02-09T14:13,46,12
11520,South,64,2024-03-09T12:00,2024-03-09T14:13,2,12
11521,West,3,2024-07-02T08:00,2024-07-02T10:45,40,11
11522,South,73,2024-07-15T08:00,2024-07-15T07:20,3,9
11523,South,24,2024-04-04T09:00,2024-04-04T11:05,9,11
11524,North,83,2024-04-11T11:00,2024-04-11T12:41,18,10
11525,North,100,2024-05-23T11:00,2024-05-23T12:01,16,11
11526,East,61,2024-07-13T08:00,2024-07-13T09:03,31,9
11527,South,94,2024-01-24T07:00,2024-01-24T07:52,28,9
11528,South,118,2024-01-02T15:00,2024-01-02T16:37,16,8
11528,North,13,2024-02-10T11:00,2024-02-10T12:31,14,10
11529,South,33,2024-06-11T12:00,2024-06-11T14:34,20,9
11530,North,90,2024-03-19T07:00,2024-03-19T09:28,47,3
11531,West,100,2024-04-27T06:00,2024-04-27T08:16,27,5
11532,West,70,2024-07-06T09:00,2024-07-06T09:24,4,5
11533,South,41,2024-06-21T16:00,2024-06-21T17:24,3,1
11534,West,16,2024-05-24T14:00,2024-05-24T15:12,50,7
11535,North,104,2024-01-26T16:00,2024-01-26T16:48,37,6
11536,West,102,2024-01-03T08:00,2024-01-03T08:59,60,10
11537,West,114,2024-01-12T16:00,2024-01-12T18:51,49,8
11538,South,13,2024-01-23T13:00,2024-01-23T13:41,34,12
11539,West,31,2024-07-06T10:00,2024-07-06T11:46,35,1
11540,West,62,2024-05-12T10:00,2024-05-12T12:29,3,5
11541,South,28,2024-02-29T09:00,2024-02-29T11:04,51,9
11542,East,22,2024-02-29T08:00,2024-02-29T09:24,58,3
11543,West,52,2024-06-15T08:00,2024-06-15T10:49,55,11
11544,West,111,2024-05-08T09:00,2024-05-08T11:01,38,2
11545,North,112,2024-01-29T06:00,2024-01-29T08:53,7,5
11546,South,56,2024-02-13T07:00,2024-02-13T09:37,33,9
11547,West,89,2024-03-07T07:00,2024-03-07T08:09,27,2
11548,East,64,2024-06-27T11:00,2024-06-27T12:47,8,4
11549,South,105,2024-01-10T15:00,2024-01-10T15:32,38,7
11550,West,92,2024-03-14T13:00,2024-03-14T14:46,19,3
11551,North,103,2024-02-24T06:00,2024-02-24T06:42,27,7
11552,East,104,2024-06-24T12:00,2024-06-24T14:52,6,4
11553,West,50,2024-03-05T09:00,2024-03-05T10:11,45,4
11554,East,112,2024-07-05T07:00,2024-07-05T07:57,13,6
11555,East,117,2024-01-03T06:00,2024-01-03T08:34,36,9
11556,East,25,2024-03-09T12:00,2024-03-09T12:30,49,4
11557,North,113,2024-01-19T12:00,2024-01-19T13:20,17,8
11558,South,107,2024-03-24T10:00,2024-03-24T11:31,46,11
11559,East,65,2024-02-04T06:00,2024-02-04T06:37,35,1
11560,East,74,2024-07-01T14:00,2024-07-01T14:57,55,11
11561,South,6,2024-03-02T08:00,2024-03-02T10:52,49,8
11562,North,67,2024-07-06T08:00,2024-07-06T10:18,57,6
11563,South,6,2024-01-29T15:00,2024-01-29T17:32,53,3
11564,South,46,2024-02-05T13:00,2024-02-05T14:31,35,3
11565,South,112,2024-05-27T09:00,2024-05-27T09:57,60,12
11566,North,73,2024-04-26T08:00,2024-04-26T10:26,43,8
11567,South,68,2024-03-13T10:00,2024-03-13T11:33,27,2
11568,North,57,2024-06-18T15:00,2024-06-18T16:07,15,1
11569,East,52,2024-02-15T09:00,2024-02-15T11:09,23,9
11570,East,22,2024-01-08T09:00,2024-01-08T10:56,2,7
11571,West,92,2024-06-25T11:00,2024-06-25T12:31,14,11
11572,North,33,2024-07-01T11:00,2024-07-01T12:09,56,5
11573,West,68,2024-02-28T09:00,2024-02-28T10:48,51,5
11574,East,11,2024-05-30T09:00,2024-05-30T11:41,49,2
11575,North,91,2024-01-30T14:00,2024-01-30T14:28,28,5
11576,West,107,2024-01-31T09:00,2024-01-31T09:36,12,11
11577,South,43,2024-07-12T13:00,2024-07-12T13:40,53,12
11578,North,8,2024-06-06T13:00,2024-06-06T15:07,56,4
11579,North,94,2024-03-22T12:00,2024-03-22T14:26,21,11
11580,West,101,2024-03-13T14:00,2024-03-13T14:43,17,4
11581,North,82,2024-07-05T13:00,2024-07-05T14:54,14,4
11582,South,27,2024-03-10T11:00,2024-03-10T12:16,48,1
11583,North,67,2024-01-18T10:00,2024-01-18T10:21,58,2
11584,East,115,2024-05-17T14:00,2024-05-17T16:16,47,8
11585,North,62,2024-02-14T16:00,2024-02-14T16:25,46,1
11586,West,3,2024-02-17T11:00,2024-02-17T13:18,9,4
11586,East,115,2024-02-20T15:00,2024-02-20T16:40,11,10
11587,North,118,2024-06-04T08:00,2024-06-04T09:49,57,12
11588,East,2,2024-06-22T10:00,2024-06-22T11:29,29,11
11589,West,110,2024-02-11T13:00,2024-02-11T15:25,52,8
11590,West,77,2024-06-12T08:00,2024-06-12T09:00,12,5
11591,West,3,2024-02-22T07:00,2024-02-22T08:29,20,9
11592,East,17,2024-04-04T09:00,2024-04-04T11:36,19,7
11593,West,19,2024-01-17T11:00,2024-01-17T11:26,55,1
