employee_id,department,hire_date,level,last_promo_date,salary,status
1770,Support,2024-02-29,3,2024-06-12,98882,active
1771,Support,2024-08-08,1,,70345,active
1772,Marketing,2024-01-16,1,,54238,active
1773,Support,2024-07-14,1,,76054,active
1774,Support,2024-09-13,2,,72776,active
1775,Support,2024-05-03,1,,74302,active
1776,Engineering,2024-06-10,2,,114298,active
1777,Engineering,2024-07-29,1,2024-09-20,71875,left
1778,Support,2024-07-19,2,2024-03-09,57609,active
1779,Support,2024-12-10,3,2024-01-02,57529,active
1780,Marketing,2024-02-17,2,2024-09-25,95649,active
1781,Support,2024-02-24,1,2024-02-29,92706,active
1782,Marketing,2024-04-24,1,2024-10-23,98168,active
1783,Engineering,2024-09-28,1,2024-08-15,80800,active
1784,Marketing,2024-04-22,3,,76880,active
1785,Support,2024-02-15,1,,70128,active
1786,Ops,2024-09-20,2,,53983,left
1787,Sales,2024-07-03,2,2024-11-26,48741,active
1788,Support,2024-09-04,3,,46513,active
1789,Support,2024-11-29,2,,85868,active
1790,Sales,2024-08-09,3,2024-06-21,94234,active
1791,Ops,2024-12-04,1,2024-03-06,70377,active
1792,Support,2024-02-25,1,,94404,active
1793,Engineering,2024-01-24,2,,82607,active
1794,Support,2024-07-30,1,2024-11-16,81542,active
1795,Engineering,2024-08-09,1,,91790,active
1796,Marketing,2024-09-18,2,2024-10-06,89257,active
1797,Engineering,2024-07-16,2,,62064,active
1798,Support,2024-06-13,1,2024-08-16,74342,active
1799,Engineering,2024-12-24,1,2024-12-12,82923,active
1800,Marketing,2024-04-02,3,,61311,active
1801,Support,2024-02-03,3,2024-07-15,52630,active
1802,Sales,2024-02-10,2,,73321,active
1803,Sales,2024-10-31,2,,94278,active
1804,Sales,2024-02-28,2,2024-06-26,48872,active
1805,Engineering,2024-04-15,3,,100453,active
1806,Marketing,2024-03-14,2,2024-02-28,41209,active
1807,Ops,2024-10-03,1,2024-08-27,76001,active
1808,Engineering,2024-10-26,2,,103786,active
1809,Support,2024-02-19,2,,56414,active
1810,Marketing,2024-05-24,2,,78308,active
1811,Engineering,2024-04-26,3,,82737,active
1812,Ops,2024-08-30,2,,71571,active
1813,Ops,2024-09-03,1,,48915,active
1814,Ops,2024-05-06,3,,59909,active
1815,Engineering,2024-05-16,1,2024-07-02,80322,active
1816,Marketing,2024-12-30,1,,67104,active
1817,Engineering,2024-08-12,2,,98428,active
1818,Engineering,2024-11-05,2,,105416,active
1819,Marketing,2024-02-15,1,2024-03-22,72914,active
1820,Support,2024-08-27,1,,70818,active
1821,Marketing,2024-04-25,2,,43264,active
1822,Engineering,2024-07-18,1,,117705,active
1823,Marketing,2024-10-21,1,,77880,active
1824,Ops,2024-03-01,3,,75173,active
1825,Support,2024-01-03,1,,83468,active
1826,Engineering,2024-03-31,2,,83373,active
1827,Marketing,2024-12-14,1,2024-11-01,52639,active
1828,Sales,2024-04-03,3,,69748,active
1829,Ops,2024-12-18,2,2024-01-20,85481,active
1830,Engineering,2024-09-08,3,,77132,active
1831,Engineering,2024-01-06,3,,81440,active
1832,Ops,2024-07-13,2,,97052,active
1833,Sales,2024-12-15,3,,86521,active
1834,Engineering,2024-09-07,2,,117406,left
1835,Sales,2024-02-13,1,,92362,left
1836,Sales,2024-12-19,3,,69092,active
1837,Engineering,2024-05-13,1,2024-10-28,110166,active
1838,Ops,2024-11-24,1,,50933,active
1839,Engineering,2024-10-21,2,2024-01-14,90849,active
1840,Marketing,2024-06-14,3,,76578,active
1841,Sales,2024-06-23,3,,64374,left
1842,Ops,2024-05-12,1,2024-10-01,50582,active
1843,Ops,2024-07-04,2,,58545,left
1844,Ops,2024-03-29,2,2024-06-01,43374,active
1845,Ops,2024-09-09,1,,49867,active
1846,Sales,2024-08-18,2,2024-11-09,49713,left
1847,Sales,2024-02-16,3,2024-04-07,68785,active
1848,Support,2024-05-27,1,,91296,active
1849,Marketing,2024-11-12,3,2024-11-21,43778,active
1850,Marketing,2024-07-03,1,,99922,active
1851,Engineering,2024-06-15,2,,67806,active
1852,Sales,2024-01-25,1,,80063,active
1853,Engineering,2024-02-11,1,,111860,active
1854,Marketing,2024-03-10,2,,71376,active
1855,Marketing,2024-04-04,1,2024-11-24,97933,left
1856,Engineering,2024-01-04,1,,78216,left
1857,Sales,2024-05-31,3,,90341,active
1858,Marketing,2024-03-27,2,,46127,active
1859,Support,2024-03-20,2,2024-06-01,62086,active
1860,Marketing,2024-04-20,2,,69783,active
1861,Support,2024-09-10,1,,42823,active
1862,Marketing,2024-07-15,1,2024-01-22,44114,left
1863,Sales,2024-08-28,1,,92344,active
1864,Engineering,2024-05-28,3,2024-07-12,112539,active
1865,Marketing,2024-03-18,2,,61256,active
1866,Engineering,2024-06-15,1,,82624,active
1867,Support,2024-06-22,2,2024-06-27,81502,active
1868,Engineering,2024-07-11,3,,95326,active
1869,Support,2024-03-29,2,,46543,active
1870,Engineering,2024-10-12,1,,87133,active
1871,Support,2024-05-28,2,2024-08-18,53721,active
1872,Marketing,2024-03-05,1,,40430,active
1873,Ops,2024-03-08,3,2024-01-18,51150,active
1874,Support,2024-08-18,2,,52668,active
1875,Support,2024-03-11,1,2024-09-03,42788,active
1876,Ops,2024-09-04,2,,72146,active
1877,Engineering,2024-03-23,3,,82436,active
1878,Ops,2024-11-17,3,,92674,active
1879,Support,2024-06-29,2,,83273,active
1880,Engineering,2024-04-26,3,2024-12-13,86780,active
1881,Engineering,2024-01-26,1,2024-02-22,80607,active
1882,Marketing,2024-04-14,3,,47015,active
1883,Ops,2024-02-09,3,,92115,active
1884,Marketing,2024-08-31,1,,77314,active
1885,Sales,2024-08-02,3,2024-03-04,60677,active
1886,Ops,2024-01-29,3,,55238,active
1887,Marketing,2024-04-21,3,,55013,active
1888,Marketing,2024-08-05,2,,97889,active
1889,Engineering,2024-07-16,1,,63239,active
1890,Support,2024-05-14,1,,42542,active
1891,Marketing,2024-09-20,1,,48821,active
1892,Ops,2024-05-08,3,,50683,active
1893,Engineering,2024-10-14,1,,116988,active
1894,Ops,2024-11-21,3,2024-04-01,79335,active
1895,Sales,2024-04-04,1,,98579,active
1896,Sales,2024-04-06,2,,61569,left
1897,Ops,2024-08-04,2,,52531,active
1898,Marketing,2024-07-04,3,,66790,active
1899,Sales,2024-09-26,1,,97890,active
1900,Engineering,2024-09-14,3,2024-02-11,95838,active
1901,Marketing,2024-09-23,1,2024-10-29,52091,active
1902,Marketing,2024-02-16,3,2024-05-27,82302,active
1903,Marketing,2024-02-08,1,2024-05-10,92366,left
1904,Engineering,2024-11-01,1,,60772,left
1905,Sales,2024-09-01,2,2024-03-04,82541,active
1906,Support,2024-12-29,1,,63728,active
1907,Ops,2024-12-13,1,2024-11-05,72350,active
1908,Support,2024-03-31,3,,80159,active
1909,Sales,2024-03-04,2,,54279,active
1910,Ops,2024-09-06,2,,95032,active
1911,Ops,2024-02-13,3,,80931,active
1912,Engineering,2024-03-02,3,2024-01-07,108050,active
1913,Marketing,2024-05-30,3,,52725,active
1914,Marketing,2024-03-25,3,,99516,active
1915,Ops,2024-11-19,1,2024-03-24,93823,active
1916,Ops,2024-05-30,2,,51613,active
1917,Ops,2024-04-07,1,2024-06-09,71503,active
1918,Support,2024-05-24,2,,60910,left
1919,Sales,2024-07-04,1,,75967,active
1920,Marketing,2024-02-07,3,,42509,active
1921,Marketing,2024-06-26,3,,76614,active
1922,Ops,2024-04-28,3,,93505,left
1923,Support,2024-07-21,1,,69021,active
1924,Sales,2024-09-18,1,2024-01-05,90001,active
1925,Ops,2024-08-10,3,,87521,active
1926,Marketing,2024-07-05,3,,89938,active
1927,Engineering,2024-03-25,3,,117206,active
1928,Engineering,2024-10-14,3,,60101,active
1929,Sales,2024-07-16,2,,53964,active
1930,Support,2024-12-25,1,,82703,active
1931,Engineering,2024-05-08,3,,102977,active
1932,Sales,2024-02-16,1,,82025,active
1933,Ops,2024-11-22,2,,41621,active
1934,Sales,2024-10-05,2,,76031,active
1935,Engineering,2024-04-11,3,2024-04-14,84715,left
1936,Ops,2024-10-28,1,,62373,active
1937,Support,2024-09-30,3,,79024,active
1938,Engineering,2024-03-18,1,2024-04-08,116351,active
1939,Ops,2024-09-13,2,,47476,active
1940,Marketing,2024-01-06,3,,62120,active
1941,Marketing,2024-03-31,2,2024-10-23,97403,active
1942,Ops,2024-09-28,1,,43879,active
1943,Ops,2024-06-17,3,2024-11-01,99527,left
1944,Marketing,2024-04-22,1,2024-07-22,78116,active
1945,Ops,2024-04-05,2,,70754,active
1946,Marketing,2024-10-01,3,,40082,active
1947,Sales,2024-05-05,1,,58429,active
1948,Sales,2024-03-12,3,2024-01-19,87608,active
1949,Sales,2024-04-26,1,,47984,left
1950,Sales,2024-01-21,1,,67675,active
1951,Support,2024-10-14,3,,95671,active
1952,Support,2024-09-24,2,,52077,left
1953,Marketing,2024-11-22,1,,44328,active
1954,Marketing,2024-06-26,3,2024-06-03,65944,active
1955,Support,2024-07-25,1,2024-07-27,95946,active
1956,Support,2024-09-14,3,2024-04-25,94465,active
1957,Engineering,2024-08-04,2,,79641,active
1958,Engineering,2024-09-25,3,2024-07-30,86895,active
1959,Marketing,2024-05-25,2,2024-05-19,91066,active
1960,Ops,2024-07-09,1,,92965,left
1961,Engineering,2024-12-10,2,,99922,active
1962,Marketing,2024-09-17,2,2024-10-10,61387,active
1963,Sales,2024-04-14,3,,56981,left
1964,Engineering,2024-06-22,1,2024-12-22,109189,active
1965,Sales,2024-03-29,1,,59672,active
1966,Marketing,2024-02-07,2,2024-08-19,72553,active
1967,Marketing,2024-07-14,2,,51020,active
1968,Marketing,2024-03-11,2,2024-07-16,61221,left
1969,Ops,2024-03-15,1,,46650,active
1970,Marketing,2024-07-30,2,,94755,left
1971,Ops,2024-06-23,3,,40699,active
1972,Support,2024-08-07,1,2024-11-11,75007,active
1973,Sales,2024-09-08,3,,53993,active
1974,Engineering,2024-12-13,1,,119168,active
1975,Ops,2024-03-28,3,,41300,active
1976,Sales,2024-10-15,1,,53399,active
1977,Marketing,2024-01-06,2,,73135,active
1978,Ops,2024-06-22,3,,59041,active
1979,Sales,2024-05-03,2,,87891,active
1980,Sales,2024-11-04,1,2024-03-06,48707,active
1981,Engineering,2024-03-15,1,2024-07-01,117411,active
1982,Support,2024-01-20,3,,71385,active
1983,Sales,2024-04-11,1,2024-03-16,64968,active
1984,Ops,2024-12-29,3,2024-02-23,51127,active
1985,Sales,2024-05-10,3,,47409,active
1986,Marketing,2024-05-22,1,,86491,active
1987,Ops,2024-04-07,2,,62959,active
1988,Marketing,2024-11-24,3,,56070,active
1989,Sales,2024-03-24,1,2024-07-09,62504,active
1990,Ops,2024-06-24,2,2024-01-26,53206,active
1991,Sales,2024-09-01,3,,57759,active
1992,Ops,2024-01-16,1,,50624,active
1993,Engineering,2024-06-06,3,,92285,active
1994,Support,2024-03-12,1,,48767,active
1995,Engineering,2024-07-11,2,,71465,active
1996,Support,2024-11-15,1,,56135,active
1997,Sales,2024-05-06,3,,66876,active
1998,Ops,2024-12-02,3,,74021,active
1999,Ops,2024-09-19,2,,40393,active
2000,Engineering,2024-01-28,2,,114297,active
2001,Sales,2024-10-04,3,2024-02-15,54679,active
2002,Ops,2024-02-04,3,2024-01-19,79871,active
2003,Sales,2024-04-04,2,,65091,active
2004,Sales,2024-03-17,2,2024-10-22,58690,active
2005,Marketing,2024-07-20,1,,69749,left
2006,Marketing,2024-04-07,2,,57058,active
2007,Ops,2024-12-18,3,2024-07-10,50152,active
2008,Engineering,2024-06-13,3,2024-07-08,85736,left
2009,Sales,2024-05-08,3,,53258,active
2010,Sales,2024-06-18,3,,89695,active
2011,Marketing,2024-10-10,2,,47020,active
2012,Marketing,2024-12-09,1,,78718,active
2013,Marketing,2024-03-10,3,,84655,active
2014,Ops,2024-04-27,2,,43872,active
2015,Support,2024-12-07,3,,78229,active
2016,Sales,2024-12-17,2,,97647,left
2017,Sales,2024-01-15,3,2024-07-09,76131,active
2018,Engineering,2024-12-16,3,,114321,active
2019,Marketing,2024-07-27,1,2024-01-20,66964,active
2020,Engineering,2024-07-21,1,,108840,active
2021,Ops,2024-02-16,2,,40761,active
2022,Support,2024-02-02,2,,64903,active
2023,Sales,2024-05-10,2,,57362,active
2024,Engineering,2024-01-22,1,,86676,active
2025,Engineering,2024-12-03,3,,78702,active
2026,Support,2024-10-14,1,,86904,active
2027,Marketing,2024-09-22,1,2024-01-06,80367,active
2028,Support,2024-09-20,3,2024-08-28,90218,active
2029,Sales,2024-10-11,3,2024-10-05,70304,active
2030,Marketing,2024-07-25,1,,41258,active
2031,Marketing,2024-08-03,2,,87011,active
2032,Ops,2024-04-11,2,,79510,active
2033,Ops,2024-01-03,2,,63034,active
2034,Support,2024-12-09,3,,77549,active
2035,Support,2024-04-15,2,2024-10-05,86204,active
2036,Engineering,2024-08-23,2,,97561,active
2037,Marketing,2024-02-21,3,2024-03-09,76058,left
2038,Support,2024-05-25,3,,52758,active
2039,Engineering,2024-08-05,1,,107109,active
2040,Sales,2024-08-24,2,2024-03-17,69545,active
2041,Engineering,2024-08-30,2,,95956,active
2042,Ops,2024-08-10,2,,91833,active
2043,Ops,2024-05-08,3,,98934,active
2044,Ops,2024-07-10,2,,80985,active
2045,Support,2024-05-07,1,,91417,active
2046,Engineering,2024-06-06,1,,98397,active
2047,Sales,2024-10-05,3,,56259,left
2048,Sales,2024-04-18,3,2024-09-02,77264,active
2049,Engineering,2024-11-06,3,,103221,active
2050,Support,2024-06-24,3,2024-05-31,60241,active
2051,Support,2024-09-21,1,,81542,active
2052,Ops,2024-06-07,2,,77315,active
2053,Engineering,2024-03-13,1,,72074,active
2054,Marketing,2024-10-19,3,2024-05-16,89181,active
2055,Marketing,2024-08-02,2,,95316,active
2056,Ops,2024-03-10,3,,84417,active
2057,Marketing,2024-10-15,2,2024-01-04,76887,active
2058,Engineering,2024-05-19,2,2024-03-18,63017,left
2059,Ops,2024-04-27,3,2024-08-14,66014,left
2060,Support,2024-02-12,2,,74060,active
2061,Marketing,2024-05-05,2,,90276,active
2062,Sales,2024-01-27,3,2024-12-21,59011,active
2063,Marketing,2024-04-19,1,,87690,active
2064,Marketing,2024-10-23,1,,83277,left
2065,Sales,2024-06-04,1,,54429,active
2066,Ops,2024-02-06,3,,46799,left
2067,Marketing,2024-01-06,2,2024-08-28,84924,active
2068,Marketing,2024-05-28,1,2024-04-23,79499,active
2069,Support,2024-03-11,2,2024-01-31,50047,active
2070,Support,2024-07-03,3,,61713,active
2071,Marketing,2024-04-22,2,2024-05-24,55551,active
2072,Marketing,2024-02-19,2,,99107,active
2073,Support,2024-11-25,1,,45691,active
2074,Support,2024-08-16,1,,54705,active
2075,Engineering,2024-06-28,1,,108065,active
2076,Sales,2024-10-14,2,,91003,active
2077,Engineering,2024-03-23,2,2024-04-05,107160,active
2078,Engineering,2024-03-12,3,2024-05-18,106518,active
2079,Sales,2024-09-10,2,,61839,active
2080,Ops,2024-01-15,1,2024-05-25,60031,left
2081,Sales,2024-04-15,1,,98579,active
2082,Support,2024-10-09,3,,55241,active
2083,Marketing,2024-06-15,3,2024-01-31,99626,active
2084,Ops,2024-01-04,3,,62425,active
2085,Sales,2024-04-28,3,2024-04-08,75752,active
2086,Sales,2024-12-19,3,,60501,active
2087,Marketing,2024-08-11,2,2024-01-24,95368,active
2088,Ops,2024-07-19,1,2024-02-15,87236,left
2089,Support,2024-04-16,3,2024-10-12,68002,active
2090,Support,2024-04-29,2,,46072,left
2091,Engineering,2024-02-11,3,,61545,active
2092,Marketing,2024-11-26,2,,65495,active
2093,Sales,2024-06-13,3,,91896,active
2094,Ops,2024-06-25,3,2024-09-25,71868,active
2095,Sales,2024-07-26,3,2024-11-23,83000,active
2096,Engineering,2024-07-17,3,,101093,left
2097,Marketing,2024-07-26,2,,84112,active
2098,Ops,2024-09-22,1,2024-09-02,90910,active
2099,Sales,2024-09-10,3,2024-01-11,65600,active
2100,Engineering,2024-07-09,3,,103220,active
2101,Engineering,2024-09-13,3,,92660,active
2102,Support,2024-05-30,3,,95439,active
2103,Sales,2024-10-03,3,2024-12-24,67534,active
2104,Support,2024-11-02,1,,80669,left
2105,Engineering,2024-06-03,1,,115840,active
2106,Support,2024-01-15,3,2024-12-20,47863,active
2107,Sales,2024-03-26,1,,98283,active
2108,Marketing,2024-03-15,1,,63194,active
2109,Engineering,2024-03-26,3,,102698,active
2110,Ops,2024-03-17,1,2024-01-18,52707,active
2111,Sales,2024-02-02,1,,53389,active
2112,Marketing,2024-02-24,2,,58537,active
2113,Support,2024-02-17,2,2024-08-29,62443,active
2114,Engineering,2024-05-21,2,2024-03-21,60807,active
2115,Sales,2024-09-20,3,,48421,left
2116,Support,2024-08-17,1,,65708,active
2117,Marketing,2024-12-30,3,2024-02-19,78249,active
2118,Marketing,2024-08-03,1,,77700,active
2119,Marketing,2024-04-08,1,,40799,active
2120,Sales,2024-10-03,1,,81704,active
2121,Marketing,2024-08-25,2,2024-10-14,70055,active
2122,Sales,2024-09-25,2,,62510,active
2123,Support,2024-08-01,2,2024-10-23,67413,active
2124,Sales,2024-04-01,2,,57754,left
2125,Support,2024-01-02,2,,64683,left
2126,Marketing,2024-07-19,3,,53214,active
2127,Sales,2024-08-05,1,,85795,active
2128,Sales,2024-01-01,2,,47920,active
2129,Sales,2024-04-20,1,2024-06-01,76516,active
2130,Marketing,2024-05-28,1,,54869,active
2131,Support,2024-09-21,3,,85254,active
2132,Sales,2024-09-17,3,,41443,active
2133,Ops,2024-11-22,2,2024-11-04,66840,left
2134,Support,2024-02-11,2,,58570,active
2135,Engineering,2024-07-17,3,2024-10-14,117543,active
2136,Marketing,2024-06-24,2,,48961,active
2137,Marketing,2024-05-02,3,,40994,active
2138,Ops,2024-06-23,2,,87289,active
2139,Marketing,2024-01-07,3,,72702,left
2140,Sales,2024-07-27,2,,81767,active
2141,Ops,2024-12-04,1,2024-04-23,49586,active
2142,Marketing,2024-07-24,3,,88272,active
2143,Ops,2024-02-14,2,,95586,active
2144,Support,2024-04-29,1,,52564,active
2145,Sales,2024-02-14,1,,99418,active
2146,Sales,2024-08-02,3,2024-06-27,95022,active
2147,Support,2024-09-06,1,,67907,active
2148,Marketing,2024-11-04,2,,97512,active
2149,Engineering,2024-12-17,2,,92107,active
2150,Support,2024-03-05,3,,94460,active
2151,Engineering,2024-08-10,3,,73573,active
2152,Engineering,2024-11-05,2,,72574,active
2153,Ops,2024-03-17,2,,73055,active
2154,Ops,2024-11-12,1,,87692,left
2155,Engineering,2024-07-16,1,2024-12-04,97786,active
2156,Ops,2024-12-16,3,2024-01-05,42106,left
2157,Engineering,2024-03-09,2,,95908,active
2158,Support,2024-10-07,2,2024-05-09,92641,active
2159,Support,2024-03-13,3,2024-06-01,89136,active
2160,Support,2024-06-12,1,,53370,active
2161,Ops,2024-12-19,2,,59533,active
2162,Engineering,2024-05-03,3,2024-07-27,85685,active
2163,Marketing,2024-04-18,1,,64652,active
2164,Engineering,2024-12-19,3,,72406,active
2165,Engineering,2024-12-10,3,2024-11-30,69884,active
2166,Marketing,2024-04-19,2,,66317,active
2167,Support,2024-09-15,3,,43629,left
2168,Sales,2024-06-30,3,2024-12-05,96353,active
2169,Support,2024-05-06,2,,77327,active
2170,Sales,2024-04-24,2,,81015,active
2171,Support,2024-01-07,1,,50381,active
2172,Ops,2024-08-21,2,,90303,active
2173,Sales,2024-11-28,2,,71216,active
2174,Marketing,2024-04-08,1,,95105,active
2175,Ops,2024-12-12,2,,51531,active
2176,Marketing,2024-12-17,3,,70626,active
2177,Engineering,2024-08-27,1,,65183,active
2178,Marketing,2024-05-31,2,2024-12-03,98655,active
2179,Engineering,2024-11-22,3,,69099,active
2180,Marketing,2024-12-08,3,,76493,active
2181,Marketing,2024-09-27,2,,58182,active
2182,Sales,2024-09-04,1,,91850,left
2183,Support,2024-05-07,3,,42511,active
2184,Support,2024-08-06,2,,85847,active
2185,Marketing,2024-07-27,2,,97578,active
2186,Marketing,2024-03-15,1,,91335,active
2187,Sales,2024-01-08,3,,60134,active
2188,Sales,2024-01-30,2,,69982,active
2189,Engineering,2024-01-19,3,,98691,active
2190,Engineering,2024-10-10,2,2024-02-27,98671,active
2191,Ops,2024-06-05,3,,53168,active
2192,Marketing,2024-03-26,2,2024-08-27,83774,active
2193,Support,2024-09-16,1,,50481,left
2194,Marketing,2024-09-18,3,,65047,active
2195,Support,2024-11-03,1,,53293,left
2196,Engineering,2024-07-17,2,2024-07-14,76604,active
2197,Engineering,2024-04-14,3,,81809,active
2198,Engineering,2024-09-30,3,,87041,active
2199,Engineering,2024-01-15,2,2024-03-18,97013,left
2200,Sales,2024-09-15,2,,82041,active
2201,Marketing,2024-12-17,2,,57619,active
2202,Ops,2024-08-16,3,,91620,active
2203,Sales,2024-01-20,3,,43647,active
2204,Engineering,2024-08-12,1,,98871,active
2205,Ops,2024-07-07,1,,48790,active
2206,Sales,2024-06-22,3,,42521,active
2207,Ops,2024-08-05,2,,63353,active
2208,Support,2024-04-05,1,,90489,active
2209,Marketing,2024-02-21,2,,48075,active
2210,Engineering,2024-04-19,3,2024-11-17,116911,active
2211,Sales,2024-09-12,2,,81059,active
2212,Sales,2024-07-29,1,2024-11-20,73452,active
2213,Engineering,2024-02-15,3,,78359,active
2214,Ops,2024-02-12,2,,85841,active
2215,Ops,2024-04-19,3,,46493,active
2216,Sales,2024-03-24,3,,43630,active
2217,Ops,2024-06-19,2,,50058,active
2218,Sales,2024-09-30,3,,62291,active
2219,Ops,2024-04-13,1,2024-09-25,41783,active
2220,Marketing,2024-01-29,1,,84666,active
2221,Marketing,2024-06-10,2,,96329,active
2222,Marketing,2024-04-04,2,,59105,left
2223,Marketing,2024-07-01,2,,43353,active
2224,Marketing,2024-11-02,3,,62420,active
2225,Engineering,2024-10-25,1,2024-02-14,107473,active
2226,Support,2024-07-21,3,,68526,left
2227,Support,2024-11-23,1,,97111,active
2228,Engineering,2024-07-09,3,,87664,active
2229,Ops,2024-04-20,1,2024-11-18,62425,active
2230,Ops,2024-02-16,3,,90820,active
2231,Marketing,2024-11-14,2,2024-10-12,88655,active
2232,Ops,2024-09-18,2,,98874,active
2233,Marketing,2024-01-03,1,2024-06-16,69727,active
2234,Sales,2024-10-22,1,,60855,active
2235,Engineering,2024-07-13,2,,69482,active
2236,Support,2024-05-16,1,,80272,active
2237,Support,2024-08-04,3,,45978,active
2238,Marketing,2024-04-02,2,2024-04-27,87720,active
2239,Support,2024-02-04,2,2024-05-26,72900,active
2240,Marketing,2024-03-22,3,2024-08-26,57502,active
2241,Engineering,2024-05-13,1,,100186,active
2242,Marketing,2024-09-11,3,,95084,active
2243,Engineering,2024-03-04,3,,100061,active
2244,Support,2024-05-14,3,,82841,active
2245,Sales,2024-04-15,1,,50609,active
2246,Ops,2024-08-11,2,,87459,active
2247,Ops,2024-07-29,1,2024-06-17,53657,active
2248,Engineering,2024-07-21,1,2024-11-03,94454,active
2249,Ops,2024-05-04,2,,70926,active
2250,Marketing,2024-08-26,1,,72743,active
2251,Marketing,2024-07-06,1,,69199,active
2252,Support,2024-04-13,1,,61265,active
2253,Engineering,2024-01-15,1,,91481,left
2254,Engineering,2024-05-15,1,,60247,active
2255,Marketing,2024-01-13,1,,54249,active
2256,Marketing,2024-07-27,2,,49451,active
2257,Engineering,2024-10-22,1,,103494,active
2258,Sales,2024-01-26,2,,41154,active
2259,Engineering,2024-11-21,2,2024-12-01,111918,active
2260,Marketing,2024-12-28,1,,53302,active
2261,Engineering,2024-04-02,2,2024-04-05,113981,active
2262,Sales,2024-08-07,2,2024-11-14,51023,left
2263,Ops,2024-08-26,1,2024-12-17,44294,active
2264,Ops,2024-08-09,1,,46973,active
2265,Marketing,2024-03-16,3,,90783,active
2266,Support,2024-12-17,3,2024-05-08,64742,active
2267,Marketing,2024-09-20,1,,41190,active
2268,Ops,2024-11-07,3,2024-10-02,61556,active
2269,Marketing,2024-03-28,1,2024-08-19,86898,active
2270,Marketing,2024-05-20,2,2024-07-30,40001,active
2271,Ops,2024-04-26,2,,45886,active
2272,Ops,2024-03-20,2,,46019,active
2273,Sales,2024-07-27,3,2024-02-29,58390,active
2274,Ops,2024-08-20,1,,85936,active
2275,Sales,2024-02-18,1,2024-09-30,46656,active
2276,Support,2024-08-30,1,,90141,active
2277,Support,2024-01-20,1,,42782,active
2278,Engineering,2024-06-12,3,,108974,active
2279,Marketing,2024-05-24,3,,63036,active
2280,Sales,2024-08-22,1,,81871,active
2281,Sales,2024-04-18,2,,70319,active
2282,Marketing,2024-11-25,1,2024-06-27,85735,active
2283,Engineering,2024-03-19,3,2024-10-07,67701,active
2284,Engineering,2024-09-11,1,,112934,active
2285,Engineering,2024-04-08,2,2024-10-22,96456,active
2286,Ops,2024-04-12,1,,71580,active
2287,Marketing,2024-12-27,1,,55057,active
2288,Sales,2024-12-11,2,2024-11-29,61761,active
2289,Support,2024-08-05,3,,62592,active
2290,Engineering,2024-06-27,3,,103444,active
2291,Support,2024-05-22,1,,49386,active
2292,Engineering,2024-05-03,2,,74896,active
2293,Support,2024-08-24,3,2024-03-26,42398,active
2294,Engineering,2024-05-10,3,,105441,left
2295,Support,2024-10-09,1,2024-04-27,77309,active
2296,Ops,2024-05-06,2,,88637,active
2297,Engineering,2024-10-04,3,2024-05-12,76866,active
2298,Marketing,2024-05-06,1,,74354,active
2299,Support,2024-12-04,2,,66366,active
2300,Support,2024-08-19,3,,91198,active
2301,Engineering,2024-08-24,2,2024-07-01,103366,active
2302,Support,2024-09-30,2,2024-04-17,90168,active
2303,Engineering,2024-12-09,1,2024-07-17,78671,active
2304,Marketing,2024-09-05,3,2024-04-05,93053,active
2305,Sales,2024-11-24,2,,52849,active
2306,Ops,2024-01-07,3,2024-01-07,91985,left
2307,Ops,2024-08-28,1,,46394,active
2308,Sales,2024-12-11,3,2024-01-25,71511,active
2309,Sales,2024-05-24,1,2024-06-22,75431,active
2310,Ops,2024-04-23,1,,75157,active
2311,Sales,2024-09-01,1,2024-11-18,79537,active
2312,Marketing,2024-03-15,3,,48646,active
2313,Support,2024-12-29,2,,96757,active
2314,Engineering,2024-07-14,3,2024-11-03,84487,active
2315,Marketing,2024-07-30,1,,49345,active
2316,Support,2024-12-27,1,2024-07-08,97114,active
2317,Marketing,2024-01-05,1,2024-11-15,74527,active
2318,Engineering,2024-02-15,2,,76601,active
2319,Marketing,2024-11-05,2,,69378,active
2320,Marketing,2024-09-18,1,,83783,active
2321,Ops,2024-10-25,3,,66898,active
2322,Marketing,2024-03-11,3,2024-10-28,65531,active
2323,Engineering,2024-06-18,2,2024-10-27,96217,active
2324,Sales,2024-11-29,2,2024-02-25,55093,active
2325,Engineering,2024-08-27,1,,62179,active
2326,Ops,2024-06-05,1,,62375,active
2327,Ops,2024-10-24,2,,57942,active
2328,Support,2024-04-01,2,,84919,active
2329,Sales,2024-10-12,3,,71515,left
2330,Ops,2024-09-04,2,,51458,left
2331,Sales,2024-06-28,2,,63421,active
2332,Support,2024-06-14,3,,63077,active
2333,Ops,2024-12-22,2,,95224,active
2334,Engineering,2024-10-20,1,,98076,active
2335,Support,2024-07-22,3,,83986,active
2336,Ops,2024-01-07,3,,91537,active
2337,Engineering,2024-08-10,2,,100005,active
2338,Support,2024-07-24,3,,85123,left
2339,Sales,2024-12-19,2,2024-07-21,92468,active
2340,Engineering,2024-11-23,2,,81995,active
2341,Marketing,2024-05-24,1,2024-08-31,99838,active
2342,Marketing,2024-03-25,3,,82450,active
2343,Marketing,2024-09-02,2,,67646,active
2344,Sales,2024-07-16,2,,99831,active
2345,Sales,2024-02-07,1,,92739,active
2346,Engineering,2024-07-02,3,,70539,active
2347,Support,2024-02-25,2,,89463,active
2348,Ops,2024-08-16,1,,90189,active
