order_id,date,seller_id,seller_tier,gmv,fee
46559,2024-02-23,864,standard,345.3,51.8
46560,2024-09-01,2734,standard,24.39,3.66
46561,2024-09-25,1593,standard,374.54,56.18
46562,2024-04-13,895,standard,211.99,31.8
46563,2024-08-22,1421,plus,60.67,7.89
46564,2024-05-20,1290,standard,333.42,50.01
46565,2024-02-07,2454,standard,333.44,50.02
46566,2024-04-08,2289,pro,24.9,1.99
46567,2024-06-06,207,plus,38.42,4.99
46568,2024-10-16,339,pro,43.1,3.45
46569,2024-03-05,2830,standard,262.94,39.44
46570,2024-04-24,1613,standard,300.9,45.14
46571,2024-08-10,516,standard,49.41,7.41
46572,2024-05-19,698,standard,41.37,6.21
46573,2024-03-04,321,standard,249.12,37.37
46574,2024-04-11,1858,standard,22.98,3.45
46575,2024-02-11,45,standard,83.78,12.57
46576,2024-07-18,2567,standard,187.47,28.12
46577,2024-10-23,1161,plus,138.08,17.95
46578,2024-06-27,2564,pro,358.97,43.08
46579,2024-04-25,1013,standard,96.94,14.54
46580,2024-03-07,2007,plus,355.26,46.18
46581,2024-02-17,7,plus,56.19,7.3
46582,2024-09-12,822,standard,24.05,3.61
46583,2024-05-04,307,standard,33.41,5.01
46584,2024-02-15,1500,plus,101.83,13.24
46585,2024-06-24,975,plus,164.23,21.35
46586,2024-02-08,1897,standard,102.09,15.31
46587,2024-09-21,560,pro,376.92,30.15
46588,2024-05-11,331,pro,47.98,3.84
46589,2024-09-25,1256,plus,24.69,3.21
46590,2024-01-31,1053,standard,202.5,30.38
46591,2024-05-10,2863,standard,248.75,37.31
46592,2024-06-05,280,plus,292.35,38.01
46593,2024-09-23,323,pro,390.89,46.91
46594,2024-09-17,983,standard,233.52,35.03
46595,2024-07-20,2495,pro,48.61,5.83
46596,2024-05-08,2860,plus,316.46,41.14
46597,2024-08-19,2558,plus,54.05,7.03
46598,2024-07-09,907,standard,30.86,4.63
46599,2024-09-23,883,standard,206.13,30.92
46600,2024-07-15,2071,pro,153.57,12.29
46601,2024-05-23,2825,standard,349,52.35
46602,2024-01-20,2237,plus,21.16,2.75
46603,2024-01-25,2678,standard,26.36,3.95
46604,2024-01-30,1427,pro,84.37,10.12
46605,2024-07-23,2286,standard,64.82,9.72
46606,2024-02-22,1391,standard,182.84,27.43
46607,2024-08-26,644,pro,30.7,2.46
46608,2024-07-25,716,pro,50.72,4.06
46609,2024-02-09,524,standard,371.84,55.78
46610,2024-01-05,1131,plus,285.21,37.08
46611,2024-07-27,2767,pro,22.4,1.79
46612,2024-05-08,751,pro,61.3,4.9
46613,2024-05-18,756,standard,47.68,7.15
46614,2024-07-03,524,standard,33.18,4.98
46615,2024-01-21,767,standard,173.15,25.97
46616,2024-01-18,76,standard,192.03,28.8
46617,2024-07-10,2673,pro,101.43,8.11
46618,2024-08-31,2397,standard,112.89,16.93
46619,2024-06-19,1925,pro,345.1,27.61
46620,2024-06-16,375,standard,170.84,25.63
46621,2024-07-01,240,pro,281.23,22.5
46622,2024-01-08,2881,standard,296.98,44.55
46623,2024-09-21,899,pro,39.02,3.12
46624,2024-02-03,2062,standard,34.65,5.2
46625,2024-10-03,2456,pro,40.12,3.21
46626,2024-02-05,417,standard,256.86,38.53
46627,2024-03-10,2964,standard,44.53,6.68
46628,2024-05-03,2289,pro,73.99,5.92
46629,2024-04-01,2908,standard,85.84,12.88
46630,2024-08-16,2324,plus,53.83,7
46631,2024-08-31,824,plus,401.89,52.25
46632,2024-03-18,2352,standard,37.77,5.67
46633,2024-05-27,1651,standard,53.86,8.08
46634,2024-01-28,1795,plus,110.96,14.42
46635,2024-06-12,2935,plus,226.55,29.45
46636,2024-10-01,2239,plus,285.63,37.13
46637,2024-08-24,706,pro,22.93,1.83
46638,2024-06-23,922,pro,122.89,9.83
46639,2024-09-16,2016,plus,55.08,7.16
46640,2024-07-30,2791,pro,182.58,21.91
46641,2024-02-25,234,standard,35.85,5.38
46642,2024-03-20,123,standard,95.05,14.26
46643,2024-04-05,1143,pro,87.41,6.99
46644,2024-08-06,726,standard,79.64,11.95
46645,2024-10-23,2176,pro,145.92,11.67
46646,2024-09-25,1060,pro,46.97,3.76
46647,2024-03-13,2632,standard,193.74,29.06
46648,2024-08-12,1489,plus,52.57,6.83
46649,2024-03-12,1910,pro,278.9,22.31
46650,2024-06-21,1933,pro,23.8,1.9
46651,2024-08-21,608,pro,144.11,11.53
46652,2024-06-26,692,pro,248.87,19.91
46653,2024-05-29,214,pro,237.98,19.04
46654,2024-01-03,734,plus,153.2,19.92
46655,2024-10-21,940,pro,348.14,27.85
46656,2024-07-07,2596,pro,69.25,5.54
46657,2024-07-15,2592,pro,240.21,19.22
46658,2024-04-27,1836,standard,294.88,44.23
46659,2024-09-06,2966,pro,110.37,8.83
46660,2024-02-27,894,standard,44.74,6.71
46661,2024-09-20,758,standard,308.3,46.25
46662,2024-05-29,1029,plus,104.7,13.61
46663,2024-04-14,1179,standard,24.92,3.74
46664,2024-10-11,769,pro,364.24,29.14
46665,2024-09-28,812,plus,78.67,10.23
46666,2024-07-18,2844,standard,35.24,5.29
46667,2024-02-13,2795,pro,35.78,2.86
46668,2024-07-07,2961,pro,275.84,22.07
46669,2024-03-08,1426,standard,42.21,6.33
46670,2024-06-20,1796,plus,75.34,9.79
46671,2024-01-31,869,plus,226.56,29.45
46672,2024-07-10,330,pro,88.97,7.12
46673,2024-10-01,69,pro,383.07,30.65
46674,2024-01-24,890,standard,42.48,6.37
46675,2024-01-12,2393,standard,35.71,5.36
46676,2024-04-30,2146,pro,171.02,13.68
46677,2024-01-30,1079,standard,269.98,40.5
46678,2024-06-13,505,plus,293.78,38.19
46679,2024-06-06,1543,pro,48.72,3.9
46680,2024-06-02,101,plus,207.87,27.02
46681,2024-04-28,118,standard,253.93,38.09
46682,2024-04-06,2523,standard,126.12,18.92
46683,2024-02-28,1985,plus,37.4,4.86
46684,2024-01-02,759,plus,96.82,12.59
46685,2024-08-09,1326,plus,114.33,14.86
46686,2024-04-27,290,standard,232.59,34.89
46687,2024-03-27,934,pro,21.43,1.71
46688,2024-04-20,942,plus,273.44,35.55
46689,2024-05-18,1194,standard,305.34,45.8
46690,2024-04-21,800,plus,33.82,4.4
46691,2024-02-21,1368,standard,31.6,4.74
46692,2024-01-16,2290,standard,358.52,53.78
46693,2024-06-24,2974,standard,30.17,4.53
46694,2024-03-27,182,pro,29.36,2.35
46695,2024-02-09,2583,plus,53.18,6.91
46696,2024-07-13,2960,plus,42.35,5.51
46697,2024-06-21,172,standard,24.23,3.63
46698,2024-09-20,2364,pro,39.51,3.16
46699,2024-08-06,997,pro,82.6,6.61
46700,2024-10-16,1221,plus,36.37,4.73
46701,2024-02-12,402,standard,39.39,5.91
46702,2024-03-31,529,standard,60.96,9.14
46703,2024-04-15,894,pro,36.67,2.93
46704,2024-07-19,1417,standard,129.11,19.37
46705,2024-08-24,2672,pro,279.94,22.4
46706,2024-06-24,703,plus,140.55,18.27
46707,2024-10-19,2505,pro,23.66,1.89
46708,2024-03-14,1526,standard,22.77,3.42
46709,2024-02-09,882,standard,23.53,3.53
46710,2024-01-25,2605,pro,49.36,3.95
46711,2024-01-25,1625,standard,82.72,12.41
46712,2024-05-04,2322,standard,184.22,27.63
46713,2024-04-05,91,standard,39.24,5.89
46714,2024-09-08,604,standard,207.36,31.1
46715,2024-04-08,2663,pro,48.52,3.88
46716,2024-03-29,849,standard,54.23,8.13
46717,2024-10-13,2837,pro,37.36,2.99
46718,2024-07-12,2402,standard,376.19,56.43
46719,2024-05-08,2816,standard,259.5,38.92
46720,2024-09-26,709,standard,25.44,3.82
46721,2024-05-05,1578,pro,162.18,12.97
46722,2024-02-07,792,standard,27.53,4.13
46723,2024-03-23,1776,plus,155.38,20.2
46724,2024-08-28,387,pro,180.1,14.41
46725,2024-05-24,2029,pro,84.49,6.76
46726,2024-03-01,2614,standard,118.41,17.76
46727,2024-04-21,2152,pro,56.45,4.52
46728,2024-01-17,2605,standard,52.81,7.92
46729,2024-06-20,951,pro,92.4,7.39
46730,2024-07-31,754,standard,139.75,20.96
46731,2024-10-15,2517,standard,23.94,3.59
46732,2024-07-21,1441,pro,249.36,19.95
46733,2024-02-13,1696,standard,101.64,15.25
46734,2024-01-22,807,pro,351.62,28.13
46735,2024-06-07,768,pro,390.01,31.2
46736,2024-03-15,684,standard,144.29,21.64
46737,2024-10-23,1540,pro,70.88,5.67
46738,2024-03-30,1756,standard,86.63,12.99
46739,2024-06-17,2199,plus,150.54,19.57
46740,2024-06-20,673,pro,84.18,6.73
46741,2024-04-18,2616,pro,35.57,2.85
46742,2024-07-12,1777,pro,29.18,2.33
46743,2024-07-19,488,plus,117.71,15.3
46744,2024-03-27,2606,pro,100.6,8.05
46745,2024-05-05,2979,pro,129.9,10.39
46746,2024-08-27,2040,plus,143.54,18.66
46747,2024-06-01,2484,pro,124.2,9.94
46748,2024-10-15,2035,pro,340.71,27.26
46749,2024-03-08,114,pro,119.66,9.57
46750,2024-04-26,93,plus,203.84,26.5
46751,2024-02-01,503,plus,27.21,3.54
46752,2024-01-16,1052,standard,60.2,9.03
46753,2024-03-29,926,standard,37.87,5.68
46754,2024-02-05,1216,standard,51.49,7.72
46755,2024-05-31,527,standard,165.1,24.76
46756,2024-08-14,393,standard,316.72,47.51
46757,2024-06-19,7,plus,33.36,4.34
46758,2024-10-13,1830,pro,146.49,11.72
46759,2024-09-14,2488,plus,63.96,8.31
46760,2024-07-10,2435,pro,67.79,5.42
46761,2024-02-14,2732,standard,377.26,56.59
46762,2024-01-11,1837,standard,43.8,6.57
46763,2024-04-14,564,plus,374.97,48.75
46764,2024-06-04,2841,standard,45.77,6.87
46765,2024-03-27,2482,pro,31.55,2.52
46766,2024-04-07,1491,plus,236.64,30.76
46767,2024-07-06,150,standard,72.02,10.8
46768,2024-01-29,309,pro,332.78,26.62
46769,2024-04-24,2034,plus,60.21,7.83
46770,2024-02-08,2163,standard,185.77,27.87
46771,2024-06-19,931,standard,129.9,19.49
46772,2024-03-03,695,plus,354.3,46.06
46773,2024-01-05,1918,plus,175.93,22.87
46774,2024-01-06,1112,standard,49.13,7.37
46775,2024-07-01,1225,plus,25.04,3.26
46776,2024-08-07,1457,pro,333.38,40.01
46777,2024-04-04,2294,pro,225.32,18.03
46778,2024-08-21,1112,pro,148.68,11.89
46779,2024-09-28,1524,pro,72.72,5.82
46780,2024-06-04,183,pro,249.24,19.94
46781,2024-01-26,2636,plus,215.19,27.97
46782,2024-04-24,2557,standard,203.06,30.46
46783,2024-02-01,899,plus,30.8,4
46784,2024-10-07,2673,pro,103.59,8.29
46785,2024-06-21,2276,pro,26.92,2.15
46786,2024-03-03,397,pro,22.54,1.8
46787,2024-06-11,1694,standard,66.25,9.94
46788,2024-08-14,813,pro,50.98,4.08
46789,2024-08-30,2601,plus,27.9,3.63
46790,2024-09-27,4,standard,205.42,30.81
46791,2024-10-11,2678,plus,106.34,13.82
46792,2024-07-04,2226,standard,82.68,12.4
46793,2024-08-24,455,pro,74.17,5.93
46794,2024-07-06,856,standard,85.25,12.79
46795,2024-03-05,582,standard,21.29,3.19
46796,2024-03-21,2436,standard,35.45,5.32
46797,2024-01-24,2043,plus,37.04,4.82
46798,2024-07-08,2610,plus,379.86,49.38
46799,2024-08-01,2687,pro,56.53,4.52
46800,2024-02-27,1019,standard,32.89,4.93
46801,2024-06-17,370,pro,55.01,4.4
46802,2024-04-23,1962,standard,117.99,17.7
46803,2024-01-30,2891,standard,322.73,48.41
46804,2024-05-29,1995,standard,23.52,3.53
46805,2024-03-26,1035,standard,261.18,39.18
46806,2024-07-09,370,standard,32.8,4.92
46807,2024-08-29,416,standard,397.34,59.6
46808,2024-01-29,2425,standard,311.1,46.67
46809,2024-09-05,1906,standard,149.92,22.49
46810,2024-03-10,1525,plus,123.07,16
46811,2024-05-30,95,pro,54.73,4.38
46812,2024-06-01,960,pro,23.76,1.9
46813,2024-06-04,990,plus,387.81,50.42
46814,2024-06-05,2163,standard,88.28,13.24
46815,2024-03-27,2891,pro,207.29,16.58
46816,2024-09-28,1821,pro,286.11,22.89
46817,2024-05-12,2525,plus,33.94,4.41
46818,2024-07-09,1584,pro,240.11,19.21
46819,2024-04-27,2083,standard,253.89,38.08
46820,2024-02-13,2448,plus,56.32,7.32
46821,2024-02-02,1112,standard,28.2,4.23
46822,2024-01-12,1986,plus,29.16,3.79
46823,2024-06-25,1292,pro,149.82,11.99
46824,2024-10-26,1801,plus,184.46,23.98
46825,2024-02-13,2421,plus,41.62,5.41
46826,2024-02-07,2477,plus,78.97,10.27
46827,2024-08-04,2248,standard,222.73,33.41
46828,2024-08-06,1040,standard,79.73,11.96
46829,2024-05-24,1770,standard,56.98,8.55
46830,2024-08-01,2368,standard,27.44,4.12
46831,2024-10-10,1008,standard,258.87,38.83
46832,2024-08-24,2085,pro,335.92,40.31
46833,2024-08-29,1627,plus,30.45,3.96
46834,2024-08-09,111,standard,69.81,10.47
46835,2024-06-22,2002,pro,216.91,17.35
46836,2024-03-31,1273,plus,166.34,21.62
46837,2024-04-01,2824,plus,374.91,48.74
46838,2024-06-14,1985,plus,120.22,15.63
46839,2024-08-10,123,pro,53.56,4.28
46840,2024-06-03,106,plus,106.53,13.85
46841,2024-10-19,1046,plus,48.84,6.35
46842,2024-06-02,1407,standard,80.54,12.08
46843,2024-02-08,1741,pro,258.39,20.67
46844,2024-05-23,1826,plus,241.28,31.37
46845,2024-10-16,2872,standard,117.68,17.65
46846,2024-09-13,1449,pro,78.38,6.27
46847,2024-06-28,349,standard,315.96,47.39
46848,2024-06-26,2291,pro,44.73,3.58
46849,2024-08-22,1430,plus,384.43,49.98
46850,2024-01-11,946,standard,292.01,43.8
46851,2024-04-30,238,standard,20.89,3.13
46852,2024-08-27,2398,standard,176.78,26.52
46853,2024-04-11,2452,standard,211.68,31.75
46854,2024-01-03,293,plus,265.1,34.46
46855,2024-03-31,2385,standard,132.21,19.83
46856,2024-06-06,1030,pro,36.28,2.9
46857,2024-02-01,288,standard,99.75,14.96
46858,2024-01-26,2788,standard,21.98,3.3
46859,2024-09-12,2476,pro,108.53,8.68
46860,2024-07-27,264,plus,112.22,14.59
46861,2024-09-30,2165,standard,71.35,10.7
46862,2024-05-08,141,standard,294.24,44.14
46863,2024-06-13,725,pro,84.87,6.79
46864,2024-04-26,1327,pro,349.96,28
46865,2024-01-31,1741,plus,30.02,3.9
46866,2024-03-26,491,plus,222.59,28.94
46867,2024-08-14,2924,pro,64.32,5.15
46868,2024-10-25,525,pro,214.69,17.18
46869,2024-02-19,1751,standard,76.96,11.54
46870,2024-05-25,2063,plus,120.87,15.71
46871,2024-05-23,1894,standard,30.28,4.54
46872,2024-09-21,1143,pro,342.83,41.14
46873,2024-10-23,302,pro,42.47,3.4
46874,2024-09-14,2307,pro,55.88,4.47
46875,2024-05-09,1243,standard,261.92,39.29
46876,2024-10-25,1041,pro,151.15,12.09
46877,2024-04-02,89,standard,46.15,6.92
46878,2024-06-14,1126,standard,354.75,53.21
46879,2024-01-13,130,standard,310.22,46.53
46880,2024-09-26,427,standard,367.84,55.18
46881,2024-02-23,1608,plus,35.01,4.55
46882,2024-05-12,2576,standard,93.95,14.09
46883,2024-03-12,2432,plus,195.28,25.39
46884,2024-01-28,58,plus,150.91,19.62
46885,2024-04-02,2142,standard,188.24,28.24
46886,2024-01-26,2118,standard,357.92,53.69
46887,2024-02-26,497,standard,182.49,27.37
46888,2024-08-07,2830,pro,354.98,28.4
46889,2024-08-11,2077,standard,46.14,6.92
46890,2024-10-10,1300,plus,192.32,25
46891,2024-05-03,1412,standard,384.45,57.67
46892,2024-10-26,2515,standard,57,8.55
46893,2024-03-10,2839,standard,127.49,19.12
46894,2024-08-22,2474,pro,283.98,22.72
46895,2024-09-06,2437,standard,25.63,3.84
46896,2024-08-22,1110,plus,93.18,12.11
46897,2024-02-12,2508,standard,38.79,5.82
46898,2024-05-27,2904,standard,100.87,15.13
46899,2024-08-03,50,pro,385.67,30.85
46900,2024-05-18,1046,standard,22.43,3.36
46901,2024-09-30,1893,pro,136.69,10.94
46902,2024-08-21,2381,standard,130.2,19.53
46903,2024-07-14,760,pro,307.09,24.57
46904,2024-09-11,227,pro,69.82,5.59
46905,2024-03-27,1623,standard,21.58,3.24
46906,2024-04-30,194,standard,35.6,5.34
46907,2024-09-22,2615,standard,79.91,11.99
46908,2024-07-10,660,plus,29.84,3.88
46909,2024-09-29,1556,pro,95.81,7.66
46910,2024-10-09,76,pro,28.79,2.3
46911,2024-08-06,1075,standard,38.54,5.78
46912,2024-10-21,118,standard,356.64,53.5
46913,2024-10-05,2535,plus,28.46,3.7
46914,2024-03-18,486,plus,114.85,14.93
46915,2024-09-26,1676,pro,145.92,11.67
46916,2024-10-06,119,pro,296.61,23.73
46917,2024-08-27,2312,pro,161.76,12.94
46918,2024-02-26,2323,plus,261.3,33.97
46919,2024-10-05,1652,standard,43.96,6.59
46920,2024-09-30,1164,standard,27.38,4.11
46921,2024-04-11,2164,standard,24.29,3.64
46922,2024-01-08,942,pro,174.51,13.96
46923,2024-01-15,2437,standard,107.89,16.18
46924,2024-05-22,1996,standard,323.94,48.59
46925,2024-08-19,2511,standard,133.25,19.99
46926,2024-10-01,2086,pro,388.98,31.12
46927,2024-02-22,1726,standard,162.82,24.42
46928,2024-01-02,2349,standard,22.07,3.31
46929,2024-04-06,2585,standard,269.42,40.41
46930,2024-03-06,76,plus,127.15,16.53
46931,2024-09-18,1505,plus,81.06,10.54
46932,2024-02-04,425,standard,365.44,54.82
46933,2024-06-10,1933,pro,228.67,27.44
46934,2024-05-06,1388,pro,319.05,25.52
46935,2024-05-25,237,pro,383.92,30.71
46936,2024-09-09,1096,standard,44.77,6.72
46937,2024-06-03,2318,plus,226.93,29.5
46938,2024-02-19,461,standard,24.49,3.67
46939,2024-08-26,1104,pro,144.35,11.55
46940,2024-01-02,535,standard,233.17,34.98
46941,2024-06-13,297,standard,37.17,5.58
46942,2024-05-23,1354,standard,64.89,9.73
46943,2024-09-03,7,pro,126.49,10.12
46944,2024-03-21,800,standard,219.87,32.98
46945,2024-01-08,547,pro,364.08,29.13
46946,2024-04-01,2613,plus,332.92,43.28
46947,2024-07-29,1715,standard,270.26,40.54
46948,2024-08-05,571,plus,119.13,15.49
46949,2024-06-05,2703,plus,26.77,3.48
46950,2024-09-20,1443,pro,54.11,4.33
46951,2024-08-19,2357,pro,75.06,6
46952,2024-02-02,2043,pro,123.41,9.87
46953,2024-04-22,2288,plus,190.4,24.75
46954,2024-06-13,2069,pro,237.18,18.97
46955,2024-03-11,167,standard,39.98,6
46956,2024-10-21,2709,standard,210.84,31.63
46957,2024-03-30,2012,standard,156.87,23.53
46958,2024-01-31,1868,plus,110.09,14.31
46959,2024-01-15,1159,standard,247.15,37.07
46960,2024-04-22,1501,plus,40.94,5.32
46961,2024-08-08,486,plus,50.61,6.58
46962,2024-08-05,1653,standard,39.77,5.97
46963,2024-10-14,2154,pro,86.55,10.39
46964,2024-09-19,1552,pro,301.9,36.23
46965,2024-10-27,1167,standard,248.13,37.22
46966,2024-01-14,205,plus,238.08,30.95
46967,2024-08-18,325,plus,87.13,11.33
46968,2024-01-15,1532,standard,131.46,19.72
46969,2024-05-29,1052,pro,290.88,23.27
46970,2024-01-20,2923,standard,215.89,32.38
46971,2024-03-28,1194,plus,47.03,6.11
46972,2024-08-01,1316,pro,36.88,2.95
46973,2024-05-26,448,plus,63.14,8.21
46974,2024-08-19,187,standard,298.94,44.84
46975,2024-06-21,736,standard,53.21,7.98
46976,2024-05-16,456,plus,224.08,29.13
46977,2024-02-20,837,standard,56.63,8.49
46978,2024-08-19,813,pro,110.76,8.86
46979,2024-03-31,2028,standard,66.46,9.97
46980,2024-04-29,1700,pro,32.95,2.64
46981,2024-02-17,662,standard,224.25,33.64
46982,2024-04-14,2686,standard,21.29,3.19
46983,2024-06-16,1606,standard,96.09,14.41
46984,2024-02-17,2526,standard,272.09,40.81
46985,2024-06-10,2546,pro,111.91,8.95
46986,2024-07-04,2456,pro,127.97,10.24
46987,2024-03-18,1452,standard,106.6,15.99
46988,2024-04-26,451,plus,173.72,22.58
46989,2024-01-13,1279,plus,93.65,12.17
46990,2024-08-21,2883,plus,26.32,3.42
46991,2024-10-23,1288,pro,24.17,1.93
46992,2024-05-18,2576,plus,387.97,50.44
46993,2024-02-23,586,plus,104.21,13.55
46994,2024-07-12,1202,standard,204.42,30.66
46995,2024-01-12,1590,standard,178.82,26.82
46996,2024-02-21,610,plus,35.81,4.66
46997,2024-02-28,2498,plus,144.86,18.83
46998,2024-10-03,2625,standard,33.92,5.09
46999,2024-09-20,510,plus,66.56,8.65
47000,2024-05-08,2367,standard,91.49,13.72
47001,2024-03-24,854,pro,34.43,2.75
47002,2024-09-27,1816,standard,132.2,19.83
47003,2024-04-12,1601,plus,29.9,3.89
47004,2024-04-25,1448,standard,35.43,5.31
47005,2024-05-08,2250,standard,94.84,14.23
47006,2024-06-16,1973,standard,45.46,6.82
47007,2024-04-06,2054,standard,93.16,13.97
47008,2024-05-29,1617,standard,276.84,41.53
47009,2024-08-17,2461,pro,56.96,4.56
47010,2024-03-15,865,plus,295.48,38.41
47011,2024-07-24,827,pro,66.32,5.31
47012,2024-05-01,88,standard,23.04,3.46
47013,2024-04-13,148,plus,75.4,9.8
47014,2024-05-13,2930,standard,69.88,10.48
47015,2024-07-27,875,plus,116.62,15.16
47016,2024-07-12,2715,pro,46.29,3.7
47017,2024-08-03,1395,plus,114.16,14.84
47018,2024-03-10,300,standard,187.51,28.13
47019,2024-03-15,1377,plus,89.12,11.59
47020,2024-06-23,817,standard,266.87,40.03
47021,2024-07-25,2362,pro,81.86,6.55
47022,2024-05-27,1363,plus,25.41,3.3
47023,2024-07-03,647,plus,26.47,3.44
47024,2024-02-03,2124,standard,171.99,25.8
47025,2024-02-18,1119,pro,98.63,7.89
47026,2024-01-05,215,standard,259.39,38.91
47027,2024-06-04,1146,standard,395.21,59.28
47028,2024-10-18,2081,pro,76.43,6.11
47029,2024-10-22,438,standard,281.32,42.2
47030,2024-10-14,112,pro,40.87,3.27
47031,2024-08-16,2759,pro,49.21,3.94
47032,2024-07-29,1479,plus,49.03,6.37
47033,2024-01-30,109,standard,95.23,14.28
47034,2024-04-19,797,plus,101.39,13.18
47035,2024-08-07,1278,pro,88.98,7.12
47036,2024-07-19,176,pro,80.99,6.48
47037,2024-06-07,2058,standard,272.75,40.91
47038,2024-08-05,1282,standard,164.02,24.6
47039,2024-05-21,741,plus,206.75,26.88
47040,2024-07-05,2360,standard,85.76,12.86
47041,2024-09-29,1331,pro,218.84,17.51
47042,2024-08-02,1471,standard,36.94,5.54
47043,2024-02-16,1061,plus,96.43,12.54
47044,2024-07-29,617,standard,93.4,14.01
47045,2024-07-17,2730,pro,24.1,1.93
47046,2024-07-14,1726,standard,266.1,39.92
47047,2024-02-22,1125,standard,178.18,26.73
47048,2024-10-02,2762,standard,101.29,15.19
47049,2024-01-02,1649,standard,199.11,29.87
47050,2024-03-26,220,standard,24.91,3.74
47051,2024-02-17,1259,plus,66.03,8.58
47052,2024-05-18,1198,standard,149.97,22.5
47053,2024-04-19,417,standard,20.36,3.05
47054,2024-10-15,717,pro,24.84,2.98
47055,2024-07-06,1757,standard,20.96,3.14
47056,2024-05-08,1249,standard,74.67,11.2
47057,2024-09-23,176,pro,218.94,17.52
47058,2024-03-19,2102,plus,45.12,5.87
47059,2024-02-02,885,standard,176.38,26.46
47060,2024-08-06,742,pro,40.06,3.2
47061,2024-02-22,2111,plus,356.09,46.29
47062,2024-07-30,1804,pro,55.51,4.44
47063,2024-10-12,2528,pro,114.43,9.15
47064,2024-04-14,2793,standard,83.09,12.46
47065,2024-04-30,1563,plus,28.09,3.65
47066,2024-01-13,948,standard,35.88,5.38
47067,2024-01-24,2411,standard,37.8,5.67
47068,2024-03-07,539,standard,368.74,55.31
47069,2024-04-28,1334,standard,37.85,5.68
47070,2024-03-28,2856,standard,53.87,8.08
47071,2024-06-01,557,standard,313.09,46.96
47072,2024-04-05,2309,standard,156.8,23.52
47073,2024-05-03,2221,plus,29.14,3.79
47074,2024-06-11,254,pro,190.3,15.22
47075,2024-04-15,1412,pro,35.36,2.83
47076,2024-08-17,1461,plus,38.58,5.02
47077,2024-07-10,1583,plus,50.89,6.62
47078,2024-01-25,1296,pro,34.71,2.78
47079,2024-06-19,2803,pro,65.49,7.86
47080,2024-01-29,2866,plus,26.5,3.45
47081,2024-07-30,1485,pro,319.36,38.32
47082,2024-06-15,1258,standard,126.46,18.97
47083,2024-08-19,2653,pro,35.01,4.2
47084,2024-10-13,2782,pro,269.32,32.32
47085,2024-07-17,1712,standard,170.95,25.64
47086,2024-01-06,2521,standard,25.5,3.83
47087,2024-08-27,2122,plus,24.85,3.23
47088,2024-08-23,2596,standard,187.47,28.12
47089,2024-03-20,1712,standard,107.84,16.18
47090,2024-03-01,198,plus,22.06,2.87
47091,2024-09-18,2607,pro,37.28,2.98
47092,2024-05-10,2670,plus,219.6,28.55
47093,2024-06-08,248,standard,60.32,9.05
47094,2024-04-16,1508,standard,211.94,31.79
47095,2024-06-14,754,plus,46.86,6.09
47096,2024-07-06,1280,standard,115.04,17.26
47097,2024-09-08,321,pro,93.9,7.51
47098,2024-05-04,769,pro,400.12,48.01
47099,2024-09-05,1419,pro,368.8,29.5
47100,2024-08-04,373,pro,23.01,1.84
47101,2024-01-30,649,standard,243.04,36.46
47102,2024-05-09,609,plus,43.51,5.66
47103,2024-10-25,249,pro,54.34,4.35
47104,2024-04-11,2634,standard,27.84,4.18
47105,2024-08-24,762,pro,29.12,2.33
47106,2024-05-26,2758,standard,189.06,28.36
47107,2024-03-12,2295,standard,42.97,6.45
47108,2024-06-23,95,plus,20.41,2.65
47109,2024-08-19,2496,standard,387.67,58.15
47110,2024-05-31,535,standard,30.55,4.58
47111,2024-01-06,2838,standard,76.54,11.48
47112,2024-01-20,272,standard,282.95,42.44
47113,2024-04-01,436,standard,45.77,6.87
47114,2024-08-01,2875,standard,250.4,37.56
47115,2024-07-27,1345,pro,101.22,8.1
47116,2024-10-21,1556,pro,32.68,2.61
47117,2024-07-04,2623,standard,47.81,7.17
47118,2024-07-15,526,standard,214.88,32.23
47119,2024-10-21,231,standard,200.5,30.08
47120,2024-09-03,1359,pro,114.74,9.18
47121,2024-09-30,538,standard,52.77,7.92
47122,2024-01-11,1758,pro,101.01,8.08
47123,2024-02-22,846,standard,24.45,3.67
47124,2024-06-25,1235,standard,108.05,16.21
47125,2024-08-19,191,pro,23.93,1.91
47126,2024-08-11,1704,standard,191.77,28.77
47127,2024-03-16,858,standard,69.97,10.5
47128,2024-06-12,958,standard,42.51,6.38
47129,2024-03-15,1846,standard,42.27,6.34
47130,2024-09-09,2184,plus,309.14,40.19
47131,2024-03-16,957,standard,21.72,3.26
47132,2024-09-15,1312,pro,303.98,24.32
47133,2024-02-14,2684,standard,99.54,14.93
47134,2024-05-13,1626,standard,100.94,15.14
47135,2024-06-22,2548,pro,323.16,25.85
47136,2024-07-31,53,standard,362.69,54.4
47137,2024-03-14,1447,standard,36.46,5.47
47138,2024-07-30,1451,pro,76.57,9.19
47139,2024-02-01,2862,standard,63.52,9.53
47140,2024-07-19,2290,standard,103.8,15.57
47141,2024-05-30,2862,plus,85,11.05
47142,2024-04-06,1009,standard,176.64,26.5
47143,2024-03-16,645,standard,84.11,12.62
47144,2024-05-23,1270,pro,99.19,7.94
47145,2024-06-03,2398,standard,40.66,6.1
47146,2024-04-04,1956,standard,326.86,49.03
47147,2024-04-19,2357,plus,34.25,4.45
47148,2024-05-28,300,standard,113.06,16.96
47149,2024-08-05,1636,standard,22.81,3.42
